incident_datetime,incident_date,incident_time,incident_year,incident_day_of_week,report_datetime,row_id,incident_id,incident_number,computer_aided_dispatch_number,report_type_code,report_type_description,is_filed_online,incident_code,incident_category,incident_subcategory,incident_description,resolution,intersection,centerline_node_network,police_district,analysis_neighborhood,supervisor_district,supervisor_district_2012,latitude,longitude
2022-04-07 20:13:00,2022-04-07,20:13:00,2022,Thursday,2022-04-29 11:19:00,114558928160,1145589,220228787,220973060,IS,Initial Supplement,True,28160,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",Open or Active,"Geary St , Powell St",24903000,Central,Fisouth of marketcial district/south beach,3,3,37.78736114501953,-122.4082260131836
2022-04-01 19:35:00,2022-04-01,19:35:00,2022,Friday,2022-04-01 19:35:00,113658907045,1136589,220208858,220912845,IS,Initial Supplement,True,7045,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Truck",Cite or Arrest Adult,"06th St , Mission St",24293000,Southern,South of market,6,6,37.78097152709961,-122.40870666503906
2022-04-27 03:30:00,2022-04-27,03:30:00,2022,Wednesday,2022-04-27 03:30:00,114477427195,1144774,220273550,221170204,II,Initial,True,27195,Other Miscellaneous,Trespass,Trespassing,Cite or Arrest Adult,"Dorland St , Sanchez St",25795000,Mission,Castro/upper market,8,8,37.76208114624024,-122.4306640625
2021-12-03 20:00:00,2021-12-03,20:00:00,2021,Friday,2021-12-03 20:45:00,109834568020,1098345,210799237,213373416,II,Initial,True,68020,Miscellaneous Investigation,Miscellaneous Investigation,Miscellaneous Investigation,Open or Active,"Octavia St , Page St",25909000,Northern,Hayes valley,6,5,37.773887634277344,-122.4239501953125
2021-12-16 10:29:00,2021-12-16,10:29:00,2021,Thursday,2021-12-16 10:35:00,110310873010,1103108,210831384,213501241,II,Initial,True,73010,Non-Criminal,Non-Criminal,"Firearm, Turned In by Public",Open or Active,"Circular Ave , Staples Ave",33604000,Ingleside,West of twin peaks,7,7,37.729103088378906,-122.44259643554688
2021-11-25 04:00:00,2021-11-25,04:00:00,2021,Thursday,2021-11-25 06:50:00,109518004014,1095180,210778037,213290478,II,Initial,True,4014,Assault,Aggravated Assault,"Assault, Aggravated, W/ Force",Open or Active,"Haight St , Masonic Ave",26342000,Park,Haight ashbury,5,5,37.77021026611328,-122.44534301757812
2022-06-10 16:00:00,2022-06-10,16:00:00,2022,Friday,2022-06-11 09:27:00,115965406244,1159654,220382634,221621403,II,Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,"22nd St , Guerrero St",25623000,Mission,Mission,8,8,37.75516891479492,-122.42317962646484
2022-06-15 12:00:00,2022-06-15,12:00:00,2022,Wednesday,2022-07-21 11:52:00,117329471013,1173294,220483232,222021321,VI,Vehicle Initial,True,71013,Larceny Theft,Theft From Vehicle,"License Plate, Stolen",Open or Active,"Sutter St , Taylor St",24958000,Central,Nob hill,3,3,37.7888069152832,-122.4118881225586
2022-05-30 13:22:00,2022-05-30,13:22:00,2022,Monday,2022-05-30 13:26:00,115592763010,1155927,220353782,221501521,II,Initial,True,63010,Warrant,Other,"Warrant Arrest, Local SF Warrant",Cite or Arrest Adult,"Divisadero St , Lombard St",26974000,Northern,Marina,2,2,37.79899978637695,-122.4426498413086
2021-12-20 18:00:00,2021-12-20,18:00:00,2021,Monday,2021-12-20 20:29:00,111193628150,1111936,216208484,220910394,II,Coplogic Initial,True,28150,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",Open or Active,"03rd St , Minna St",24609000,Southern,Fisouth of marketcial district/south beach,6,6,37.78582763671875,-122.4014892578125
2022-05-26 12:00:00,2022-05-26,12:00:00,2022,Thursday,2022-05-26 12:42:00,115448071000,1154480,220344509,221461547,II,Initial,True,71000,Lost Property,Lost Property,Lost Property,Open or Active,"06th St , Howard St",23946000,Southern,South of market,6,6,37.77973937988281,-122.40715789794922
2022-06-22 15:50:00,2022-06-22,15:50:00,2022,Wednesday,2022-06-22 15:51:00,116353707055,1163537,220409614,221732088,VS,Vehicle Supplement,True,7055,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Recovered, Stolen outside SF",Cite or Arrest Adult,"06th St , Folsom St",23941000,Southern,South of market,6,6,37.77850341796875,-122.4056167602539
2022-03-24 15:47:00,2022-03-24,15:47:00,2022,Thursday,2022-03-24 15:47:00,113382807045,1133828,210578796,220910394,VS,Vehicle Supplement,True,7045,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Truck",Open or Active,"04th St , Mission St",24999500,Out of SF,South of market,6,6,37.77005926497439,-122.4252279728017
2022-01-19 08:30:00,2022-01-19,08:30:00,2022,Wednesday,2022-01-19 08:33:00,111313507055,1113135,220040309,220190703,VI,Vehicle Initial,True,7055,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Recovered, Stolen outside SF",Open or Active,"07th St , Bryant St",23875000,Southern,South of market,6,6,37.7742805480957,-122.40474700927734
2022-06-09 05:00:00,2022-06-09,05:00:00,2022,Thursday,2022-06-09 08:35:00,115903205083,1159032,220377271,221600732,II,Initial,True,5083,Burglary,Burglary - Hot Prowl,"Burglary, Hot Prowl, Unlawful Entry",Open or Active,"Ellington Ave , Sala Ter",21519000,Ingleside,Outer mission,11,11,37.71364212036133,-122.44489288330078
2022-08-10 15:02:00,2022-08-10,15:02:00,2022,Wednesday,2022-08-10 15:02:00,118029416710,1180294,220534590,222221985,II,Initial,True,16710,Drug Offense,Drug Violation,"Narcotics Paraphernalia, Possession of",Cite or Arrest Adult,"Leavenworth St , Ofarrell St",25153000,Tenderloin,Tenderloin,5,6,37.78558349609375,-122.41461944580078
2022-04-16 06:30:00,2022-04-16,06:30:00,2022,Saturday,2022-04-16 08:09:00,114320206244,1143202,226066200,220910394,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,"22nd Ave , Ocean Ave",23087000,Richmond,Sunset/parkside,4,7,37.73261260986328,-122.47784423828124
2022-01-10 22:05:00,2022-01-10,22:05:00,2022,Monday,2022-01-10 22:55:00,111061751040,1110617,220021478,220103275,II,Initial,True,51040,Non-Criminal,Non-Criminal,Aided Case,Open or Active,"Huron Ave , Sickles Ave",21581000,Out of SF,Outer mission,11,11,37.70916748046875,-122.4532470703125
2021-11-23 11:31:00,2021-11-23,11:31:00,2021,Tuesday,2022-01-05 08:46:00,110898906362,1108989,220008824,220050774,II,Initial,True,6362,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $50-$200",Open or Active,"Market St , Reservoir St",25877000,Mission,Castro/upper market,8,8,37.76877212524414,-122.42745971679688
2022-05-12 05:00:00,2022-05-12,05:00:00,2022,Thursday,2022-05-13 15:40:00,115071506244,1150715,226080589,220910394,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,"06th Ave , Fulton St",27255000,Richmond,Inner richmond,1,1,37.773624420166016,-122.46375274658205
2021-12-14 09:00:00,2021-12-14,09:00:00,2021,Tuesday,2021-12-14 09:01:00,110227516110,1102275,210824975,213480826,II,Initial,True,16110,Drug Offense,Drug Violation,"Heroin, Possession For Sale",Cite or Arrest Adult,"Ellis St , Hyde St",25144000,Tenderloin,Tenderloin,5,6,37.78445053100586,-122.41606903076172
2021-11-15 04:48:00,2021-11-15,04:48:00,2021,Monday,2021-11-16 17:06:00,109200109024,1092001,210756306,213202652,II,Initial,True,9024,Fraud,Fraud,"Fraudulent Game or Trick, Obtaining Money or Property",Open or Active,"Harrison St , Ripley St",21150000,Ingleside,Bernal heights,9,9,37.744266510009766,-122.41136169433594
2022-06-02 21:15:00,2022-06-02,21:15:00,2022,Thursday,2022-06-02 22:58:00,115824806244,1158248,226095691,220910394,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,"04th St , Mission St",24999500,Central,South of market,6,6,37.77005926497439,-122.4252279728017
2021-12-21 20:05:00,2021-12-21,20:05:00,2021,Tuesday,2021-12-21 20:08:00,110478304083,1104783,210843931,213552953,II,Initial,True,4083,Assault,Aggravated Assault,"Firearm, Discharging in Grossly Negligent Manner",Open or Active,"23rd St , Arkansas St",23642000,Bayview,Potrero hill,10,10,37.754825592041016,-122.3977279663086
2021-11-24 01:50:00,2021-11-24,01:50:00,2021,Wednesday,2021-11-24 08:11:00,109483607041,1094836,210771473,213262842,VS,Vehicle Supplement,True,7041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,"Cityview Way , Midcrest Way",22416000,Ingleside,Twin peaks,7,7,37.74848556518555,-122.4491195678711
2021-11-18 17:30:00,2021-11-18,17:30:00,2021,Thursday,2021-11-18 21:48:00,109299761030,1092997,210762331,213223329,II,Initial,True,61030,Other,Other,"Death Report, Cause Unknown",Open or Active,"Bush St , Timothy Pflueger Pl",24973000,Central,Fisouth of marketcial district/south beach,3,3,37.79026412963867,-122.40796661376952
2022-08-19 12:00:00,2022-08-19,12:00:00,2022,Friday,2022-08-21 21:58:00,118435707021,1184357,220563715,222332771,VI,Vehicle Initial,True,7021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,"20th St , South Van Ness Ave",24128000,Mission,Mission,9,9,37.75876235961914,-122.4168701171875
2022-05-18 03:23:00,2022-05-18,03:23:00,2022,Wednesday,2022-05-18 03:23:00,115139027130,1151390,220323832,221380202,II,Initial,True,27130,Other Miscellaneous,Other,"Burglary Tools, Possession Of",Cite or Arrest Adult,"Bocana St , Holly Park Cir",21244000,Ingleside,Bernal heights,9,9,37.73818206787109,-122.41930389404295
2022-03-17 18:20:00,2022-03-17,18:20:00,2022,Thursday,2022-04-20 14:01:00,114269406362,1142694,220258176,221101876,II,Initial,True,6362,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $50-$200",Open or Active,"31st Ave , Noriega St",27676000,Taraval,Sunset/parkside,4,4,37.7536735534668,-122.48932647705078
2022-05-02 14:15:00,2022-05-02,14:15:00,2022,Monday,2022-05-02 14:15:00,114650262030,1146502,220210182,221221894,IS,Initial Supplement,True,62030,Warrant,Warrant,"Warrant Arrest, Enroute To Parole",Cite or Arrest Adult,"25th St , Dakota St , Texas St",23627000,Bayview,Bayview hunters point,10,10,37.75242614746094,-122.39458465576172
2022-01-15 01:55:00,2022-01-15,01:55:00,2022,Saturday,2022-01-15 02:00:00,111188819057,1111888,220031530,220150160,II,Initial,True,19057,Disorderly Conduct,Intimidation,Terrorist Threats,Cite or Arrest Adult,"Austin St , Frank Norris St , Polk St",25211000,Northern,Nob hill,3,3,37.78916549682617,-122.42040252685548
