incident_datetime,incident_date,incident_time,incident_year,incident_day_of_week,report_datetime,row_id,incident_id,incident_number,computer_aided_dispatch_number,report_type_code,report_type_description,is_filed_online,incident_code,incident_category,incident_subcategory,incident_description,resolution,intersection,centerline_node_network,police_district,analysis_neighborhood,supervisor_district,supervisor_district_2012,latitude,longitude
2019-08-24 22:04:00,2019-08-24,22:04:00,2019,Saturday,2019-08-24 22:08:00,83838165016,838381,190628322,192364017,II,Initial,True,65016,Other Miscellaneous,Other,"Driving, License Suspended or Revoked",Cite or Arrest Adult,"Cesar Chavez St , Precita Ave , York St",21125000,Mission,Mission,9,9,37.74840499951465,-122.40788202951217
2019-11-11 08:40:00,2019-11-11,08:40:00,2019,Monday,2019-11-11 08:54:00,86885504144,868855,190852935,193150924,II,Initial,True,4144,Assault,Simple Assault,"Battery, Sexual",Cite or Arrest Adult,"Maynard St , Congdon St",21665000,Ingleside,Excelsior,11,11,37.72939698134441,-122.42602470591174
2019-11-15 00:00:00,2019-11-15,00:00:00,2019,Friday,2019-11-16 15:10:00,87296506372,872965,196248007,193162207,II,Coplogic Initial,True,6372,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",Open or Active,"Filbert St , Jones St",25493000,Central,Russian hill,3,2,37.80054721325604,-122.41594335448347
2019-12-31 20:22:00,2019-12-31,20:22:00,2019,Tuesday,2019-12-31 20:23:00,88672965060,886729,190982510,193653233,II,Initial,True,65060,Other Miscellaneous,Liquor Law Violation,Driving While Under The Influence Of Drugs,Open or Active,"Jones St , Golden Gate Ave",24326000,Tenderloin,Tenderloin,5,6,37.78207306684549,-122.41222073683006
2019-08-02 21:58:00,2019-08-02,21:58:00,2019,Friday,2019-08-02 21:58:00,83022165010,830221,190564801,192144015,II,Initial,True,65010,Traffic Violation Arrest,Traffic Violation Arrest,Traffic Violation Arrest,Cite or Arrest Adult,"Enterprise St , Folsom St",24136000,Mission,Mission,9,9,37.7647052990112,-122.41525065017504
2019-12-21 15:00:00,2019-12-21,15:00:00,2019,Saturday,2019-12-23 16:21:00,88418204134,884182,190963269,193572187,II,Initial,True,4134,Assault,Simple Assault,Battery,Open or Active,"Gough St , Mcallister St",25941000,Northern,Western addition,5,5,37.77967358513161,-122.4235413079694
2019-07-08 15:39:00,2019-07-08,15:39:00,2019,Monday,2019-07-08 15:39:00,82028230200,820282,190494123,191892677,II,Initial,True,30200,Other Offenses,Other,Municipal Code Violation (general),Cite or Arrest Adult,"Elwood St , Mason St",24915000,Tenderloin,Tenderloin,3,3,37.78665887330192,-122.40977511008916
2019-09-10 15:00:00,2019-09-10,15:00:00,2019,Tuesday,2019-09-12 16:15:00,84595671013,845956,190681712,192552968,VI,Vehicle Initial,True,71013,Larceny Theft,Theft From Vehicle,"License Plate, Stolen",Open or Active,"Arlington St , Miguel St",21855000,Ingleside,Glen park,8,8,37.73668494994122,-122.42715550917768
2019-07-20 16:00:00,2019-07-20,16:00:00,2019,Saturday,2019-07-20 16:00:00,82478072000,824780,190516733,191974225,IS,Initial Supplement,True,72000,Non-Criminal,Non-Criminal,Found  Property,Open or Active,"Fella Pl , Powell St",25000000,Central,Nob hill,3,3,37.790812878071975,-122.4089197830783
2019-08-16 19:30:00,2019-08-16,19:30:00,2019,Friday,2019-08-19 18:09:00,83626464010,836264,190612585,192313439,II,Initial,True,64010,Non-Criminal,Other,"Dog, Bite or Attack",Open or Active,"29th St , Church St",21905000,Mission,Noe valley,8,8,37.743699578796246,-122.42667038150655
2019-11-04 19:15:00,2019-11-04,19:15:00,2019,Monday,2019-11-05 00:35:00,86724606244,867246,196236369,193162207,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,"Union St , Gough St",26709000,Northern,Marina,2,2,37.79813458061945,-122.42726897642036
2019-12-27 13:14:00,2019-12-27,13:14:00,2019,Friday,2019-12-27 13:20:00,88535671012,885356,190918606,193162207,VS,Vehicle Supplement,True,71012,Other Offenses,Other Offenses,"License Plate, Recovered",Open or Active,"18th St , Castro St",24933500,Out of SF,Mission,6,6,37.77012980429929,-122.42543847827677
2019-07-27 10:30:00,2019-07-27,10:30:00,2019,Saturday,2019-07-27 10:30:00,82756072000,827560,190546348,192082835,II,Initial,True,72000,Non-Criminal,Non-Criminal,Found  Property,Open or Active,"Fillmore St , Turk St",25973000,Northern,Western addition,5,5,37.78049625961115,-122.43214039079034
2019-10-30 22:53:00,2019-10-30,22:53:00,2019,Wednesday,2019-10-30 22:53:00,86464272000,864642,190822687,193034411,II,Initial,True,72000,Non-Criminal,Non-Criminal,Found  Property,Open or Active,"Front St , Clay St",24693000,Central,Fimissioncial district/south beach,3,3,37.79516338496063,-122.3991494206857
2019-09-09 17:55:00,2019-09-09,17:55:00,2019,Monday,2019-09-09 20:05:00,84478806243,844788,190673725,192523932,II,Initial,True,6243,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $200-$950",Open or Active,"Beach St , Bucha18th St , Castro St St , Lower Fort Mason St , Marina Blvd",26758000,Northern,Marina,2,2,37.80504328668041,-122.43379794514196
2024-12-02 08:30:00,2024-12-02,08:30:00,2024,Monday,2025-01-05 04:55:00,145749271000,1457492,256007616,193162207,II,Coplogic Initial,True,71000,Lost Property,Lost Property,Lost Property,Open or Active,"Beale St , Davis St , Market St , Pine St",30729000,Central,Fimissioncial district/south beach,6,6,37.79240417480469,-122.39738464355467
2025-01-23 20:30:00,2025-01-23,20:30:00,2025,Thursday,2025-01-23 23:36:00,145761006244,1457610,256007440,193162207,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,"Gough St , Grove St",25939000,Northern,Hayes valley,5,5,37.77781677246094,-122.42316436767578
2025-01-27 22:20:00,2025-01-27,22:20:00,2025,Monday,2025-01-27 22:51:00,145773403014,1457734,250053601,250273319,II,Initial,True,3014,Robbery,Robbery - Street,"Robbery, Street or Public Place, W/ Force",Open or Active,"16th St , Wiese St",24180000,Mission,Mission,9,9,37.7650032043457,-122.42047882080078
2019-09-12 16:00:00,2019-09-12,16:00:00,2019,Thursday,2019-09-12 16:55:00,84604728160,846047,190681847,192552957,II,Initial,True,28160,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",Open or Active,"Taylor St , 06th St , Golden Gate Ave , Market St",24922000,Tenderloin,South of market,6,6,37.78223057378371,-122.4102920278806
2020-03-13 14:07:00,2020-03-13,14:07:00,2020,Friday,2020-03-24 12:53:00,91531106372,915311,206058982,193162207,II,Coplogic Initial,True,6372,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",Open or Active,"Judah St , 11th Ave",27160000,Taraval,Inner sunset,7,5,37.76208111190685,-122.4683210063538
2019-07-30 19:30:00,2019-07-30,19:30:00,2019,Tuesday,2019-07-30 20:15:00,82875003074,828750,190555571,192113685,II,Initial,True,3074,Robbery,Robbery - Other,"Robbery, W/ Force",Open or Active,"Market St , Powell St",34016000,Tenderloin,Fimissioncial district/south beach,6,3,37.784560141211806,-122.40733704162238
2020-02-22 12:00:00,2020-02-22,12:00:00,2020,Saturday,2020-02-22 19:45:00,90571606154,905716,200135312,200533464,II,Initial,True,6154,Larceny Theft,Larceny Theft - Other,"Theft, From Person, >$950 (other than Pickpocket)",Open or Active,"Geneva Ave , Moscow St , South Hill Blvd",21396000,Ingleside,Excelsior,11,11,37.71314315701555,-122.43370682089248
2019-11-01 09:47:00,2019-11-01,09:47:00,2019,Friday,2019-11-01 09:47:00,86520127130,865201,190821388,193051307,IS,Initial Supplement,True,27130,Other Miscellaneous,Other,"Burglary Tools, Possession Of",Cite or Arrest Adult,"Fulton St , La Playa",27978000,Richmond,Outer richmond,1,1,37.77139603094359,-122.50989475109743
2019-12-26 20:30:00,2019-12-26,20:30:00,2019,Thursday,2019-12-27 18:44:00,88541406243,885414,190972464,193612986,II,Initial,True,6243,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $200-$950",Open or Active,"31st Ave , Noriega St",27676000,Taraval,Sunset/parkside,4,4,37.75367419233453,-122.4893237116642
