incident_datetime,incident_date,incident_time,incident_year,incident_day_of_week,report_datetime,row_id,incident_id,incident_number,computer_aided_dispatch_number,report_type_code,report_type_description,is_filed_online,incident_code,incident_category,incident_subcategory,incident_description,resolution,intersection,centerline_node_network,police_district,analysis_neighborhood,supervisor_district,supervisor_district_2012,latitude,longitude
2020-09-12 00:30:00,2020-09-12,00:30:00,2020,Saturday,2020-09-12 02:43:00,96143328135,961433,206133681,191712344,II,Coplogic Initial,True,28135,Malicious Mischief,Other,"Phone Calls, Harassing",Open or Active,"Geary St , Taylor St",24941000,Central,Tenderloin,3,3,37.78694152832031,-122.41151428222656
2020-07-04 05:24:00,2020-07-04,05:24:00,2020,Saturday,2020-07-04 05:24:00,94080726170,940807,200399320,201860421,II,Initial,True,26170,Other Miscellaneous,Other,Probation Violation,Cite or Arrest Adult,"Otsego Ave , San Juan Ave",22108000,Ingleside,Outer mission,11,11,37.7259635925293,-122.43962097167967
2018-08-17 20:19:00,2018-08-17,20:19:00,2018,Friday,2018-08-17 20:19:00,70448864085,704488,180619886,182293702,II,Initial,True,64085,Other Miscellaneous,Other,Investigative Detention,Open or Active,"Geary Blvd , Cook St",26924000,Richmond,Presidio heights,2,2,37.78185329049455,-122.45214312550972
2018-08-28 06:00:00,2018-08-28,06:00:00,2018,Tuesday,2018-08-28 07:58:00,70803907021,708039,180648493,182400707,VI,Vehicle Initial,True,7021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,"Arch St , Holloway Ave",22711000,Taraval,Oceanview/merced/ingleside,11,11,37.72166172487567,-122.4671851596834
2020-12-19 10:37:00,2020-12-19,10:37:00,2020,Saturday,2020-12-19 10:38:00,98835664020,988356,200763690,203540910,II,Initial,True,64020,Non-Criminal,Other,Mental Health Detention,Open or Active,"Geary St , Mason St",24917000,Central,Tenderloin,3,3,37.787147521972656,-122.40987396240234
2020-09-06 05:15:00,2020-09-06,05:15:00,2020,Sunday,2020-09-08 12:28:00,95988405073,959884,200536475,191712344,IS,Coplogic Supplement,True,5073,Burglary,Burglary - Other,"Burglary, Other Bldg., Unlawful Entry",Open or Active,"14th St , Divisadero St",26007000,Park,Castro/upper market,8,8,37.76727294921875,-122.4364776611328
2020-10-21 16:00:00,2020-10-21,16:00:00,2020,Wednesday,2020-10-21 17:52:00,97148572000,971485,200636172,202952639,II,Initial,True,72000,Non-Criminal,Non-Criminal,Found  Property,Open or Active,"Geary Blvd , Zampa Ln",54008000,Northern,Western addition,5,5,37.78466033935547,-122.42979431152344
2020-10-27 14:54:00,2020-10-27,14:54:00,2020,Tuesday,2020-10-27 14:54:00,97315764020,973157,200648939,203011918,II,Initial,True,64020,Non-Criminal,Other,Mental Health Detention,Open or Active,"Eddy St , Polk St",25176000,Tenderloin,Tenderloin,5,6,37.78310012817383,-122.41918182373048
2020-09-11 13:27:00,2020-09-11,13:27:00,2020,Friday,2020-09-11 13:27:00,96051107041,960511,200547068,202551456,VI,Vehicle Initial,True,7041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,"22nd St , Carolina St",23703000,Bayview,Potrero hill,10,10,37.75724411010742,-122.39990997314452
2018-10-31 14:15:00,2018-10-31,14:15:00,2018,Wednesday,2018-10-31 14:15:00,73250365010,732503,180827158,183042413,II,Initial,True,65010,Traffic Violation Arrest,Traffic Violation Arrest,Traffic Violation Arrest,Cite or Arrest Adult,"Joost Ave , Lippard Ave",21965000,Ingleside,West of twin peaks,8,8,37.73238238667054,-122.43623835832562
2020-12-21 13:30:00,2020-12-21,13:30:00,2020,Monday,2020-12-22 20:35:00,98932505033,989325,200771659,203572748,II,Initial,True,5033,Burglary,Burglary - Residential,"Burglary, Hotel Room, Unlawful Entry",Open or Active,"Buchacontinuum Way , Golden Gate Avenue St , Magnolia St",26738000,Northern,Marina,2,2,37.80077362060547,-122.432861328125
2019-05-24 19:40:00,2019-05-24,19:40:00,2019,Friday,2019-05-24 20:21:00,80629928150,806299,196103940,191712344,II,Coplogic Initial,True,28150,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",Open or Active,"17th St , Alabama St",24050000,Mission,Mission,9,9,37.76419337493879,-122.41229339731692
2020-10-14 22:53:00,2020-10-14,22:53:00,2020,Wednesday,2020-10-15 12:18:00,96981005071,969810,200621979,202890877,II,Initial,True,5071,Burglary,Burglary - Other,"Burglary, Other Bldg., Forcible Entry",Open or Active,"17th Ave , Irving St",27360000,Taraval,Inner sunset,7,5,37.76365661621094,-122.47498321533205
2020-12-13 20:00:00,2020-12-13,20:00:00,2020,Sunday,2020-12-16 16:53:00,98753605043,987536,200757524,203511013,II,Initial,True,5043,Burglary,Burglary - Residential,"Burglary, Residence, Unlawful Entry",Open or Active,"Beale St , Harrison St",24495000,Southern,Fitenderloincial district/south beach,6,6,37.78745651245117,-122.39118194580078
2020-06-23 10:00:00,2020-06-23,10:00:00,2020,Tuesday,2020-06-25 13:42:00,93835571013,938355,200381587,201771761,VI,Vehicle Initial,True,71013,Larceny Theft,Theft From Vehicle,"License Plate, Stolen",Open or Active,"Polk St , Post St",25200000,Northern,Tenderloin,3,3,37.78682708740234,-122.41992950439452
2020-06-21 16:45:00,2020-06-21,16:45:00,2020,Sunday,2020-06-21 16:45:00,93729307041,937293,200368648,191712344,VS,Vehicle Supplement,True,7041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,"Continuum Way , Golden Gate Avenue",24927000,Out of SF,Tenderloin,6,6,37.76818249923604,-122.42528851371208
2018-08-25 13:30:00,2018-08-25,13:30:00,2018,Saturday,2018-08-26 07:05:00,70729407021,707294,180642978,182380670,VI,Vehicle Initial,True,7021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,"Sanchez St , Duboce Ave",25986000,Park,Castro/upper market,8,8,37.76932091104762,-122.43135662499972
2020-08-08 19:00:00,2020-08-08,19:00:00,2020,Saturday,2020-08-09 12:01:00,95263871000,952638,206120553,191712344,II,Coplogic Initial,True,71000,Lost Property,Lost Property,Lost Property,Open or Active,"Grant Ave , Union St",25343000,Central,North beach,3,3,37.80063629150391,-122.40758514404295
