incident_datetime,incident_date,incident_time,incident_year,incident_day_of_week,report_datetime,row_id,incident_id,incident_number,computer_aided_dispatch_number,report_type_code,report_type_description,is_filed_online,incident_code,incident_category,incident_subcategory,incident_description,resolution,intersection,centerline_node_network,police_district,analysis_neighborhood,supervisor_district,supervisor_district_2012,latitude,longitude
2024-08-21 11:45:00,2024-08-21,11:45:00,2024,Wednesday,2024-08-21 11:45:00,141703563010,1417035,240474136,233493648,IS,Initial Supplement,True,63010,Warrant,Other,"Warrant Arrest, Local SF Warrant",Cite or Arrest Adult,"Leavenworth St , United Nations Plz",30044000,Tenderloin,Tenderloin,5,6,37.77999114990234,-122.41349029541016
2023-12-16 17:33:00,2023-12-16,17:33:00,2023,Saturday,2023-12-16 17:33:00,134782773010,1347827,230880979,233501645,II,Initial,True,73010,Non-Criminal,Non-Criminal,"Firearm, Turned In by Public",Open or Active,"44th Ave , Lincoln Way",27809000,Taraval,Golden gate park,4,4,37.764259338378906,-122.5040512084961
2021-12-19 17:23:00,2021-12-19,17:23:00,2021,Sunday,2021-12-19 17:26:00,110411804014,1104118,210838841,213532195,II,Initial,True,4014,Assault,Aggravated Assault,"Assault, Aggravated, W/ Force",Cite or Arrest Adult,"Merchant St , Kearny St",24773000,Central,Chinatown,3,3,37.79485953222834,-122.40487561154784
2022-03-23 09:20:00,2022-03-23,09:20:00,2022,Wednesday,2022-03-23 09:20:00,113332771012,1133327,220186862,220810061,VS,Vehicle Supplement,True,71012,Other Offenses,Other Offenses,"License Plate, Recovered",Open or Active,"Vicente St , Portola Dr , Santa Clara Ave",22924000,Taraval,West of twin peaks,7,7,37.739235830471706,-122.4661573280817
2022-03-05 11:00:00,2022-03-05,11:00:00,2022,Saturday,2022-03-08 11:19:00,113472906374,1134729,226047670,233493648,II,Coplogic Initial,True,6374,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",Open or Active,"Franconia St , Samoset St",21095000,Ingleside,Bernal heights,9,9,37.74440612419863,-122.40778731395456
2024-03-20 13:30:00,2024-03-20,13:30:00,2024,Wednesday,2024-03-20 13:38:00,137498764085,1374987,240178560,240801709,II,Initial,True,64085,Other Miscellaneous,Other,Investigative Detention,Open or Active,"Market St , Spear St",30726000,Central,Fitenderloincial district/south beach,6,6,37.79375457763672,-122.39558410644533
2022-02-17 05:56:00,2022-02-17,05:56:00,2022,Thursday,2022-02-21 11:53:00,112390619057,1123906,220118285,220521262,II,Initial,True,19057,Disorderly Conduct,Intimidation,Terrorist Threats,Open or Active,"Chattanooga St , 24th St",25619000,Mission,Noe valley,8,8,37.7517712949126,-122.42633288793787
2022-02-19 13:00:00,2022-02-19,13:00:00,2022,Saturday,2022-02-20 11:09:00,112363871013,1123638,220116251,220511086,VI,Vehicle Initial,True,71013,Larceny Theft,Theft From Vehicle,"License Plate, Stolen",Open or Active,"Olmstead St , Dartmouth St",20854000,Bayview,Portola,9,9,37.72076874017506,-122.40950657228392
2022-02-25 01:00:00,2022-02-25,01:00:00,2022,Friday,2022-02-25 01:02:00,112502507041,1125025,220127430,220560096,VS,Vehicle Supplement,True,7041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,"04th Ave , Lincoln Way",27194000,Park,Golden gate park,7,5,37.766161080658335,-122.46108954507277
2022-02-23 03:47:00,2022-02-23,03:47:00,2022,Wednesday,2022-03-26 14:33:00,113567707026,1135677,220198867,233493648,VS,Vehicle Supplement,True,7026,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Other Vehicle",Open or Active,"Beale St , Harrison St",24495000,Southern,Fitenderloincial district/south beach,6,6,37.78745518601511,-122.39117965917616
