incident_datetime,incident_date,incident_time,incident_year,incident_day_of_week,report_datetime,row_id,incident_id,incident_number,computer_aided_dispatch_number,report_type_code,report_type_description,is_filed_online,incident_code,incident_category,incident_subcategory,incident_description,resolution,intersection,centerline_node_network,police_district,analysis_neighborhood,supervisor_district,supervisor_district_2012,latitude,longitude
2020-10-30 21:34:00,2020-10-30,21:34:00,2020,Friday,2020-10-30 21:37:00,97417728150,974177,200656192,203043117,II,Initial,True,28150,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",Cite or Arrest Adult,"Eddy St , Larkin St",25148000,Tenderloin,Tenderloin,5,6,37.78331088878137,-122.41752877437465
2021-01-10 17:00:00,2021-01-10,17:00:00,2021,Sunday,2021-01-12 16:51:00,99541605073,995416,210026541,210122460,II,Initial,True,5073,Burglary,Burglary - Other,"Burglary, Other Bldg., Unlawful Entry",Open or Active,"Clay St , Divisadero St",26824000,Northern,Pacific heights,2,2,37.78987229526818,-122.44080557411476
2019-11-23 22:20:00,2019-11-23,22:20:00,2019,Saturday,2019-11-24 13:22:00,87392106244,873921,196251812,200083932,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,"Bernice St , 12th St",24236000,Mission,Mission,6,6,37.77034734336754,-122.41374961166352
2019-08-31 08:38:00,2019-08-31,08:38:00,2019,Saturday,2019-08-31 08:38:00,84114872000,841148,190646603,192430892,II,Initial,True,72000,Non-Criminal,Non-Criminal,Found  Property,Open or Active,"Fell St , Webster St",25950000,Northern,Hayes valley,5,5,37.7751111795051,-122.42936586083005
2020-04-19 09:00:00,2020-04-19,09:00:00,2020,Sunday,2020-04-22 18:30:00,92135606244,921356,200254611,201132733,II,Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,"Beale St , Harrison St",24495000,Southern,Fimissioncial district/south beach,6,6,37.78745518601511,-122.39117965917616
2020-02-23 02:30:00,2020-02-23,02:30:00,2020,Sunday,2020-02-24 13:16:00,90626406304,906264,200138974,200551941,II,Initial,True,6304,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, >$950",Open or Active,"Fillmore St , Jefferson St",26790000,Northern,Marina,2,2,37.80547026506451,-122.4372717074476
2020-01-14 11:00:00,2020-01-14,11:00:00,2020,Tuesday,2020-01-14 11:00:00,89161407055,891614,200033697,200141199,VI,Vehicle Initial,True,7055,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Recovered, Stolen outside SF",Open or Active,"Pink Aly , Pearl St",25850000,Southern,Mission,8,8,37.77066120360661,-122.42390570681654
2020-02-27 17:55:00,2020-02-27,17:55:00,2020,Thursday,2020-03-02 18:10:00,90962006372,909620,206048983,200083932,II,Coplogic Initial,True,6372,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",Open or Active,"Gellert Dr , Morningside Dr",28261000,Taraval,Sunset/parkside,4,7,37.72922939490631,-122.49126261826096
2019-10-25 11:50:00,2019-10-25,11:50:00,2019,Friday,2019-10-25 13:37:00,86265506244,862655,190806396,192982224,II,Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,"Bay St , Baker St",27010000,Northern,Marina,2,2,37.80178734242664,-122.44660957715963
2019-07-07 15:21:00,2019-07-07,15:21:00,2019,Sunday,2019-07-07 15:21:00,81991362050,819913,190491260,191882023,II,Initial,True,62050,Warrant,Warrant,"Warrant Arrest, Enroute To Outside Jurisdiction",Cite or Arrest Adult,"21st Ave , Wawona St",23169000,Taraval,Sunset/parkside,4,4,37.7373601099284,-122.47744389912177
