incident_datetime,incident_date,incident_time,incident_year,incident_day_of_week,report_datetime,row_id,incident_id,incident_number,computer_aided_dispatch_number,report_type_code,report_type_description,is_filed_online,incident_code,incident_category,incident_subcategory,incident_description,resolution,intersection,centerline_node_network,police_district,analysis_neighborhood,supervisor_district,supervisor_district_2012,latitude,longitude
2018-04-14 01:02:00,2018-04-14,01:02:00,2018,Saturday,2018-04-14 01:09:00,65675304081,656753,180275319,181040152,II,Initial,True,4081,Assault,Aggravated Assault,Shooting into Inhabited Dwelling or Occupied Vehicle,Open or Active,"Pacific Ave , Powell St",25064000,Central,Chinatown,3,3,37.79649276122306,-122.4100759719154
2019-08-23 14:15:00,2019-08-23,14:15:00,2019,Friday,2019-08-23 15:35:00,84293006361,842930,190624596,192352775,II,Initial,True,6361,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, <$50",Open or Active,"Cloud Cir , Science Cir",52188000,Ingleside,West of twin peaks,7,7,37.72454071044922,-122.4518814086914
2019-08-25 12:30:00,2019-08-25,12:30:00,2019,Sunday,2019-08-25 13:22:00,83859072000,838590,190629530,192371988,II,Initial,True,72000,Non-Criminal,Non-Criminal,Found  Property,Open or Active,"Central Ave , Turk Blvd",26390000,Park,Lone mountain/usf,2,5,37.77883529663086,-122.44534301757812
2018-07-24 14:20:00,2018-07-24,14:20:00,2018,Tuesday,2018-07-24 14:23:00,69510004134,695100,180550763,182052118,IS,Initial Supplement,True,4134,Assault,Simple Assault,Battery,Cite or Arrest Adult,"Folsom St , 14th St",24336000,Mission,Mission,9,9,37.76853738566884,-122.4156137824238
2018-06-09 10:00:00,2018-06-09,10:00:00,2018,Saturday,2018-06-10 06:51:00,67832706244,678327,186129661,190973610,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,"Clay St , Parkhurst Aly",25046000,Central,Chinatown,3,3,37.79389640842504,-122.4091914521134
2018-01-21 02:00:00,2018-01-21,02:00:00,2018,Sunday,2018-01-21 12:06:00,62652706224,626527,186017436,190973610,II,Coplogic Initial,True,6224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,"Burritt St , Bush St",24971000,Central,Fitenderloincial district/south beach,3,3,37.7903218900193,-122.4075004964411
2019-06-20 14:00:00,2019-06-20,14:00:00,2019,Thursday,2019-06-20 21:00:00,81379627070,813796,190447467,191713976,II,Initial,True,27070,Other Miscellaneous,Other,Impersonating A Police Officer,Open or Active,"20th Ave , Buckingham Way , Winston Dr",33717000,Taraval,Lakeshore,7,7,37.73011779785156,-122.47593688964844
2018-02-05 15:44:00,2018-02-05,15:44:00,2018,Monday,2018-02-05 19:53:00,63226007041,632260,171044789,180362565,VS,Vehicle Supplement,True,7041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,"Church Access Rd , Brotherhood Way",33708000,Taraval,Lakeshore,7,7,37.71415697274824,-122.47547509907162
2018-05-15 08:00:00,2018-05-15,08:00:00,2018,Tuesday,2018-05-17 16:20:00,66937671000,669376,180368215,181372676,II,Initial,True,71000,Lost Property,Lost Property,Lost Property,Open or Active,"Eddy St , Jones St",24929000,Out of SF,Tenderloin,5,6,37.7839325760642,-122.4125952775858
2019-04-10 14:30:00,2019-04-10,14:30:00,2019,Wednesday,2019-04-12 15:30:00,78997071000,789970,196073428,190973610,II,Coplogic Initial,True,71000,Lost Property,Lost Property,Lost Property,Open or Active,"08th St , Grove St , Hyde St , Market St",24917000,Park,Tenderloin,6,6,37.77099004475918,-122.42311766735006
