incident_datetime,incident_date,incident_time,incident_year,incident_day_of_week,report_datetime,row_id,incident_id,incident_number,computer_aided_dispatch_number,report_type_code,report_type_description,is_filed_online,incident_code,incident_category,incident_subcategory,incident_description,resolution,intersection,centerline_node_network,police_district,analysis_neighborhood,supervisor_district,supervisor_district_2012,latitude,longitude
2023-01-14 04:00:00,2023-01-14,04:00:00,2023,Saturday,2023-01-14 04:00:00,123449775000,1234497,220398001,220398001,IS,Initial Supplement,True,75000,Missing Person,Missing Person,Found Person,Open or Active,"09th St , Minna St",24312000,Southern,South of market,6,6,37.77579879760742,-122.41417694091795
2021-10-01 11:25:00,2021-10-01,11:25:00,2021,Friday,2021-10-01 11:30:00,107620664085,1076206,210638306,212741274,II,Initial,True,64085,Other Miscellaneous,Other,Investigative Detention,Open or Active,"07th St , Townsend St",23854000,Southern,Mission bay,6,10,37.77181625366211,-122.4016571044922
2022-09-21 18:40:00,2022-09-21,18:40:00,2022,Wednesday,2022-09-21 19:59:00,119587606244,1195876,226174712,211957375,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,"Haight St , Laguna St",25867000,Northern,Hayes valley,5,5,37.772735595703125,-122.4255142211914
2022-09-16 21:00:00,2022-09-16,21:00:00,2022,Friday,2022-10-05 18:22:00,120063409029,1200634,220684305,222782887,II,Initial,True,9029,Fraud,Fraud,False Personation to Receive Money or Property,Open or Active,"23rd St , Mission St",24094000,Mission,Mission,9,9,37.75383758544922,-122.41859436035156
2021-06-01 14:00:00,2021-06-01,14:00:00,2021,Tuesday,2021-06-17 00:21:00,104191306244,1041913,216076203,211957375,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,"Powell St , Vandewater St",25460000,Central,North beach,3,3,37.805362701416016,-122.41185760498048
2021-04-15 13:03:00,2021-04-15,13:03:00,2021,Thursday,2021-04-15 13:03:00,102193506243,1021935,210232055,211051547,II,Initial,True,6243,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $200-$950",Open or Active,"Hyde St , Jefferson St",25600000,Central,Russian hill,2,2,37.80759048461914,-122.42074584960938
2018-07-02 19:00:00,2018-07-02,19:00:00,2018,Monday,2018-07-03 11:00:00,68694828150,686948,186148536,211957375,II,Coplogic Initial,True,28150,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",Open or Active,"Scott St , Waller St",26024000,Park,Haight ashbury,5,5,37.77054977416992,-122.4351806640625
2021-09-24 14:00:00,2021-09-24,14:00:00,2021,Friday,2021-09-24 14:33:00,107376104134,1073761,210621022,212671915,II,Initial,True,4134,Assault,Simple Assault,Battery,Open or Active,"26th St , Church St",21917000,Mission,Noe valley,8,8,37.748497009277344,-122.4271240234375
2021-02-16 09:00:00,2021-02-16,09:00:00,2021,Tuesday,2021-02-17 07:25:00,100599807021,1005998,210107599,210480544,VI,Vehicle Initial,True,7021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,"Bay St , Polk St",26701000,Central,Russian hill,2,2,37.80435562133789,-122.42346954345705
2021-01-04 07:00:00,2021-01-04,07:00:00,2021,Monday,2021-01-08 07:31:00,106992206224,1069922,216127486,211957375,II,Coplogic Initial,True,6224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,"Mariposa St , Pennsylvania Ave",23655000,Southern,Potrero hill,10,10,37.76402282714844,-122.39373016357422
