incident_datetime,incident_date,incident_time,incident_year,incident_day_of_week,report_datetime,row_id,incident_id,incident_number,computer_aided_dispatch_number,report_type_code,report_type_description,is_filed_online,incident_code,incident_category,incident_subcategory,incident_description,resolution,intersection,centerline_node_network,police_district,analysis_neighborhood,supervisor_district,supervisor_district_2012,latitude,longitude
2019-01-27 21:48:00,2019-01-27,21:48:00,2019,Sunday,2019-01-27 21:50:00,76391416710,763914,190068132,190273677,II,Initial,True,16710,Drug Offense,Drug Violation,"Narcotics Paraphernalia, Possession of",Cite or Arrest Adult,"Valencia St , 15th St",24377000,Mission,Mission,9,9,37.76653957529556,-122.42204381448558
2018-11-24 14:14:00,2018-11-24,14:14:00,2018,Saturday,2018-11-25 14:33:00,74130216625,741302,180891410,183291895,II,Initial,True,16625,Drug Offense,Drug Violation,"Cocaine, Base/rock, Sale",Cite or Arrest Adult,"Turk St , Dodge St",25137000,Tenderloin,Tenderloin,5,6,37.78242041771279,-122.4169829963755
2019-02-25 22:42:00,2019-02-25,22:42:00,2019,Monday,2019-03-18 16:53:00,78118406244,781184,196047887,201561226,IS,Coplogic Supplement,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,"Van Ness Ave , Redwood St",24469000,Northern,Tenderloin,5,6,37.78057621700624,-122.42025546027398
2019-01-01 10:30:00,2019-01-01,10:30:00,2019,Tuesday,2019-01-01 11:29:00,75454527090,754545,190000877,190011695,II,Initial,True,27090,Larceny Theft,Larceny Theft - Other,"Theft, Lost Property, Petty",Open or Active,"Eddy St , Gough St",26490000,Northern,Western addition,2,5,37.78247705057554,-122.42410820197163
2020-07-02 10:20:00,2020-07-02,10:20:00,2020,Thursday,2020-07-02 10:20:00,94024471012,940244,200395572,201841117,VI,Vehicle Initial,True,71012,Other Offenses,Other Offenses,"License Plate, Recovered",Open or Active,"Athens St , France Ave",21407000,Ingleside,Excelsior,11,11,37.71697616577149,-122.43195343017578
2020-11-27 13:30:00,2020-11-27,13:30:00,2020,Friday,2020-11-27 16:51:00,98203674000,982036,200716962,203322028,II,Initial,True,74000,Missing Person,Missing Adult,Missing Adult,Open or Active,"Francisco St , Jones St",25528000,Central,Russian hill,3,3,37.80427551269531,-122.41669464111328
2020-12-23 14:00:00,2020-12-23,14:00:00,2020,Wednesday,2020-12-23 14:24:00,98953719057,989537,200773166,203581771,II,Initial,True,19057,Disorderly Conduct,Intimidation,Terrorist Threats,Cite or Arrest Adult,"40th Ave , Taraval St",23440000,Taraval,Sunset/parkside,4,4,37.7420539855957,-122.4981918334961
2018-12-15 23:12:00,2018-12-15,23:12:00,2018,Saturday,2018-12-15 23:12:00,74849865016,748498,180945227,183493930,II,Initial,True,65016,Other Miscellaneous,Other,"Driving, License Suspended or Revoked",Cite or Arrest Adult,"18th St , Capp St",24133000,Mission,Mission,9,9,37.761901562293616,-122.41827132040292
2019-04-21 18:29:00,2019-04-21,18:29:00,2019,Sunday,2019-04-21 18:29:00,79290965010,792909,190284162,191113037,II,Initial,True,65010,Traffic Violation Arrest,Traffic Violation Arrest,Traffic Violation Arrest,Cite or Arrest Adult,"Mission St , 25th St",24073000,Mission,Mission,9,9,37.75063964845744,-122.4182878708879
2020-10-03 07:00:00,2020-10-03,07:00:00,2020,Saturday,2020-10-03 07:19:00,96642304013,966423,200595227,202770559,II,Initial,True,4013,Assault,Aggravated Assault,"Assault, Aggravated, W/ Other Weapon",Cite or Arrest Adult,"Mission St , Plum St",24359000,Southern,Mission,6,6,37.7710075378418,-122.41964721679688
2019-06-01 03:49:00,2019-06-01,03:49:00,2019,Saturday,2019-06-01 03:49:00,80698027195,806980,190392555,191520392,II,Initial,True,27195,Other Miscellaneous,Trespass,Trespassing,Open or Active,"Jones St , Golden Gate Ave",24326000,Tenderloin,Tenderloin,5,6,37.78207306684549,-122.41222073683006
2020-09-26 07:15:00,2020-09-26,07:15:00,2020,Saturday,2020-09-26 07:45:00,96453063010,964530,200579453,202700642,II,Initial,True,63010,Warrant,Other,"Warrant Arrest, Local SF Warrant",Cite or Arrest Adult,"21st St , South Van Ness Ave",24083000,Mission,Mission,9,9,37.75716781616211,-122.41671752929688
2018-10-06 18:00:00,2018-10-06,18:00:00,2018,Saturday,2018-10-06 21:52:00,72416906374,724169,186232242,201561226,II,Coplogic Initial,True,6374,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",Open or Active,"Drumm St , Sacramento St",24574000,Central,Fimissioncial district/south beach,3,3,37.79458821565897,-122.3965859141178
2020-11-17 21:53:00,2020-11-17,21:53:00,2020,Tuesday,2020-11-17 21:53:00,97930812100,979308,200695758,203222980,II,Initial,True,12100,Weapons Carrying Etc,Weapons Offense,"Firearm, Possession of Loaded",Cite or Arrest Adult,"Donahue St , Fitzgerald Ave",20051000,Bayview,Bayview hunters point,10,10,37.71568298339844,-122.38197326660156
2020-12-10 17:00:00,2020-12-10,17:00:00,2020,Thursday,2020-12-13 15:39:00,98668009029,986680,200751190,203481761,II,Initial,True,9029,Fraud,Fraud,False Personation to Receive Money or Property,Open or Active,"Garces Dr , Rivas Ave",23092000,Taraval,Lakeshore,7,7,37.716190338134766,-122.48161315917967
2018-09-19 11:00:00,2018-09-19,11:00:00,2018,Wednesday,2018-09-19 16:45:00,71645707021,716457,180711244,182622654,VI,Vehicle Initial,True,7021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,"26th Ave , Cabrillo St",27522000,Richmond,Outer richmond,1,1,37.7743877237172,-122.48539726749505
2020-10-05 20:00:00,2020-10-05,20:00:00,2020,Monday,2020-10-07 11:24:00,96765828150,967658,206141496,201561226,II,Coplogic Initial,True,28150,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",Open or Active,"Juanita Way , Teresita Blvd",22421000,Ingleside,West of twin peaks,7,7,37.74450302124024,-122.45162200927734
2018-03-18 09:00:00,2018-03-18,09:00:00,2018,Sunday,2018-11-28 09:48:00,74237368020,742373,180898347,183321169,II,Initial,True,68020,Miscellaneous Investigation,Miscellaneous Investigation,Miscellaneous Investigation,Open or Active,"02nd St , Braneddy St , Mason St St",23803000,Southern,Fimissioncial district/south beach,6,6,37.78184616921501,-122.3920774505126
2018-09-19 02:40:00,2018-09-19,02:40:00,2018,Wednesday,2018-09-30 22:41:00,72166506372,721665,186226853,201561226,II,Coplogic Initial,True,6372,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",Open or Active,"Valencia St , 15th St",24377000,Mission,Mission,9,9,37.76653957529556,-122.42204381448558
2020-12-09 18:00:00,2020-12-09,18:00:00,2020,Wednesday,2020-12-12 13:03:00,98644007021,986440,200749060,203471432,VI,Vehicle Initial,True,7021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,"Darien Way , Santa Ana Ave",22773000,Taraval,West of twin peaks,7,7,37.73181915283203,-122.46784973144533
2019-04-10 19:25:00,2019-04-10,19:25:00,2019,Wednesday,2019-04-10 19:25:00,78908764020,789087,190255505,191003949,II,Initial,True,64020,Non-Criminal,Other,Mental Health Detention,Cite or Arrest Adult,"Spear St , Folsom St",23607000,Southern,Fimissioncial district/south beach,6,6,37.79006979947905,-122.39097101886335
2020-11-12 15:25:00,2020-11-12,15:25:00,2020,Thursday,2020-11-12 16:21:00,97785106364,977851,200684450,203172097,II,Initial,True,6364,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, >$950",Open or Active,"Mission St , San Juan Ave",21741000,Ingleside,Excelsior,11,11,37.72400665283203,-122.43531036376952
2020-12-09 17:31:00,2020-12-09,17:31:00,2020,Wednesday,2020-12-09 17:31:00,98555614020,985556,200743250,203442541,II,Initial,True,14020,Sex Offense,Sex Offense,"Sex Offender, Failure To Register for Sexual Assault of Adult",Cite or Arrest Adult,"Franklin St , Turk St",25185000,Northern,Western addition,2,5,37.78175354003906,-122.42228698730467
2018-10-11 15:15:00,2018-10-11,15:15:00,2018,Thursday,2018-10-11 23:21:00,72537006372,725370,186235848,201561226,II,Coplogic Initial,True,6372,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",Open or Active,"Union St , Pierce St",26681000,Northern,Marina,2,2,37.79667044204757,-122.43877940341498
2020-11-10 13:53:00,2020-11-10,13:53:00,2020,Tuesday,2020-11-10 13:53:00,97723307041,977233,200663476,203151744,VS,Vehicle Supplement,True,7041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,"Hawes St , Shafter Ave",20119000,Bayview,Bayview hunters point,10,10,37.72679901123047,-122.38324737548828
2018-11-28 09:30:00,2018-11-28,09:30:00,2018,Wednesday,2018-11-29 09:49:00,74274228150,742742,180901075,183331130,II,Initial,True,28150,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",Open or Active,"21st Ave , Santiago St",23200000,Taraval,Sunset/parkside,4,4,37.74482239913813,-122.47796682185754
2018-11-27 00:00:00,2018-11-27,00:00:00,2018,Tuesday,2018-11-29 13:35:00,74281109024,742811,180901661,183332003,II,Initial,True,9024,Fraud,Fraud,"Fraudulent Game or Trick, Obtaining Money or Property",Open or Active,"Natoma St , New Montgomery St",24598000,Southern,Fimissioncial district/south beach,6,6,37.78663354136354,-122.39950216452112
