incident_datetime,incident_date,incident_time,incident_year,incident_day_of_week,report_datetime,row_id,incident_id,incident_number,computer_aided_dispatch_number,report_type_code,report_type_description,is_filed_online,incident_code,incident_category,incident_subcategory,incident_description,resolution,intersection,centerline_node_network,police_district,analysis_neighborhood,supervisor_district,supervisor_district_2012,latitude,longitude
2020-01-20 08:24:00,2020-01-20,08:24:00,2020,Monday,2020-01-20 08:24:00,89339063010,893390,180309968,200200794,IS,Initial Supplement,True,63010,Warrant,Other,"Warrant Arrest, Local SF Warrant",Cite or Arrest Adult,"Scott St , Duboce Ave",26006000,Park,Castro/upper market,8,8,37.769113796781085,-122.4348931935365
2020-10-26 16:50:00,2020-10-26,16:50:00,2020,Monday,2020-10-26 17:39:00,97330106303,973301,200646961,203002649,II,Initial,True,6303,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, $200-$950",Open or Active,"05th St , Cyril Magnin St , Market St",30739000,Tenderloin,South of market,6,6,37.783992767333984,-122.40806579589844
2020-12-04 00:00:00,2020-12-04,00:00:00,2020,Friday,2020-12-06 13:06:00,98635206374,986352,206170649,192642608,II,Coplogic Initial,True,6374,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",Open or Active,"Market St , Powell St",24922000,Southern,Mission,6,6,37.770581862469044,-122.42322741784346
2019-07-24 07:45:00,2019-07-24,07:45:00,2019,Wednesday,2019-07-24 08:47:00,82612526170,826125,190536612,192050857,II,Initial,True,26170,Other Miscellaneous,Other,Probation Violation,Cite or Arrest Adult,"Arguello Blvd , Conservatory Dr",27192000,Richmond,Golden gate park,1,1,37.77324289689396,-122.45908994642352
2018-09-09 17:23:00,2018-09-09,17:23:00,2018,Sunday,2018-09-09 17:28:00,71254372000,712543,180683013,182522837,II,Initial,True,72000,Non-Criminal,Non-Criminal,Found  Property,Open or Active,"Sycamore St , Valencia St",24172000,Mission,Mission,9,8,37.76257883049033,-122.42166247826908
2020-02-21 22:00:00,2020-02-21,22:00:00,2020,Friday,2020-02-21 22:42:00,90535003074,905350,200132885,200524189,II,Initial,True,3074,Robbery,Robbery - Other,"Robbery, W/ Force",Open or Active,"Duboce Ave , Noe St",25984000,Mission,Haight ashbury,8,8,37.76917836824904,-122.43357220915092
2020-04-05 18:30:00,2020-04-05,18:30:00,2020,Sunday,2020-04-11 13:56:00,91885728150,918857,200233944,201021759,II,Initial,True,28150,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",Open or Active,"Stevenson St , Mccoppin St",24406000,Southern,Mission,6,6,37.771641822183554,-122.42174766641084
2019-07-13 12:00:00,2019-07-13,12:00:00,2019,Saturday,2019-08-24 10:42:00,83820109262,838201,190626536,192361343,II,Initial,True,9262,Forgery And Counterfeiting,Forgery And Counterfeiting,Forgery & Counterfeiting (general),Open or Active,"Bertita St , Seneca Ave",22048000,Ingleside,Outer mission,11,11,37.71829023193823,-122.4408879024843
2019-10-29 09:31:00,2019-10-29,09:31:00,2019,Tuesday,2019-10-30 10:35:00,86440230120,864402,190820506,193031541,II,Initial,True,30120,Other Offenses,Other,"Taxi Fare, Overcharging",Open or Active,"North Point St , Leavenworth St",25575000,Central,Russian hill,3,2,37.80593151858661,-122.41871826672488
2019-07-29 12:00:00,2019-07-29,12:00:00,2019,Monday,2019-08-02 15:00:00,82991528166,829915,190563706,192141569,II,Initial,True,28166,Malicious Mischief,Vandalism,"Vandalism or Graffiti Tools, Possession",Open or Active,"Foerster St , Hearst Ave",22231000,Ingleside,West of twin peaks,7,7,37.73069018829024,-122.44886045694412
2020-02-02 22:00:00,2020-02-02,22:00:00,2020,Sunday,2020-04-05 11:32:00,91769871000,917698,206063351,192642608,II,Coplogic Initial,True,71000,Lost Property,Lost Property,Lost Property,Open or Active,"Pine St , Sansome St",24686000,Central,Fimissioncial district/south beach,3,3,37.79210840263532,-122.40093308290577
2019-01-11 04:30:00,2019-01-11,04:30:00,2019,Friday,2019-01-11 04:30:00,75805416780,758054,190025706,190110331,II,Initial,True,16780,Drug Violation,Drug Violation,"Firearm, Armed While Possessing Controlled Substance",Cite or Arrest Adult,"Wattson Pl , Ruth St",21754000,Ingleside,Outer mission,11,11,37.72347948556501,-122.43716183523746
