incident_datetime,incident_date,incident_time,incident_year,incident_day_of_week,report_datetime,row_id,incident_id,incident_number,computer_aided_dispatch_number,report_type_code,report_type_description,is_filed_online,incident_code,incident_category,incident_subcategory,incident_description,resolution,intersection,centerline_node_network,police_district,analysis_neighborhood,supervisor_district,supervisor_district_2012,latitude,longitude
2019-09-20 22:00:00,2019-09-20,22:00:00,2019,Friday,2019-10-01 19:45:00,85389406224,853894,196207445,193281685,II,Coplogic Initial,True,6224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,"Jack London Aly , Taber Pl",24507000,Southern,Fimissioncial district/south beach,6,6,37.78194046020508,-122.3944091796875
2023-01-17 03:10:00,2023-01-17,03:10:00,2023,Tuesday,2023-01-17 03:21:00,123523164020,1235231,230037540,230170235,II,Initial,True,64020,Non-Criminal,Other,Mental Health Detention,Open or Active,"Isis St , 12th St",24243000,Southern,Mission,6,6,37.7706103582148,-122.4143442572656
2023-03-04 23:36:00,2023-03-04,23:36:00,2023,Saturday,2023-03-04 23:41:00,125083228150,1250832,230156435,230633342,II,Initial,True,28150,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",Open or Active,"Lobos St , Plymouth Ave",21596000,Taraval,Oceanview/merced/ingleside,11,11,37.71490467184034,-122.45607200031048
2021-04-05 22:30:00,2021-04-05,22:30:00,2021,Monday,2021-04-06 10:16:00,101943607025,1019436,210212671,210961056,VI,Vehicle Initial,True,7025,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Truck",Open or Active,"Scott St , Lloyd St",26023000,Park,Haight ashbury,8,8,37.76989839338025,-122.435052315381
2019-11-05 18:38:00,2019-11-05,18:38:00,2019,Tuesday,2019-11-05 18:38:00,86670216650,866702,190838383,193093358,II,Initial,True,16650,Drug Offense,Drug Violation,Methamphetamine Offense,Cite or Arrest Adult,"17th St , Mission St",24165000,Mission,Mission,9,9,37.763427734375,-122.41950988769533
2023-02-14 11:15:00,2023-02-14,11:15:00,2023,Tuesday,2023-02-14 11:23:00,124452904134,1244529,230109478,230451217,II,Initial,True,4134,Assault,Simple Assault,Battery,Open or Active,"Market St , Reservoir St",25877000,Mission,Castro/upper market,8,8,37.76877049785351,-122.427462058806
2024-12-31 13:00:00,2024-12-31,13:00:00,2024,Tuesday,2025-01-17 19:26:00,145540171013,1455401,250034162,250172933,VI,Vehicle Initial,True,71013,Larceny Theft,Theft From Vehicle,"License Plate, Stolen",Open or Active,"Hyde St , Sacramento St",25255000,Central,Nob hill,3,3,37.79192352294922,-122.4175796508789
2018-02-09 14:00:00,2018-02-09,14:00:00,2018,Friday,2018-02-09 17:02:00,63367006244,633670,180108196,180402914,II,Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,"25th St , Capp St",24068000,Mission,Mission,9,9,37.75070571899414,-122.41719818115234
2019-09-29 22:30:00,2019-09-29,22:30:00,2019,Sunday,2019-09-29 22:40:00,85254704014,852547,190731947,192723963,II,Initial,True,4014,Assault,Aggravated Assault,"Assault, Aggravated, W/ Force",Cite or Arrest Adult,"Lakeview Ave , Miramar Ave",22580000,Taraval,Oceanview/merced/ingleside,11,11,37.71823120117188,-122.45816040039062
2019-07-09 11:30:00,2019-07-09,11:30:00,2019,Tuesday,2019-07-09 16:22:00,82354206244,823542,196141730,193281685,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,"16th St , Bryant St",24929000,Southern,Mission,6,6,37.76988188706674,-122.42426802630568
2019-09-10 15:30:00,2019-09-10,15:30:00,2019,Tuesday,2019-09-10 21:59:00,84527464070,845274,190676741,192534244,II,Initial,True,64070,Suspicious Occ,Suspicious Occ,Suspicious Occurrence,Open or Active,"Pine St , Stockton St",24979000,Central,Fimissioncial district/south beach,3,3,37.791297912597656,-122.4073257446289
2023-02-12 22:00:00,2023-02-12,22:00:00,2023,Sunday,2023-02-13 12:02:00,125089006224,1250890,236039673,193281685,II,Coplogic Initial,True,6224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,"Golding Ln , Corbett Ave",26112000,Park,Twin peaks,8,8,37.75179935533094,-122.44354757820348
2023-01-28 01:55:00,2023-01-28,01:55:00,2023,Saturday,2023-01-28 01:55:00,123875827172,1238758,230065808,230280197,II,Initial,True,27172,Other Miscellaneous,Intimidation,"Resisting Peace Officer, causing Their Serious Injury or Death",Open or Active,"Mission St , Cotter St",21775000,Ingleside,Excelsior,11,11,37.72717755001637,-122.43291179436464
2018-06-03 09:23:00,2018-06-03,09:23:00,2018,Sunday,2018-06-03 09:23:00,67537204012,675372,180386239,181541019,IS,Initial Supplement,True,4012,Assault,Aggravated Assault,"Assault, Aggravated, W/ Knife",Cite or Arrest Adult,"03rd St , Davidson Ave",20244000,Bayview,Bayview hunters point,10,10,37.74352645874024,-122.38762664794922
2022-12-12 11:16:00,2022-12-12,11:16:00,2022,Monday,2022-12-12 19:41:00,122373409029,1223734,220851413,223462850,II,Initial,True,9029,Fraud,Fraud,False Personation to Receive Money or Property,Open or Active,"United Nations Plz , Leavenworth St",30044000,Tenderloin,Tenderloin,5,6,37.77999173926721,-122.41348740024354
2019-07-28 23:15:00,2019-07-28,23:15:00,2019,Sunday,2019-07-30 11:29:00,83007606244,830076,196155684,193281685,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,"Beale St , Davis St , Market St , Pine St",30729000,Central,Fimissioncial district/south beach,6,6,37.79240417480469,-122.39738464355467
2019-11-02 08:49:00,2019-11-02,08:49:00,2019,Saturday,2019-11-02 08:49:00,86546216623,865462,190828704,193060888,II,Initial,True,16623,Drug Offense,Drug Violation,"Cocaine, Base/rock, Possession For Sale",Cite or Arrest Adult,"07th St , Mission St",24315000,Tenderloin,South of market,6,6,37.77921295166016,-122.4109344482422
2023-01-30 08:33:00,2023-01-30,08:33:00,2023,Monday,2023-01-30 08:33:00,123991073000,1239910,160838896,230301571,IS,Initial Supplement,True,73000,Non-Criminal,Non-Criminal,Property for Identification,Open or Active,"Boardman Pl , Bryant St",23914000,Southern,South of market,6,6,37.7751608100771,-122.40363551943442
2018-05-07 15:53:00,2018-05-07,15:53:00,2018,Monday,2018-05-07 16:38:00,66569264020,665692,180339799,181272839,II,Initial,True,64020,Non-Criminal,Other,Mental Health Detention,Open or Active,"Polk St , Cedar St",25199000,Northern,Tenderloin,3,6,37.786358950426,-122.41983309179923
2019-09-10 09:30:00,2019-09-10,09:30:00,2019,Tuesday,2019-09-10 11:14:00,84507774000,845077,190674927,192531588,II,Initial,True,74000,Missing Person,Missing Adult,Missing Adult,Open or Active,"Larkin St , Pine St",25206000,Central,Nob hill,3,3,37.78982925415039,-122.4188461303711
2023-01-19 06:00:00,2023-01-19,06:00:00,2023,Thursday,2023-01-19 17:09:00,123628671012,1236286,230044567,230192470,VI,Vehicle Initial,True,71012,Other Offenses,Other Offenses,"License Plate, Recovered",Open or Active,"Vallejo St , Baker St",26888000,Northern,Pacific heights,2,2,37.79396273299688,-122.44503534648996
2023-02-13 01:00:00,2023-02-13,01:00:00,2023,Monday,2023-02-13 23:48:00,124422007041,1244220,230106048,230443457,VS,Vehicle Supplement,True,7041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,"Charter Oak Ave , Silver Ave",20765000,Bayview,Bayview hunters point,10,10,37.73314372948054,-122.4043448136048
2025-04-17 23:09:00,2025-04-17,23:09:00,2025,Thursday,2025-04-17 23:09:00,147698871012,1476988,250212584,251061836,VS,Vehicle Supplement,True,71012,Other Offenses,Other Offenses,"License Plate, Recovered",Cite or Arrest Adult,"16th St , Bryant St",24929000,Out of SF,Mission,6,6,37.76988188706674,-122.42426802630568
2023-02-25 12:51:00,2023-02-25,12:51:00,2023,Saturday,2023-02-25 13:34:00,124829061030,1248290,230138104,230561522,II,Initial,True,61030,Other,Other,"Death Report, Cause Unknown",Open or Active,"22nd Ave , Clement St",27540000,Richmond,Outer richmond,1,1,37.78216042110706,-122.48165989477728
2018-05-04 07:00:00,2018-05-04,07:00:00,2018,Friday,2018-05-04 17:00:00,66439971013,664399,180331648,181242955,VI,Vehicle Initial,True,71013,Larceny Theft,Theft From Vehicle,"License Plate, Stolen",Open or Active,"Geary Blvd , Presidio Ave",26834000,Richmond,Lone mountain/usf,2,2,37.78248977661133,-122.4458236694336
2018-05-18 21:12:00,2018-05-18,21:12:00,2018,Friday,2018-05-18 21:53:00,66990064020,669900,180372589,181383950,II,Initial,True,64020,Non-Criminal,Other,Mental Health Detention,Open or Active,"02nd St , Jessie St",24605000,Central,Fimissioncial district/south beach,6,6,37.78844216230654,-122.40034385084708
2018-04-18 13:00:00,2018-04-18,13:00:00,2018,Wednesday,2018-04-19 00:02:00,66085728150,660857,186092165,193281685,II,Coplogic Initial,True,28150,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",Open or Active,"03rd St , Carroll Ave",20489000,Bayview,Bayview hunters point,10,10,37.7254753112793,-122.3942413330078
2018-04-02 10:30:00,2018-04-02,10:30:00,2018,Monday,2018-04-02 12:38:00,65278106244,652781,186075581,193281685,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,"Jones St , Chestnut St",25527000,Central,Russian hill,3,3,37.803347966850026,-122.41651077151808
2018-05-31 09:30:00,2018-05-31,09:30:00,2018,Thursday,2018-05-31 15:13:00,67530706244,675307,186123497,193281685,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,"Stow Lake Dr , Martin Luther King Jr Dr",27442000,Richmond,Golden gate park,7,5,37.76705684499688,-122.47327983402523
2023-01-26 11:25:00,2023-01-26,11:25:00,2023,Thursday,2023-01-26 11:27:00,123832404134,1238324,230061470,230261282,II,Initial,True,4134,Assault,Simple Assault,Battery,Open or Active,"Jones St , Golden Gate Ave",24326000,Tenderloin,Tenderloin,5,6,37.78207306684549,-122.41222073683006
2022-12-31 12:00:00,2022-12-31,12:00:00,2022,Saturday,2023-02-12 11:30:00,124375975000,1243759,230027018,230121993,IS,Initial Supplement,True,75000,Missing Person,Missing Person,Found Person,Open or Active,"18th St , Hartford St",25792000,Mission,Castro/upper market,8,8,37.7609547379289,-122.43390358046642
2023-01-11 15:00:00,2023-01-11,15:00:00,2023,Wednesday,2023-01-11 15:00:00,123352516652,1233525,230024622,230111880,II,Initial,True,16652,Drug Offense,Drug Violation,"Methamphetamine, Possession For Sale",Cite or Arrest Adult,"08th St , Mission St",24311000,Southern,South of market,6,6,37.77745741894575,-122.4131576926893
2018-02-02 18:30:00,2018-02-02,18:30:00,2018,Friday,2018-02-05 14:48:00,63348806374,633488,186032105,193281685,II,Coplogic Initial,True,6374,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",Open or Active,"Sutter St , Claude Ln",24665000,Central,Fimissioncial district/south beach,3,3,37.78978278113182,-122.40420819360396
2019-05-15 03:15:00,2019-05-15,03:15:00,2019,Wednesday,2019-05-15 03:25:00,80107264085,801072,190347312,191350290,II,Initial,True,64085,Other Miscellaneous,Other,Investigative Detention,Cite or Arrest Adult,"Alabama St , Ripley St",21109000,Ingleside,Bernal heights,9,9,37.74432373046875,-122.41038513183594
2023-01-22 01:00:00,2023-01-22,01:00:00,2023,Sunday,2023-01-22 18:25:00,124670871000,1246708,236029505,193281685,II,Coplogic Initial,True,71000,Lost Property,Lost Property,Lost Property,Open or Active,"Harrison St , Lapu-lapu St",24579000,Southern,South of market,6,6,37.78179876714438,-122.39834110837148
2019-05-27 05:00:00,2019-05-27,05:00:00,2019,Monday,2019-05-28 19:30:00,80627606244,806276,196104302,193281685,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,"Polk St , Washington St",25303000,Northern,Russian hill,3,3,37.79325866699219,-122.42122650146484
2018-02-07 20:26:00,2018-02-07,20:26:00,2018,Wednesday,2018-02-08 21:30:00,63339909320,633399,180106162,180393481,II,Initial,True,9320,Fraud,Fraud,"Access Card, incl. Credit, Phone, ATM, Fraudulent Use of",Open or Active,"Armistead Rd , Lendrum Ct",51336000,Central,Presidio,2,2,37.80464206902029,-122.47112429713472
2024-12-17 21:13:00,2024-12-17,21:13:00,2024,Tuesday,2024-12-17 21:49:00,144823716623,1448237,240777805,243523326,II,Initial,True,16623,Drug Offense,Drug Violation,"Cocaine, Base/rock, Possession For Sale",Cite or Arrest Adult,"Ellis St , Larkin St",25149000,Tenderloin,Tenderloin,5,6,37.78423690795898,-122.41770935058594
2019-06-25 00:20:00,2019-06-25,00:20:00,2019,Tuesday,2019-06-25 11:19:00,81539006244,815390,190458577,191761428,II,Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,"07th St , Folsom St",24262000,Southern,South of market,6,6,37.7767448425293,-122.40784454345705
2022-12-23 11:25:00,2022-12-23,11:25:00,2022,Friday,2022-12-23 11:40:00,122731406242,1227314,220877679,223571475,II,Initial,True,6242,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $50-$200",Open or Active,"Leavenworth St , Filbert St",25517000,Central,Russian hill,3,2,37.80034079084897,-122.4175869761936
2023-02-25 23:17:00,2023-02-25,23:17:00,2023,Saturday,2023-02-25 23:17:00,124841404134,1248414,230139011,230563371,II,Initial,True,4134,Assault,Simple Assault,Battery,Open or Active,"Folsom St , Harriet St",23924000,Southern,South of market,6,6,37.77808238134319,-122.40615042617128
2018-03-09 19:30:00,2018-03-09,19:30:00,2018,Friday,2018-03-10 14:13:00,64486506244,644865,186057432,193281685,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,"Franklin St , Myrtle St",25198000,Northern,Western addition,2,5,37.78501442255851,-122.42293382075994
2019-08-22 08:00:00,2019-08-22,08:00:00,2019,Thursday,2019-08-22 14:23:00,83762171012,837621,190621150,192342470,VI,Vehicle Initial,True,71012,Other Offenses,Other Offenses,"License Plate, Recovered",Open or Active,"26th St , Horace St",24058000,Mission,Mission,9,9,37.749271392822266,-122.41433715820312
2018-04-09 10:00:00,2018-04-09,10:00:00,2018,Monday,2018-04-09 10:40:00,65534372000,655343,180261324,180991304,II,Initial,True,72000,Non-Criminal,Non-Criminal,Found  Property,Open or Active,"10th St , Harrison St",24206000,Southern,South of market,6,6,37.77157974243164,-122.4112777709961
2021-01-28 17:00:00,2021-01-28,17:00:00,2021,Thursday,2021-01-29 14:04:00,100043671013,1000436,210064648,210291730,VI,Vehicle Initial,True,71013,Larceny Theft,Theft From Vehicle,"License Plate, Stolen",Open or Active,"Clipper St , Castro St",25736000,Mission,Noe valley,8,8,37.748895971062346,-122.43385110439291
2019-06-21 19:20:00,2019-06-21,19:20:00,2019,Friday,2019-06-21 21:17:00,81420406154,814204,190450084,191723706,II,Initial,True,6154,Larceny Theft,Larceny Theft - Other,"Theft, From Person, >$950 (other than Pickpocket)",Open or Active,"Ellis St , Mason St",24900000,Tenderloin,Tenderloin,5,6,37.785282135009766,-122.40950012207033
2022-12-22 21:15:00,2022-12-22,21:15:00,2022,Thursday,2022-12-22 21:18:00,122708912168,1227089,220876580,223563029,II,Initial,True,12168,Weapons Carrying Etc,Weapons Offense,"Firearm, Loaded, in Vehicle, Possession or Use",Cite or Arrest Adult,"17th St , Mission St",24165000,Mission,Mission,9,9,37.763429272147256,-122.41951273794947
2022-02-26 02:53:00,2022-02-26,02:53:00,2022,Saturday,2023-02-26 02:53:00,124841968050,1248419,230139287,230570307,II,Initial,True,68050,Traffic Collision,Traffic Collision,Traffic Collision,Open or Active,"Fillmore St , Lombard St",26751000,Northern,Marina,2,2,37.7998429520262,-122.43604617512676
2023-02-15 03:11:00,2023-02-15,03:11:00,2023,Wednesday,2023-02-15 03:11:00,124465807055,1244658,230111263,230460190,VI,Vehicle Initial,True,7055,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Recovered, Stolen outside SF",Cite or Arrest Adult,"Gough St , Post St",26501000,Northern,Japantown,5,5,37.78619642719614,-122.42485842366148
2023-01-31 15:54:00,2023-01-31,15:54:00,2023,Tuesday,2023-01-31 16:25:00,124012568020,1240125,230074473,230312253,II,Initial,True,68020,Miscellaneous Investigation,Miscellaneous Investigation,Miscellaneous Investigation,Open or Active,"Tompkins Ave , Putnam St",21057000,Ingleside,Bernal heights,9,9,37.73692903639334,-122.41099809031394
2022-12-19 12:15:00,2022-12-19,12:15:00,2022,Monday,2022-12-19 12:45:00,122627468020,1226274,220867523,223531366,II,Initial,True,68020,Miscellaneous Investigation,Miscellaneous Investigation,Miscellaneous Investigation,Open or Active,"04th St , Mission Rock St",34169000,Southern,Mission bay,6,6,37.77283099431839,-122.39137353346597
2022-11-08 10:30:00,2022-11-08,10:30:00,2022,Tuesday,2022-12-23 12:38:00,122748109320,1227481,226248113,193281685,II,Coplogic Initial,True,9320,Fraud,Fraud,"Access Card, incl. Credit, Phone, ATM, Fraudulent Use of",Open or Active,"16th St , Bryant St",24929000,Southern,Mission,6,6,37.76988188706674,-122.42426802630568
2018-03-09 19:00:00,2018-03-09,19:00:00,2018,Friday,2018-03-11 12:25:00,64466907021,644669,180185978,180701246,VI,Vehicle Initial,True,7021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,"Holly Park Cir , Murray St",21234000,Ingleside,Bernal heights,9,9,37.73613739013672,-122.42013549804688
2019-06-18 15:00:00,2019-06-18,15:00:00,2019,Tuesday,2019-06-18 15:00:00,82181668060,821816,199002478,199002478,II,Initial,True,68060,Traffic Collision,Traffic Collision - Hit & Run,"Traffic Collision, Hit & Run, Property Damage",Open or Active,"Grove St , Laguna St",25934000,Northern,Hayes valley,5,5,37.77738952636719,-122.42645263671876
2022-11-02 00:00:00,2022-11-02,00:00:00,2022,Wednesday,2023-01-20 13:10:00,123651209320,1236512,226256166,193281685,IS,Initial Supplement,True,9320,Fraud,Fraud,"Access Card, incl. Credit, Phone, ATM, Fraudulent Use of",Open or Active,"Northridge Rd , Harbor Rd",20060000,Bayview,Bayview hunters point,10,10,37.73100987038522,-122.37699954645048
2019-07-17 20:26:00,2019-07-17,20:26:00,2019,Wednesday,2019-07-17 20:42:00,82381619057,823816,190519282,191983938,II,Initial,True,19057,Disorderly Conduct,Intimidation,Terrorist Threats,Cite or Arrest Adult,"16th St , Bryant St",24048000,Mission,Mission,9,10,37.76560592651367,-122.41048431396484
2022-12-13 23:50:00,2022-12-13,23:50:00,2022,Tuesday,2022-12-14 00:02:00,122415419057,1224154,220854467,223473841,II,Initial,True,19057,Disorderly Conduct,Intimidation,Terrorist Threats,Cite or Arrest Adult,"Larkin St , California St",25294000,Central,Nob hill,3,3,37.79078805361173,-122.41903621239146
2019-04-20 13:30:00,2019-04-20,13:30:00,2019,Saturday,2019-04-20 18:35:00,79263306303,792633,190282053,191103480,II,Initial,True,6303,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, $200-$950",Open or Active,"Leo St , Mission St",21745000,Ingleside,Outer mission,11,11,37.72246551513672,-122.43647003173828
2023-01-18 13:33:00,2023-01-18,13:33:00,2023,Wednesday,2023-01-18 18:16:00,123587616652,1235876,230041109,230181653,IS,Initial Supplement,True,16652,Drug Offense,Drug Violation,"Methamphetamine, Possession For Sale",Cite or Arrest Adult,"Polk St , Eddy St",25176000,Tenderloin,Tenderloin,5,6,37.78310139923345,-122.41918170505188
2023-02-25 13:40:00,2023-02-25,13:40:00,2023,Saturday,2023-02-25 14:15:00,124828506244,1248285,230138079,230561774,II,Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,"Steiner St , Hayes St",26041000,Northern,Hayes valley,5,5,37.77562608768549,-122.43282972923808
2018-07-04 10:30:00,2018-07-04,10:30:00,2018,Wednesday,2018-07-04 11:14:00,68675606364,686756,180495363,181851120,II,Initial,True,6364,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, >$950",Open or Active,"20th Ave , Winston Dr",33719000,Taraval,Lakeshore,7,7,37.72694991292525,-122.47603947349434
2022-11-03 09:57:00,2022-11-03,09:57:00,2022,Thursday,2022-11-03 17:45:00,121342628150,1213426,226212130,193281685,II,Coplogic Initial,True,28150,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",Open or Active,"The Embarcadero , Green St",34014000,Central,Fimissioncial district/south beach,3,3,37.80089647618971,-122.39913024364353
2019-10-10 02:53:00,2019-10-10,02:53:00,2019,Thursday,2019-10-10 02:57:00,85664726080,856647,190762516,192830265,II,Initial,True,26080,Other Miscellaneous,Other,Conspiracy,Cite or Arrest Adult,"22nd St , Valencia St",24115000,Mission,Mission,9,8,37.75529479980469,-122.42096710205078
2022-12-10 13:00:00,2022-12-10,13:00:00,2022,Saturday,2022-12-10 21:05:00,122315707021,1223157,220847252,223442675,VI,Vehicle Initial,True,7021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,"Geary St , Polk St",25182000,Central,Tenderloin,5,6,37.78589290013101,-122.41973873477666
2025-04-18 13:05:00,2025-04-18,13:05:00,2025,Friday,2025-04-18 14:22:00,147712328150,1477123,250217283,251081997,II,Initial,True,28150,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",Open or Active,"Baker St , Geary Blvd , Saint Josephs Ave",26811000,Richmond,Presidio heights,2,2,37.78288650512695,-122.44279479980467
2019-03-31 16:00:00,2019-03-31,16:00:00,2019,Sunday,2019-04-12 23:48:00,79007830200,790078,190255210,191003273,IS,Initial Supplement,True,30200,Other Offenses,Other,Municipal Code Violation (general),Open or Active,"25th Ave , Anza St",27547000,Bayview,Outer richmond,1,1,37.778167724609375,-122.4845962524414
2018-04-28 13:10:00,2018-04-28,13:10:00,2018,Saturday,2018-06-13 08:45:00,67892765050,678927,180314757,181181917,IS,Initial Supplement,True,65050,Other Miscellaneous,Other,Driving While Under The Influence Of Alcohol,Cite or Arrest Adult,"26th St , Wisconsin St",23686000,Bayview,Bayview hunters point,10,10,37.75105285644531,-122.3983383178711
2023-01-21 15:30:00,2023-01-21,15:30:00,2023,Saturday,2023-01-21 16:34:00,123689727195,1236897,230049250,230211818,II,Initial,True,27195,Other Miscellaneous,Trespass,Trespassing,Cite or Arrest Adult,"Turk St , Market St , Mason St",24898000,Tenderloin,South of market,6,6,37.78328785199654,-122.40895216005931
2023-01-25 20:25:00,2023-01-25,20:25:00,2023,Wednesday,2023-01-25 20:25:00,123816727195,1238167,230060212,230253105,II,Initial,True,27195,Other Miscellaneous,Trespass,Trespassing,Open or Active,"Fell St , 10th St , Market St , Polk St",30746000,Tenderloin,Tenderloin,6,6,37.77654089269352,-122.41750146383842
