incident_datetime,incident_date,incident_time,incident_year,incident_day_of_week,report_datetime,row_id,incident_id,incident_number,computer_aided_dispatch_number,report_type_code,report_type_description,is_filed_online,incident_code,incident_category,incident_subcategory,incident_description,resolution,intersection,centerline_node_network,police_district,analysis_neighborhood,supervisor_district,supervisor_district_2012,latitude,longitude
2019-07-27 22:30:00,2019-07-27,22:30:00,2019,Saturday,2019-07-29 08:04:00,82846906244,828469,196152549,193121932,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,"Davis Ct , Davis St , Jackson St",24577000,Central,Fimissioncial district/south beach,3,3,37.79709205264024,-122.39833314914344
2019-11-16 22:29:00,2019-11-16,22:29:00,2019,Saturday,2019-11-16 22:33:00,87093719090,870937,190868603,193204292,II,Initial,True,19090,Disorderly Conduct,Drunkenness,"Alcohol, Under Influence Of In Public Place",Cite or Arrest Adult,"24th St , Osage Aly",24089000,Mission,Mission,9,9,37.75220444116967,-122.4190175437401
2019-12-02 16:39:00,2019-12-02,16:39:00,2019,Monday,2019-12-04 08:46:00,87737371000,877373,196259690,193121932,II,Coplogic Initial,True,71000,Lost Property,Lost Property,Lost Property,Open or Active,"Sansome St , Clay St",24703000,Central,Chinatown,3,3,37.79483949785486,-122.40148758181182
2019-06-30 00:05:00,2019-06-30,00:05:00,2019,Sunday,2019-06-30 00:09:00,81687304011,816873,190471466,191810028,II,Initial,True,4011,Assault,Aggravated Assault,"Assault, Aggravated, W/ Gun",Open or Active,"Larkin St , Bush St",25204000,Central,Nob hill,3,3,37.78890961112855,-122.41865587356024
2019-08-21 11:45:00,2019-08-21,11:45:00,2019,Wednesday,2019-08-21 13:24:00,83710306244,837103,190617858,192332299,II,Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,"Balboa St , Great Hwy",28009000,Richmond,Outer richmond,1,1,37.77507596005672,-122.51129492624534
2019-08-04 00:55:00,2019-08-04,00:55:00,2019,Sunday,2019-08-04 01:00:00,83041868020,830418,190567297,192160123,II,Initial,True,68020,Miscellaneous Investigation,Miscellaneous Investigation,Miscellaneous Investigation,Unfounded,"Mission St , Richland Ave",21827000,Ingleside,Bernal heights,8,8,37.73606117177687,-122.42446626401404
2019-08-24 05:31:00,2019-08-24,05:31:00,2019,Saturday,2019-08-24 05:31:00,83816365015,838163,190626194,192360580,II,Initial,True,65015,Other Miscellaneous,Other,"Driving, No License Issued",Cite or Arrest Adult,"Excelsior Ave , Mission St",21768000,Ingleside,Excelsior,11,11,37.72623624315635,-122.43362359230944
2019-12-07 02:50:00,2019-12-07,02:50:00,2019,Saturday,2019-12-08 09:12:00,87850106372,878501,190923633,193421003,II,Initial,True,6372,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",Open or Active,"Stanyan Blvd , Lone Mountain Ter",28079000,Park,Lone mountain/usf,1,1,37.7788275414024,-122.45544208070694
2019-06-25 12:05:00,2019-06-25,12:05:00,2019,Tuesday,2019-06-25 12:05:00,81540307043,815403,190455783,191761525,VS,Vehicle Supplement,True,7043,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Motorcycle",Open or Active,"Stevenson St , 14th St",24381000,Mission,Mission,9,9,37.76819010858081,-122.42136452349546
2019-09-15 21:00:00,2019-09-15,21:00:00,2019,Sunday,2019-09-16 12:52:00,84951128150,849511,196198236,193121932,II,Coplogic Initial,True,28150,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",Open or Active,"Folsom St , Bessie St , Precita Ave",21175000,Ingleside,Bernal heights,9,9,37.7467656500524,-122.41353207393836
2019-07-18 07:30:00,2019-07-18,07:30:00,2019,Thursday,2019-07-23 09:53:00,82563807021,825638,190533298,192041207,VI,Vehicle Initial,True,7021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,"Oneida Ave , Alemany Blvd",21752000,Ingleside,Outer mission,11,11,37.72056998239941,-122.4393815355687
2020-01-15 16:20:00,2020-01-15,16:20:00,2020,Wednesday,2020-01-16 01:30:00,89219606304,892196,200038540,200160119,II,Initial,True,6304,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, >$950",Open or Active,"Dorado Ter , End",22663000,Taraval,West of twin peaks,7,7,37.72606583610994,-122.46078656972026
2020-03-10 15:03:00,2020-03-10,15:03:00,2020,Tuesday,2020-03-10 15:23:00,91151804013,911518,200178102,200702584,II,Initial,True,4013,Assault,Aggravated Assault,"Assault, Aggravated, W/ Other Weapon",Open or Active,"Toland St , Galvez Ave",20726000,Bayview,Bayview hunters point,10,10,37.74597422469076,-122.39704283791048
2019-10-10 23:57:00,2019-10-10,23:57:00,2019,Thursday,2019-10-10 23:57:00,85704516710,857045,190765231,192834684,II,Initial,True,16710,Drug Offense,Drug Violation,"Narcotics Paraphernalia, Possession of",Cite or Arrest Adult,"Alabama St , 24th St",23976000,Mission,Mission,9,9,37.752684887265225,-122.41096266273816
2019-06-25 17:30:00,2019-06-25,17:30:00,2019,Tuesday,2019-06-26 11:49:00,81604709024,816047,190461514,191771519,II,Initial,True,9024,Fraud,Fraud,"Fraudulent Game or Trick, Obtaining Money or Property",Open or Active,"Cabrillo St , 07th Ave",27273000,Richmond,Inner richmond,1,1,37.77532094545078,-122.46494209192046
2019-09-12 08:30:00,2019-09-12,08:30:00,2019,Thursday,2019-09-12 08:34:00,84585904134,845859,190680582,192550841,II,Initial,True,4134,Assault,Simple Assault,Battery,Cite or Arrest Adult,"16th St , Mission St",24170000,Mission,Mission,9,9,37.76505133632968,-122.41966897380142
2020-02-19 18:15:00,2020-02-19,18:15:00,2020,Wednesday,2020-02-19 21:28:00,90477406244,904774,206038439,193121932,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,"Lyon St , Chestnut St",27021000,Northern,Presidio,2,2,37.79938988593482,-122.44746603241892
2020-04-24 15:00:00,2020-04-24,15:00:00,2020,Friday,2020-04-25 15:44:00,92225409029,922254,200259570,201162203,II,Initial,True,9029,Fraud,Fraud,False Personation to Receive Money or Property,Open or Active,"Rivera St , 14th Ave",22999000,Taraval,West of twin peaks,7,7,37.74701981584055,-122.47051178942746
2019-07-29 08:13:00,2019-07-29,08:13:00,2019,Monday,2019-07-29 08:13:00,82816530190,828165,190550327,192100741,II,Initial,True,30190,Other Offenses,Other,Municipal Police Code Violation (general),Open or Active,"Franklin St , Redwood St",24470000,Northern,Western addition,5,5,37.78035498338629,-122.42199256231348
2019-11-08 21:10:00,2019-11-08,21:10:00,2019,Friday,2019-11-08 21:21:00,86798719028,867987,190847328,193123961,II,Initial,True,19028,Disorderly Conduct,Disorderly Conduct,"Disturbing The Peace, Swearing",Open or Active,"Palou Ave , Hawes St",20118000,Bayview,Bayview hunters point,10,10,37.72867801184137,-122.38156441612668
2019-08-23 21:00:00,2019-08-23,21:00:00,2019,Friday,2019-08-26 19:31:00,83906807021,839068,190633490,192383685,VI,Vehicle Initial,True,7021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,"03rd St , Custer Ave",20240000,Bayview,Bayview hunters point,10,10,37.74425940578451,-122.38737260846696
2019-09-06 10:00:00,2019-09-06,10:00:00,2019,Friday,2019-10-01 18:34:00,85343871000,853438,196207116,193121932,II,Coplogic Initial,True,71000,Lost Property,Lost Property,Lost Property,Open or Active,"03rd St , Kearny St , Market St",30738000,Central,Fimissioncial district/south beach,6,6,37.78764184761752,-122.40343080114776
2019-09-28 22:55:00,2019-09-28,22:55:00,2019,Saturday,2019-09-28 22:55:00,85218865015,852188,190729265,192714232,II,Initial,True,65015,Other Miscellaneous,Other,"Driving, No License Issued",Cite or Arrest Adult,"06th St , Minna St",24285000,Southern,South of market,6,6,37.7805353858225,-122.40816079455212
2019-12-10 13:00:00,2019-12-10,13:00:00,2019,Tuesday,2020-04-15 13:54:00,91987874000,919878,200241630,201061782,II,Initial,True,74000,Missing Person,Missing Adult,Missing Adult,Open or Active,"03rd St , Quesada Ave",20496000,Bayview,Bayview hunters point,10,10,37.73322326126074,-122.3912444943072
2019-07-27 00:30:00,2019-07-27,00:30:00,2019,Saturday,2019-07-27 02:10:00,82723906113,827239,190544784,192080283,II,Initial,True,6113,Larceny Theft,Larceny Theft - Pickpocket,"Theft, Pickpocket, $200-$950",Open or Active,"Polk St , Fern St",25209000,Northern,Nob hill,3,3,37.788222699672026,-122.42021043633936
2020-01-09 07:34:00,2020-01-09,07:34:00,2020,Thursday,2020-01-09 07:36:00,88977068050,889770,200020707,200090685,II,Initial,True,68050,Traffic Collision,Traffic Collision,Traffic Collision,Cite or Arrest Adult,"24th St , Potrero Ave",23953000,Mission,Mission,9,9,37.75300402962228,-122.40633623830558
2020-01-09 19:00:00,2020-01-09,19:00:00,2020,Thursday,2020-01-13 13:42:00,89518006244,895180,206009985,193121932,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,"Mission St , 07th St",24315000,Southern,South of market,6,6,37.77921168445851,-122.41093657493794
2020-05-05 20:00:00,2020-05-05,20:00:00,2020,Tuesday,2020-05-06 11:30:00,92499207020,924992,200279675,201271346,VI,Vehicle Initial,True,7020,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen & Recovered",Open or Active,"19th St , Castro St",25811000,Mission,Castro/upper market,8,8,37.75928916994242,-122.43485368203896
2018-09-25 16:00:00,2018-09-25,16:00:00,2018,Tuesday,2018-09-26 11:13:00,71917605141,719176,180730802,182691520,II,Initial,True,5141,Burglary,Burglary - Residential,"Burglary, Residence Under Constr, Forcible Entry",Open or Active,"Juanita Way , Marne Ave",22809000,Ingleside,West of twin peaks,7,7,37.73915822015596,-122.45884946563702
2019-10-24 11:30:00,2019-10-24,11:30:00,2019,Thursday,2019-10-24 13:28:00,89514528150,895145,196232351,193121932,II,Coplogic Initial,True,28150,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",Open or Active,"09th Ave , Lincoln Way",27156000,Richmond,Inner sunset,7,5,37.7659246615714,-122.46644249108988
2020-02-07 01:00:00,2020-02-07,01:00:00,2020,Friday,2020-02-12 11:55:00,90224306224,902243,206032152,193121932,II,Coplogic Initial,True,6224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,"Ivy St , Buchamarket St , Powell St St",25936000,Northern,Hayes valley,5,5,37.77671970850611,-122.42800811990348
