incident_datetime,incident_date,incident_time,incident_year,incident_day_of_week,report_datetime,row_id,incident_id,incident_number,computer_aided_dispatch_number,report_type_code,report_type_description,is_filed_online,incident_code,incident_category,incident_subcategory,incident_description,resolution,intersection,centerline_node_network,police_district,analysis_neighborhood,supervisor_district,supervisor_district_2012,latitude,longitude
2018-04-17 16:35:00,2018-04-17,16:35:00,2018,Tuesday,2018-04-17 16:38:00,65801028150,658010,180284649,181072824,II,Initial,True,28150,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",Cite or Arrest Adult,"Charles J Brenham Pl , Mcallister St",30045000,Tenderloin,Tenderloin,5,6,37.7809944152832,-122.41314697265624
2018-08-01 13:53:00,2018-08-01,13:53:00,2018,Wednesday,2018-08-01 13:53:00,69781063010,697810,180573185,182131967,II,Initial,True,63010,Warrant,Other,"Warrant Arrest, Local SF Warrant",Cite or Arrest Adult,"Golden Gate Ave , Leavenworth St",24334000,Tenderloin,Tenderloin,5,6,37.781863337992526,-122.41386560526722
2018-05-16 09:30:00,2018-05-16,09:30:00,2018,Wednesday,2018-05-17 15:07:00,66956606244,669566,186111204,193410330,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,"Gough St , Chestnut St",26716000,Northern,Marina,2,2,37.80186290357173,-122.4280221000818
2018-06-23 03:30:00,2018-06-23,03:30:00,2018,Saturday,2018-06-23 08:22:00,68238061030,682380,180465128,181740873,II,Initial,True,61030,Other,Other,"Death Report, Cause Unknown",Open or Active,"Innes Ave , Hawes St",20162000,Bayview,Bayview hunters point,10,10,37.73306987628829,-122.3776486254886
2019-12-08 08:19:00,2019-12-08,08:19:00,2019,Sunday,2019-12-08 21:25:00,87910706244,879107,196263679,193410330,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,"Sutter St , Taylor St",24958000,Central,Nob hill,3,3,37.7888069152832,-122.4118881225586
2018-05-31 14:43:00,2018-05-31,14:43:00,2018,Thursday,2018-06-01 17:05:00,67560106374,675601,186125001,193410330,II,Coplogic Initial,True,6374,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",Open or Active,"Maiden Ln , Stockton St",24906000,Central,Fitenderloincial district/south beach,3,3,37.78803253173828,-122.40668487548828
2020-05-04 15:08:00,2020-05-04,15:08:00,2020,Monday,2020-05-04 15:21:00,92442704134,924427,200275742,201252181,II,Initial,True,4134,Assault,Simple Assault,Battery,Cite or Arrest Adult,"Broadway , Stockton St",25057000,Central,Chinatown,3,3,37.79762649536133,-122.40861511230467
2021-04-13 13:21:00,2021-04-13,13:21:00,2021,Tuesday,2021-04-13 13:29:00,102137172000,1021371,210227545,211031769,II,Initial,True,72000,Non-Criminal,Non-Criminal,Found  Property,Open or Active,"Market St , Powell St",34016000,Tenderloin,Fitenderloincial district/south beach,6,3,37.784560141211806,-122.40733704162238
2018-05-13 01:50:00,2018-05-13,01:50:00,2018,Sunday,2018-05-13 01:55:00,66775564085,667755,180355717,181330219,II,Initial,True,64085,Other Miscellaneous,Other,Investigative Detention,Open or Active,"19th St , Mission St",24145000,Mission,Mission,9,9,37.7602353540718,-122.41920604493744
2018-05-02 14:31:00,2018-05-02,14:31:00,2018,Wednesday,2018-05-02 18:18:00,66360906373,663609,180326495,181223687,II,Initial,True,6373,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $200-$950",Open or Active,"Dolores St , 26th St",21902000,Mission,Mission,8,8,37.74863258701727,-122.42484502575904
2021-02-11 19:01:00,2021-02-11,19:01:00,2021,Thursday,2021-02-11 19:33:00,100454264020,1004542,210095916,210422761,II,Initial,True,64020,Non-Criminal,Other,Mental Health Detention,Open or Active,"Argonaut Ave , End",33349000,Ingleside,Visitacion valley,10,10,37.70925775658564,-122.41451319098772
2021-02-09 15:41:00,2021-02-09,15:41:00,2021,Tuesday,2021-02-12 15:57:00,100508006364,1005080,210098283,210432220,II,Initial,True,6364,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, >$950",Open or Active,"Powell St , Ofarrell St",24904000,Central,Tenderloin,3,3,37.78640961281089,-122.40803623744476
