incident_datetime,incident_date,incident_time,incident_year,incident_day_of_week,report_datetime,row_id,incident_id,incident_number,computer_aided_dispatch_number,report_type_code,report_type_description,is_filed_online,incident_code,incident_category,incident_subcategory,incident_description,resolution,intersection,centerline_node_network,police_district,analysis_neighborhood,supervisor_district,supervisor_district_2012,latitude,longitude
2022-07-08 14:36:00,2022-07-08,14:36:00,2022,Friday,2022-07-08 14:36:00,116871016710,1168710,220450015,221891735,II,Initial,True,16710,Drug Offense,Drug Violation,"Narcotics Paraphernalia, Possession of",Cite or Arrest Adult,"17th St , Mission St",24165000,Mission,Mission,9,9,37.763427734375,-122.41950988769533
2021-11-17 11:04:00,2021-11-17,11:04:00,2021,Wednesday,2021-11-17 11:04:00,109251216780,1092512,210757940,213211218,II,Initial,True,16780,Drug Violation,Drug Violation,"Firearm, Armed While Possessing Controlled Substance",Open or Active,"Newhall St , Palou Ave",20664000,Bayview,Bayview hunters point,10,10,37.73503875732422,-122.3927764892578
2022-05-29 03:47:00,2022-05-29,03:47:00,2022,Sunday,2022-05-29 03:47:00,115543707041,1155437,220347519,220921155,VS,Vehicle Supplement,True,7041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,"04th St , Mission St",24933500,Out of SF,South of market,6,6,37.7704536980631,-122.4250662574849
2022-04-30 14:00:00,2022-04-30,14:00:00,2022,Saturday,2022-05-02 19:05:00,114706806244,1147068,226073073,220921155,IS,Coplogic Supplement,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,"07th St , Cleveland St",24257000,Southern,South of market,6,6,37.77630615234375,-122.40728759765624
2022-07-01 18:20:00,2022-07-01,18:20:00,2022,Friday,2022-07-01 18:32:00,116654504013,1166545,220433287,221822417,II,Initial,True,4013,Assault,Aggravated Assault,"Assault, Aggravated, W/ Other Weapon",Open or Active,"Mcallister St , Van Ness Ave",24466000,Northern,Hayes valley,5,5,37.78007507324219,-122.42024993896484
2022-08-23 08:49:00,2022-08-23,08:49:00,2022,Tuesday,2022-08-23 08:49:00,118488851050,1184888,220567206,222350728,II,Initial,True,51050,Non-Criminal,Non-Criminal,"Aided case, Naloxone Deployment",Open or Active,"Leavenworth St , Turk St",24934000,Tenderloin,Tenderloin,5,6,37.78279495239258,-122.41405487060548
2021-12-22 16:40:00,2021-12-22,16:40:00,2021,Wednesday,2021-12-22 17:00:00,110631106372,1106311,216203860,220921155,II,Coplogic Initial,True,6372,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",Open or Active,"22nd St , Harrison St",23994000,Mission,Mission,9,9,37.75583267211914,-122.41220092773438
2022-07-18 05:20:00,2022-07-18,05:20:00,2022,Monday,2022-07-18 05:29:00,117224863010,1172248,220474510,221990332,IS,Initial Supplement,True,63010,Warrant,Other,"Warrant Arrest, Local SF Warrant",Cite or Arrest Adult,"01st St , Bush St , Market St",30731000,Central,Fisouth of marketcial district/south beach,6,6,37.791015625,-122.3991470336914
2022-03-13 21:00:00,2022-03-13,21:00:00,2022,Sunday,2022-07-13 21:00:00,117057609029,1170576,220458702,221930222,IS,Initial Supplement,True,9029,Fraud,Fraud,False Personation to Receive Money or Property,Open or Active,"11th Ave , Kirkham St",27158000,Taraval,Inner sunset,7,7,37.760215759277344,-122.46819305419922
2021-11-27 00:00:00,2021-11-27,00:00:00,2021,Saturday,2021-11-30 05:00:00,109679309029,1096793,210783315,213312588,IS,Initial Supplement,True,9029,Fraud,Fraud,False Personation to Receive Money or Property,Open or Active,"Belgrave Ave , Stanyan St",26288000,Park,Inner sunset,8,7,37.75947189331055,-122.45155334472656
2022-07-17 09:30:00,2022-07-17,09:30:00,2022,Sunday,2022-07-17 14:25:00,117186268020,1171862,220473249,221981618,II,Initial,True,68020,Miscellaneous Investigation,Miscellaneous Investigation,Miscellaneous Investigation,Open or Active,"Jones St , Mcallister St",24325000,Tenderloin,Tenderloin,5,6,37.78113555908203,-122.41202545166016
2022-06-28 20:00:00,2022-06-28,20:00:00,2022,Tuesday,2022-06-29 09:25:00,116559328160,1165593,220426254,221800671,II,Initial,True,28160,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",Open or Active,"Louisburg St , Mount Vernon Ave",22184000,Taraval,Oceanview/merced/ingleside,11,11,37.719356536865234,-122.45082092285156
2022-04-06 09:00:00,2022-04-06,09:00:00,2022,Wednesday,2022-04-07 09:03:00,113957506372,1139575,226059158,220921155,II,Coplogic Initial,True,6372,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",Open or Active,"Van Ness Ave , Washington St",26540000,Northern,Pacific heights,3,2,37.79304885864258,-122.4228744506836
2022-04-18 20:00:00,2022-04-18,20:00:00,2022,Monday,2022-04-19 13:00:00,114548706372,1145487,226070358,220921155,II,Coplogic Initial,True,6372,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",Open or Active,"06th St , Golden Gate Ave , Market St , Taylor St",24922000,Tenderloin,South of market,6,6,37.78223037719727,-122.41029357910156
