"incident_datetime","incident_date","incident_time","incident_year","incident_day_of_week","report_datetime","row_id","incident_id","incident_number","cad_number","report_type_code","report_type_description","filed_online","incident_code","incident_category","incident_subcategory","incident_description","resolution","intersection","cnn","police_district","analysis_neighborhood","supervisor_district","supervisor_district_2012","latitude","longitude","point",":@computed_region_jwn9_ihcz",":@computed_region_jg9y_a9du",":@computed_region_h4ep_8xdi",":@computed_region_n4xg_c4py",":@computed_region_nqbw_i6c3",":@computed_region_viu7_rrfi",":@computed_region_26cr_cadq",":@computed_region_qgnn_b9vv"
"2019-07-28T18:01:00.000","2019-07-28T00:00:00.000","18:01","2019","Sunday","2019-07-28T18:14:00.000","83458206360","834582","190549201","192093307","II","Initial",,"06360","Larceny Theft","Larceny Theft - Shoplifting","Theft, Shoplifting, Att.","Open or Active","DIVISADERO ST \ OFARRELL ST","26802000","Northern","Western Addition","5","5","37.78245048001555","-122.43929762619126","POINT (-122.43929762619126 37.78245048001555)","97",,,,,,"11","4"
"2019-11-17T23:43:00.000","2019-11-17T00:00:00.000","23:43","2019","Sunday","2019-11-17T23:43:00.000","87125065010","871250","190871355","193213956","II","Initial",,"65010","Traffic Violation Arrest","Traffic Violation Arrest","Traffic Violation Arrest","Cite or Arrest Adult","FRANKLIN ST \ CALIFORNIA ST","26500000","Northern","Pacific Heights","2","2","37.79016047050102","-122.42397496619338","POINT (-122.42397496619338 37.79016047050102)","102",,,,,,"6","4"
"2019-12-03T20:10:00.000","2019-12-03T00:00:00.000","20:10","2019","Tuesday","2019-12-09T09:30:00.000","87881106244","878811","190912040","193374050","IS","Initial Supplement",,"06244","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, >$950","Open or Active","STEUART ST \ HOWARD ST","24548000","Southern","Financial District/South Beach","6","6","37.792005700560594","-122.39164579873243","POINT (-122.39164579873243 37.792005700560594)","108",,,,"4",,"10","1"
"2019-09-05T02:00:00.000","2019-09-05T00:00:00.000","02:00","2019","Thursday","2019-09-07T20:33:00.000","84487606244","844876","196188607",,"II","Coplogic Initial","true","06244","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, >$950","Open or Active","08TH ST \ FOLSOM ST","24272000","Southern","South of Market","6","6","37.77499179106878","-122.41006277137103","POINT (-122.41006277137103 37.77499179106878)","32",,,"1","1",,"10","1"
"2019-07-08T00:30:00.000","2019-07-08T00:00:00.000","00:30","2019","Monday","2019-07-15T13:18:00.000","82347971000","823479","196141031",,"II","Coplogic Initial","true","71000","Lost Property","Lost Property","Lost Property","Open or Active","04TH ST \ ELLIS ST \ MARKET ST \ STOCKTON ST","24892000","Tenderloin","South of Market","6","6","37.78574398866823","-122.4058310124795","POINT (-122.4058310124795 37.78574398866823)","32",,,,,,"10","5"
"2019-12-21T21:34:00.000","2019-12-21T00:00:00.000","21:34","2019","Saturday","2019-12-21T21:54:00.000","88351427010","883514","190959111","193553450","II","Initial",,"27010","Other Miscellaneous","Fraud","Defrauding Providers of Food, Fuel, Services, or Accommodations","Open or Active","GOUGH ST \ HAIGHT ST \ MARKET ST","30753000","Southern","Hayes Valley","6","5","37.77303695678711","-122.42194366455078","POINT (-122.42194366455078 37.77303695678711)","26",,,"1","1",,"11","1"
"2019-09-25T08:10:00.000","2019-09-25T00:00:00.000","08:10","2019","Wednesday","2019-09-25T08:10:00.000","85077627199","850776","190717646","192680882","II","Initial",,"27199","Other Miscellaneous","Loitering","Lodging Without Permission","Open or Active","FRANKLIN ST \ LARCH ST","25187000","Northern","Western Addition","2","5","37.782219236755296","-122.42236949505478","POINT (-122.42236949505478 37.782219236755296)","100",,,"1",,,"11","4"
"2019-06-26T01:00:00.000","2019-06-26T00:00:00.000","01:00","2019","Wednesday","2019-07-03T18:59:00.000","82433206244","824332","199002575","199002575","II","Initial",,"06244","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, >$950","Open or Active","HARRISON ST \ LAPU-LAPU ST","24579000","Southern","South of Market","6","6","37.78179876714438","-122.39834110837147","POINT (-122.39834110837147 37.78179876714438)","32",,,,,,"10","1"
"2019-12-14T14:05:00.000","2019-12-14T00:00:00.000","14:05","2019","Saturday","2019-12-14T14:05:00.000","88085963010","880859","190940154","193482017","II","Initial",,"63010","Warrant","Other","Warrant Arrest, Local SF Warrant","Cite or Arrest Adult","ASHBURY ST \ HAIGHT ST","26338000","Park","Haight Ashbury","5","5","37.77000760474354","-122.44693382058489","POINT (-122.44693382058489 37.77000760474354)","25",,,,,,"11","7"
"2019-12-31T06:00:00.000","2019-12-31T00:00:00.000","06:00","2019","Tuesday","2019-12-31T08:49:00.000","88796706244","887967","196282914",,"II","Coplogic Initial","true","06244","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, >$950","Open or Active","GALVEZ AVE \ MENDELL ST","20220000","Bayview","Bayview Hunters Point","10","10","37.739609015794265","-122.3858345399128","POINT (-122.3858345399128 37.739609015794265)","86",,,,,,"9","2"
