"incident_datetime","incident_date","incident_time","incident_year","incident_day_of_week","report_datetime","row_id","incident_id","incident_number","cad_number","report_type_code","report_type_description","filed_online","incident_code","incident_category","incident_subcategory","incident_description","resolution","intersection","cnn","police_district","analysis_neighborhood","supervisor_district","supervisor_district_2012","latitude","longitude","point",":@computed_region_jwn9_ihcz",":@computed_region_jg9y_a9du",":@computed_region_h4ep_8xdi",":@computed_region_n4xg_c4py",":@computed_region_nqbw_i6c3",":@computed_region_viu7_rrfi",":@computed_region_26cr_cadq",":@computed_region_qgnn_b9vv"
"2021-09-15T09:00:00.000","2021-09-15T00:00:00.000","09:00","2021","Wednesday","2021-10-27T10:58:00.000","108525409029","1085254","210704026","213001278","II","Initial",,"09029","Fraud","Fraud","False Personation to Receive Money or Property","Open or Active","MORNINGSIDE DR \ OCEAN AVE","23309000","Taraval","Sunset/Parkside","4","7","37.731972939467106","-122.49228431942139","POINT (-122.49228431942139 37.731972939467106)","43",,,,,,"8","10"
"2021-09-02T16:11:00.000","2021-09-02T00:00:00.000","16:11","2021","Thursday","2021-09-02T16:14:00.000","106652427195","1066524","210565066","212452317","II","Initial",,"27195","Other Miscellaneous","Trespass","Trespassing","Cite or Arrest Adult","04TH ST \ ELLIS ST \ MARKET ST \ STOCKTON ST","24892000","Tenderloin","South of Market","6","6","37.78574398866823","-122.4058310124795","POINT (-122.4058310124795 37.78574398866823)","32",,,,,,"10","5"
"2022-06-25T17:59:00.000","2022-06-25T00:00:00.000","17:59","2022","Saturday","2022-06-25T17:59:00.000","116563517020","1165635","220417043",,"IS","Initial Supplement",,"17020","Liquor Laws","Liquor Law Violation","Alcohol, License Required To Sell","Cite or Arrest Adult","15TH ST \ POTRERO AVE","24186000","Mission","Mission","9","10","37.76708198102839","-122.40768503431968","POINT (-122.40768503431968 37.76708198102839)","53",,,,"3",,"9","3"
"2019-11-01T17:10:00.000","2019-11-01T00:00:00.000","17:10","2019","Friday","2019-11-01T23:47:00.000","86601606244","866016","196234250",,"II","Coplogic Initial","true","06244","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, >$950","Open or Active",,,"Southern",,,,,,,,,,,,,,
"2024-02-09T18:00:00.000","2024-02-09T00:00:00.000","18:00","2024","Friday","2024-02-09T21:30:00.000","136328406242","1363284","240089133","240403263","II","Initial",,"06242","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, $50-$200","Open or Active","KEARNY ST \ SACRAMENTO ST","24733000","Central","Chinatown","3","3","37.79356384277344","-122.40460968017578","POINT (-122.40460968017578 37.79356384277344)","108",,,,,,"3","6"
"2021-06-25T08:15:00.000","2021-06-25T00:00:00.000","08:15","2021","Friday","2021-06-25T08:15:00.000","104362819010","1043628","210397411","211760717","II","Initial",,"19010","Disorderly Conduct","Disorderly Conduct","Public Nuisance, Committing","Open or Active","GEARY ST \ POWELL ST","24903000","Central","Financial District/South Beach","3","3","37.78735926098589","-122.40822672700406","POINT (-122.40822672700406 37.78735926098589)","19",,"1",,,,"3","6"
"2019-07-16T01:15:00.000","2019-07-16T00:00:00.000","01:15","2019","Tuesday","2019-07-16T01:15:00.000","82298715200","822987","190514135","191970117","II","Initial",,"15200","Offences Against The Family And Children","Other","Domestic Violence (secondary only)","Open or Active","HUDSON AVE \ PHELPS ST","20670000","Bayview","Bayview Hunters Point","10","10","37.74110412597656","-122.39014434814453","POINT (-122.39014434814453 37.74110412597656)","86",,,,,,"9","2"
"2021-09-25T17:00:00.000","2021-09-25T00:00:00.000","17:00","2021","Saturday","2021-09-29T08:24:00.000","107561006224","1075610","216137708",,"II","Coplogic Initial","true","06224","Larceny Theft","Larceny - From Vehicle","Theft, From Unlocked Vehicle, >$950","Open or Active","44TH AVE \ QUINTARA ST","23486000","Taraval","Sunset/Parkside","4","4","37.74746224467281","-122.50287042330764","POINT (-122.50287042330764 37.74746224467281)","39",,,,,,"7","10"
"2021-07-15T16:27:00.000","2021-07-15T00:00:00.000","16:27","2021","Thursday","2021-07-15T16:27:00.000","105080364020","1050803","210447577","211962228","II","Initial",,"64020","Non-Criminal","Other","Mental Health Detention","Open or Active","VALENCIA ST \ 16TH ST","24183000","Mission","Mission","9","8","37.76491737717617","-122.42188644715362","POINT (-122.42188644715362 37.76491737717617)","53",,,,"3",,"5","3"
"2023-04-21T20:41:00.000","2023-04-21T00:00:00.000","20:41","2023","Friday","2023-04-21T20:41:00.000","126850016652","1268500","230278158","231113348","II","Initial",,"16652","Drug Offense","Drug Violation","Methamphetamine, Possession For Sale","Cite or Arrest Adult","ELLIS ST \ LARKIN ST","25149000","Tenderloin","Tenderloin","5","6","37.784236907958984","-122.41770935058594","POINT (-122.41770935058594 37.784236907958984)","20",,"1",,,,"10","5"
"2021-09-26T08:00:00.000","2021-09-26T00:00:00.000","08:00","2021","Sunday","2021-09-26T08:54:00.000","107439905073","1074399","210625240","212690843","II","Initial",,"05073","Burglary","Burglary - Other","Burglary, Other Bldg., Unlawful Entry","Open or Active","HAYES ST \ WEBSTER ST","25952000","Northern","Hayes Valley","5","5","37.776044284872675","-122.42955405793654","POINT (-122.42955405793654 37.776044284872675)","22",,,,,,"11","4"
"2021-12-04T20:33:00.000","2021-12-04T00:00:00.000","20:33","2021","Saturday","2021-12-04T22:00:00.000","109872328150","1098723","210801616","213383027","II","Initial",,"28150","Malicious Mischief","Vandalism","Malicious Mischief, Vandalism to Property","Open or Active","28TH ST \ DOUGLASS ST","22037000","Ingleside","Noe Valley","8","8","37.74463429382571","-122.43786100548454","POINT (-122.43786100548454 37.74463429382571)","57",,,,,,"5","9"
"2021-11-05T10:00:00.000","2021-11-05T00:00:00.000","10:00","2021","Friday","2021-11-05T11:44:00.000","108852706243","1088527","210727341","213091392","II","Initial",,"06243","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, $200-$950","Open or Active","POST ST \ BUCHANAN ST","26522000","Northern","Japantown","5","5","37.78556384617361","-122.42978259351794","POINT (-122.42978259351794 37.78556384617361)","101",,,,,,"11","4"
