"incident_datetime","incident_date","incident_time","incident_year","incident_day_of_week","report_datetime","row_id","incident_id","incident_number","cad_number","report_type_code","report_type_description","filed_online","incident_code","incident_category","incident_subcategory","incident_description","resolution","intersection","cnn","police_district","analysis_neighborhood","supervisor_district","supervisor_district_2012","latitude","longitude","point",":@computed_region_jwn9_ihcz",":@computed_region_jg9y_a9du",":@computed_region_h4ep_8xdi",":@computed_region_n4xg_c4py",":@computed_region_nqbw_i6c3",":@computed_region_viu7_rrfi",":@computed_region_26cr_cadq",":@computed_region_qgnn_b9vv"
"2018-01-16T20:25:00.000","2018-01-16T00:00:00.000","20:25","2018","Tuesday","2018-01-20T11:45:00.000","62741906374","627419","186019329",,"II","Coplogic Initial","true","06374","Larceny Theft","Larceny Theft - Other","Theft, Other Property, >$950","Open or Active","16TH ST \ WIESE ST","24180000","Mission","Mission","9","9","37.7650032043457","-122.42047882080078","POINT (-122.42047882080078 37.7650032043457)","53",,,,"3",,"2","3"
"2022-08-10T23:23:00.000","2022-08-10T00:00:00.000","23:23","2022","Wednesday","2022-08-23T16:09:00.000","118626306374","1186263","226153807",,"II","Coplogic Initial","true","06374","Larceny Theft","Larceny Theft - Other","Theft, Other Property, >$950","Open or Active","COLE ST \ GRATTAN ST","26280000","Park","Haight Ashbury","8","5","37.7640266418457","-122.44960021972656","POINT (-122.44960021972656 37.7640266418457)","114",,,,,,"11","7"
"2021-06-16T18:00:00.000","2021-06-16T00:00:00.000","18:00","2021","Wednesday","2021-06-16T18:54:00.000","104093472000","1040934","210376324","211672946","II","Initial",,"72000","Non-Criminal","Non-Criminal","Found  Property","Open or Active","17TH ST \ HAMPSHIRE ST","24025000","Mission","Mission","9","10","37.764427185058594","-122.4084243774414","POINT (-122.4084243774414 37.764427185058594)","53",,,,"3",,"9","3"
"2023-03-21T21:19:00.000","2023-03-21T00:00:00.000","21:19","2023","Tuesday","2023-03-21T22:16:00.000","125664268020","1256642","230200800","230803734","II","Initial",,"68020","Miscellaneous Investigation","Miscellaneous Investigation","Miscellaneous Investigation","Open or Active","ACTON ST \ MISSION ST \ SICKLES AVE","21552000","Ingleside","Outer Mission","11","11","37.708805084228516","-122.45266723632812","POINT (-122.45266723632812 37.708805084228516)","58",,,,,,"1","9"
"2021-02-23T20:00:00.000","2021-02-23T00:00:00.000","20:00","2021","Tuesday","2021-02-24T14:41:00.000","100807804134","1008078","210124468","210552008","II","Initial",,"04134","Assault","Simple Assault","Battery","Open or Active","16TH ST \ WIESE ST","24180000","Mission","Mission","9","9","37.7650032043457","-122.42047882080078","POINT (-122.42047882080078 37.7650032043457)","53",,,,"3",,"2","3"
"2022-05-28T15:00:00.000","2022-05-28T00:00:00.000","15:00","2022","Saturday","2022-05-29T10:55:00.000","115550107021","1155501","220351275","221491057","VI","Vehicle Initial",,"07021","Motor Vehicle Theft","Motor Vehicle Theft","Vehicle, Stolen, Auto","Open or Active","25TH ST \ SOUTH VAN NESS AVE","24062000","Mission","Mission","9","9","37.750770568847656","-122.41610717773438","POINT (-122.41610717773438 37.750770568847656)","53",,,,"3",,"2","3"
"2022-02-26T16:30:00.000","2022-02-26T00:00:00.000","16:30","2022","Saturday","2022-02-26T18:36:00.000","112569128160","1125691","220131403","220572631","II","Initial",,"28160","Malicious Mischief","Vandalism","Malicious Mischief, Vandalism to Vehicle","Open or Active","CESAR CHAVEZ ST \ MICHIGAN ST","23528000","Bayview","Bayview Hunters Point","10","10","37.75038146972656","-122.38561248779297","POINT (-122.38561248779297 37.75038146972656)","56",,,,,,"9","2"
"2018-01-21T12:30:00.000","2018-01-21T00:00:00.000","12:30","2018","Sunday","2018-01-21T18:40:00.000","62661906244","626619","186017464",,"II","Coplogic Initial","true","06244","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, >$950","Open or Active","FRANCISCO ST \ KEARNY ST","25385000","Central","North Beach","3","3","37.80549621582031","-122.4069595336914","POINT (-122.4069595336914 37.80549621582031)","99",,,,,,"3","6"
"2023-02-15T01:00:00.000","2023-02-15T00:00:00.000","01:00","2023","Wednesday","2023-02-15T01:31:00.000","124595503472","1245955","230111194",,"IS","Initial Supplement",,"03472","Robbery","Robbery - Other","Robbery, Att., W/ Knife","Open or Active","17TH ST \ MISSION ST","24165000","Mission","Mission","9","9","37.763427734375","-122.41950988769531","POINT (-122.41950988769531 37.763427734375)","53",,,,"3",,"2","3"
"2023-01-24T16:00:00.000","2023-01-24T00:00:00.000","16:00","2023","Tuesday","2023-01-25T04:03:00.000","123792074000","1237920","230057861","230250222","II","Initial",,"74000","Missing Person","Missing Adult","Missing Adult","Open or Active","39TH AVE \ GEARY BLVD","27896000","Richmond","Outer Richmond","1","1","37.77940368652344","-122.4997329711914","POINT (-122.4997329711914 37.77940368652344)","8",,,,,,"4","8"
