"incident_datetime","incident_date","incident_time","incident_year","incident_day_of_week","report_datetime","row_id","incident_id","incident_number","cad_number","report_type_code","report_type_description","filed_online","incident_code","incident_category","incident_subcategory","incident_description","resolution","intersection","cnn","police_district","analysis_neighborhood","supervisor_district","supervisor_district_2012","latitude","longitude","point",":@computed_region_jwn9_ihcz",":@computed_region_jg9y_a9du",":@computed_region_h4ep_8xdi",":@computed_region_n4xg_c4py",":@computed_region_nqbw_i6c3",":@computed_region_viu7_rrfi",":@computed_region_26cr_cadq",":@computed_region_qgnn_b9vv"
"2019-09-11T15:30:00.000","2019-09-11T00:00:00.000","15:30","2019","Wednesday","2019-09-11T15:40:00.000","84560751040","845607","190678781","192543020","II","Initial",,"51040","Non-Criminal","Non-Criminal","Aided Case","Unfounded","ANDOVER ST \ BENTON AVE","21193000","Ingleside","Bernal Heights","9","9","37.73392868041992","-122.41690826416016","POINT (-122.41690826416016 37.73392868041992)","61",,,,,,"2","9"
"2022-10-16T20:45:00.000","2022-10-16T00:00:00.000","20:45","2022","Sunday","2022-10-17T21:13:00.000","125994606224","1259946","226218796",,"II","Coplogic Initial","true","06224","Larceny Theft","Larceny - From Vehicle","Theft, From Unlocked Vehicle, >$950","Open or Active","DARTMOUTH ST \ SILLIMAN ST","20918000","Bayview","Portola","9","9","37.72917175292969","-122.4129867553711","POINT (-122.4129867553711 37.72917175292969)","91",,,,,,"2","2"
"2022-12-09T11:50:00.000","2022-12-09T00:00:00.000","11:50","2022","Friday","2022-12-14T07:30:00.000","126033906244","1260339","220843965",,"IS","Coplogic Supplement","true","06244","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, >$950","Open or Active",,,"Northern",,,,,,,,,,,,,,
"2021-09-25T07:30:00.000","2021-09-25T00:00:00.000","07:30","2021","Saturday","2021-09-25T13:11:00.000","107438209320","1074382","210623288","212681593","II","Initial",,"09320","Fraud","Fraud","Access Card, incl. Credit, Phone, ATM, Fraudulent Use of","Open or Active","FILLMORE ST \ SACRAMENTO ST","26639000","Northern","Pacific Heights","2","2","37.78983697125977","-122.43402709034117","POINT (-122.43402709034117 37.78983697125977)","102",,,,,,"6","4"
"2021-06-17T13:30:00.000","2021-06-17T00:00:00.000","13:30","2021","Thursday","2021-06-17T15:22:00.000","104725206244","1047252","216085323",,"II","Coplogic Initial","true","06244","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, >$950","Open or Active","SACRAMENTO ST \ DIVISADERO ST","26821000","Northern","Pacific Heights","2","2","37.78899525864335","-122.44062361999508","POINT (-122.44062361999508 37.78899525864335)","102",,,,,,"6","4"
"2021-07-11T11:00:00.000","2021-07-11T00:00:00.000","11:00","2021","Sunday","2021-07-11T15:42:00.000","104947206224","1049472","210437249","211921941","II","Initial",,"06224","Larceny Theft","Larceny - From Vehicle","Theft, From Unlocked Vehicle, >$950","Open or Active","CALIFORNIA ST \ WEBSTER ST","26605000","Northern","Pacific Heights","2","2","37.78911523009788","-122.4321966810506","POINT (-122.4321966810506 37.78911523009788)","102",,,,,,"6","4"
"2021-08-01T05:35:00.000","2021-08-01T00:00:00.000","05:35","2021","Sunday","2021-08-01T05:35:00.000","105586307041","1055863","210484682","212130546","VS","Vehicle Supplement",,"07041","Recovered Vehicle","Recovered Vehicle","Vehicle, Recovered, Auto","Open or Active","ALABAMA ST \ 16TH ST","24056000","Mission","Mission","9","9","37.765489808055165","-122.41241642692775","POINT (-122.41241642692775 37.765489808055165)","53",,,,"3",,"2","3"
"2022-03-13T14:30:00.000","2022-03-13T00:00:00.000","14:30","2022","Sunday","2022-03-13T16:44:00.000","113058904134","1130589","220167163","220721564","II","Initial",,"04134","Assault","Simple Assault","Battery","Cite or Arrest Adult","POWELL ST \ OFARRELL ST","24904000","Central","Tenderloin","3","3","37.78640961281089","-122.40803623744476","POINT (-122.40803623744476 37.78640961281089)","19",,"1",,,,"3","6"
"2021-09-10T14:00:00.000","2021-09-10T00:00:00.000","14:00","2021","Friday","2021-09-10T14:00:00.000","106906672000","1069066","210584947","212532035","II","Initial",,"72000","Non-Criminal","Non-Criminal","Found  Property","Open or Active","BAY ST \ BAKER ST","27010000","Northern","Marina","2","2","37.801787342426636","-122.44660957715965","POINT (-122.44660957715965 37.801787342426636)","17",,,,,,"6","4"
"2021-06-26T14:25:00.000","2021-06-26T00:00:00.000","14:25","2021","Saturday","2021-06-26T15:31:00.000","104404106244","1044041","210400616","211772114","II","Initial",,"06244","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, >$950","Open or Active","STOCKTON ST \ CARD ALY","25351000","Central","Chinatown","3","3","37.79903585502773","-122.40891234118702","POINT (-122.40891234118702 37.79903585502773)","106",,,,,,"3","6"
