"incident_datetime","incident_date","incident_time","incident_year","incident_day_of_week","report_datetime","row_id","incident_id","incident_number","cad_number","report_type_code","report_type_description","filed_online","incident_code","incident_category","incident_subcategory","incident_description","resolution","intersection","cnn","police_district","analysis_neighborhood","supervisor_district","supervisor_district_2012","latitude","longitude","point",":@computed_region_jwn9_ihcz",":@computed_region_jg9y_a9du",":@computed_region_h4ep_8xdi",":@computed_region_n4xg_c4py",":@computed_region_nqbw_i6c3",":@computed_region_viu7_rrfi",":@computed_region_26cr_cadq",":@computed_region_qgnn_b9vv"
"2019-04-04T16:35:00.000","2019-04-04T00:00:00.000","16:35","2019","Thursday","2019-05-14T19:05:00.000","80092106302","800921","190346518","191342265","II","Initial",,"06302","Larceny Theft","Larceny Theft - From Building","Theft, From Building, $50-$200","Open or Active","CHESTNUT ST \ POLK ST","26690000","Northern","Russian Hill","2","2","37.802490234375","-122.42308807373047","POINT (-122.42308807373047 37.802490234375)","107",,,,,,"6","4"
"2018-05-11T20:30:00.000","2018-05-11T00:00:00.000","20:30","2018","Friday","2018-05-11T21:21:00.000","66734872000","667348","180352666","181313968","II","Initial",,"72000","Non-Criminal","Non-Criminal","Found  Property","Open or Active","STEINER ST \ CLAY ST","26636000","Northern","Pacific Heights","2","2","37.79050179839722","-122.43584896135839","POINT (-122.43584896135839 37.79050179839722)","102",,,,,,"6","4"
"2021-05-03T03:45:00.000","2021-05-03T00:00:00.000","03:45","2021","Monday","2021-05-03T03:52:00.000","102679604134","1026796","210269672","211230214","II","Initial",,"04134","Assault","Simple Assault","Battery","Open or Active","CASTRO ST \ DUBOCE AVE","26005000","Park","Haight Ashbury","8","8","37.76905845294093","-122.43579421432649","POINT (-122.43579421432649 37.76905845294093)","112",,,,"5",,"5","7"
"2019-06-03T12:54:00.000","2019-06-03T00:00:00.000","12:54","2019","Monday","2019-06-03T16:11:00.000","80768475000","807684","190398757","191542656","II","Initial",,"75000","Missing Person","Missing Person","Found Person","Open or Active","ANZA ST \ COLLINS ST","26467000","Park","Lone Mountain/USF","1","1","37.7807502746582","-122.44981384277344","POINT (-122.44981384277344 37.7807502746582)","12",,,,,,"4","7"
"2018-11-15T14:41:00.000","2018-11-15T00:00:00.000","14:41","2018","Thursday","2018-11-15T14:41:00.000","73800512173","738005","180867853","183192168","II","Initial",,"12173","Weapons Carrying Etc","Weapons Offense","Ammunition, Poss. By Prohibited Person","Cite or Arrest Adult","TRUMBULL ST \ MAYNARD ST","21008000","Ingleside","Excelsior","11","11","37.73077258556439","-122.42250004196389","POINT (-122.42250004196389 37.73077258556439)","94",,,,,,"1","9"
"2019-05-01T22:00:00.000","2019-05-01T00:00:00.000","22:00","2019","Wednesday","2019-05-04T19:55:00.000","79752905153","797529","190320158","191240892","II","Initial",,"05153","Burglary","Burglary - Other","Burglary, Non-residential, Unlawful Entry","Open or Active","EDDY ST \ FRANKLIN ST","25191000","Northern","Western Addition","2","5","37.782684326171875","-122.4224624633789","POINT (-122.4224624633789 37.782684326171875)","100",,,"1",,,"11","4"
"2018-11-27T14:21:00.000","2018-11-27T00:00:00.000","14:21","2018","Tuesday","2018-11-27T14:21:00.000","74211362040","742113","180896517","183312139","II","Initial",,"62040","Warrant","Warrant","Warrant Arrest, Enroute To Probation","Cite or Arrest Adult","08TH ST \ GROVE ST \ HYDE ST \ MARKET ST","24429000","Tenderloin","Tenderloin","6","6","37.77871942789032","-122.4147412230519","POINT (-122.4147412230519 37.77871942789032)","21",,"1","1","1",,"10","5"
"2019-07-28T21:00:00.000","2019-07-28T00:00:00.000","21:00","2019","Sunday","2019-07-28T23:08:00.000","82888806244","828888","196153575",,"II","Coplogic Initial","true","06244","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, >$950","Open or Active",,,"Tenderloin",,,,,,,,,,,,,,
"2019-08-12T18:20:00.000","2019-08-12T00:00:00.000","18:20","2019","Monday","2019-08-12T19:12:00.000","83375228160","833752","190592272","192243524","II","Initial",,"28160","Malicious Mischief","Vandalism","Malicious Mischief, Vandalism to Vehicle","Cite or Arrest Adult","14TH ST \ FOLSOM ST","24336000","Mission","Mission","9","9","37.76853561401367","-122.41561126708984","POINT (-122.41561126708984 37.76853561401367)","53",,,"1","3",,"2","3"
"2018-08-03T14:02:00.000","2018-08-03T00:00:00.000","14:02","2018","Friday","2018-08-03T16:15:00.000","69871628160","698716","180579503","182152606","II","Initial",,"28160","Malicious Mischief","Vandalism","Malicious Mischief, Vandalism to Vehicle","Open or Active","21ST AVE \ GEARY BLVD","27537000","Richmond","Outer Richmond","1","1","37.78028023726124","-122.48045062928479","POINT (-122.48045062928479 37.78028023726124)","8",,,,,,"4","8"
