"incident_datetime","incident_date","incident_time","incident_year","incident_day_of_week","report_datetime","row_id","incident_id","incident_number","cad_number","report_type_code","report_type_description","filed_online","incident_code","incident_category","incident_subcategory","incident_description","resolution","intersection","cnn","police_district","analysis_neighborhood","supervisor_district","supervisor_district_2012","latitude","longitude","point",":@computed_region_jwn9_ihcz",":@computed_region_jg9y_a9du",":@computed_region_h4ep_8xdi",":@computed_region_n4xg_c4py",":@computed_region_nqbw_i6c3",":@computed_region_viu7_rrfi",":@computed_region_26cr_cadq",":@computed_region_qgnn_b9vv"
"2022-09-17T17:00:00.000","2022-09-17T00:00:00.000","17:00","2022","Saturday","2022-09-21T16:39:00.000","119572805071","1195728","220636845",,"IS","Initial Supplement",,"05071","Burglary","Burglary - Other","Burglary, Other Bldg., Forcible Entry","Open or Active","BUSH ST \ GOUGH ST","26504000","Northern","Western Addition","5","5","37.78807067871094","-122.42523956298828","POINT (-122.42523956298828 37.78807067871094)","100",,,,,,"11","4"
"2022-12-06T20:22:00.000","2022-12-06T00:00:00.000","20:22","2022","Tuesday","2022-12-06T20:34:00.000","122187804014","1221878","220837968","223402857","II","Initial",,"04014","Assault","Aggravated Assault","Assault, Aggravated, W/ Force","Open or Active","EDDY ST \ MASON ST","24897000","Tenderloin","Tenderloin","5","6","37.78434753417969","-122.40930938720703","POINT (-122.40930938720703 37.78434753417969)","20",,"1","1",,,"10","5"
"2023-01-18T21:32:00.000","2023-01-18T00:00:00.000","21:32","2023","Wednesday","2023-01-18T21:32:00.000","123598212100","1235982","230042549","230183105","II","Initial",,"12100","Weapons Carrying Etc","Weapons Offense","Firearm, Possession of Loaded","Cite or Arrest Adult","BATTERY ST \ PACIFIC AVE","24707000","Central","Financial District/South Beach","3","3","37.79765319824219","-122.40086364746094","POINT (-122.40086364746094 37.79765319824219)","106",,,,,,"3","6"
"2022-12-09T14:00:00.000","2022-12-09T00:00:00.000","14:00","2022","Friday","2022-12-09T17:33:00.000","122286574000","1222865","220844850","223432460","II","Initial",,"74000","Missing Person","Missing Adult","Missing Adult","Open or Active","18TH ST \ LEXINGTON ST","24156000","Mission","Mission","9","9","37.761749267578125","-122.42081451416016","POINT (-122.42081451416016 37.761749267578125)","53",,,,"3",,"2","3"
"2022-09-14T14:11:00.000","2022-09-14T00:00:00.000","14:11","2022","Wednesday","2022-09-14T14:11:00.000","119323727175","1193237","220627327","222571889","II","Initial",,"27175","Other Miscellaneous","Other","Evading a Police Officer Recklessly","Open or Active","INGALLS ST \ THOMAS AVE","20146000","Bayview","Bayview Hunters Point","10","10","37.72723388671875","-122.38568115234375","POINT (-122.38568115234375 37.72723388671875)",,,,,,,"9","2"
"2022-11-10T12:00:00.000","2022-11-10T00:00:00.000","12:00","2022","Thursday","2022-11-10T12:00:00.000","121315268020","1213152","220773237","223140915","II","Initial",,"68020","Miscellaneous Investigation","Miscellaneous Investigation","Miscellaneous Investigation","Open or Active","BOARDMAN PL \ BRYANT ST","23914000","Southern","South of Market","6","6","37.77516174316406","-122.40363311767578","POINT (-122.40363311767578 37.77516174316406)","32",,,,,,"10","1"
"2023-03-10T16:30:00.000","2023-03-10T00:00:00.000","16:30","2023","Friday","2023-03-10T16:30:00.000","125265404134","1252654","220683799","222782278","IS","Initial Supplement",,"04134","Assault","Simple Assault","Battery","Open or Active","CENTRAL AVE \ PAGE ST","26324000","Park","Haight Ashbury","5","5","37.771358489990234","-122.44383239746094","POINT (-122.44383239746094 37.771358489990234)","112",,,,,,"11","7"
"2022-11-03T10:59:00.000","2022-11-03T00:00:00.000","10:59","2022","Thursday","2022-11-03T10:59:00.000","121094407053","1210944","220756863","223071136","II","Initial",,"07053","Vehicle Impounded","Vehicle Impounded","Vehicle, Impounded","Open or Active","06TH ST \ BRANNAN ST \ I-280 NORTHBOUND \ I-280 SOUTHBOUND","23890000","Southern","Mission Bay","6","6","37.77480697631836","-122.4009780883789","POINT (-122.4009780883789 37.77480697631836)","32",,,,,,"10","1"
"2022-10-14T18:00:00.000","2022-10-14T00:00:00.000","18:00","2022","Friday","2022-10-18T09:28:00.000","120592206244","1205922","226195796",,"IS","Coplogic Supplement","true","06244","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, >$950","Open or Active","42ND AVE \ QUINTARA ST","23482000","Taraval","Sunset/Parkside","4","4","37.74755859375","-122.50072479248047","POINT (-122.50072479248047 37.74755859375)","39",,,,,,"7","10"
"2023-01-14T00:00:00.000","2023-01-14T00:00:00.000","00:00","2023","Saturday","2023-01-14T12:22:00.000","123496506372","1234965","236008559",,"II","Coplogic Initial","true","06372","Larceny Theft","Larceny Theft - Other","Theft, Other Property, $50-$200","Open or Active","MARIN ST \ MICHIGAN ST","23529000","Bayview","Bayview Hunters Point","10","10","37.749122619628906","-122.38549041748047","POINT (-122.38549041748047 37.749122619628906)","56",,,,,,"9","2"
"2022-10-16T08:30:00.000","2022-10-16T00:00:00.000","08:30","2022","Sunday","2022-10-17T16:15:00.000","120495127195","1204951","220714601","222902259","II","Initial",,"27195","Other Miscellaneous","Trespass","Trespassing","Open or Active","BURNETT AVE \ TWIN PEAKS BLVD","26134000","Park","Twin Peaks","7","7","37.75654983520508","-122.44695281982422","POINT (-122.44695281982422 37.75654983520508)","47",,,,,,"8","7"
"2022-07-22T19:00:00.000","2022-07-22T00:00:00.000","19:00","2022","Friday","2022-07-22T19:06:00.000","117380104013","1173801","220486991","222032563","II","Initial",,"04013","Assault","Aggravated Assault","Assault, Aggravated, W/ Other Weapon","Open or Active","07TH ST \ MISSION ST","24315000","Southern","South of Market","6","6","37.779212951660156","-122.41093444824219","POINT (-122.41093444824219 37.779212951660156)","32",,"1","1","1",,"10","1"
"2022-06-03T19:45:00.000","2022-06-03T00:00:00.000","19:45","2022","Friday","2022-06-03T20:00:00.000","115727907021","1157279","220364870","221542821","VI","Vehicle Initial",,"07021","Motor Vehicle Theft","Motor Vehicle Theft","Vehicle, Stolen, Auto","Open or Active","MARY ST \ MISSION ST","24883000","Southern","South of Market","6","6","37.78211975097656","-122.40725708007812","POINT (-122.40725708007812 37.78211975097656)","32",,"1","1",,,"10","1"
"2018-10-01T20:45:00.000","2018-10-01T00:00:00.000","20:45","2018","Monday","2018-10-02T12:32:00.000","72129606244","721296","186224396",,"II","Coplogic Initial","true","06244","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, >$950","Open or Active",,,"Southern",,,,,,,,,,,,,,
"2022-12-25T19:34:00.000","2022-12-25T00:00:00.000","19:34","2022","Sunday","2022-12-25T19:47:00.000","122792727170","1227927","220882082","223591836","II","Initial",,"27170","Other Miscellaneous","Other","Resisting, Delaying, or Obstructing  Peace Officer Duties","Open or Active","MISSION BAY BLVD \ TERRY A FRANCOIS BLVD","34165000","Southern","Mission Bay","6","6","37.77083969116211","-122.3864517211914","POINT (-122.3864517211914 37.77083969116211)","34",,,,,,"10","1"
"2022-10-01T23:00:00.000","2022-10-01T00:00:00.000","23:00","2022","Saturday","2022-10-02T10:56:00.000","119947606153","1199476","220674920","222751136","II","Initial",,"06153","Larceny Theft","Larceny Theft - Other","Theft, From Person, $200-$950 (other than Pickpocket)","Open or Active","FILLMORE ST \ MOULTON ST","26750000","Northern","Marina","2","2","37.79941940307617","-122.43595886230469","POINT (-122.43595886230469 37.79941940307617)","15",,,,,,"6","4"
"2022-07-10T20:00:00.000","2022-07-10T00:00:00.000","20:00","2022","Sunday","2022-07-11T06:52:00.000","118190706244","1181907","226145713",,"II","Coplogic Initial","true","06244","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, >$950","Open or Active","JULIA ST \ MINNA ST","24303000","Southern","South of Market","6","6","37.777618408203125","-122.41187286376953","POINT (-122.41187286376953 37.777618408203125)","32",,"1","1","1",,"10","1"
