"incident_datetime","incident_date","incident_time","incident_year","incident_day_of_week","report_datetime","row_id","incident_id","incident_number","cad_number","report_type_code","report_type_description","filed_online","incident_code","incident_category","incident_subcategory","incident_description","resolution","intersection","cnn","police_district","analysis_neighborhood","supervisor_district","supervisor_district_2012","latitude","longitude","point",":@computed_region_jwn9_ihcz",":@computed_region_jg9y_a9du",":@computed_region_h4ep_8xdi",":@computed_region_n4xg_c4py",":@computed_region_nqbw_i6c3",":@computed_region_viu7_rrfi",":@computed_region_26cr_cadq",":@computed_region_qgnn_b9vv"
"2023-04-05T15:00:00.000","2023-04-05T00:00:00.000","15:00","2023","Wednesday","2023-04-06T08:26:00.000","126287607023","1262876","230238083","230960619","VI","Vehicle Initial",,"07023","Motor Vehicle Theft","Motor Vehicle Theft","Vehicle, Stolen, Motorcycle","Open or Active","STEINER ST \ POST ST","26614000","Northern","Japantown","5","5","37.784944005025956","-122.4347299934904","POINT (-122.4347299934904 37.784944005025956)","103",,,,,,"11","4"
"2023-04-05T13:32:00.000","2023-04-05T00:00:00.000","13:32","2023","Wednesday","2023-04-06T10:30:00.000","126289909320","1262899","230236253","230951814","IS","Initial Supplement",,"09320","Fraud","Fraud","Access Card, incl. Credit, Phone, ATM, Fraudulent Use of","Open or Active","SENECA AVE \ ALEMANY BLVD","22053000","Ingleside","Outer Mission","11","11","37.71863405495245","-122.44131776584959","POINT (-122.44131776584959 37.71863405495245)","80",,,,,,"1","9"
"2023-04-05T18:15:00.000","2023-04-05T00:00:00.000","18:15","2023","Wednesday","2023-04-06T08:52:00.000","126291707021","1262917","230238328","230960690","VI","Vehicle Initial",,"07021","Motor Vehicle Theft","Motor Vehicle Theft","Vehicle, Stolen, Auto","Open or Active","ASHTON AVE \ HOLLOWAY AVE","22613000","Taraval","West of Twin Peaks","7","7","37.721827793591586","-122.46226548833442","POINT (-122.46226548833442 37.721827793591586)","67",,,,,,"8","10"
"2023-04-06T14:40:00.000","2023-04-06T00:00:00.000","14:40","2023","Thursday","2023-04-06T14:43:00.000","126300904134","1263009","230239138","230961909","II","Initial",,"04134","Assault","Simple Assault","Battery","Cite or Arrest Adult","MISSOURI ST \ WATCHMAN WAY","23635000","Bayview","Potrero Hill","10","10","37.75562144550937","-122.3957626269508","POINT (-122.3957626269508 37.75562144550937)","54",,,,,,"9","2"
"2023-04-02T13:00:00.000","2023-04-02T00:00:00.000","13:00","2023","Sunday","2023-04-03T10:39:00.000","126283906244","1262839","236060123",,"II","Coplogic Initial","true","06244","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, >$950","Open or Active","35TH AVE \ IRVING ST","27732000","Taraval","Sunset/Parkside","4","4","37.76280601002799","-122.49427044070329","POINT (-122.49427044070329 37.76280601002799)","39",,,,,,"7","10"
"2023-04-06T18:46:00.000","2023-04-06T00:00:00.000","18:46","2023","Thursday","2023-04-06T18:46:00.000","126304107041","1263041","230238378",,"VS","Vehicle Supplement",,"07041","Recovered Vehicle","Recovered Vehicle","Vehicle, Recovered, Auto","Open or Active",,,"Out of SF",,,,,,,,,,,,,,
"2023-04-06T12:15:00.000","2023-04-06T00:00:00.000","12:15","2023","Thursday","2023-04-06T12:41:00.000","126294919057","1262949","230238760","230961454","II","Initial",,"19057","Disorderly Conduct","Intimidation","Terrorist Threats","Cite or Arrest Adult","MARKET ST \ 11TH ST","30747000","Tenderloin","South of Market","6","6","37.775558160382","-122.4186585835447","POINT (-122.4186585835447 37.775558160382)","32",,"1","1","1",,"10","5"
"2023-04-05T19:20:00.000","2023-04-05T00:00:00.000","19:20","2023","Wednesday","2023-04-05T19:21:00.000","126272504013","1262725","230237342","230953002","II","Initial",,"04013","Assault","Aggravated Assault","Assault, Aggravated, W/ Other Weapon","Cite or Arrest Adult","LAGUNA ST \ MAGNOLIA ST","26739000","Northern","Marina","2","2","37.80098403033757","-122.4312190904129","POINT (-122.4312190904129 37.80098403033757)","17",,,,,,"6","4"
"2023-04-06T09:00:00.000","2023-04-06T00:00:00.000","09:00","2023","Thursday","2023-04-06T16:04:00.000","126303804134","1263038","230239417","230962186","II","Initial",,"04134","Assault","Simple Assault","Battery","Open or Active","17TH ST \ CHURCH ST","25723000","Mission","Castro/Upper Market","8","8","37.76288986498137","-122.42850875070255","POINT (-122.42850875070255 37.76288986498137)","37",,,,"5",,"5","3"
"2023-04-05T23:10:00.000","2023-04-05T00:00:00.000","23:10","2023","Wednesday","2023-04-05T23:18:00.000","126277228150","1262772","230237728","230953618","II","Initial",,"28150","Malicious Mischief","Vandalism","Malicious Mischief, Vandalism to Property","Open or Active","NATOMA ST \ 06TH ST","24282000","Southern","South of Market","6","6","37.78016202513452","-122.40769141596378","POINT (-122.40769141596378 37.78016202513452)","32",,"1","1","1",,"10","1"
"2023-04-04T03:30:00.000","2023-04-04T00:00:00.000","03:30","2023","Tuesday","2023-04-04T16:05:00.000","126284006244","1262840","236060214",,"II","Coplogic Initial","true","06244","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, >$950","Open or Active","HOLLOWAY AVE \ LEE AVE","22220000","Taraval","Oceanview/Merced/Ingleside","11","7","37.72185137014578","-122.45410655339482","POINT (-122.45410655339482 37.72185137014578)","64",,,,,,"8","10"
"2023-04-06T14:15:00.000","2023-04-06T00:00:00.000","14:15","2023","Thursday","2023-04-06T15:00:00.000","126296106243","1262961","230239075","230961977","II","Initial",,"06243","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, $200-$950","Open or Active","STEINER ST \ HAYES ST","26041000","Northern","Hayes Valley","5","5","37.77562608768549","-122.43282972923807","POINT (-122.43282972923807 37.77562608768549)","23",,,,,,"11","4"
"2023-04-06T17:45:00.000","2023-04-06T00:00:00.000","17:45","2023","Thursday","2023-04-06T17:45:00.000","126300616220","1263006","230223307","230901613","IS","Initial Supplement",,"16220","Drug Offense","Drug Violation","Opiates, Possession For Sale","Cite or Arrest Adult","EDDY ST \ LARKIN ST","25148000","Tenderloin","Tenderloin","5","6","37.78331088878137","-122.41752877437465","POINT (-122.41752877437465 37.78331088878137)","20",,"1","1",,,"10","5"
"2023-04-05T21:45:00.000","2023-04-05T00:00:00.000","21:45","2023","Wednesday","2023-04-05T21:47:00.000","126276903071","1262769","230237621","230953414","II","Initial",,"03071","Robbery","Robbery - Other","Robbery, W/ Gun","Open or Active","VALENCIA ST \ HILL ST","24118000","Mission","Mission","9","8","37.756101805523016","-122.42104114274726","POINT (-122.42104114274726 37.756101805523016)","52",,,,"3",,"5","3"
