"incident_datetime","incident_date","incident_time","incident_year","incident_day_of_week","report_datetime","row_id","incident_id","incident_number","cad_number","report_type_code","report_type_description","filed_online","incident_code","incident_category","incident_subcategory","incident_description","resolution","intersection","cnn","police_district","analysis_neighborhood","supervisor_district","supervisor_district_2012","latitude","longitude","point",":@computed_region_jwn9_ihcz",":@computed_region_jg9y_a9du",":@computed_region_h4ep_8xdi",":@computed_region_n4xg_c4py",":@computed_region_nqbw_i6c3",":@computed_region_viu7_rrfi",":@computed_region_26cr_cadq",":@computed_region_qgnn_b9vv"
"2023-02-28T13:05:00.000","2023-02-28T00:00:00.000","13:05","2023","Tuesday","2023-02-28T13:21:00.000","124925128100","1249251","230144888","230591579","II","Initial",,"28100","Malicious Mischief","Vandalism","Malicious Mischief, Breaking Windows","Open or Active","AMBER DR \ DUNCAN ST \ RED ROCK WAY","22320000","Ingleside","Noe Valley","8","8","37.74589920043945","-122.44337463378906","POINT (-122.44337463378906 37.74589920043945)","57",,,,,,"5","9"
"2018-07-05T19:09:00.000","2018-07-05T00:00:00.000","19:09","2018","Thursday","2018-07-05T19:17:00.000","68725628100","687256","180499183","181863412","II","Initial",,"28100","Malicious Mischief","Vandalism","Malicious Mischief, Breaking Windows","Cite or Arrest Adult","GALLAGHER LN \ TEHAMA ST","28147000","Southern","South of Market","6","6","37.78192901611328","-122.40332794189453","POINT (-122.40332794189453 37.78192901611328)","32",,,,,,"10","1"
"2018-04-06T07:58:00.000","2018-04-06T00:00:00.000","07:58","2018","Friday","2018-04-06T07:58:00.000","65393026170","653930","180254006","180960697","II","Initial",,"26170","Other Miscellaneous","Other","Probation Violation","Cite or Arrest Adult","HYDE ST \ TURK ST","24933000","Tenderloin","Tenderloin","5","6","37.78258514404297","-122.41569519042969","POINT (-122.41569519042969 37.78258514404297)","20",,"1","1","1",,"10","5"
"2022-01-28T23:30:00.000","2022-01-28T00:00:00.000","23:30","2022","Friday","2022-02-03T17:08:00.000","111905906372","1119059","226018035",,"II","Coplogic Initial","true","06372","Larceny Theft","Larceny Theft - Other","Theft, Other Property, $50-$200","Open or Active","18TH ST \ COLLINGWOOD ST","25815000","Mission","Castro/Upper Market","8","8","37.76082229614258","-122.43611145019531","POINT (-122.43611145019531 37.76082229614258)","38",,,,"5",,"5","3"
"2018-09-03T11:30:00.000","2018-09-03T00:00:00.000","11:30","2018","Monday","2018-09-03T11:30:00.000","71016565010","710165","180665704","182460902","II","Initial",,"65010","Traffic Violation Arrest","Traffic Violation Arrest","Traffic Violation Arrest","Cite or Arrest Adult","GEARY ST \ POWELL ST","24903000","Tenderloin","Financial District/South Beach","3","3","37.78736114501953","-122.4082260131836","POINT (-122.4082260131836 37.78736114501953)","19",,,,,,"3","6"
"2022-02-16T15:16:00.000","2022-02-16T00:00:00.000","15:16","2022","Wednesday","2022-03-13T08:30:00.000","113054407043","1130544","220121410","220720603","VS","Vehicle Supplement",,"07043","Recovered Vehicle","Recovered Vehicle","Vehicle, Recovered, Motorcycle","Open or Active","GREENWICH ST \ VAN NESS AVE","26692000","Southern","Russian Hill","3","2","37.8004150390625","-122.42436218261719","POINT (-122.42436218261719 37.8004150390625)","15",,,,,,"6","4"
"2018-03-16T15:30:00.000","2018-03-16T00:00:00.000","15:30","2018","Friday","2018-03-16T19:24:00.000","65414406372","654144","186077929",,"II","Coplogic Initial","true","06372","Larceny Theft","Larceny Theft - Other","Theft, Other Property, $50-$200","Open or Active","MARKET ST \ POWELL ST","34016000","Tenderloin","Financial District/South Beach","6","6","37.78456115722656","-122.40733337402344","POINT (-122.40733337402344 37.78456115722656)","32",,,,,,"10","5"
"2018-04-11T22:15:00.000","2018-04-11T00:00:00.000","22:15","2018","Wednesday","2018-04-11T22:26:00.000","65594903071","655949","180269265","181014000","II","Initial",,"03071","Robbery","Robbery - Other","Robbery, W/ Gun","Open or Active","22ND ST \ HAMPSHIRE ST","23966000","Mission","Mission","9","9","37.756107330322266","-122.40760040283203","POINT (-122.40760040283203 37.756107330322266)","53",,,,"3",,"2","3"
"2018-01-15T17:58:00.000","2018-01-15T00:00:00.000","17:58","2018","Monday","2018-01-15T17:59:00.000","62414661030","624146","180039557","180152768","II","Initial",,"61030","Other","Other","Death Report, Cause Unknown","Open or Active","12TH ST \ MARKET ST \ PAGE ST","30749000","Southern","Mission","6","6","37.774356842041016","-122.42025756835938","POINT (-122.42025756835938 37.774356842041016)","32",,"1","1","1",,"10","1"
"2018-05-23T17:16:00.000","2018-05-23T00:00:00.000","17:16","2018","Wednesday","2018-05-23T17:21:00.000","67168604134","671686","180384722","181432942","II","Initial",,"04134","Assault","Simple Assault","Battery","Open or Active","24TH ST \ OSAGE ALY","24089000","Mission","Mission","9","9","37.75220489501953","-122.41901397705078","POINT (-122.41901397705078 37.75220489501953)","53",,,,"3",,"2","3"
"2018-05-21T13:00:00.000","2018-05-21T00:00:00.000","13:00","2018","Monday","2018-05-21T13:00:00.000","67081175030","670811","180041336",,"IS","Initial Supplement",,"75030","Case Closure","Case Closure","Case Closure","Exceptional Adult","06TH ST \ STEVENSON ST","24295000","Tenderloin","South of Market","6","6","37.78175354003906","-122.4096908569336","POINT (-122.4096908569336 37.78175354003906)","32",,"1","1","1",,"10","5"
"2018-01-27T17:30:00.000","2018-01-27T00:00:00.000","17:30","2018","Saturday","2018-01-28T12:51:00.000","62977306244","629773","186024550",,"II","Coplogic Initial","true","06244","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, >$950","Open or Active","OLIVE ST \ POLK ST","25180000","Northern","Tenderloin","5","6","37.78450012207031","-122.4194564819336","POINT (-122.4194564819336 37.78450012207031)","20",,"1",,,,"10","4"
"2021-12-27T08:20:00.000","2021-12-27T00:00:00.000","08:20","2021","Monday","2021-12-31T09:20:00.000","110760307021","1107603","210855516","213610539","IS","Initial Supplement",,"07021","Motor Vehicle Theft","Motor Vehicle Theft","Vehicle, Stolen, Auto","Open or Active","GREENWICH ST \ HYDE ST","25558000","Central","Russian Hill","3","2","37.801063537597656","-122.41942596435547","POINT (-122.41942596435547 37.801063537597656)","107",,,,,,"6","6"
"2022-05-12T23:00:00.000","2022-05-12T00:00:00.000","23:00","2022","Thursday","2022-05-13T09:47:00.000","114998307025","1149983","220312324","221330878","VI","Vehicle Initial",,"07025","Motor Vehicle Theft","Motor Vehicle Theft","Vehicle, Stolen, Truck","Open or Active","BACON ST \ UNIVERSITY ST","20882000","Bayview","Portola","9","9","37.72505569458008","-122.41346740722656","POINT (-122.41346740722656 37.72505569458008)","91",,,,,,"2","2"
"2018-08-13T06:00:00.000","2018-08-13T00:00:00.000","06:00","2018","Monday","2018-08-14T15:41:00.000","70403006224","704030","186187891",,"II","Coplogic Initial","true","06224","Larceny Theft","Larceny - From Vehicle","Theft, From Unlocked Vehicle, >$950","Open or Active","LEAVENWORTH ST \ PINE ST","25230000","Central","Nob Hill","3","3","37.790252685546875","-122.41555786132812","POINT (-122.41555786132812 37.790252685546875)","50",,,,,,"3","6"
"2018-04-15T23:30:00.000","2018-04-15T00:00:00.000","23:30","2018","Sunday","2018-04-16T01:45:00.000","65821228150","658212","186087172",,"II","Coplogic Initial","true","28150","Malicious Mischief","Vandalism","Malicious Mischief, Vandalism to Property","Open or Active","COLUMBUS AVE \ NORTH POINT ST","25573000","Central","North Beach","3","3","37.80597686767578","-122.41838073730469","POINT (-122.41838073730469 37.80597686767578)","99",,,,,,"3","6"
"2018-03-24T12:07:00.000","2018-03-24T00:00:00.000","12:07","2018","Saturday","2018-04-02T08:01:00.000","66130306372","661303","186093408",,"II","Coplogic Initial","true","06372","Larceny Theft","Larceny Theft - Other","Theft, Other Property, $50-$200","Open or Active",,,"Out of SF",,,,,,,,,,,,,,
"2018-01-26T21:17:00.000","2018-01-26T00:00:00.000","21:17","2018","Friday","2018-01-27T20:36:00.000","62890464070","628904","180073022","180273562","II","Initial",,"64070","Suspicious Occ","Suspicious Occ","Suspicious Occurrence","Open or Active","KIRKWOOD AVE \ MENDELL ST","20222000","Bayview","Bayview Hunters Point","10","10","37.73710632324219","-122.38809204101562","POINT (-122.38809204101562 37.73710632324219)","86",,,,,,"9","2"
"2018-05-26T09:30:00.000","2018-05-26T00:00:00.000","09:30","2018","Saturday","2018-05-26T17:30:00.000","67293706244","672937","186118852",,"II","Coplogic Initial","true","06244","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, >$950","Open or Active","FULTON ST \ GOUGH ST","25940000","Northern","Hayes Valley","5","5","37.77874755859375","-122.42335510253906","POINT (-122.42335510253906 37.77874755859375)","97",,,"1","1",,"11","4"
"2018-01-26T14:00:00.000","2018-01-26T00:00:00.000","14:00","2018","Friday","2018-01-26T14:04:00.000","62840728160","628407","180069178","180262225","II","Initial",,"28160","Malicious Mischief","Vandalism","Malicious Mischief, Vandalism to Vehicle","Open or Active","DIVISADERO ST \ FELL ST","26050000","Northern","Hayes Valley","5","5","37.77406311035156","-122.43760681152344","POINT (-122.43760681152344 37.77406311035156)","23",,,,,,"11","4"
"2018-02-18T00:05:00.000","2018-02-18T00:00:00.000","00:05","2018","Sunday","2018-02-18T18:50:00.000","63710604134","637106","180131943","180490036","II","Initial",,"04134","Assault","Simple Assault","Battery","Open or Active","COLUMBUS AVE \ GREEN ST \ STOCKTON ST","25352000","Central","Chinatown","3","3","37.79948806762695","-122.40901184082031","POINT (-122.40901184082031 37.79948806762695)","106",,,,,,"3","6"
"2022-03-16T00:01:00.000","2022-03-16T00:00:00.000","00:01","2022","Wednesday","2022-03-30T19:55:00.000","113640106224","1136401","226051825",,"II","Coplogic Initial","true","06224","Larceny Theft","Larceny - From Vehicle","Theft, From Unlocked Vehicle, >$950","Open or Active","21ST AVE \ VICENTE ST","23170000","Taraval","Sunset/Parkside","4","4","37.73923110961914","-122.47757720947266","POINT (-122.47757720947266 37.73923110961914)","40",,,,,,"7","10"
"2018-07-01T00:30:00.000","2018-07-01T00:00:00.000","00:30","2018","Sunday","2018-07-25T21:28:00.000","69724305073","697243","180496753",,"IS","Coplogic Supplement","true","05073","Burglary","Burglary - Other","Burglary, Other Bldg., Unlawful Entry","Open or Active","HOWARD ST \ RAUSCH ST","24300000","Southern","South of Market","6","6","37.77709197998047","-122.41050720214844","POINT (-122.41050720214844 37.77709197998047)","32",,"1","1","1",,"10","1"
"2018-06-13T14:27:00.000","2018-06-13T00:00:00.000","14:27","2018","Wednesday","2018-06-13T14:27:00.000","67904263010","679042","180438824","181642189","II","Initial",,"63010","Warrant","Other","Warrant Arrest, Local SF Warrant","Cite or Arrest Adult","EDDY ST \ TAYLOR ST","24925000","Central","Tenderloin","5","6","37.784141540527344","-122.41094970703125","POINT (-122.41094970703125 37.784141540527344)","20",,"1","1",,,"10","5"
"2022-05-17T14:53:00.000","2022-05-17T00:00:00.000","14:53","2022","Tuesday","2022-05-17T14:55:00.000","115126627068","1151266","220322618","221371883","II","Initial",,"27068","Other Miscellaneous","Other","False Report of Emergency","Cite or Arrest Adult","MAXWELL CT \ ROSA PARKS LN","54190000","Mission","Mission","9","8","37.767372131347656","-122.42377471923828","POINT (-122.42377471923828 37.767372131347656)","37",,,,,,"5","3"
"2018-08-13T22:24:00.000","2018-08-13T00:00:00.000","22:24","2018","Monday","2018-08-13T22:24:00.000","70259165016","702591","180608334","182253747","II","Initial",,"65016","Other Miscellaneous","Other","Driving, License Suspended or Revoked","Cite or Arrest Adult","14TH ST \ CASTRO ST","26004000","Park","Castro/Upper Market","8","8","37.76732635498047","-122.43562316894531","POINT (-122.43562316894531 37.76732635498047)","28",,,,"5",,"5","7"
