"incident_datetime","incident_date","incident_time","incident_year","incident_day_of_week","report_datetime","row_id","incident_id","incident_number","cad_number","report_type_code","report_type_description","filed_online","incident_code","incident_category","incident_subcategory","incident_description","resolution","intersection","cnn","police_district","analysis_neighborhood","supervisor_district","supervisor_district_2012","latitude","longitude","point",":@computed_region_jwn9_ihcz",":@computed_region_jg9y_a9du",":@computed_region_h4ep_8xdi",":@computed_region_n4xg_c4py",":@computed_region_nqbw_i6c3",":@computed_region_viu7_rrfi",":@computed_region_26cr_cadq",":@computed_region_qgnn_b9vv"
"2025-03-01T21:00:00.000","2025-03-01T00:00:00.000","21:00","2025","Saturday","2025-03-01T21:26:00.000","146571503083","1465715","250120818","250602967","VS","Vehicle Supplement",,"03083","Robbery","Robbery - Carjacking","Carjacking with a Dangerous Weapon","Open or Active","BALDWIN CT \ OAKDALE AVE","20064000","Bayview","Bayview Hunters Point","10","10","37.729488372802734","-122.38140106201172","POINT (-122.38140106201172 37.729488372802734)","78",,,,,,"9","2"
"2025-03-01T22:54:00.000","2025-03-01T00:00:00.000","22:54","2025","Saturday","2025-03-02T00:04:00.000","146573451040","1465734","250121010","250603188","II","Initial",,"51040","Non-Criminal","Non-Criminal","Aided Case","Open or Active","SILLIMAN ST \ SOMERSET ST","20902000","Bayview","Portola","9","9","37.730201721191406","-122.40904235839844","POINT (-122.40904235839844 37.730201721191406)","91",,,,,,"2","2"
"2025-03-02T03:13:00.000","2025-03-02T00:00:00.000","03:13","2025","Sunday","2025-03-02T03:14:00.000","146574761030","1465747","250121139","250610312","II","Initial",,"61030","Other","Other","Death Report, Cause Unknown","Open or Active","06TH ST \ STEVENSON ST","24295000","Tenderloin","South of Market","6","6","37.78175354003906","-122.4096908569336","POINT (-122.4096908569336 37.78175354003906)","32",,"1","1","1",,"10","5"
"2025-03-01T19:00:00.000","2025-03-01T00:00:00.000","19:00","2025","Saturday","2025-03-01T19:01:00.000","146571916710","1465719","250120783","250602611","II","Initial",,"16710","Drug Offense","Drug Violation","Narcotics Paraphernalia, Possession of","Cite or Arrest Adult","14TH ST \ FOLSOM ST","24336000","Mission","Mission","9","9","37.76853561401367","-122.41561126708984","POINT (-122.41561126708984 37.76853561401367)","53",,,"1","3",,"2","3"
"2025-03-01T11:50:00.000","2025-03-01T00:00:00.000","11:50","2025","Saturday","2025-03-01T12:32:00.000","146562875000","1465628","250119106","250601291","IS","Initial Supplement",,"75000","Missing Person","Missing Person","Found Person","Open or Active","CENTRAL AVE \ HAYES ST","26357000","Park","Lone Mountain/USF","5","5","37.77415084838867","-122.44440460205078","POINT (-122.44440460205078 37.77415084838867)","24",,,,,,"11","7"
"2025-03-01T21:00:00.000","2025-03-01T00:00:00.000","21:00","2025","Saturday","2025-03-02T03:10:00.000","146574207021","1465742","250121167","250610367","VI","Vehicle Initial",,"07021","Motor Vehicle Theft","Motor Vehicle Theft","Vehicle, Stolen, Auto","Open or Active","HOWARD ST \ RAUSCH ST","24300000","Southern","South of Market","6","6","37.77709197998047","-122.41050720214844","POINT (-122.41050720214844 37.77709197998047)","32",,"1","1","1",,"10","1"
"2025-03-02T11:30:00.000","2025-03-02T00:00:00.000","11:30","2025","Sunday","2025-03-02T13:37:00.000","146583126080","1465831","250121719","250611622","II","Initial",,"26080","Other Miscellaneous","Other","Conspiracy","Open or Active","18TH ST \ MISSION ST","24149000","Mission","Mission","9","9","37.761837005615234","-122.41935729980469","POINT (-122.41935729980469 37.761837005615234)","53",,,,"3",,"2","3"
"2025-03-02T02:12:00.000","2025-03-02T00:00:00.000","02:12","2025","Sunday","2025-03-02T02:12:00.000","146573704144","1465737","250121082","250610219","II","Initial",,"04144","Assault","Simple Assault","Battery, Sexual","Open or Active","JEROME ALY \ PACIFIC AVE","24767000","Central","North Beach","3","3","37.79724884033203","-122.40406036376953","POINT (-122.40406036376953 37.79724884033203)","106",,,,,,"3","6"
"2021-01-19T21:48:00.000","2021-01-19T00:00:00.000","21:48","2021","Tuesday","2025-02-28T19:48:00.000","146584909320","1465849","256020555",,"II","Coplogic Initial","true","09320","Fraud","Fraud","Access Card, incl. Credit, Phone, ATM, Fraudulent Use of","Open or Active","EDDY ST \ FILLMORE ST","26044000","Northern","Western Addition","5","5","37.781429290771484","-122.43232727050781","POINT (-122.43232727050781 37.781429290771484)","97",,,,,,"11","4"
"2025-03-02T13:20:00.000","2025-03-02T00:00:00.000","13:20","2025","Sunday","2025-03-02T14:10:00.000","146586505083","1465865","250121800","250611737","II","Initial",,"05083","Burglary","Burglary - Hot Prowl","Burglary, Hot Prowl, Unlawful Entry","Open or Active","09TH ST \ MINNA ST","24312000","Southern","South of Market","6","6","37.77579879760742","-122.41417694091797","POINT (-122.41417694091797 37.77579879760742)","32",,"1","1","1",,"10","1"
