"incident_datetime","incident_date","incident_time","incident_year","incident_day_of_week","report_datetime","row_id","incident_id","incident_number","cad_number","report_type_code","report_type_description","filed_online","incident_code","incident_category","incident_subcategory","incident_description","resolution","intersection","cnn","police_district","analysis_neighborhood","supervisor_district","supervisor_district_2012","latitude","longitude","point",":@computed_region_jwn9_ihcz",":@computed_region_jg9y_a9du",":@computed_region_h4ep_8xdi",":@computed_region_n4xg_c4py",":@computed_region_nqbw_i6c3",":@computed_region_viu7_rrfi",":@computed_region_26cr_cadq",":@computed_region_qgnn_b9vv"
"2022-02-04T19:25:00.000","2022-02-04T00:00:00.000","19:25","2022","Friday","2022-02-04T19:33:00.000","111870728160","1118707","220079615","220352984","II","Initial",,"28160","Malicious Mischief","Vandalism","Malicious Mischief, Vandalism to Vehicle","Open or Active","HAIGHT ST \ COLE ST","26414000","Park","Haight Ashbury","5","5","37.769526043647296","-122.45071018189665","POINT (-122.45071018189665 37.769526043647296)","25",,,,,,"11","7"
"2024-07-26T03:43:00.000","2024-07-26T00:00:00.000","03:43","2024","Friday","2024-07-26T03:43:00.000","140983505081","1409835","240465486","242080268","II","Initial",,"05081","Burglary","Burglary - Hot Prowl","Burglary, Hot Prowl, Forcible Entry","Open or Active","19TH ST \ PENNSYLVANIA AVE","23649000","Bayview","Potrero Hill","10","10","37.761474609375","-122.39348602294922","POINT (-122.39348602294922 37.761474609375)","54",,,,,,"9","2"
"2021-12-13T13:18:00.000","2021-12-13T00:00:00.000","13:18","2021","Monday","2021-12-13T13:32:00.000","110200464020","1102004","210823535","213471820","II","Initial",,"64020","Non-Criminal","Other","Mental Health Detention","Open or Active","JACKSON ST \ FRANKLIN ST","26544000","Northern","Pacific Heights","2","2","37.7937260211742","-122.42469414488781","POINT (-122.42469414488781 37.7937260211742)","102",,,,,,"6","4"
"2024-07-30T04:50:00.000","2024-07-30T00:00:00.000","04:50","2024","Tuesday","2024-07-30T04:52:00.000","141081526080","1410815","240474095","242120259","II","Initial",,"26080","Other Miscellaneous","Other","Conspiracy","Cite or Arrest Adult","09TH ST \ JESSIE ST","24416000","Tenderloin","South of Market","6","6","37.77671813964844","-122.41532135009766","POINT (-122.41532135009766 37.77671813964844)","32",,"1","1","1",,"10","5"
"2024-01-14T20:00:00.000","2024-01-14T00:00:00.000","20:00","2024","Sunday","2024-01-14T20:00:00.000","135616662050","1356166","240031087","240142651","II","Initial",,"62050","Warrant","Warrant","Warrant Arrest, Enroute To Outside Jurisdiction","Cite or Arrest Adult","ELLIS ST \ POWELL ST","24894000","Central","Financial District/South Beach","3","3","37.785491943359375","-122.40785217285156","POINT (-122.40785217285156 37.785491943359375)","19",,,,,,"3","6"
"2023-07-02T14:00:00.000","2023-07-02T00:00:00.000","14:00","2023","Sunday","2023-07-02T23:54:00.000","129523406244","1295234","236128389",,"II","Coplogic Initial","true","06244","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, >$950","Open or Active","ASHBURY ST \ HAIGHT ST","26338000","Park","Haight Ashbury","5","5","37.7700080871582","-122.44693756103516","POINT (-122.44693756103516 37.7700080871582)","25",,,,,,"11","7"
"2022-04-06T09:30:00.000","2022-04-06T00:00:00.000","09:30","2022","Wednesday","2022-04-06T12:50:00.000","113808306244","1138083","220225103","220961546","II","Initial",,"06244","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, >$950","Open or Active","FULTON ST \ 09TH AVE","27279000","Richmond","Inner Richmond","1","1","37.773351104022396","-122.46695171133629","POINT (-122.46695171133629 37.773351104022396)","5",,,,,,"4","8"
"2023-07-06T19:33:00.000","2023-07-06T00:00:00.000","19:33","2023","Thursday","2023-07-06T19:34:00.000","129351012030","1293510","230468763","231872956","II","Initial",,"12030","Weapons Offense","Weapons Offense","Weapon, Deadly, Imitation or Laser Scope, Exhibiting","Open or Active","EDDY ST \ TAYLOR ST","24925000","Tenderloin","Tenderloin","5","6","37.784141540527344","-122.41094970703125","POINT (-122.41094970703125 37.784141540527344)","20",,"1","1",,,"10","5"
"2020-07-08T05:30:00.000","2020-07-08T00:00:00.000","05:30","2020","Wednesday","2020-07-08T10:30:00.000","94187506230","941875","200408200","201900590","II","Initial",,"06230","Larceny Theft","Larceny - Auto Parts","Theft, Vehicle Strip, Attempted","Open or Active","30TH AVE \ FULTON ST","27813000","Richmond","Outer Richmond","1","1","37.77232360839844","-122.48954010009766","POINT (-122.48954010009766 37.77232360839844)","9",,,,,,"4","8"
"2022-02-25T22:35:00.000","2022-02-25T00:00:00.000","22:35","2022","Friday","2022-02-28T16:04:00.000","113361806244","1133618","226044325",,"II","Coplogic Initial","true","06244","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, >$950","Open or Active","CLARA ST \ 06TH ST","23922000","Southern","South of Market","6","6","37.777699658507856","-122.40460550711119","POINT (-122.40460550711119 37.777699658507856)","32",,,,,,"10","1"
