fiscal_year,revenue_or_spending,related_govt_unit,organization_group_code,organization_group,department_code,department,program_code,program,character_code,character,object_code,object,sub_object_code,sub_object,fund_type_code,fund_type,fund_code,fund,fund_category_code,fund_category,budget,data_as_of,data_loaded_at
2018,Spending,Spending,1,Public Protection,DAT,District Attorney,OPR,Operating,NON_PERS_SVCS,Non-Personnel Services,TRAVEL,Travel,521050,Non-Air Travel - Employees,SP_REV,Special Revenue Funds,SP_REV~13500,SR Da-Special Revenue,3.0,Continuing Projects - Authority Control,0.0,2025-07-06 22:05:48,2025-07-07 01:53:38
2018,Revenue,Revenue,6,General Administration & Finance,MYR,Mayor,OPR,Operating,OTH_REV,Other Revenues,OTH_NONOP_REV,Other Non-Operating Revenues,479999,Other Non-Operating Revenue,SP_REV,Special Revenue Funds,SP_REV~10580,SR Citywide Affordable Housing,3.0,Continuing Projects - Authority Control,0.0,2025-07-06 22:05:48,2025-07-07 01:53:38
2018,Spending,Spending,5,Culture & Recreation,ART,Arts Commission,OPR,Operating,MAND_FRING_BEN,Mandatory Fringe Benefits,HLTH_SVC,Health Service,515020,Retiree Health-Match-Prop B,SP_REV,Special Revenue Funds,SP_REV~11780,SR Arts Comm-Art Enrichment,0.0,Unspecified,0.0,2025-07-06 22:05:48,2025-07-07 01:53:38
2018,Spending,Spending,2,"Public Works, Transportation & Commerce",DPW,Public Works,CAPCP,Capital-CPC Funded,MAND_FRING_BEN,Mandatory Fringe Benefits,HLTH_SVC,Health Service,515030,RetireeHlthCare-CityMatchPropC,CPTL_PRJ,Capital Projects Funds,CPTL_PRJ~17250,CPSIF Street Impvt-Una,0.0,Unspecified,0.0,2025-07-06 22:05:48,2025-07-07 01:53:38
2018,Spending,Spending,2,"Public Works, Transportation & Commerce",DPW,Public Works,CAP,Capital,MAND_FRING_BEN,Mandatory Fringe Benefits,DENTAL_COVER,Dental Coverage,516010,Dental Coverage,SP_REV,Special Revenue Funds,SP_REV~11440,SR Conv Fac Fd-Continuing,3.0,Continuing Projects - Authority Control,0.0,2025-07-06 22:05:48,2025-07-07 01:53:38
2018,Spending,Spending,5,Culture & Recreation,ART,Arts Commission,OPR,Operating,SALARIES,Salaries,ONE_TIME_PMT,One-Time Payments,510210,Ret Payout - SP & Vac - Misc,GEN_FUND,General Fund,GEN_FUND~10060,GF Work Order,5.0,Work Orders/Overhead,0.0,2025-07-06 22:05:48,2025-07-07 01:53:38
2019,Spending,Spending,5,Culture & Recreation,REC,Recreation and Park Commission,OPR,Operating,MAND_FRING_BEN,Mandatory Fringe Benefits,HLTH_SVC,Health Service,515030,RetireeHlthCare-CityMatchPropC,SP_REV,Special Revenue Funds,SP_REV~12350,SR Golf Fund -Continuing,3.0,Continuing Projects - Authority Control,0.0,2025-07-06 22:05:48,2025-07-07 01:53:38
2018,Spending,Spending,2,"Public Works, Transportation & Commerce",DPW,Public Works,CAP,Capital,MTL_SUPP,Materials & Supplies,EQUIP_MNTC_SUP,Equipment Maintenance Supplies,543990,Other Equipment Maint Supplies,ENT_FUND,Enterprise Funds,ENT_FUND~MTA_TRANSIT,Transit,6.0,Continuing Projects - Project Control,0.0,2025-07-06 22:05:48,2025-07-07 01:53:38
2018,Revenue,Revenue,2,"Public Works, Transportation & Commerce",AIR,Airport Commission,OPR,Operating,CHGS_FOR_SERVICES,Charges for Services,SFO_FLGHT_OPS,SFO-Flight Operations,467142,Common Use Gate Fees,ENT_FUND,Enterprise Funds,ENT_FUND~SFIA_OP,SFIA-Operating Fund,1.0,Operating,0.0,2025-07-06 22:05:48,2025-07-07 01:53:38
2019,Spending,Spending,1,Public Protection,POL,Police,RCVY,Disaster Recovery,SALARIES,Salaries,PREM_PAY,Premium Pay,509010,Premium Pay - Misc,GEN_FUND,General Fund,GEN_FUND~10000,GF Annual Account Ctrl,1.0,Operating,0.0,2025-07-06 22:05:48,2025-07-07 01:53:38
