location_id,business_account_number,ownership_name,doing_business_as_name,business_location_street_address,business_location_city,business_location_state,business_location_zip_code,business_start_date,business_end_date,location_start_date,location_end_date,mailing_address
1040330-09-151,323629,Spiess Julia B,Edition Ektalux,1656 Golden Gate Ave,San Francisco,CA,94115,1999-02-01,,2015-09-22,,1656 Golden Gate Ave
1040338-09-151,1018782,Rayter Alex,Ruah,1015 Lincoln Way 6,San Francisco,CA,94122,2015-09-01,,2015-09-01,,81 Rockford Ave
1040340-09-151,1018783,Anova Applied Electronics Inc,Anova Culinary,580 Howard St Unit 403,San Francisco,CA,94105,2015-08-01,,2015-08-01,,10200 David Taylor Dr
1040342-09-151,381228,Zabaldo Deana R,Capacity For Success,161 Dolores St # 4,San Francisco,CA,94103,2004-09-23,,2015-09-21,,346 Corte Madera Ave Apt 1a
1040343-09-151,1018784,Hsueh Tiffany Connolly Patrick,127-131 Bernard Street,127 A Bernard St,San Francisco,CA,94109,2014-01-03,,2014-01-03,,684 6th Ave
1040344-09-151,381228,Zabaldo Deana R,Parahamsa,161 Dolores St # 4,San Francisco,CA,94103,2004-09-23,,2015-09-21,,346 Corte Madera Ave Apt 1a
1040349-09-151,1018786,Bayside Village Associates Lp,Three Bayside Village Place,160 Brannan St,San Francisco,CA,94107,2014-01-01,,2014-01-01,,127 Public Sq 3200 Ste
1040350-09-151,447233,Howard Barbara A,Virtual Bobbie,680 Mission St 32m,San Francisco,CA,94105,2010-03-01,,2015-09-21,,680 Mission St Apt 32m
1040354-09-151,358709,San Francisco Soup Company,Ladle & Leaf,275 Battery St,San Francisco,CA,94111,2002-01-01,,2015-09-23,,451 6th St
1040356-09-151,358709,San Francisco Soup Company,Ladle & Leaf,221 Montgomery St,San Francisco,CA,94104,2002-01-01,,2015-09-23,,451 6th St
1040357-09-151,358709,San Francisco Soup Company,Ladle & Leaf,50 Post St,San Francisco,CA,94104,2002-01-01,,2002-01-01,,451 6th St
1040359-09-151,1018789,Liner Technologies Inc,Flexi-Liner Corporation,4821 Chino Ave,Chino,CA,91710,2015-08-01,,2015-08-01,,4821 Chino Ave
1040361-09-151,444882,Weiss Sandy M,Sandy Weiss,304 Valencia St,San Francisco,CA,94103,2010-01-06,,2015-09-02,,73 Brosnan St Apt
1040362-09-151,1018790,18 Bartol Street LLC,18 Bartol Street LLC,18 Bartol St,San Francisco,CA,94133,2015-03-19,,2015-03-19,,Po Box 620364
1040368-09-151,1018792,Washington Street Investments LLC,Washington Street Investments LLC,1245 Washington St,San Francisco,CA,94108,2003-03-19,,2003-03-19,,Po Box 330188
1040369-09-151,1018792,Washington Street Investments LLC,Washington Street Investments LLC,50 Alta St #5,San Francisco,CA,94133,2003-03-19,,2015-06-01,,Po Box 330188
1040383-09-151,477703,Yoga Flow Sf LLC,Yoga Flow SF,1892 Union St,San Francisco,CA,94123,2013-03-22,,2015-05-31,,0000 Undeliverable Mail
1040385-09-151,477703,Yoga Flow Sf LLC,Yoga Flow SF,818 Stone Gate Ct,Vacaville,CA,95687,2013-03-22,,2015-05-31,,0000 Undeliverable Mail
1040386-09-151,420520,Twitter Inc,Twitter Inc,875 Stevenson St,San Francisco,CA,94105,2007-05-17,,2015-06-08,,1355 Market St Ste 900
1040406-09-151,1018814,Bay Club Golden Gateway LLC,Bay Club Golden Gateway LLC,370 Drumm St,San Francisco,CA,94111,2015-08-15,,2015-08-15,,1 Lombard St
1040409-09-151,1018815,Bay Club San Francisco LLC,"150 Greenwich Street, San Francisco Ca 94111",150 Greenwich St,San Francisco,CA,94111,2015-08-15,,2015-08-15,,1 Lombard St
1040433-09-151,1018806,Bayside Village Associates Lp,One Bayside Village Place,180 Brannan St,San Francisco,CA,94107,2014-01-01,,2014-01-01,,127 Public Sq 3200 Ste
1040442-09-151,1018831,Bay Club Financial District LLC,Bay Club Financial District LLC,555 California St,San Francisco,CA,94104,2015-08-15,,2015-08-15,,1 Lombard St
1040445-09-151,1018833,Wortham California Lp,Washington Manor,2480 Washington St,San Francisco,CA,94115,2015-09-01,,2015-09-01,,Po Box 590206
1040456-09-151,433798,Peninsula Fire Protection LLC,Peninsula Fire Protection LLC,2380 Junipero Serra Blvd Ste C,Daly City,CA,94015,2008-08-21,,2015-09-23,,Po Box 1262
