location_id,business_account_number,ownership_name,doing_business_as_name,business_location_street_address,business_location_city,business_location_state,business_location_zip_code,business_start_date,business_end_date,location_start_date,location_end_date,mailing_address
1356714-03-241,1156713,Kasada Inc.,Kasada Inc.,125 Park Ave Fl 25,New York,NY,10017,2023-08-01,,2023-08-01,,125 Park Ave Fl 25
1356716-03-241,1156714,Cheeky Giraffe LLC,Cheeky Giraffe LLC,282 18th Ave,San Francisco,CA,94121,2023-08-21,,2023-08-21,,2108 N St Ste N
1356720-03-241,1156717,Gery's Deli Cafe,Gery's Deli Cafe,200 6th Ave,San Francisco,CA,94118,2024-03-27,,2024-03-27,,2743 Sheldon Ct
1356722-03-241,1156718,Gump's LLC,Gump's,250 Post St,San Francisco,CA,94108,2019-07-31,,2019-07-31,,250 Post St
1356723-03-241,1123697,"Mchugh   Son, Inc.","Mchugh & Son, Inc.",1457 Mcgregor Ave,Petaluma,CA,94954,2019-03-01,,2022-05-17,,2650 21st Ave
1356726-03-241,1156720,Advanced Trucking LLC,Advanced Trucking LLC,1852 W 11th St,Tracy,CA,95376,2024-03-27,,2024-03-27,,1852 W 11th St
1356727-03-241,1156719,Maria D Maciel Gonzales,Sweet Moments,5330 Mission St,San Francisco,CA,94112,2024-03-27,,2024-03-27,,239 Armour Ave Apt 2
1356729-03-241,1156721,"Metropolis Operating Company, Inc.",Metropolis,55 Francisco St,San Francisco,CA,94133,2024-06-01,,2024-06-01,,1111 California St
1356730-03-241,1156721,"Metropolis Operating Company, Inc.","Metropolis Operating Company, Inc.",80 Francisco St,San Francisco,CA,94133,2024-06-01,,2024-06-01,,1111 California St
1356734-03-241,1156723,James Reed,James Reed,2190 Washington St Apt 706,San Francisco,CA,94109,2024-03-27,,2024-03-27,,2190 Washington St Apt 706
1356737-03-241,1156724,Cmpressd Beauty LLC,Ixora Consulting,548 Market St,San Francisco,CA,94104,2023-11-24,,2024-03-01,,548 Market St
1356738-03-241,1156725,Relish Labs LLC,Relish Labs LLC,433 W Van Buren St Ste 750n,Chicago,IL,60607,2018-09-30,,2018-09-30,,433 W Van Buren St Ste 750n
1356740-03-241,1156726,Smart Medicine Sf Inc,Smart Medicine SF,2369 Ocean Ave Fl 2,San Francisco,CA,94127,2024-03-15,,2024-03-15,,2369 Ocean Ave Fl 2
1356741-03-241,1156685,Jennifer Wembes,Helping Hands Cleaning Services,621 Precita Ave,San Francisco,CA,94110,2024-02-09,,2024-02-29,,581 King Dr
1356743-03-241,1156727,Adam Gluskin,Hay Parlor Art,324 Minorca Way,Millbrae,CA,94030,2024-03-27,,2024-03-27,,324 Minorca Way
1356745-03-241,1156728,Gary Karrass Trust,Gary Karrass Trust,1615 Stanford St,Santa Monica,CA,90404,2009-01-09,,2009-01-09,,1615 Stanford St
1356747-03-241,1156729,Literally Dwata LLC,Literally Dwata LLC,1225 San Bruno Ave,San Francisco,CA,94110,2024-02-05,,2024-02-05,,1225 San Bruno Ave
1356751-03-241,1156731,"Twin Gardens Management, Inc",Cameron Razavi,3141 Fillmore St,San Francisco,CA,94123,2023-05-03,,2023-05-03,,60 Baccharis Place Pl
1356752-03-241,1061334,Raphael Serrano,Da Poke Man,1155 Battery St,San Francisco,CA,94111,2016-11-07,,2024-03-25,,274 El Dorado Dr
1356754-03-241,1156732,Solar Sense Pv Inc,Sensible Construction Dba Solar Sense Pv Inc.,7083 N Commerce S Cir Ste C,Pleasanton,CA,94588,2024-03-26,,2024-03-27,,7083 Commerce Cir Unit C
1356756-03-241,1156733,Susan Sheinkopf,Suecooks & Events,1595 Noe St Apt 4,San Francisco,CA,94131,2024-01-01,,2024-01-01,,1595 Noe St Apt 4
1356758-03-241,1156734,Michelle Trimble,Quilting Chemistry,481 Teresita Blvd,San Francisco,CA,94127,2024-03-25,,2024-03-25,,481 Teresita Blvd
1356761-03-241,1057326,"Harnham, Inc.",Harnham Inc,100 Montgomery St Ste 2200,San Francisco,CA,94104,2016-09-01,,2021-07-01,,100 Montgomery St Ste 2200
1356765-03-241,1156737,Foxit Software Inc.,Foxit Software Inc.,1200 14th Ave Apt 107,San Francisco,CA,94122,2021-05-03,,2021-05-03,,39355 California St Ste 302
1356766-03-241,1156736,"Empyrean Benefit Solutions, Inc","Empyrean Benefit Solutions, Inc.",3010 Briarpark Dr Ste 8000,Houston,TX,77042,2019-04-15,,2019-04-15,,2103 Citywest Blvd Ste 200
1356768-03-241,1156738,Kevin O'gorman,Neuragility,100 20th Ave Apt 4,San Francisco,CA,94121,2024-03-20,,2024-03-20,,100 20th Ave Apt 4
1356770-03-241,1156739,Ev Central,Ev Central,745 Bryant St,San Francisco,CA,94107,2024-03-27,,2024-03-27,,745 Bryant St
1356772-03-241,1156740,Erick Arguijo,New Era Construction & Design,415 Moscow St,San Francisco,CA,94112,2024-03-27,,2024-03-27,,415 Moscow St
1356775-03-241,1156741,Sv Dvs Holdings LLC,Diversified Search Group,2005 Market St Ste 3300,Philadelphia,PA,19103,2023-01-01,,2023-01-01,,2005 Market St Ste 3300
1356776-03-241,192097,Lei L   Dea W,All Season Florist & Gifts,620 Kearny St,San Francisco,CA,94108,1989-11-18,,2024-03-27,,690 Commercial St
1356778-03-241,1156742,Juvenal Orozco Valdovinos,Juvenal Orozco Gardening Service,935 Sutter St Apt 25,San Francisco,CA,94109,2024-03-27,,2024-03-27,,935 Sutter St Apt 25
1356780-03-241,1156743,Twin Peaks Retreat,Twin Peaks Retreat,925 Burnett Ave,San Francisco,CA,94131,2024-03-27,,2024-03-27,,925 Burnett Ave Bldg
1356783-03-241,1156745,Saul Zeledon,Saul Zeledon,2469 Mission St,San Francisco,CA,94110,2024-03-15,,2024-03-15,,0000 Undeliverable Mail
1356784-03-241,1103136,Mercy Housing Calwest,Transbay 2 Family LLC,1256 Market St,San Francisco,CA,94102,2019-06-14,,2024-03-27,,1256 Market St
1356786-03-241,1156746,Tristar Trading Group,Tristar Trading Group,447 Sutter St Ste 405,San Francisco,CA,94108,2024-03-27,,2024-03-27,,447 Sutter St Ste 405 #704
1356787-03-241,1156746,Tristar Trading Group,Tristar Equipment Trader,447 Sutter St Ste 405,San Francisco,CA,94108,2024-03-27,,2024-03-27,,447 Sutter St Ste 405 #704
1356789-03-241,1156748,Ferguson Plumbing Inc.,Mr. Rooter Plumbing,50 Hegenberger Loop,Oakland,CA,94621,2024-03-27,,2024-03-27,,50 Hegenberger Loop
1356793-03-241,1156750,Hernandez Bros LLC,Hernandez Bros LLC,82 Florentine St,San Francisco,CA,94112,2024-03-27,,2024-03-27,,82 Florentine St
1356794-03-241,1155838,"Sierra Enterprises, Inc.",Driscoll's Valencia Street Serra Mortuary,1465 Valencia St,San Francisco,CA,94110,1998-08-28,,1998-08-28,,500 Westlake Ave
1356796-03-241,1156751,Jacqueline Leiva,Jacqueline Leiva,1850 Mission St,San Francisco,CA,94103,2024-03-27,,2024-03-27,,39 Reddy St
1356798-03-241,1156752,Top Exec Asst LLC Shelley Gan Feniquito Sole Mbr,Top Exec Asst LLC,430 Orizaba Ave,San Francisco,CA,94132,2024-02-01,,2024-02-01,,430 Orizaba Ave
1356800-03-241,1156753,Hareram Basic Ingredients Inc,Sewa Indian & Nepalese Cuisine,815 Clement St,San Francisco,CA,94118,2024-03-27,,2024-03-27,,524 38th Ave
1356801-03-241,1156753,Hareram Basic Ingredients Inc,Silver Spoon Indian And Himalayan Cuisine,815 Clement St,San Francisco,CA,94118,2024-03-27,,2024-03-27,,524 38th Ave
1356805-03-241,1156755,"Ruli, Inc.","Ruli, Inc.",450 Folsom St Apt 1903,San Francisco,CA,94105,2024-03-25,,2024-03-25,,450 Folsom St Apt 1903
1356811-03-241,1156758,Ten Forty Folsom Sf LLC,Ten Forty Folsom Sf LLC,1040 Folsom St,San Francisco,CA,94103,2023-01-01,,2023-01-01,,1040 Folsom St
1356815-03-241,1156760,Tara Flynn,Tara Flynn,2323 31st Ave,San Francisco,CA,94116,2024-03-27,,2024-03-27,,2323 31st Ave
1356819-03-241,1156762,Mary Flynn,Mary Flynn,2323 31st Ave,San Francisco,CA,94116,2024-03-27,,2024-03-27,,2323 31st Ave
1356821-03-241,1156763,William Wong,William Wong,5821 Geary Blvd,San Francisco,CA,94121,2021-04-25,,2021-04-25,,3242 25th Ave W
1356823-03-241,1156764,Babar Gt Corp,Le Parc Bistrobar,185 Sutter St,San Francisco,CA,94104,2024-03-27,,2024-03-27,,185 Sutter St # Na
1356825-03-241,1156765,William Wong,William Wong,5821 Geary Blvd,San Francisco,CA,94121,2021-06-01,,2021-06-01,,3242 25th Ave W
1356832-03-241,1156768,Incidents Of Mass Violence Response Group,Incidents Of Mass Violence Response Group,6265 Highway 9,Felton,CA,95018,2023-07-24,,2023-07-24,,6265 Highway 9
1356834-03-241,1155869,Elizabeth Chong Lee,3147-3151_16th St,3147 16th St,San Francisco,CA,94103,2021-02-15,,2021-02-15,,Po Box 2282
1356835-03-241,1125256,Gangqin Zhao,Gangqin Zhao,450 2nd Ave,San Francisco,CA,94118,2021-06-10,,2024-03-28,,450 2nd Ave
1356837-03-241,1156769,"Natixis Investment Managers, LLC",Natixis Investment Managers,101 2nd St Ste 1600,San Francisco,CA,94105,2021-07-30,,2021-07-30,,888 Boylston St Ste 800
1356839-03-241,1156770,Kelly Barrios,Kelly Barrios,1009 Fell St # B,San Francisco,CA,94117,2024-03-25,,2024-03-25,,1009 Fell St B
1356842-03-241,1156771,Ljv Management Company LLC,Long Journey Ventures,447 Sutter St Ste 405,San Francisco,CA,94108,2020-01-01,,2020-01-01,,447 Sutter St Ste 405
