location_id,business_account_number,ownership_name,doing_business_as_name,business_location_street_address,business_location_city,business_location_state,business_location_zip_code,business_start_date,business_end_date,location_start_date,location_end_date,mailing_address
1309797-07-221,1136941,Jorge   Maria Toy Land,Jorge & Maria Toy Land,321 Capp St,San Francisco,CA,94110,2022-07-01,,2022-07-01,,321 Capp St
1309800-07-221,1136943,"Ciao Belle Nails Salon, LLC",Ciao Belle Nails Salon LLC,2277 Chestnut St,San Francisco,CA,94123,2022-07-01,,2022-07-01,,2277 Chestnut St
1309801-07-221,1136942,Jdk Beauty LLC,Attirance Aesthetics,2301 Webster St,San Francisco,CA,94115,2022-07-01,,2022-07-01,,2301 Webster St
1309805-07-221,1136945,"Basecamp Management, LLC",2501 Jones Street,2501 Jones St,San Francisco,CA,94133,2022-07-13,,2022-07-13,,2501 Jones St #
1309809-07-221,1136947,Killian Adwell,Killian Adwell,168 Bluxome St Apt 214,San Francisco,CA,94107,2022-07-13,,2022-07-13,,0000 Undeliverable Mail
1309811-07-221,1130217,The Linde Group Computer Support,The Linde Group Computer Support,2560 9th St Ste 219,Berkeley,CA,94710,2002-01-01,,2022-07-13,,2560 9th St Ste 219
1309812-07-221,1136948,Pasta Lab LLC,Pasta Lab LLC,718 Columbus Ave,San Francisco,CA,94133,2022-07-11,,2022-07-11,,2030 Union St Ste 204
1309814-07-221,1136949,Gabriel Hauser,Hauser Properties,109 Lexington St,San Francisco,CA,94110,2022-07-13,,2022-07-13,,109 Lexington St
1309816-07-221,1136950,Khuey Consulting L.L.C.,Khuey Consulting L.L.C.,499 Steiner St Apt 5,San Francisco,CA,94117,2022-02-02,,2022-02-02,,499 Steiner St Apt 5
1309818-07-221,1136951,Black To The Future,Black To The Future,1715 Yosemite Ave,San Francisco,CA,94124,2022-07-01,,2022-07-01,,1715 Yosemite Ave
1309820-07-221,1136952,"Mc Fresh Painting, Inc.","Mc Fresh Painting, Inc.",1921 Palou Ave,San Francisco,CA,94124,2021-10-14,,2021-10-14,,1921 Palou Ave
1309822-07-221,1136953,Kevin L Thomason,Apex Millennia LLC,4810 State Ct,Richmond,CA,94804,2022-07-13,,2022-07-13,,23 E Piper Apt A
1309828-07-221,1136956,Xiu Jun Feng,Nikki Feng Beauty,3150 18th St Ste 422,San Francisco,CA,94110,2022-07-13,,2022-07-13,,3150 18th St Mail Box 416
1309832-07-221,1136958,Scp 501 Geary F B LLC,Tratto,501 Geary St,San Francisco,CA,94102,2022-06-28,,2022-06-28,,501 Geary St
1309834-07-221,1136959,Alansi Hood,Alansi Hood,1126 Cutting Blvd,Richmond,CA,94804,2022-07-14,,2022-07-14,,5270 Heavenly Ridge Ln
1309835-07-221,483898,Maxgrip Americas Inc,Maxgrip Americas Inc.,1333 West S Loop Ste 730,Houston,TX,77027,2013-08-05,,2021-08-23,,1333 West Loop S Ste 730
1309837-07-221,1136960,Podshare,Podshare,2424 Lombard St,San Francisco,CA,94123,2022-07-14,,2022-07-14,,1617 Cosmo St Ste 102
1309839-07-221,1136961,Santos Fumar Law A Professionalcorporation,Santos Fumar Law A Professionalcorporation,447 Sutter St Ste 714,San Francisco,CA,94108,2022-06-01,,2022-06-01,,447 Sutter St Ste 714
1309840-07-221,1136907,Bridget Pujals LLC,Juni,761 Tehama St Apt 10,San Francisco,CA,94103,2019-12-22,,2019-12-22,,6668 Charing Cross Rd
1309842-07-221,1136962,Brandon A Cook,Brandon A Cook,3705 Southwood Ave,San Mateo,CA,94403,2022-06-27,,2022-06-27,,160 W 71st St Apt 14m
1309850-07-221,99472,Hardwoods Uslp,Hardwoods Specialty Products Uslp,2477 Mercantile Dr,Rancho Cordova,CA,95742,1998-06-25,,1998-06-25,,Po Box 157
1309852-07-221,1136966,Mud Witch LLC,Mud Witch,591 Guerrero St,San Francisco,CA,94110,2022-07-14,,2022-07-14,,591 Guerrero St
1309853-07-221,1136966,Mud Witch LLC,Emotion Potion,591 Guerrero St,San Francisco,CA,94110,2022-07-14,,2022-07-14,,591 Guerrero St
1309856-07-221,1136967,Nayef Al Wardat,New Vision Construction,1670 Page St,San Francisco,CA,94117,2022-07-14,,2022-07-14,,2308 Sawyer Ct Ste C
1309857-07-221,1129076,Sha'dae Jasper,Aanda Photobooth Experience,3450 Sacramento St Ste 107,San Francisco,CA,94118,2021-10-27,,2022-07-14,,3450 Sacramento St # 107
1309858-07-221,455770,Pcs Building Maintenance Inc,Pcs Building Maintenance Inc,280 Newhall St,San Francisco,CA,94124,2011-02-01,,2022-07-01,,P O Box 40800
1309859-07-221,1136122,1339 Folsom Inc,Dento Coffee And Wine Bar,1339 Folsom St,San Francisco,CA,94103,2022-06-14,,2022-07-14,,1339 Folsom St
1309861-07-221,1136968,Robert M Scoma,Kindwood Millwork,156 Po Box,Ben Lomond,CA,95005,2022-07-11,,2022-07-11,,156 Po Box
1309863-07-221,1136969,"Facility Optimization Solutions, LLC","Facility Optimization Solutions, LLC",50 Fountain Plz Ste 200,Buffalo,NY,14202,2022-07-13,,2022-07-13,,50 Fountain Plz Ste 200
1309866-07-221,1136970,Mangrove Kitchen,Mangrove Kitchen,312 Divisadero St,San Francisco,CA,94117,2022-01-01,,2022-01-01,,312 Divisadero St
1309868-07-221,1136971,"Bryant Street Ventures, LLC","Bryant Street Ventures, LLC",2823 18th St,San Francisco,CA,94110,2020-04-10,,2020-04-10,,2823 18th St # Manager
1309870-07-221,1136972,"Verdura Construction, LLC","Verdura Construction, LLC",519 Po Box,Half Moon Bay,CA,94019,2022-07-14,,2022-07-14,,519 Po Box
1309873-07-221,1136973,Wellwrx Consulting,Wellwrx Consulting,58 West Portal Ave Ste,San Francisco,CA,94127,2022-06-01,,2022-06-01,,58 West Portal Ave Pmb 532
1309876-07-221,1136974,"Sticks   Stones Construction, Inc.","Sticks & Stones Construction, Inc.",1287 Santa Ines Ct,Petaluma,CA,94954,2022-07-14,,2022-07-14,,1287 Santa Ines Ct
1309878-07-221,1136975,Marcomedes Cadiente,Marcomedes Cadiente,2255 30 Ave,San Francisco,CA,94116,2022-07-01,,2022-07-01,,2255 30 Ave
1309883-07-221,1136977,"Belong Home, Inc","Belong Home, Inc",100 S Ellsworth Ave Ste 400,San Mateo,CA,94401,2019-01-01,,2019-01-01,,1172 S Dixie Hwy
1309885-07-221,1136978,Sfpro Cleaning Services,Sfpro Cleaning Services,1747 La Salle Ave,San Francisco,CA,94124,2022-07-01,,2022-07-01,,1747 La Salle Ave
1309889-07-221,1136980,Danny Nguyen,Crystal Spa,577 Geary St,San Francisco,CA,94102,2022-07-14,,2022-07-14,,577 Geary St
