location_id,business_account_number,ownership_name,doing_business_as_name,business_location_street_address,business_location_city,business_location_state,business_location_zip_code,business_start_date,business_end_date,location_start_date,location_end_date,mailing_address
0472769-01-999,472769,Carrel Russel E,Rc Construction,2841 Almond St,W Sacramento,CA,95691,2012-09-12,,2012-09-12,,2841 Almond St
0472772-02-999,472772,Barry Mcgraw Electric Inc,Barry Mcgraw Electric Inc,1281 30th St,Emeryville,CA,94608,2012-09-13,,2012-12-01,,1281 30th St
0472786-01-999,472786,Hansel Motors,Hansel Toyota,1125 Auto Center Dr,Petaluma,CA,94952,2012-07-19,,2012-07-19,,1125 Auto Center Dr
0472790-02-001,472790,Romulo Melo Braz Jiu-Jitsu LLC,Romulo Melo Braz Jiu-Jitsu LLC,1313 Mason St,San Francisco,CA,94133,2012-10-16,,2012-10-17,,1313 Mason St
0472802-01-001,472802,Bissinger Stephen E,Sine Language,201 Moultrie St,San Francisco,CA,94110,2012-09-15,,2012-09-15,,201 Moultrie St
0472833-01-001,472833,Vo Phuong T,Phuonhg Vo,945 Rutland St,San Francisco,CA,94134,2012-04-01,,2012-04-01,,945 Rutland St
0472834-01-001,472834,Warren Joshua G,Joshua Warren,557 Capp St Apt 1,San Francisco,CA,94110,2012-09-12,,2012-09-12,,557 Capp St Apt 1
0472838-01-999,472838,De Silva R De Silva C Holman S,De Silva & Holman,1435 Leimert Blvd,Oakland,CA,94602,2011-07-01,,2011-07-01,,1435 Leimert Blvd
0472840-01-001,472840,North Beach Native Inc,Bubble Real Estate,420 Union St,San Francisco,CA,94133,2012-09-18,,2012-09-18,,3 Stark Aly
0472841-01-001,472841,Travis Media Group LLC,Eclipse Acoustics,263 18th Ave,San Francisco,CA,94121,2012-09-13,,2012-09-13,,263 18th Ave
0472864-06-001,472864,Williams-Sonoma Stores Inc,Williams-Sonoma #392,340 Post St,San Francisco,CA,94108,2009-02-01,,2009-02-01,,8005 Polk Ln
0472887-01-001,472887,Opus 2 International Inc,Opus 2 International Inc,388 Market St Ste 1300,San Francisco,CA,94111,2012-08-28,,2012-08-28,,388 Market St Ste 1040
0472890-01-001,472890,Pharmassist Consulting Inc,Pharmassist Consulting Inc,385 Cumberland St,San Francisco,CA,94114,2012-08-28,,2012-08-28,,385 Cumberland St
0472893-02-001,472893,Haight Street Partners LLC,H. Q. Bar & Restaurant,1568 Haight St,San Francisco,CA,94117,2012-09-11,,2014-05-01,,0000 Undeliverable Mail
0472914-01-001,472914,O'hara Colin J,2nd Dimension Music Publishing,730 Ofarrell St Apt 14,San Francisco,CA,94109,2012-09-04,,2012-09-04,,730 Ofarrell St Apt 14
0472928-01-001,472928,Supan Consulting Inc,Supan Consulting Inc,236 West Portal Ave #553,San Francisco,CA,94127,2012-01-01,,2012-01-01,,236 West Portal Ave # 553
0472935-01-999,472935,Toshiba Global Commerce Soluti,Toshiba Global Commerce Soluti,3039 Cornwallis Rd,Research Triangle Park,NC,27709,2012-08-01,,2012-08-01,,3039 Cornwallis Rd
0472945-01-001,472945,Wiebe Katherine,Katherine Wiebe Phd Psychol,619 25th Ave Apt 8,San Francisco,CA,94121,2012-10-01,,2012-10-01,,5758 Geary Blvd # 159
0472947-01-999,472947,Morelos Abel,Morelos Landscape Services,128 Uranus Ave,Hayward,CA,94544,2012-09-18,,2012-09-18,,128 Uranus Ave
0472961-01-001,472961,Zhen Jinze Liu Pei Ying,Annie Cleaning,2414 Quintara St,San Francisco,CA,94116,2012-09-18,,2012-09-18,,2414 Quintara St
0472964-01-999,472964,Tri-North Builders Inc,Tri-North Builders Inc,2625 Research Park Dr,Fitchburg,WI,53711,2012-09-24,,2012-09-24,,Po Box 259568
0472974-02-001,472974,Nuix North America Inc,Nuix North America Inc,660 York St Ste 102,San Francisco,CA,94110,2012-06-27,,2012-06-27,,13755 Sunrise Valley Dr Ste 300
0472986-01-001,472986,Curbside Pantry LLC,Beacon Coffee & Pantry,805 Columbus Ave,San Francisco,CA,94133,2012-10-01,,2012-10-01,,805 Columbus Ave
0473000-01-001,473000,Tapingo Inc,Tapingo Inc,164 Townsend St Unit 5,San Francisco,CA,94107,2012-06-01,,2012-06-01,,0000 Undeliverable Mail
0473002-01-001,473002,Wu Ai Ling,New Shining Cleaners,200 19th Ave,San Francisco,CA,94121,2012-09-20,,2012-09-20,,200 19th Ave
0473021-01-001,473021,Karp Kenneth M,Bay Area Laundry Service,574 3rd St,San Francisco,CA,94107,2011-01-01,,2011-01-01,,547 Marlin Dr
0473029-01-001,473029,Lipman Family LLC,Lipman Family LLC,890 Geary St,San Francisco,CA,94109,2012-07-01,,2012-07-01,,47 Kearny St Ste 400
0473039-01-001,473039,Ulriksen Mark R,Ulriksen Art & Illistration,841 Shrader St,San Francisco,CA,94117,2012-01-01,,2012-01-01,,841 Shrader St
0473062-01-001,473062,Faraclas Nicole E,Sweets Simply,234 Linden St,San Francisco,CA,94102,2012-09-10,,2012-09-10,,234 Linden St
0473078-01-001,473078,Houdini Shop,Houdini Shop,E102-1 Beach & Embarcadero,San Francisco,CA,94133,2012-10-01,,2012-10-01,,11355 Folsom Blvd Ste K
0473094-01-001,473094,Elite Fine Jewelry Inc,Elite Fine Jewelry Inc,2480 Sacramento St,San Francisco,CA,94115,2012-10-01,,2012-10-01,,2480 Sacramento St
0473098-01-001,473098,Urick Keith M,Moonlight Plumbing,1406 25th Ave,San Francisco,CA,94122,2012-09-15,,2012-09-15,,Po Box 2602
