location_id,business_account_number,ownership_name,doing_business_as_name,business_location_street_address,business_location_city,business_location_state,business_location_zip_code,business_start_date,business_end_date,location_start_date,location_end_date,mailing_address
0943685-01-001,943685,Julie P Chin,Win Long Hardware & Supply,2244 Irving St,San Francisco,CA,94122,1995-07-24,,1995-07-24,,2244 Irving St
0943703-01-999,943703,Redwood Toxicology Lab Inc,Redwood Toxicology Lab Inc,3650 Westwind Blvd,Santa Rosa,CA,95403,1995-07-01,,1995-07-01,,3650 Westwind Blvd
0943706-01-001,943706,Scardina Becker Joyce,Events Of Distinction,41 Heather Ave,San Francisco,CA,94118,1995-07-25,,1995-07-25,,41 Heather Ave
0943712-02-001,943712,Dieterich K   Settle H,Antique & Art Exchange,151 Vermont St Ste 4,San Francisco,CA,94103,1995-07-22,,2003-03-15,,151 Vermont St Ste 4
0943714-02-001,943714,Rivera Fernando A,Far Associates,3615 17th St,San Francisco,CA,94114,2005-04-01,,2005-10-15,,3615 17th St
0943774-01-001,943774,Chinese For Affirmative Action,Chinese For Affirmative Action,17 Walter U Lum Pl,San Francisco,CA,94108,1971-11-13,,1971-11-13,,17 Walter U Lum Pl
0943774-02-001,943774,Chinese For Affirmative Action,Hyphen,17 Walter U Lum Pl,San Francisco,CA,94108,1971-11-13,,2013-01-01,,17 Walter U Lum Pl
0943779-01-001,943779,Fenech Robert J,Barbary Coast Investi & Secy,48 Ledyard St,San Francisco,CA,94124,1995-08-01,,1995-08-01,,Po Box 347308
0943797-01-001,943797,Lo Raymond,Westbridge Company The,220 Montgomery St Ste 1092,San Francisco,CA,94104,1995-07-27,,1997-05-01,,Po Box 192442
0943834-02-001,943834,Kiniris Vasilios B,2410 California Apts,2410 California St,San Francisco,CA,94115,2007-03-04,,2007-03-04,,6103 Colby St
0943862-01-001,943862,Patel Pradeep J   Patel Varsha,King Of Fashions,2583 Mission St,San Francisco,CA,94110,1995-07-31,,1995-07-31,,2583 Mission St
0943864-01-001,943864,Carrera Phillip A,Cinders And Ashes,1130 Alabama St,San Francisco,CA,94110,1995-08-01,,2005-11-01,,1130 Alabama St
0943908-02-001,943908,Diaz Marcial A   Diaz Maria A,Marcial Diaz & Associates,3311 Mission St,San Francisco,CA,94110,1995-07-01,,2012-01-12,,3311 Mission St
0943936-01-001,943936,True Sunshine Pre-Schl Ctr Inc,Ture Sunshine Pre-School Ctr,777 Stockton St Ste 201,San Francisco,CA,94108,1974-08-29,,1974-08-29,,777 Stockton St Ste 201
0943940-01-001,943940,Schaefer Milton P,Schaefer Milton P Phd,2491 Washington St,San Francisco,CA,94115,1995-08-01,,1995-08-01,,2491 Washington St
0943954-01-001,943954,De Angelo Lisa Ann,Sweet Pea Gardening,2121 Jones St #A,San Francisco,CA,94133,1995-08-05,,1995-08-05,,2121 Jones St # A
0943965-01-001,943965,Lewitt   Margolis Inc,Elan Optical,888 Brannan St Ste 194,San Francisco,CA,94103,1995-01-01,,1997-01-01,,888 Brannan St Ste 194
0943976-01-001,943976,Liu Joyce,Payless Cleaners Agency #17,3421 Balboa St,San Francisco,CA,94121,1995-08-03,,1995-08-03,,3421 Balboa St
0944000-05-001,944000,Liang Nelson Yi Sheng,2668-2670 San Bruno Ave Bldg,2668 San Bruno Ave,San Francisco,CA,94134,2006-06-30,,2006-06-30,,2670 San Bruno Ave
0944000-06-001,944000,Liang Nelson Yi Sheng,Nelson Hair Salon,2670 San Bruno Ave,San Francisco,CA,94134,2006-06-30,,2008-07-07,,2670 San Bruno Ave
0944052-02-999,944052,Dave Mattitch Stevens,Bay Truck Accessories,3275 Geneva Ave,Daly City,CA,94014,2002-02-15,,2002-02-15,,3275 Geneva Ave
0944057-01-001,944057,Wasserman David Paul,David Paul Wasserman,2960 Van Ness Ave Ste A,San Francisco,CA,94109,1995-08-01,,1995-08-01,,2960 Van Ness Ave Ste A
0944063-01-001,944063,Rarick Thomas H,Thomas Rarick,2301 Polk St Apt 9,San Francisco,CA,94109,1995-04-01,,1995-04-01,,2301 Polk St Apt 10
0944084-01-999,944084,Weidner Architectural Sign Inc,Weidner Architectural Sign Inc,5001 24th St,Sacramento,CA,95822,1995-08-10,,1995-08-10,,5001 24th St
0944103-01-001,944103,Wong Edward   Fong Mon San,12th Street Partnership,68 12th St Ste 300,San Francisco,CA,94103,1995-08-08,,1998-09-03,,68 12th St Ste 300
0944106-01-999,944106,James Carpenter Design,James Carpenter Design,145 Hudson St,New York,NY,10013,1995-07-26,,1995-07-26,,145 Hudson St
0944117-01-001,944117,King Doris Ann,King & Associates,820 Jones St,San Francisco,CA,94109,1995-08-08,,2000-12-31,,0000 Undeliverable Mail
0944117-02-001,944117,King Doris Ann,King & Associates/Architects,820 Jones St,San Francisco,CA,94109,1995-08-08,,2000-12-31,,0000 Undeliverable Mail
0944117-03-001,944117,King Doris Ann,Crown Accounting,820 Jones St Apt 32,San Francisco,CA,94109,1995-08-08,,2011-03-17,,0000 Undeliverable Mail
0944158-03-001,944158,Aetna International Inc,Intl Waterproofing & Bldg Rest,1616 16th St Ste 200,San Francisco,CA,94103,1995-08-08,,2001-03-05,,1616 16th St Ste 200
0944173-07-001,944173,Thai House Inc,Thai House Express On Castro,599 Castro St,San Francisco,CA,94114,1995-08-01,,2004-04-14,,599 Castro St
0944195-02-001,944195,Cbs Interactive Inc,Cbs Interactive Inc,680 Folsom St Fl 12,San Francisco,CA,94107,1994-02-01,,2001-10-21,,680 Folsom St Fl 12
0944210-01-001,944210,Chan Trenton   Imanaka Yoshie,Tcy Construction,440 Hanover St,San Francisco,CA,94112,1995-08-10,,1995-08-10,,572 Alexis Cir
0944223-01-001,944223,Melvin Marc A,Marc Melvin,586 Utah St,San Francisco,CA,94110,1995-08-11,,2006-06-07,,586 Utah St
0944304-01-001,944304,Yu Chou-Ning,San Jose Coin Op,1840 San Jose Ave,San Francisco,CA,94112,1995-07-01,,1995-07-01,,853 Overlook Ct
0944325-02-001,944325,Mock Addison,Addison,2321 Pine St,San Francisco,CA,94115,1998-05-01,,1998-05-01,,2321 Pine St
0944340-01-002,944340,Kwok Samuel S,Samuel S Kwok Dds,4318 Geary Blvd Ste 202,San Francisco,CA,94118,2006-12-31,,2006-12-31,,4318 Geary Blvd Ste 202
0944351-02-001,944351,Fried David M   Jane M,Fried Property Management,2230 Sacramento St Apt 5,San Francisco,CA,94115,1995-08-16,,1997-10-22,,2230 Sacramento St 5 Apt
0944372-01-001,944372,Gonzalez Guillermo (William),William Gonzalez,2370 33rd Ave,San Francisco,CA,94116,1989-01-01,,1989-01-01,,2370 33rd Ave
0944376-02-001,944376,William Kevin Lordan,Lordan Construction,2518 21st Ave,San Francisco,CA,94116,1995-08-16,,2014-01-01,,2518 21st Ave
0944434-02-001,944434,H   K Investment Group,Sushi Hunter,1701 Powell St,San Francisco,CA,94133,1995-08-18,,2002-06-01,,1701 Powell St
0944476-03-001,944476,Cdy International Inc,Cdy International Inc,1150 Thomas Ave,San Francisco,CA,94124,2014-01-01,,2014-01-01,,1150 Thomas Ave
0944476-04-001,944476,Cdy International Inc,Herah Trading Company,1150 Thomas Ave,San Francisco,CA,94124,2014-01-01,,2014-01-01,,1150 Thomas Ave
0944476-05-001,944476,Cdy International Inc,Wah Tuo International,1150 Thomas Ave,San Francisco,CA,94124,2014-01-01,,2014-01-01,,1150 Thomas Ave
0944551-01-999,944551,Toyota Motor Sales Usa Inc,Toyota Motor Sales Usa Inc,19001 S Western Ave,Torrance,CA,90501,1995-10-01,,1995-10-01,,6565 Headquarters Dr # W1-3c
0944591-01-001,944591,Woldemicael Yemane H,Better Food Market,3149 Balboa St,San Francisco,CA,94121,1995-10-01,,1995-10-01,,3149 Balboa St
0944606-03-001,944606,Lu Family,Golden Age Investment,3406 Geary Blvd,San Francisco,CA,94118,2012-02-25,,2012-02-25,,3406 Geary Blvd
0944617-01-001,944617,Preventive Psychiatry Assoc,Preventive Pscyhiatry Assoc,2105 Divisadero St,San Francisco,CA,94115,1992-01-01,,2000-01-01,,6486 N Lazulite Pl
0944641-01-001,944641,Kim David S,Landtech/Community Asset Blder,3450 Geary Blvd Ste 203,San Francisco,CA,94118,1995-10-01,,1995-10-01,,3450 Geary Blvd Ste 203
0944672-01-001,944672,Gum Sing Market Inc,Gum Sing Market Inc,774 Pacific Ave,San Francisco,CA,94133,1995-08-28,,1995-08-28,,774 Pacific Ave
0944680-01-001,944680,Cendana Audrey R,Tilde Accents For The Home,243 21st Ave #3,San Francisco,CA,94121,1995-08-15,,1995-08-15,,243 21st Ave 3 Apt
0944711-02-001,944711,Vale Vale,Re/Search,20 Romolo Pl,San Francisco,CA,94133,1995-10-25,,1995-10-25,,20 Romolo Pl Apt B
0944711-03-001,944711,Vale Vale,V/Search,20 Romolo Pl Apt B,San Francisco,CA,94133,1995-10-25,,1996-03-07,,20 Romolo Pl Apt B
0944732-04-001,944732,Ray Kan Yuann Incorporated,R & J Gift,2667 Taylor St,San Francisco,CA,94133,1994-01-02,,2000-01-01,,2633 Taylor St
0944732-04-002,944732,Ray Kan Yuann Incorporated,R & J Gift,400 N Point St,San Francisco,CA,94133,1994-01-02,,2001-03-25,,2633 Taylor St
0944732-05-001,944732,Ray Kan Yuann Incorporated,Route 66,2633 Taylor St,San Francisco,CA,94133,1994-01-02,,2001-01-01,,2633 Taylor St
0944733-01-001,944733,Kwun Clara,Clara Kwun,1610 Scott St,San Francisco,CA,94115,1995-01-02,,2004-02-14,,1610 Scott St
0944737-02-999,944737,Metalset Inc,Metalset Inc,1200 Hensley St,Richmond,CA,94801,1995-06-01,,2014-03-03,,1200 Hensley St
0944758-01-001,944758,Polaris Research   Dev Inc,Polaris Research & Dev Inc,390 4th St,San Francisco,CA,94107,1995-08-30,,1998-03-16,,1796 18th St Ste C
