location_id,business_account_number,ownership_name,doing_business_as_name,business_location_street_address,business_location_city,business_location_state,business_location_zip_code,business_start_date,business_end_date,location_start_date,location_end_date,mailing_address
1369592-08-241,1161775,Big Chief Laundry LLC,Vicente Laundry & Dry Cleaners,3144 Vicente St,San Francisco,CA,94116,2024-08-29,,2024-08-29,,885 Franklin St Unit 104
1369594-08-241,1161776,Pack Lite Productions,Pack Lite Productions,557 28th Ave,San Francisco,CA,94121,2024-08-27,,2024-08-27,,557 28th Ave
1369596-08-241,1161777,"655 Venue Management, LLC",Venue 655,655 Folsom St,San Francisco,CA,94107,2024-08-29,,2024-08-29,,318205 Po Box
1369597-08-241,1075540,Sutter Bay Medical Foundation,Sutter Pacific Medical Foundation,2100 Webster St Ste 319,San Francisco,CA,94115,2017-08-30,,2024-08-29,,101 Rowland Way 101 Ste
1369598-08-241,1066823,Solis Maribel,Sol Barrales Cleaning Services,2085 Sacramento St Apt 100,San Francisco,CA,94109,2017-03-08,,2024-08-29,,2085 Sacramento St Apt 100
1369600-08-241,1161778,"D7 Roofing Services, Inc.","D7 Roofing Services, Inc.",2851 Gold Tailings Ct Unit A,Rancho Cordova,CA,95670,2024-08-29,,2024-08-29,,2851 Gold Tailings Ct Unit A
1369601-08-241,1147443,"Current Bodyworks + Massage, LLC",Current Bodyworks + Massage,2148 A Market St,San Francisco,CA,94114,2023-04-10,,2024-05-01,,2148a Market St
1369603-08-241,1161779,Carlos Gallegos Dorantes,Carlos Gallegos Dorantes,14 Woodward St,San Francisco,CA,94103,2024-08-29,,2024-08-29,,14 Woodward St
1369604-08-241,1101889,"Chenery, LLC",Brucato Spirits,275 S Van Ness Ave,San Francisco,CA,94103,2019-05-10,,2024-08-01,,4612 19th St
1369605-08-241,1101889,"Chenery, LLC",Bar Brucato,275 S Van Ness Ave,San Francisco,CA,94103,2019-05-10,,2024-08-01,,4612 19th St
1369606-08-241,478954,Panafold Inc,"Panafold, Inc.",208 Pennsylvania Ave Unit 1,San Francisco,CA,94107,2013-05-01,,2023-12-01,,208 Pennsylvania Ave Unit 1
1369608-08-241,1161780,"M13 Holdings Company, LLC","M13 Holdings Company, LLC",595 Pacific Ave Fl 4,San Francisco,CA,94133,2024-04-15,,2024-04-15,,1920 Olympic Blvd
1369610-08-241,1161781,"Bogosian   Murphy, LLC","Bogosian & Murphy, LLC",11892 De Paul Cir,San Martin,CA,95046,2024-08-29,,2024-08-29,,11892 De Paul Cir
1369611-08-241,1040498,"Bay Engineering, LLC",Office,1485 Bay Shore Blvd Ste 348,San Francisco,CA,94124,2016-02-19,,2024-08-29,,1485 Bay Shore Blvd Ste 348 Mb#113
1369613-08-241,1161782,Kira Cole,Kira Cole,168 Bluxome St Apt 313,San Francisco,CA,94107,2024-08-01,,2024-08-28,,168 Bluxome St Apt 313
1369617-08-241,1161784,Ah Fong Ku,Ah Fong Ku,1782 47th Ave,San Francisco,CA,94122,2024-08-29,,2024-08-29,,1782 47th Ave
1369619-08-241,1161785,D'grobak LLC,D'grobak,900 Avenue D,San Francisco,CA,94130,2024-08-29,,2024-08-29,,3772 Stoneglen N
1369621-08-241,1161786,Kerrbside Services LLC,"Kerrbside Services, LLC",4610 Mission St St,San Francisco,CA,94112,2024-08-29,,2024-08-29,,2603 Block Drive Dr
1369623-08-241,1161787,Anything Grr8,Anything Grr8,60 29th St,San Francisco,CA,94110,2024-08-29,,2024-08-29,,60 29th St Ste 538
1369625-08-241,1161788,Thinair Financial Inc,Thinair Financial Inc,527 Haight St,San Francisco,CA,94117,2024-08-12,,2024-08-12,,527 Haight St
1369627-08-241,1161789,Tekton Design   Construction Corp.,Tekton Design & Construction Corp.,916 Kearny St,San Francisco,CA,94133,2024-08-30,,2024-08-30,,951 Old County Rd Ste 2
1369629-08-241,1161790,Spiro Metaxas,Metaxas Electric,4004 Beresford St,San Mateo,CA,94403,2024-08-30,,2024-08-30,,4004 Beresford St
1369630-08-241,1128702,Vp San Francisco LLC,Vp San Francisco LLC,101 Jefferson St,San Francisco,CA,94133,2021-10-01,,2023-02-01,,Po Box 75216
1369631-08-241,1117142,Manbiya LLC,Manbiya LLC,395 Ashton Ave,San Francisco,CA,94112,2021-02-01,,2024-08-30,,203 Beachview Ave
1369633-08-241,1161791,Divya Sudhakaran,Divya Shankar Creatives,401 Harrison St Apt 19e,San Francisco,CA,94105,2024-08-29,,2024-08-29,,401 Harrison St Apt 19e
1369634-08-241,1161689,Hua   Huang Family Trust,Hua & Huang Family Trust,5635 Mission St,San Francisco,CA,94112,1998-02-01,,1998-02-01,,1059 Schwerin St
1369635-08-241,1103797,"Dfinity Usa Research, LLC",Dfinity,365 Main St Unit 229,San Francisco,CA,94105,2019-06-03,,2020-03-25,,548 Market St
1369636-08-241,1135496,Md Consulting,Md Consulting,576 25th Ave,San Francisco,CA,94121,2022-05-25,,2023-09-01,,576 25 Ave
1369637-08-241,1102992,Tmc Pest Management,Sprague Pest Solutions,4650 Arrow Hwy Ste C6,Montclair,CA,91763,2019-06-01,,2024-06-01,,Po Box 1896
