location_id,business_account_number,ownership_name,doing_business_as_name,business_location_street_address,business_location_city,business_location_state,business_location_zip_code,business_start_date,business_end_date,location_start_date,location_end_date,mailing_address
1190349-05-181,1088515,Aspect Builders LLC,Aspect Builders LLC,135 Center St.,San Rafael,CA,94901,2018-05-28,,2018-05-30,,135 Center St
1190357-05-181,1088519,"Pachyderm, Inc.","Pachyderm, Inc.",1501 Mariposa Street 418,San Francisco,CA,94107,2016-04-01,,2016-04-01,,548 Market St
1190361-05-181,1088099,Idemitsu Renewables America Inc,Solar Frontier Americas Development LLC,50 California St Ste 820,San Francisco,CA,94111,2015-06-19,,2015-06-19,,50 W Liberty St # 640ste
1190362-05-181,1088521,Jeanne Bell,Jeanne M Bell Consulting,Alma St Apt C,San Francisco,CA,94117,2018-04-01,,2018-04-01,,0000 Undeliverable Mail
1190364-05-181,1088522,Event Center Office Partners LLC,Ecop Tower I Owner LLC,1655 Third St,San Francisco,CA,94158,2018-03-02,,2018-03-20,,26 N Euclid Ave
1190365-05-181,1088522,Event Center Office Partners LLC,Ecop Tower II Owner LLC,1725 Third St,San Francisco,CA,91458,2018-03-02,,2018-03-02,,26 N Euclid Ave
1190371-05-181,1088525,1942 1952 Divisadero Street LLC,1942-52 Divisadero Street - Commerical,2799 California St,San Francisco,CA,94115,2018-05-31,,2018-05-31,,3475 California St
1190373-05-181,1088526,626 Bush Ltd,626 Bush Street Ltd - Commercial,626 Bush St,San Francisco,CA,94108,2018-05-31,,2018-05-31,,3475 California St
1190379-05-181,1088529,"Ecom Partners Development, LLC","Ecom Partners Development, LLC",2201 Market St,San Francisco,CA,94114,2018-04-01,,2018-04-01,,548 Market St Pmb 17237
1190381-05-181,1088530,626 Bush Ltd,626 Bust Street Apartments,626 Bush St,San Francisco,CA,94108,2018-05-31,,2018-05-31,,3475 California St
1190383-05-181,1088531,Laura Kerr,Lk Kerr Books,41 Merced Ave,San Francisco,CA,94127,2018-05-31,,2018-05-31,,Po Box 27152
1190400-05-181,1034834,Millennium School Of San Francisco,Millennium School,245 Valencia St,San Francisco,CA,94103,2015-06-01,,2018-01-01,,Po Box 420808
1190406-05-181,1073669,"Cardtronics Usa, Inc.",Tommy's Joynt,1101 Geary Blvd,San Francisco,CA,94109,2002-08-01,,2015-08-05,,3201 Dallas Pkwy Ste 400
1190414-05-181,1073669,"Cardtronics Usa, Inc.",Walgreens # 2152,1899 Fillmore St,San Francisco,CA,94115,2002-08-01,,2015-01-02,,3201 Dallas Pkwy Ste 400
1190416-05-181,1073669,"Cardtronics Usa, Inc.",Walgreens # 3185,825 Market St,San Francisco,CA,94103,2002-08-01,,2015-01-02,,3201 Dallas Pkwy Ste 400
1190417-05-181,1073669,"Cardtronics Usa, Inc.",Walgreens # 3358,1301 Franklin St,San Francisco,CA,94109,2002-08-01,,2015-01-02,,3201 Dallas Pkwy Ste 400
1190418-05-181,1073669,"Cardtronics Usa, Inc.",Walgreens # 3475,25 Point Lobos Ave,San Francisco,CA,94121,2002-08-01,,2015-01-02,,3201 Dallas Pkwy Ste 400
1190419-05-181,1073669,"Cardtronics Usa, Inc.",Walgreens # 3711,1189 Potrero Ave,San Francisco,CA,94110,2002-08-01,,2015-01-02,,3201 Dallas Pkwy Ste 400
1190420-05-181,1073669,"Cardtronics Usa, Inc.",Walgreens # 4275,456 Mission St,San Francisco,CA,94105,2002-08-01,,2015-01-02,,3201 Dallas Pkwy Ste 400
1190422-05-181,1073669,"Cardtronics Usa, Inc.",Walgreens # 4609,1301 Market St,San Francisco,CA,94103,2002-08-01,,2015-01-02,,3201 Dallas Pkwy Ste 400
1190424-05-181,1073669,"Cardtronics Usa, Inc.",Walgreens # 1109,5260 Diamond Heights Blvd,San Francisco,CA,94131,2002-08-01,,2015-01-02,,3201 Dallas Pkwy Ste 400
1190425-05-181,1073669,"Cardtronics Usa, Inc.",Walgreens # 7043,459 Powell St,San Francisco,CA,94102,2002-08-01,,2015-01-02,,3201 Dallas Pkwy Ste 400
1190428-05-181,1073669,"Cardtronics Usa, Inc.",Walgreens # 7150,965 Geneva Ave,San Francisco,CA,94112,2002-08-01,,2015-01-02,,3201 Dallas Pkwy Ste 400
1190429-05-181,1073669,"Cardtronics Usa, Inc.",Walgreens # 13670,200 W Portal Ave,San Francisco,CA,94127,2002-08-01,,2015-01-02,,3201 Dallas Pkwy Ste 400
1190431-05-181,1073669,"Cardtronics Usa, Inc.",Walgreens # 13667,5280 Geary Blvd,San Francisco,CA,94118,2002-08-01,,2015-01-02,,3201 Dallas Pkwy Ste 400
1190433-05-181,1073669,"Cardtronics Usa, Inc.",Walgreens # 6557,199 Parnassus Ave,San Francisco,CA,94117,2002-08-01,,2015-01-02,,3201 Dallas Pkwy Ste 400
1190435-05-181,1073669,"Cardtronics Usa, Inc.",St. Mary's Hospital,450 Stanyon St,San Francisco,CA,94117,2002-08-01,,2013-05-01,,3201 Dallas Pkwy Ste 400
1190437-05-181,1073669,"Cardtronics Usa, Inc.",Aunt Charlie's Lounge,133 Turk St,San Francisco,CA,94102,2002-08-01,,2013-05-01,,3201 Dallas Pkwy Ste 400
1190438-05-181,957017,Alexa Internet,Alexa Internet,525 Market St,San Francisco,CA,94105,1996-04-01,,2018-01-01,,Po Box 81207
1190441-05-181,474615,Amazon Web Services Inc,"Amazon Web Services, Inc.",525 Market St,San Francisco,CA,94105,2012-05-01,,2018-01-01,,Po Box 81207
1190450-05-181,1073669,"Cardtronics Usa, Inc.",Unimart,1201 Howard St,San Francisco,CA,94103,2002-08-01,,2013-05-01,,3201 Dallas Pkwy Ste 400
1190452-05-181,1073669,"Cardtronics Usa, Inc.",Walgreens # 5487,5300 3rd St,San Francisco,CA,94124,2002-08-01,,2015-01-02,,3201 Dallas Pkwy Ste 400
1190453-05-181,1073669,"Cardtronics Usa, Inc.",Walgreens # 5599,2120 Polk St,San Francisco,CA,94109,2002-08-01,,2015-01-02,,3201 Dallas Pkwy Ste 400
1190455-05-181,1073669,"Cardtronics Usa, Inc.",Walgreens # 15127,1175 Columbus Ave,San Francisco,CA,94109,2002-08-01,,2015-01-02,,3201 Dallas Pkwy Ste 400
1190457-05-181,1073669,"Cardtronics Usa, Inc.",Walgreens # 3624,275 Sacramento St,San Francisco,CA,94111,2002-08-01,,2015-01-02,,3201 Dallas Pkwy Ste 400
1190459-05-181,1073669,"Cardtronics Usa, Inc.",Walgreens # 3869,1750 Noriega St,San Francisco,CA,94122,2002-08-01,,2015-01-02,,3201 Dallas Pkwy Ste 400
1190460-05-181,1073669,"Cardtronics Usa, Inc.",Walgreens # 4231,2690 Mission St,San Francisco,CA,94110,2002-08-01,,2015-01-02,,3201 Dallas Pkwy Ste 400
1190461-05-181,1073669,"Cardtronics Usa, Inc.",Walgreens # 4529,2145 Markte St,San Francisco,CA,94114,2002-08-01,,2015-01-02,,3201 Dallas Pkwy Ste 400
1190463-05-181,1073669,"Cardtronics Usa, Inc.",Walgreens # 4570,3001 Taraval St,San Francisco,CA,94116,2002-08-01,,2015-01-02,,3201 Dallas Pkwy Ste 400
1190465-05-181,1073669,"Cardtronics Usa, Inc.",Walgreens # 890,135 Powell St,San Francisco,CA,94102,2002-08-01,,2015-01-02,,3201 Dallas Pkwy Ste 400
1190466-05-181,1073669,"Cardtronics Usa, Inc.",Walgreens # 893,1344 Stockton St,San Francisco,CA,94133,2002-08-01,,2015-01-02,,3201 Dallas Pkwy Ste 400
1190467-05-181,1073669,"Cardtronics Usa, Inc.",Walgreens # 1054,3398 Mission St,San Francisco,CA,94110,2002-08-01,,2015-01-02,,3201 Dallas Pkwy Ste 400
