location_id,business_account_number,ownership_name,doing_business_as_name,business_location_street_address,business_location_city,business_location_state,business_location_zip_code,business_start_date,business_end_date,location_start_date,location_end_date,mailing_address
1287172-09-211,1128095,"Xip Technologies, Inc.","Xip Technologies, Inc.",353 Kearny St,San Francisco,CA,94108,2021-04-01,,2021-04-01,,600 California St Fl 11
1287176-09-211,1128097,Sf Bay Area Janitorial Services Inc,Sf Bay Area Janitorial Services Inc,1912 Folsom St Apt A,San Francisco,CA,94103,2021-09-21,,2021-09-21,,1912 Folsom St Apt A
1287179-09-211,1128098,"Tingono, Inc.",Tingono,33 Longview Ct,San Francisco,CA,94131,2021-09-02,,2021-09-02,,33 Longview Ct
1287187-09-211,1128101,Pjt Partners Holdings Lp,Pjt Partners Holdings Lp,280 Park Ave,New York,NY,10017,2020-04-01,,2020-04-01,,280 Park Ave
1287194-09-211,1128104,Sweets By Sevynn LLC,Sweets By Sevynn LLC,847 Fairfax Ave Apt 305,San Francisco,CA,94124,2021-09-21,,2021-09-21,,0000 Undeliverable Mail
1287196-09-211,1128105,Henry Oyharcabal Chiropractic Inc.,Atlas Health Center,3979 24th St,San Francisco,CA,94114,2021-09-21,,2021-09-21,,3979 24th St
1287198-09-211,1128106,Meridian Leasing Corporation,Meridian Leasing Corporation,Nine Deerfield Rd,Deerfield,IL,60015,2021-09-21,,2021-09-21,,Nine Parkway North Rd Ste 500
1287200-09-211,1128107,Campillo Builders Inc,Campillo Builders Inc,1045 Granada Dr,Pacifica,CA,94044,2021-09-21,,2021-09-21,,1045 Granada Dr
1287201-09-211,1128105,Henry Oyharcabal Chiropractic Inc.,Atlas Health Center,2305 Van Ness Ave Ste B,San Francisco,CA,94109,2021-09-21,,2021-09-21,,3979 24th St
1287202-09-211,1128105,Henry Oyharcabal Chiropractic Inc.,Atlas Massage Center,2305 Van Ness Ave Ste D,San Francisco,CA,94109,2021-09-21,,2021-09-21,,3979 24th St
1287203-09-211,384761,United Partners San Francisco LLC,United Partners Sf LLC,1850 Fillmore St,San Francisco,CA,94115,2005-01-01,,2021-06-01,,1850 Fillmore St
1287204-09-211,1063307,Clear Discovery LLC,Clear Discovery LLC,222 Columbus Ave Ste 301,San Francisco,CA,94133,2017-01-03,,2018-09-15,,0000 Undeliverable Mail
1287206-09-211,1128108,Morin Jacob,Morin Jacob,7 Edwin Dr,Kensington,CA,94707,2021-09-21,,2021-09-21,,7 Edwin Dr
1287207-09-211,469578,Anderson Jennifer E,Jen Burke Anderson,600 24th Ave Apt 7,San Francisco,CA,94121,2012-06-01,,2021-09-21,,600 24th Ave Apt 7
1287209-09-211,1128109,Spring Lake Trust,2820 Gough St Apt,2820 Gough St,San Francisco,CA,94123,2021-09-09,,2021-09-09,,211 Hope St # 391091
1287213-09-211,1128111,"C N Reinforcing, Inc.","C&N Reinforcing, Inc.",1 Avenue Of The Palms Ste 16c,San Francisco,CA,94130,2021-06-01,,2021-06-01,,1 Avenue Of The Palms Ave Ste 16c
1287215-09-211,1128112,Sean Penna Dba Penna Construction,Sean Penna Dba Penna Construction,308 Linden Ave,South San Francisco,CA,94080,2021-09-21,,2021-09-21,,308 Linden Ave
1287218-09-211,1058654,Side Inc,3 Point Advisors,580 4th St,San Francisco,CA,94107,2016-09-01,,2021-09-21,,580 4th St
1287219-09-211,1058654,Side Inc,Three Point Advisors,580 4th St,San Francisco,CA,94107,2016-09-01,,2021-09-21,,580 4th St
1287220-09-211,1107763,Baysac Dental Health 3580 California Pc,Laurel Village Dental Loft,3501 California St Ste 201,San Francisco,CA,94118,2019-10-17,,2021-09-21,,3501 California St Ste 201
1287221-09-211,1058654,Side Inc,Willowmar,580 4th St,San Francisco,CA,94107,2016-09-01,,2021-09-21,,580 4th St
1287223-09-211,1128114,"Greenport Construction, Inc.","Greenport Construction, Inc.",12 Kientz Ln,San Anselmo,CA,94960,2021-09-21,,2021-09-21,,47 Louise St
1287224-09-211,1058654,Side Inc,Willowmar Real Estate,580 4th St,San Francisco,CA,94107,2016-09-01,,2021-09-21,,580 4th St
1287225-09-211,1058654,Side Inc,Willowmar Homes,580 4th St,San Francisco,CA,94107,2016-09-01,,2021-09-21,,580 4th St
1287226-09-211,1058654,Side Inc,Willowmar Realty,580 4th St,San Francisco,CA,94107,2016-09-01,,2021-09-21,,580 4th St
1287227-09-211,1058654,Side Inc,Do You Love Where You Live?,580 4th St,San Francisco,CA,94107,2016-09-01,,2021-09-21,,580 4th St
1287233-09-211,1128115,Rose Sneed,Rose Sneed,2211 Post St Ste 300,San Francisco,CA,94115,2021-09-01,,2021-09-01,,2025 Oak Creek Pl
1287236-09-211,1128116,3401 California Street LLC,Super Duper,3401 California St,San Francisco,CA,94118,2021-09-21,,2021-09-21,,2020 Union St
1287239-09-211,1128117,Nikolas Braren Blanchet,Nikolas Braren Blanchet,519 Castro St,San Francisco,CA,94114,2021-09-08,,2021-09-08,,707 Capp St
1287240-09-211,1128117,Nikolas Braren Blanchet,Spicy Words,519 Castro St,San Francisco,CA,94114,2021-09-08,,2021-09-08,,707 Capp St
1287242-09-211,1128118,"Sr Visions, LLC",The Record Store,177 Eddy St,San Francisco,CA,94102,2021-07-01,,2021-08-30,,1145 2nd St Ste A 316
1287254-09-211,1128123,Jacobsen Alves Goodeill Inc.,California Climate Systems,1169 S Main St Unit 314,Manteca,CA,95337,2021-07-01,,2021-07-01,,1169 S Main St Unit 314
1287258-09-211,1128124,Jentana,Jentana,129 12th St,Richmond,CA,94801,2021-06-20,,2021-06-20,,129 12th St
1287260-09-211,1128126,Brex Payments LLC,Brex Payments LLC,110 S. Park St,San Francisco,CA,94107,2020-07-10,,2020-07-10,,548 Market St
1287263-09-211,1128128,Sandeep Singh Birdi,Sand Ip LLC,1526 Palou Ave,San Francisco,CA,94124,2021-08-30,,2021-08-30,,1526 Palou Ave
1287267-09-211,1128130,Ross Rayala,Bloomstock,1730 Yosemite Ave,San Francisco,CA,94124,2021-07-30,,2021-07-30,,0000 Undeliverable Mail
1287269-09-211,1128131,"Nu Lyfe Ministries, Inc","Nu Lyfe Ministries, Inc",4719 Quail Lakes Dr Ste G,Stockton,CA,95207,2021-09-01,,2021-09-01,,4719 Quail Lakes Dr G347 Ste
1287271-09-211,1128132,Tiger Tile And Stone Inc,Tiger Tile And Stone Inc,793 S Van Ness Ave,San Francisco,CA,94110,2021-08-02,,2021-08-02,,409 Railroad Ave Ste C
1287272-09-211,397093,Ricci   Sprouls Pc,Ricci Sprouls Pc,350 Sansome St Ste 210,San Francisco,CA,94104,2003-06-26,,2020-07-01,,350 Sansome St Ste 210
1287273-09-211,457384,Ch2m Hill Engineers Inc,Ch2m Hill Engineers Inc,4 Embarcadero Ctr Ste 3800,San Francisco,CA,94111,2011-01-01,,2019-08-31,,6312 S Fiddlers Green Cir Ste 300n
1287274-09-211,439706,Ridge Reef Properties Inc,Ridge Reef Properties,139 Mitchell Ave Ste 236,South San Francisco,CA,94080,2008-07-01,,2021-01-01,,139 Mitchell Ave Ste 236
1287278-09-211,1128135,"Lisa V. Leach Photography, LLC","Lisa V. Leach Photography, LLC",2424 Vicente St,San Francisco,CA,94116,2021-09-14,,2021-09-14,,2424 Vicente St
1287280-09-211,1128136,Shada Build   Design Inc.,Shada Build & Design Inc.,8 Russian Hill Pl Apt 3,San Francisco,CA,94133,2021-05-01,,2021-05-01,,425 Alice St
1287281-09-211,367099,Ch2m Hill Constructors Inc,Ch2m Hill Constructors Inc,4 Embarcadero Ctr Ste 3800,San Francisco,CA,94111,2003-06-01,,2019-08-31,,6312 S Fiddlers Green Cir Ste 300n
1287282-09-211,1128101,Pjt Partners Holdings Lp,Pjt Partners Holdings Lp,1 Market Plz Fl 27,San Francisco,CA,94105,2020-04-01,,2020-04-01,,280 Park Ave
1287283-09-211,118925,Ch2m Hill Inc,Ch2m Hill Inc,4 Embarcadero Ctr Ste 3800,San Francisco,CA,94111,2005-06-21,,2019-08-31,,0000 Undeliverable Mail
1287287-09-211,1126915,The Underground Gift Shop Inc,The Underground Gift Shop,875 B Ofarrell St,San Francisco,CA,94109,2021-07-01,,2021-07-01,,305 Peralta Ave
1287291-09-211,1128139,Wine Is Truth Advisory Group,Wine Is Truth Advisory Group,58 West Portal Ave Ste 198,San Francisco,CA,94127,2021-09-18,,2021-09-18,,58 West Portal Ave Ste 198
1287297-09-211,1121654,Policarpio Nah,El Yucateco Bakery,2907 16th St,San Francisco,CA,94103,2021-02-24,,2021-09-20,,315 Rio Verde St
1287298-09-211,1020322,Slm Development Inc,Slm Development Inc,563 Palomar Dr,Redwood City,CA,94062,2015-10-30,,2019-01-18,,563 Palomar Dr
1287299-09-211,1111699,Mosser Capital I LLC,1128 Valencia Street Associates,1128 Valencia,San Francisco,CA,94110,2020-01-10,,2020-01-10,,0000 Undeliverable Mail
1287305-09-211,433152,B Line Events Inc,Alma Compound,246 Alma St,San Francisco,CA,94117,2008-08-26,,2021-09-22,,514 Frederick St
1287306-09-211,1128143,Gypsum Technologies Inc,Gypsum Technologies Inc,1577 Po Box,Snohomish,WA,98291,2021-01-01,,2021-01-01,,Po Box 1577
