"ttxid","certificate_number","ownership_name","dba_name","full_business_address","city","state","business_zip","dba_start_date","dba_end_date","location_start_date","location_end_date","mailing_address_1"
"0927111-02-001","0927111","Cable Car Souvenirs Inc.","La Casona Grill","2700 Taylor St #A","San Francisco","CA","94133","1993-11-14T00:00:00.000",,"1998-06-30T00:00:00.000",,"283 Jefferson St"
"0927111-03-001","0927111","Cable Car Souvenirs Inc.","Cable Car Souvenirs","2700 Taylor St","San Francisco","CA","94133","1993-11-14T00:00:00.000",,"1998-01-01T00:00:00.000",,"283 Jefferson St"
"0927112-01-001","0927112","Liew Kwong","Liew Design","1696 26th Ave","San Francisco","CA","94122","1994-01-01T00:00:00.000",,"2003-10-21T00:00:00.000",,"1696 26th Ave"
"0927115-01-003","0927115","Smart & Final Stores LLC","Smart & Final","350 7th Ave","San Francisco","CA","94118","1994-03-01T00:00:00.000",,"1996-07-15T00:00:00.000",,"Po Box 512377"
"0927131-01-001","0927131","Wong Howard & Chin Winnie","H. W. Electric","1423 Clement St","San Francisco","CA","94118","1994-02-03T00:00:00.000",,"2005-01-25T00:00:00.000",,"1423 Clement St"
"0927131-02-001","0927131","Wong Howard & Chin Winnie","510 3rd Ave Apts","510 3rd Ave","San Francisco","CA","94118","1994-02-03T00:00:00.000",,"1998-01-16T00:00:00.000",,"1423 Clement St"
"0927203-01-001","0927203","Brooke Anthony C","Silent Way","781 Joost Ave","San Francisco","CA","94127","1994-01-01T00:00:00.000",,"2005-01-01T00:00:00.000",,"781 Joost Ave"
"0927290-01-001","0927290","Montgomery Fps Inc","Montgomery Gallery","406 Jackson St","San Francisco","CA","94111","1994-01-26T00:00:00.000",,"2003-04-15T00:00:00.000",,"0000 Undeliverable Mail"
"0927338-01-001","0927338","Golden Patrick W","Golden Light And Electric","3270 21st St Apt 305","San Francisco","CA","94110","1994-02-08T00:00:00.000",,"1994-02-08T00:00:00.000",,"3270 21st St Apt 305"
"0927346-02-001","0927346","William A. Porter","William A Porter","2643 45th Ave","San Francisco","CA","94116","1994-02-10T00:00:00.000",,"2011-01-10T00:00:00.000",,"Po Box 422888"
"0927357-01-001","0927357","Intrinsic Devices Inc.","Intrinsic Devices Inc.","2353 3rd St","San Francisco","CA","94107","1994-02-10T00:00:00.000",,"1994-02-10T00:00:00.000",,"2353 3rd St"
"0927380-01-999","0927380","Cintas Corporation No.3","Cintas Corporation No.3","6800 Cintas Blvd","Mason","OH","45040","1993-01-01T00:00:00.000",,"1993-01-01T00:00:00.000",,"6800 Cintas Blvd"
"0927397-01-001","0927397","Equity Community Builders LLC","Equity Community Builders","38 Keyes Ave Ste 201","San Francisco","CA","94129","1994-01-01T00:00:00.000",,"2002-11-01T00:00:00.000",,"Po Box 29585"
"0927452-02-001","0927452","Lin Xi Shun Bi Shan","240 26th Avenue Apts","240 26th Ave","San Francisco","CA","94121","2007-03-01T00:00:00.000",,"2007-03-01T00:00:00.000",,"4828 California St"
"0927483-01-001","0927483","Nicklas Nick","Mcallister St Apts","2610 Mcallister St","San Francisco","CA","94118","1993-01-01T00:00:00.000",,"1993-01-01T00:00:00.000",,"2610 Mcallister St"
"0927488-01-001","0927488","Woolery Marc","Prorates","1766 Union St Ste A","San Francisco","CA","94123","1994-01-09T00:00:00.000",,"1994-01-09T00:00:00.000",,"3655 Broderick St Apt 304"
"0927552-01-001","0927552","Mahmoud El-Miaari","E-Z Stop Market","2203 Geneva Ave","San Francisco","CA","94134","1991-05-20T00:00:00.000",,"1994-02-16T00:00:00.000",,"2145 Geneva Ave"
"0927552-02-001","0927552","Mahmoud El-Miaari","M&M Short Stop","2145 Geneva Ave","San Francisco","CA","94134","1991-05-20T00:00:00.000",,"1992-01-01T00:00:00.000",,"2145 Geneva Ave"
"0927568-01-001","0927568","Magidson David W","Boswick Enterprises","1359 8th Ave","San Francisco","CA","94122","1994-02-16T00:00:00.000",,"1995-12-01T00:00:00.000",,"1359 8th Ave"
"0927592-01-001","0927592","Hernando & Rosalia Patarroyo","Candy House","224 Cortland Ave","San Francisco","CA","94110","1994-02-17T00:00:00.000",,"1994-02-17T00:00:00.000",,"224 Cortland Ave"
"0927640-01-001","0927640","Dermody Eugene A Jr","Golden Gate Wrestling Club","63 Whitney St","San Francisco","CA","94131","1994-01-01T00:00:00.000",,"1994-01-01T00:00:00.000",,"63 Whitney St"
"0927640-02-001","0927640","Dermody Eugene A Jr","Wrestlers Without Borders","63 Whitney St","San Francisco","CA","94131","1994-01-01T00:00:00.000",,"1999-11-04T00:00:00.000",,"63 Whitney St"
"0927708-02-001","0927708","Kelly Michael J","Guardian Angel Pet Setters","1401 24th Ave Apt 1","San Francisco","CA","94122","1994-02-22T00:00:00.000",,"2004-01-01T00:00:00.000",,"1401 24th Ave Apt 1"
"0927712-01-001","0927712","Li Eric","Perfect Art Painting Co","68 Dearborn St","San Francisco","CA","94110","1994-02-21T00:00:00.000",,"1994-02-21T00:00:00.000",,"262 Bridgeview Dr"
"0927712-02-001","0927712","Li Eric","Sazabi Hobby Shop","1122 Powell St A","San Francisco","CA","94108","1994-02-21T00:00:00.000",,"1999-07-08T00:00:00.000",,"262 Bridgeview Dr"
"0927717-02-001","0927717","Kohi Mark/Khan Shahin","1903 Broderick St Pkng","1903 Broderick St","San Francisco","CA","94115","1994-02-22T00:00:00.000",,"1994-03-03T00:00:00.000",,"1896 Pacific Ave 502 Apt"
"0927717-02-002","0927717","Kohi Mark/Khan Shahin","1903 Broderick St Apts","1903 Broderick St","San Francisco","CA","94115","1994-02-22T00:00:00.000",,"1994-03-03T00:00:00.000",,"1896 Pacific Ave 502 Apt"
"0927717-03-001","0927717","Kohi Mark/Khan Shahin","2345 Washinton St Pkng","2345 Washington St","San Francisco","CA","94115","1994-02-22T00:00:00.000",,"1994-05-03T00:00:00.000",,"1896 Pacific Ave 502 Apt"
"0927717-03-002","0927717","Kohi Mark/Khan Shahin","2345 Washington St Apts","2345 Washington St","San Francisco","CA","94115","1994-02-22T00:00:00.000",,"1994-05-03T00:00:00.000",,"1896 Pacific Ave 502 Apt"
"0927717-05-001","0927717","Kohi Mark/Khan Shahin","Pearl Properties","2425 Fillmore St Ste 800","San Francisco","CA","94115","1994-02-22T00:00:00.000",,"2002-01-15T00:00:00.000",,"1896 Pacific Ave 502 Apt"
"0927754-02-001","0927754","Medvedev Alexander","Ehf (European Hardwood Floors)","1015 Howard St","San Francisco","CA","94103","1999-11-16T00:00:00.000",,"1999-11-16T00:00:00.000",,"335 S Van Ness Ave Fl"
"0927790-01-003","0927790","Yen Yen Dieu","Y.Y.Electronic Assembling","862 Jamestown Ave","San Francisco","CA","94124","1994-02-01T00:00:00.000",,"1999-07-03T00:00:00.000",,"862 Jamestown Ave"
"0927790-02-001","0927790","Yen Yen Dieu","Y D Electronic","862 Jamestown Ave","San Francisco","CA","94124","1994-02-01T00:00:00.000",,"2006-11-01T00:00:00.000",,"862 Jamestown Ave"
"0927896-01-001","0927896","Panda Express, Inc.","Panda Express","865 Market St Ste C24","San Francisco","CA","94103","1994-01-01T00:00:00.000",,"1994-01-01T00:00:00.000",,"1683 Walnut Grove Ave"
"0927896-01-002","0927896","Panda Express, Inc.","Panda Express","3251 20th Ave","San Francisco","CA","94132","1994-01-01T00:00:00.000",,"1995-01-01T00:00:00.000",,"1683 Walnut Grove Ave"
"0927896-01-003","0927896","Panda Express, Inc.","Panda Express","500 Parnassus J Level","San Francisco","CA","94143","1994-01-01T00:00:00.000",,"1996-11-12T00:00:00.000",,"1683 Walnut Grove Ave"
"0927896-02-001","0927896","Panda Express, Inc.","Panda Express #845","1480 Fillmore St","San Francisco","CA","94115","1994-01-01T00:00:00.000",,"2003-11-12T00:00:00.000",,"1683 Walnut Grove Ave"
"0927899-01-001","0927899","Boulevard Inc","Boulevard","1 Mission St","San Francisco","CA","94105","1993-09-29T00:00:00.000",,"1993-09-29T00:00:00.000",,"1 Mission St"
"0927907-02-001","0927907","Deitch Daniel Naito-Deitch Yuk","Deitchs Woodwind Workshop","2607 Clement St","San Francisco","CA","94121","2007-11-05T00:00:00.000",,"2007-11-05T00:00:00.000",,"2607 Clement St"
"0927926-01-001","0927926","Moscone Center Joint Venture","Moscone Center Joint Venture","747 Howard St","San Francisco","CA","94103","1994-02-24T00:00:00.000",,"1994-02-24T00:00:00.000",,"747 Howard St"
"0927926-02-001","0927926","Moscone Center Joint Venture","S F Convention Facilities","747 Howard St","San Francisco","CA","94103","1994-02-24T00:00:00.000",,"1994-02-24T00:00:00.000",,"747 Howard St"
"0927926-03-001","0927926","Moscone Center Joint Venture","Smg Food & Beverage","747 Howard St","San Francisco","CA","94103","1994-02-24T00:00:00.000",,"1994-03-01T00:00:00.000",,"747 Howard St"
"0927926-04-001","0927926","Moscone Center Joint Venture","Smg Facility Services","747 Howard St","San Francisco","CA","94103","1994-02-24T00:00:00.000",,"1994-03-01T00:00:00.000",,"747 Howard St"
"0927926-05-001","0927926","Moscone Center Joint Venture","Smg","747 Howard St","San Francisco","CA","94103","1994-02-24T00:00:00.000",,"1994-03-01T00:00:00.000",,"747 Howard St"
"0927936-01-001","0927936","Troosh, Catherine C.","Katia's Restaurant","600 5th Ave","San Francisco","CA","94118","1994-02-28T00:00:00.000",,"1994-02-28T00:00:00.000",,"600 5th Ave"
