"ttxid","certificate_number","ownership_name","dba_name","full_business_address","city","state","business_zip","dba_start_date","dba_end_date","location_start_date","location_end_date","mailing_address_1"
"0458945-01-001","0458945","Rona Real Estate LLC","Rona Real Estate LLC","170 Columbus Ave","San Francisco","CA","94133","2010-07-14T00:00:00.000",,"2010-07-14T00:00:00.000",,"170 Columbus Ave Ste 115"
"0458946-01-001","0458946","Cuan Jim K P","1503-1509 11th Ave Apt","1503 11th Ave","San Francisco","CA","94122","2011-05-01T00:00:00.000",,"2011-05-01T00:00:00.000",,"872 Gellert Blvd"
"0458950-01-001","0458950","Tatcha LLC","Tatcha","1517 N Point St #553","San Francisco","CA","94123","2011-01-01T00:00:00.000",,"2011-01-01T00:00:00.000",,"201 Post St 2f"
"0458951-01-999","0458951","Premier Healthcare Prof Inc","Premier Healthcare Prof Inc","2450 Atlanta Hwy 601","Cumming","GA","30040","2011-02-07T00:00:00.000",,"2011-02-07T00:00:00.000",,"100 Colony Park Dr Ste 300"
"0458952-02-001","0458952","Little Lync Child Care LLC","Little Lync Child Care LLC","501 Connecticut St #167","San Francisco","CA","94107","2011-11-01T00:00:00.000",,"2011-11-01T00:00:00.000",,"1459 18th St"
"0458965-01-001","0458965","Puleio Kelly D","Kelly Puleio Photography","78 Buchanan St Apt 106","San Francisco","CA","94102","2011-05-11T00:00:00.000",,"2011-05-11T00:00:00.000",,"78 Buchanan St Apt 106"
"0458979-01-999","0458979","Detail Striping Inc","Detail Striping Inc","400 Reed St #110","Santa Clara","CA","95050","2011-03-01T00:00:00.000",,"2011-03-01T00:00:00.000",,"400 Reed St # 110"
"0458981-01-001","0458981","Carlson Management Inc","Cm Inc","1551 7th Ave","San Francisco","CA","94122","2011-05-11T00:00:00.000",,"2011-05-11T00:00:00.000",,"1551 7th Ave"
"0458988-01-999","0458988","Fire Sentry Protection Svcs","Fire Sentry Protection Svcs","201 Foothill Blvd","San Leandro","CA","94577","2011-07-01T00:00:00.000",,"2011-07-01T00:00:00.000",,"6937 Village Park 2849 Unit"
"0458993-01-001","0458993","Geary Housing Partners Lp","The Coronet","3595 Geary Blvd","San Francisco","CA","94118","2011-01-01T00:00:00.000",,"2011-01-01T00:00:00.000",,"600 California St 900 Ste"
"0458995-01-001","0458995","Clear Water Sangha","Clear Water Sangha","400 Page St Apt 202","San Francisco","CA","94102","2008-07-04T00:00:00.000",,"2008-07-04T00:00:00.000",,"Po Box #14823"
"0458998-02-001","0458998","Cloudpassage Inc","Cloudpassage Inc","153 Townsend St Ste 650","San Francisco","CA","94107","2013-01-30T00:00:00.000",,"2013-01-30T00:00:00.000",,"0000 Undeliverable Mail"
"0459001-01-999","0459001","Johnson Alex","Nurseregistry.Com","125 University Ave Ste 140","Palo Alto","CA","94301","2011-05-01T00:00:00.000",,"2011-05-01T00:00:00.000",,"555 Bryant St # 373"
"0459005-01-001","0459005","Lieu Clayton & Jessica","The Posh Bagel","742 Irving St","San Francisco","CA","94122","2011-04-01T00:00:00.000",,"2011-04-01T00:00:00.000",,"742 Irving St"
"0459039-01-001","0459039","Payden Anna S","Anna Sarah Payden","4275 22nd St","San Francisco","CA","94114","2011-05-01T00:00:00.000",,"2011-05-01T00:00:00.000",,"4275 22nd St"
"0459047-01-001","0459047","East West Bank","East West Bank","3601 Balboa St","San Francisco","CA","94121","2009-11-06T00:00:00.000",,"2009-11-06T00:00:00.000",,"9300 Flair Dr Fl 4"
"0459047-02-001","0459047","East West Bank","East West Bank","498 Clement St","San Francisco","CA","94118","2009-11-06T00:00:00.000",,"2009-11-06T00:00:00.000",,"9300 Flair Dr Fl 4"
"0459047-04-001","0459047","East West Bank","East West Bank","5501 Geary Blvd","San Francisco","CA","94121","2009-11-06T00:00:00.000",,"2009-11-06T00:00:00.000",,"9300 Flair Dr Fl 4"
"0459047-05-001","0459047","East West Bank","East West Bank","1066 Grant Ave","San Francisco","CA","94133","2009-11-06T00:00:00.000",,"2009-11-06T00:00:00.000",,"9300 Flair Dr Fl 4"
"0459047-06-001","0459047","East West Bank","East West Bank","2219 Irving St","San Francisco","CA","94122","2009-11-06T00:00:00.000",,"2009-11-06T00:00:00.000",,"9300 Flair Dr Fl 4"
"0459047-08-001","0459047","East West Bank","East West Bank","555 Montgomery St","San Francisco","CA","94111","2009-11-06T00:00:00.000",,"2009-11-09T00:00:00.000",,"9300 Flair Dr Fl 4"
"0459047-09-001","0459047","East West Bank","East West Bank","1301 Noriega St","San Francisco","CA","94122","2009-11-06T00:00:00.000",,"2009-11-06T00:00:00.000",,"9300 Flair Dr Fl 4"
"0459047-10-001","0459047","East West Bank","East West Bank","2533 Noriega St","San Francisco","CA","94122","2009-11-06T00:00:00.000",,"2009-11-06T00:00:00.000",,"9300 Flair Dr Fl 4"
"0459047-11-001","0459047","East West Bank","East West Bank","1301 Stockton St","San Francisco","CA","94133","2009-11-06T00:00:00.000",,"2009-11-06T00:00:00.000",,"9300 Flair Dr Fl 4"
"0459048-01-001","0459048","Lo Mark","Thomas & Sons Construction","109 Louisburg St","San Francisco","CA","94112","2011-05-13T00:00:00.000",,"2011-05-13T00:00:00.000",,"1026 Murchison Dr"
"0459050-01-001","0459050","Club Monaco Us LLC","Club Monaco","865 Market St Ste 110","San Francisco","CA","94103","2001-11-01T00:00:00.000",,"2001-11-01T00:00:00.000",,"6375 S Pecos Rd Ste 212"
"0459056-02-001","0459056","Morris Darby A","Auerbach Artist Colony","3933 20th St","San Francisco","CA","94114","2011-02-28T00:00:00.000",,"2012-01-01T00:00:00.000",,"3933 20th St"
"0459065-01-001","0459065","365 Fulton Lp A Ca Ltd Ptnrshp","Drs Raye & Julian Richardson","365 Fulton St","San Francisco","CA","94102","2007-11-27T00:00:00.000",,"2007-11-27T00:00:00.000",,"Po Box 237"
"0459069-01-001","0459069","Wong Lillian W","Stir Crazy Baking","1251 43rd Ave","San Francisco","CA","94122","2011-05-13T00:00:00.000",,"2011-05-13T00:00:00.000",,"1251 43rd Ave"
"0459082-01-999","0459082","Harmon Jay L","Pacific Northwest Enterprise","497 Albert Way","Petaluma","CA","94954","2011-05-05T00:00:00.000",,"2011-05-05T00:00:00.000",,"497 Albert Way"
"0459083-01-001","0459083","Okamoto Scott T","Law Office Of Scott T Okamoto","1832 Buchanan St Ste 202","San Francisco","CA","94115","2011-05-02T00:00:00.000",,"2011-05-02T00:00:00.000",,"1832 Buchanan St Ste 202"
"0459101-01-001","0459101","The Larvol Group LLC","The Larvol Group LLC","505 Montgomery St Fl 11","San Francisco","CA","94111","2005-03-16T00:00:00.000",,"2005-03-16T00:00:00.000",,"535 Mission St 14 Fl"
"0459107-01-001","0459107","Amphawa Inc","Amphawa Thai Noodle House","5020 Geary Blvd","San Francisco","CA","94118","2011-05-16T00:00:00.000",,"2011-05-16T00:00:00.000",,"5020 Geary Blvd"
"0459109-01-001","0459109","Thornton Andrew L & Hayes Monique","Let's Eat","5130 3rd St","San Francisco","CA","94124","2011-05-16T00:00:00.000",,"2011-05-16T00:00:00.000",,"Po Box 24290"
"0459114-01-001","0459114","Singh Amarjit","Bunty Construction","1383 40th Ave","San Francisco","CA","94122","2011-05-16T00:00:00.000",,"2011-05-16T00:00:00.000",,"475 Oriente St"
"0459123-01-001","0459123","Yu Tammy Q","Seahorse Aquarium","892 Peralta Ave","San Francisco","CA","94110","2011-06-01T00:00:00.000",,"2011-06-01T00:00:00.000",,"1377 31st Ave"
"0459126-01-001","0459126","Connie Ngu Corporation","California Salon","4350 California St","San Francisco","CA","94118","2011-04-16T00:00:00.000",,"2011-04-16T00:00:00.000",,"4350 California St"
"0459141-01-001","0459141","Quinn Peter T","Ptq Marketing Consulting","1300 Sacramento St Apt 202","San Francisco","CA","94109","2011-01-01T00:00:00.000",,"2011-01-01T00:00:00.000",,"1300 Sacramento St Apt 202"
"0459142-01-001","0459142","Advanced-Hr Inc","Advanced-Hr Inc","870 Market St Ste 319","San Francisco","CA","94102","2011-05-23T00:00:00.000",,"2011-05-23T00:00:00.000",,"0000 Undeliverable Mail"
"0459171-01-001","0459171","Tucker Kevin K","Chef Kevins Gourmet Catering","110 Hunters Point Shipyard Bldg 110","San Francisco","CA","94188","2011-05-15T00:00:00.000",,"2011-05-15T00:00:00.000",,"Po Box 881943"
"0459190-01-001","0459190","Allied Chemicals Inc","Allied Chemicals Inc","1660 Hudson Ave","San Francisco","CA","94124","2011-05-18T00:00:00.000",,"2011-05-18T00:00:00.000",,"1660 Hudson Ave"
"0459195-01-001","0459195","Double-D Engineering Inc","Double-D Engineering Inc","72 Otis St","San Francisco","CA","94103","2011-01-01T00:00:00.000",,"2011-01-01T00:00:00.000",,"72 Otis St"
"0459229-01-999","0459229","Exhibit Envoy Inc","Exhibit Envoy Inc","603 Main St","Pleasanton","CA","94566","2008-02-01T00:00:00.000",,"2008-02-01T00:00:00.000",,"Po Box 193307 Po Box 193307"
"0459232-01-001","0459232","Diep Tai P","Diep Contractor","462 Otsego Ave","San Francisco","CA","94112","2011-05-18T00:00:00.000",,"2011-05-18T00:00:00.000",,"462 Otsego Ave"
"0459240-01-999","0459240","Reliable Concepts Corporation","Reliable Concepts Corporation","954 Chestnut St","San Jose","CA","95110","2011-05-18T00:00:00.000",,"2011-05-18T00:00:00.000",,"636 Newhall Dr"
"0459241-01-001","0459241","Coan Holdings LLC","Coan Holdings LLC","515 Gough St","San Francisco","CA","94102","2011-06-01T00:00:00.000",,"2011-06-01T00:00:00.000",,"102 Accolade Dr"
"0459245-01-999","0459245","Dc Services LLC","Dc Services LLC","2217 Hillside Dr","Hillsborough","CA","94010","2011-05-18T00:00:00.000",,"2011-05-18T00:00:00.000",,"2217 Hillside Dr"
"0459250-01-001","0459250","Ogan Chiara","Three Cats Studio","1518 23rd Ave","San Francisco","CA","94122","2011-05-16T00:00:00.000",,"2011-05-16T00:00:00.000",,"1518 23rd Ave"
"0459256-01-001","0459256","Lazo-Pascoe Philipa T","Claire's Vintage Clothes/ Bags","2329 17th Ave","San Francisco","CA","94116","2011-05-17T00:00:00.000",,"2011-05-17T00:00:00.000",,"2329 17th Ave"
"0459260-01-001","0459260","Lipson Kenneth","Law Offices Of Kenneth Lipson","505 Montgomery St Fl 11","San Francisco","CA","94111","2006-09-01T00:00:00.000",,"2006-09-01T00:00:00.000",,"505 Montgomery St Fl 11"
"0459278-01-999","0459278","Pariveda Solutions Inc","Pariveda Solutions Inc","2811 Mckinney Ave Ste 220","Dallas","TX","75204","2011-06-01T00:00:00.000",,"2011-06-01T00:00:00.000",,"2811 Mckinney Ave Ste 220"
"0459283-01-001","0459283","Vilai A Corporation","La Nee Thai","1453 Valencia St","San Francisco","CA","94110","2011-05-01T00:00:00.000",,"2011-05-01T00:00:00.000",,"1446 Kansas St"
"0459290-01-999","0459290","Your People Professionals Inc","Your People Professionals","2605 S Miller St Ste 107","Santa Maria","CA","93455","2009-01-01T00:00:00.000",,"2009-01-01T00:00:00.000",,"2605 S Miller St Ste 107"
"0459291-01-001","0459291","501 Columbus LLC","501 Columbus LLC","501 Columbus Ave #22","San Francisco","CA","94133","2010-01-01T00:00:00.000",,"2010-01-01T00:00:00.000",,"535 Columbus Ave Apt 22"
"0459301-01-001","0459301","Monroe Lara","P Nikki Lea","381 Duncan St #A","San Francisco","CA","94131","2011-07-01T00:00:00.000",,"2011-07-01T00:00:00.000",,"381 Duncan St A #"
"0459301-02-001","0459301","Monroe Lara","Noe Dogwalkers","381 Duncan St #A","San Francisco","CA","94131","2011-07-01T00:00:00.000",,"2013-01-01T00:00:00.000",,"381 Duncan St A #"
"0459305-01-001","0459305","Cheng Christina M","Jackson Street Apartments","1142 Jackson St","San Francisco","CA","94133","2011-05-20T00:00:00.000",,"2011-05-20T00:00:00.000",,"Po Box 210669"
"0459310-01-001","0459310","Talent Basket LLC","Talent Basket LLC","301 Mission St Apt 11a","San Francisco","CA","94105","2011-05-20T00:00:00.000",,"2011-05-20T00:00:00.000",,"301 Mission St 11a"
"0459313-01-001","0459313","Ask Restaurant Group Inc","Ask Restaurant Group Inc","5 3rd St Ste 1120","San Francisco","CA","94103","2011-05-20T00:00:00.000",,"2011-05-20T00:00:00.000",,"0000 Undeliverable Mail"
"0459333-01-001","0459333","Taormina Steve I","Robotspeak","589  Haight St","San Francisco","CA","94117","2011-06-01T00:00:00.000",,"2011-06-01T00:00:00.000",,"589 Haight St 589 &1/2"
"0459334-01-001","0459334","Wilson Jacq M","Go Wow Yourself!","2165 Filber St","San Francisco","CA","94123","2011-06-01T00:00:00.000",,"2011-06-01T00:00:00.000",,"1388 Sutter St 715 Ste"
"0459338-01-001","0459338","Balboa Klvw LLC","3524-3536 Balboa St","3524 Balboa St","San Francisco","CA","94121","2011-05-22T00:00:00.000",,"2011-05-22T00:00:00.000",,"1442 32nd Ave"
"0459345-01-001","0459345","Aguas-Aclan Katherine","Kathy's Kakes","55 Sunview Dr","San Francisco","CA","94131","2011-05-23T00:00:00.000",,"2011-05-23T00:00:00.000",,"55 Sunview Dr"
"0459366-01-999","0459366","Geocomp Corporation","Geocomp Corporation","125 Nagog Park","Acton","MA","1720","2011-05-01T00:00:00.000",,"2011-05-01T00:00:00.000",,"125 Nagog Park"
"0459367-01-001","0459367","Vic Ferrer Productions Inc","Vic Ferrer Productions","2773 Folsom St Apt 101","San Francisco","CA","94110","2011-03-01T00:00:00.000",,"2011-07-01T00:00:00.000",,"2773 Folsom St Apt 101"
"0459367-02-001","0459367","Vic Ferrer Productions Inc","The Producer's Loft","2773 Folsom St Apt 101","San Francisco","CA","94110","2011-03-01T00:00:00.000",,"2011-07-01T00:00:00.000",,"2773 Folsom St Apt 101"
"0459367-03-001","0459367","Vic Ferrer Productions Inc","Vic Ferrer Productions,Inc","2773 Folsom St","San Francisco","CA","94110","2011-03-01T00:00:00.000",,"2011-03-01T00:00:00.000",,"2773 Folsom St Apt 101"
"0459369-01-001","0459369","Nationwide Legal LLC","Nationwide Legal LLC","859 Harrison St #A","San Francisco","CA","94107","2010-08-20T00:00:00.000",,"2010-08-20T00:00:00.000",,"1609 James M Wood Blvd"
"0459382-01-001","0459382","Lu And Associates Inc","Kobe Bento","901 Kearny St","San Francisco","CA","94133","2011-05-23T00:00:00.000",,"2011-05-23T00:00:00.000",,"901 Kearny St"
"0459387-01-001","0459387","Virtual Classroom Training","Virtual Classroom Training","1862 33rd Ave","San Francisco","CA","94122","2011-05-15T00:00:00.000",,"2011-05-15T00:00:00.000",,"1862 33rd Ave"
"0459395-01-001","0459395","Skomer Charles E","Charles E Skomer","2100 Webster St Ste 409","San Francisco","CA","94115","2004-01-01T00:00:00.000",,"2004-01-01T00:00:00.000",,"2100 Webster St Ste 409"
"0459397-01-001","0459397","Ultimate Marketing Group Inc","Ultimate Marketing Group Inc","2001 Sacramento St Apt 6","San Francisco","CA","94109","2008-01-12T00:00:00.000",,"2008-01-12T00:00:00.000",,"2001 Sacramento St Apt 6"
"0459398-01-001","0459398","Besse Sasha A","California Office Service","989 Howard St","San Francisco","CA","94103","2011-05-24T00:00:00.000",,"2011-05-24T00:00:00.000",,"989 Howard St"
