"ttxid","certificate_number","ownership_name","dba_name","full_business_address","city","state","business_zip","dba_start_date","dba_end_date","location_start_date","location_end_date","mailing_address_1"
"1119320-09-161","1057424","Nine Medical, Inc.","Nine Medical, Inc.","1770 9th Ave Unit 9","San Francisco","CA","94122","2016-09-15T00:00:00.000",,"2016-09-15T00:00:00.000",,"1770 9th Ave Apt 9"
"1119334-09-161","0415030","Jiang's Property LLC","Jiang's Property LLC","600 24th Ave","San Francisco","CA","94121","2007-04-01T00:00:00.000",,"2007-04-01T00:00:00.000",,"300 Castenada Dr"
"1119346-09-161","0484458","Df La Capital LLC","Street Taco","83 9th St","San Francisco","CA","94103","2013-11-01T00:00:00.000",,"2016-09-15T00:00:00.000",,"1607 Haight St"
"1119353-09-161","1057440","A Plus Tree, Inc.","A Plus Tree, Inc.","1900 Bates Ave, Ste L","Concord","CA","94520","2016-09-05T00:00:00.000",,"2016-09-05T00:00:00.000",,"6412 S 900 E"
"1119358-09-161","1057442","Control Fire Inc., Jason Leake","Control Fire Inc.","50 Woodside Road Rd Unit 214","Redwood City","CA","94061","2016-09-15T00:00:00.000",,"2016-09-15T00:00:00.000",,"50 Woodside Plz 214 Unit"
"1119362-09-161","1057444","Dsm Concrete, Inc.","Dsm Concrete, Inc.","11098 Wolf","Grass Valley","CA","95949","2016-09-05T00:00:00.000",,"2016-09-05T00:00:00.000",,"11098 Wolf Rd"
"1119366-09-161","1057445","Smith Dominique","Luv Stella","898 Carolina St","San Francisco","CA","94107","2016-09-15T00:00:00.000",,"2016-09-15T00:00:00.000",,"Po Box 884713"
"1119399-09-161","1057462","Roger Miles","Roger Miles","2410 27th Ave Bldg","San Francisco","CA","94116","2016-10-03T00:00:00.000",,"1975-06-01T00:00:00.000",,"59 Lupine Ave 6 Bldg"
"1119405-09-161","1057465","Maoe And Lila Tjoe","431-437 Spruce St.","Spruce St Apt","San Francisco","CA","94118","2002-01-24T00:00:00.000",,"2002-01-24T00:00:00.000",,"Po Box 815"
"1119442-09-161","0414794","Hair Fairies Inc","Spa Di Da Cuts","2238 Fillmore St #B","San Francisco","CA","94115","2007-06-01T00:00:00.000",,"2016-08-03T00:00:00.000",,"8250 W 3rd St # 202ste"
"1119448-09-161","0457659","Hb Brooks International Inc","Calatlantic Security","1352 Blue Oaks Blvd Rm 190","Roseville","CA","95678","2011-07-01T00:00:00.000",,"2016-08-02T00:00:00.000",,"1352 Blue Oaks Blvd Ste 190"
"1119453-09-161","1057486","Social Solutions Global, Inc.","Social Solutions","401 Congress Ave Ste 3100","Austin","TX","78701","2016-01-01T00:00:00.000",,"2016-01-01T00:00:00.000",,"10801 N Mopac Expy 400 #"
"1119464-09-161","1057490","Martel Industries Inc","Po Plus","584 Castro St 664","San Francisco","CA","94114","2016-09-14T00:00:00.000",,"2016-09-14T00:00:00.000",,"584 Castro St # 664"
"1119472-09-161","0452076","Rhmt LLC","Apothecarium","2029 Market St","San Francisco","CA","94114","2010-09-01T00:00:00.000",,"2016-09-15T00:00:00.000",,"2455 Bennett Valley Rd Ste C106"
"1119493-09-161","1057503","Schlesinger Edward And Brian","3250 Webster","3250 Webster St","San Francisco","CA","94123","2014-01-01T00:00:00.000",,"2014-01-01T00:00:00.000",,"311 S Ellsworth Ave"
"1119507-09-161","0458875","Mir Partners Inc","Mir Partners Inc","201 Spear St Ste 1500","San Franciscco","CA","94105","2011-05-06T00:00:00.000",,"2016-09-15T00:00:00.000",,"201 Spear St Ste 1100"
"1119524-09-161","1057517","Schlesinger Edward And Brian","3179 23rd St Apts","3179 23rd St","San Francisco","CA","94110","2012-02-12T00:00:00.000",,"2014-01-01T00:00:00.000",,"311 S Ellsworth Ave"
"1119526-09-161","1057518","Gordon Khoo","38 Hollywood Ct","38 Hollywood Ct","San Francisco","CA","94112","2016-09-15T00:00:00.000",,"2016-09-15T00:00:00.000",,"38 Hollywood Ct"
"1119532-09-161","1057520","Intermix Holdco, Inc.","Intermix Holdco, Inc.","2223 Fillmore Street","San Francisco","CA","94115","2016-09-01T00:00:00.000",,"2016-09-01T00:00:00.000",,"Po Box 27806"
"1119557-09-161","1057529","Schlesinger Edward And Brian","44 Cervantes","44 Cervantes Blvd","San Mateo","CA","94401","2012-02-01T00:00:00.000",,"2012-02-01T00:00:00.000",,"311 S Ellsworth Ave"
"1119565-09-161","1057533","Shelfflip","Shelfflip, Inc.","2443 Fillmore St 3803416","San Francisco","CA","94115","2016-09-16T00:00:00.000",,"2016-09-16T00:00:00.000",,"2443 Fillmore St # 3803416"
"1119569-09-161","1057534","Fresca Gardens Inc","Fresca Gardens Inc","135 4th St #Fc6","San Francisco","CA","94103","2016-09-16T00:00:00.000",,"2016-09-16T00:00:00.000",,"121 Brodia Way"
"1119590-09-161","1057541","Advanced Geosolutions Inc","Advanced Geosolutions, Inc","13 Orchard Rd Ste 105","Lake Forest","CA","92630","2016-08-30T00:00:00.000",,"2016-08-30T00:00:00.000",,"13 Orchard Ste 105"
"1119640-09-161","1057566","Hakob Gharibian","Hakob Gharibian","675 Sharon Park Dr Dr Apt 226","Menlo Park","CA","94025","2015-03-03T00:00:00.000",,"2015-03-03T00:00:00.000",,"2289 Stratford Dr"
"1119644-09-161","1057568","Stephen J. Lee","Sl Rental","2655 34th. Ave","San Francisco","CA","94116","2016-09-17T00:00:00.000",,"2016-09-17T00:00:00.000",,"2655 34th Ave"
"1119718-09-161","1057605","172 Palm LLC","172 Palm LLC","172 Palm Ave","San Francisco","CA","94118","2015-12-14T00:00:00.000",,"2015-12-14T00:00:00.000",,"955 Deep Valley Dr Unit 5156"
"1119742-09-161","1057617","Guadalupe Cleaning Company","Guadalupe Cleaning Company LLC","300 Hamilton St Apt 105","San Fransisco","CA","94134","2016-01-14T00:00:00.000",,"2016-01-14T00:00:00.000",,"300 Hamilton St 105 Apt"
"1119751-09-161","0425164","Citadel LLC","Citadel LLC","4 Embarcadero Center Rm 28","San Francisco","CA","94111","1997-09-01T00:00:00.000",,"2016-09-16T00:00:00.000",,"200 S Biscayne Blvd Ste 3300"
"1119752-09-161","0453121","Omniguide Inc","Omniguide Inc","4 Maguire Rd","Lexington","MA","2421","2010-09-10T00:00:00.000",,"2015-07-27T00:00:00.000",,"43 Manning Rd"
