"ttxid","certificate_number","ownership_name","dba_name","full_business_address","city","state","business_zip","dba_start_date","dba_end_date","location_start_date","location_end_date","mailing_address_1"
"1195152-07-181","1088376","Tammy M Leong","1175-1177 Valencia St Apts","1175 Valencia St Apt","San Francisco","CA","94110","2018-05-28T00:00:00.000",,"2018-05-28T00:00:00.000",,"58 Forest Side Ave"
"1195154-07-181","0314589","Jones Lang Lasalle Americas","Jones Lang Lasalle Americas","1 Front Street Ste 2100","San Francisco","CA","94111","1999-12-31T00:00:00.000",,"2017-11-27T00:00:00.000",,"200 E Randolph St Ste 4300"
"1195155-07-181","0344051","Lasalle Investment Mgmt Inc","Lasalle Investment Mgmt Inc","1 Front Street Ste 2100","San Francisco","CA","94111","2000-01-01T00:00:00.000",,"2017-11-27T00:00:00.000",,"200 E Randolph St Fl 43"
"1195157-07-181","0944276","Robert W Poyas Inc","Rwp Inc","54 Pier #102","San Francisco","CA","94158","1995-01-01T00:00:00.000",,"2018-07-01T00:00:00.000",,"501 Cesar Chavez St Ste 109a"
"1195158-07-181","0353718","M.D. Sassi Company","M.D. Sassi Company","50 California St 1500","San Francisco","CA","94111","2001-12-26T00:00:00.000",,"2018-03-01T00:00:00.000",,"116 Bishop Ave"
"1195166-07-181","1028475","Nexusguard Inc","Nexusguard Inc","548 Market St 15269","San Francisco","CA","94104","2014-10-01T00:00:00.000",,"2018-02-01T00:00:00.000",,"548 Market St Ste 15269"
"1195168-07-181","1090235","Mrk Dojo LLC","Mrk Dojo LLC","740 Silver Ave","San Francisco","CA","94134","2018-01-02T00:00:00.000",,"2018-01-02T00:00:00.000",,"1156 Silver Ave"
"1195171-07-181","0440808","Zee Jennifer V","Ginkgo Seed","3030 Rivera St","San Francisco","CA","94116","2009-08-01T00:00:00.000",,"2018-07-16T00:00:00.000",,"3030 Rivera St"
"1195172-07-181","0440808","Zee Jennifer V","Ginkgo Studio","3030 Rivera St","San Francisco","CA","94116","2009-08-01T00:00:00.000",,"2018-07-16T00:00:00.000",,"3030 Rivera St"
"1195174-07-181","1090237","Digify, Inc","Digify, Inc","162 S Park St","San Francisco","CA","94107","2018-07-16T00:00:00.000",,"2018-07-16T00:00:00.000",,"350 Townsend St 746 Ste"
"1195182-07-181","1090241","Christopher Junkin","Soo Hoo Junkin Partnership","371 10th Ave","San Francisco","CA","94118","2018-07-17T00:00:00.000",,"2018-07-17T00:00:00.000",,"371 10th Ave"
"1195184-07-181","1090242","A-Team Plumbing & Construction,Inc","A-Team Plumbing & Construction","3044 Scott Blvd","Santa Clara","CA","95054","2018-07-17T00:00:00.000",,"2018-07-17T00:00:00.000",,"3044 Scott Blvd"
"1195189-07-181","1090244","Good2go, Inc.","Good2go","540 Hampshire St","San Francisco","CA","94110","2018-06-01T00:00:00.000",,"2018-06-01T00:00:00.000",,"2021 Fillmore St # 2076"
"1195190-07-181","0168329","Bon Appetit Management Co","Bon Appetit @ Airbnb","888 Brannan St Fl 5th","San Francisco","CA","94103","1987-07-01T00:00:00.000",,"2018-07-13T00:00:00.000",,"201 Redwood Shores Pkwy Ste 100"
"1195194-07-181","1090246","Product And Design, Inc","New York Product And Design, Inc","795 Aladdin Ave","San Leandro","CA","94577","2017-09-01T00:00:00.000",,"2017-09-01T00:00:00.000",,"Po Box 1115"
"1195200-07-181","1090249","Matarozzi Pelsinger Builders,  LLC","Matarozzi Pelsinger Builders, LLC","355 11th St Ste 200","San Francisco","CA","94103","2017-07-19T00:00:00.000",,"2017-07-19T00:00:00.000",,"355 11th St 200 Ste"
"1195206-07-181","1090252","Lmnd Medical Group, Inc., A Professional Corporation","Lemonaid Health","150 Spear St Ste 350","San Francisco","CA","94105","2015-08-14T00:00:00.000",,"2015-08-14T00:00:00.000",,"870 Market St  Ste 415"
"1195214-07-181","1090260","California Custom Metals Inc","California Custom Metals Inc","1321 Evans Ave Ste C","San Francisco","CA","94124","2018-07-01T00:00:00.000",,"2018-07-01T00:00:00.000",,"0000 Undeliverable Mail"
"1195216-07-181","1090261","Ik Design, Inc.","Ik Design, Inc.","21 Duffy Place","San Rafael","CA","94901","2018-07-01T00:00:00.000",,"2018-07-01T00:00:00.000",,"21 Duffy Pl"
"1195222-07-181","1090263","Washburn Housing Corporation","Washburn Housing Corporation","1385 Mission St","San Francisco","CA","94103","1990-06-11T00:00:00.000",,"1990-06-11T00:00:00.000",,"1385 Mission St 200 Ste"
"1195224-07-181","1090265","West Coast Architectural Millwork","West Coast Glazing Installation","814 Warrington Ave","Redwood City","CA","94063","2018-01-01T00:00:00.000",,"2018-03-01T00:00:00.000",,"814 Warrington Ave"
"1195230-07-181","1090268","Coinstar Asset Holdings, LLC","Coinstar","1800 114th Se Ave","Bellevue","WA","98004","2018-07-01T00:00:00.000",,"2018-07-01T00:00:00.000",,"Po Box 91258"
"1195247-07-181","1090276","Orange Pen, LLC","Emerald Pharms","2330 Circadian Way","Santa Rosa","CA","95407","2018-07-17T00:00:00.000",,"2018-07-17T00:00:00.000",,"1333 Camino Del Rio S Ste 300"
"1195250-07-181","1090277","P.A. Bet, Inc.","P.A. Bet, Inc.","629 Industrial Rd","San Carlos","CA","94070","2017-04-10T00:00:00.000",,"2017-04-10T00:00:00.000",,"629 Industrial Rd"
"1195255-07-181","0473472","Purple Star Md Collective","Purple Star Inc","2520 Mission St","San Francisco","CA","94110","2012-11-07T00:00:00.000",,"2018-04-01T00:00:00.000",,"2520 Mission St"
"1195263-07-181","1090284","Suosdey Penn","Suosdey Penn","1619 Irving St Unit 201","San Francisco","CA","94122","2018-07-01T00:00:00.000",,"2018-07-01T00:00:00.000",,"1619 Irving St 201 Unit"
"1195269-07-181","1090287","Maurice Wysinger","T.L.C. Rides","96 Elsie St","San Francisco","CA","94110","2018-07-17T00:00:00.000",,"2018-07-17T00:00:00.000",,"96 Elsie St"
"1195272-07-181","0419778","Sp Plus Corporation & Global Parking Systems LLC","New South Parking - California, Gp","806 S Airport Blvd","San Francisco","CA","94128","2007-07-01T00:00:00.000",,"2018-07-17T00:00:00.000",,"Po Box 280567"
"1195277-07-181","1019827","Rockledge Hotel Properties Inc","Grand Hyatt San Francisco","345 Stockton St","San Francisco","CA","94108","1998-12-22T00:00:00.000",,"2018-03-29T00:00:00.000",,"4747 Bethesda Ave Ste 1300"
"1195278-07-181","1088449","Anthony Stapor & Chai Saechao","Plant Therapy","687 O'farrell","San Francisco","CA","94109","2018-05-30T00:00:00.000",,"2018-07-13T00:00:00.000",,"0000 Undeliverable Mail"
"1195281-07-181","0183200","Hacker Harvey J","Harvey Hacker Architects","344 Harriet St 101","San Francisco","CA","94103","1988-01-01T00:00:00.000",,"1988-01-01T00:00:00.000",,"1440 Montgomery St Apt 22"
"1195282-07-181","0938633","Dancers Group","Dancers' Group","44 Gough St Ste 201","San Francisco","CA","94103","1999-02-24T00:00:00.000",,"2009-03-01T00:00:00.000",,"44 Gough St 201 Ste"
"1195283-07-181","1061290","Propel Network, LLC","Propel Network, LLC","1125 Mission St Fl 2","San Francisco","CA","94103","2016-04-15T00:00:00.000",,"2016-11-16T00:00:00.000",,"9450 Sw Gemini Dr 38105 Ste"
"1195289-07-181","1090290","Pinky And Red's LLC","Pinky And Reds","2948 Folsom St","San Francisco","CA","94110","2018-07-17T00:00:00.000",,"2018-07-17T00:00:00.000",,"0000 Undeliverable Mail"
"1195293-07-181","1090292","Cambi, Inc","Cambi, Inc","279 Great Valley Parkway","Malvern","PA","19007","2018-07-02T00:00:00.000",,"2018-07-02T00:00:00.000",,"279 Great Valley Pkwy"
"1195301-07-181","1090298","Frank Operations Corporation Dba James Standfield Catering","James Standfield Catering","425 Littlefield Ave","S San Fran","CA","94080","2017-04-01T00:00:00.000",,"2017-04-01T00:00:00.000",,"425 Littlefield Ave"
"1195305-07-181","1090300","The Fontana East Apartment Corporation","The Fontana East Apartment Corporation","1700 Jackson St","San Francisco","CA","94109","1966-10-18T00:00:00.000",,"1966-10-18T00:00:00.000",,"1000 N Point St"
"1195309-07-181","1090302","Souvla Chestnut LLC","Souvla","2276 Chestnut St","San Francisco","CA","94123","2018-07-15T00:00:00.000",,"2018-07-15T00:00:00.000",,"460 Grove St"
"1195313-07-181","1090305","Ramenwell LLC","Ramenwell","3378 18th St","San Francisco","CA","94110","2018-07-11T00:00:00.000",,"2018-07-11T00:00:00.000",,"3378 18th St"
"1195315-07-181","1090306","J.P. Morgan Investment Management, Inc","J.P. Morgan Investment Management, Inc.","560 Mission Street","San Francisco","CA","94105","2002-01-01T00:00:00.000",,"2002-01-01T00:00:00.000",,"1111 Polaris Parkway Floor 1n Oh1 0252"
"1195318-07-181","1090307","Eugene Murphy","Eugene Murphy Construction","2151 21 Avnue","San Francisco","CA","94116","2018-07-18T00:00:00.000",,"2018-07-18T00:00:00.000",,"2151 21st Ave"
"1195320-07-181","1090308","Serhan Uslubas","110 Steiner","110 Steiner St","San Francisco","CA","94117","2018-07-17T00:00:00.000",,"2018-07-18T00:00:00.000",,"110 Steiner St"
"1195328-07-181","1090312","Charles Pfister Investigations & Research","Charles Pfister Investigations & Research, Inc","945 Taraval St 315","San Francisco","CA","94116","2018-07-18T00:00:00.000",,"2018-07-18T00:00:00.000",,"945 Taraval St 315 #"
