"ttxid","certificate_number","ownership_name","dba_name","full_business_address","city","state","business_zip","dba_start_date","dba_end_date","location_start_date","location_end_date","mailing_address_1"
"0490869-01-001","0490869","Lam Teresa Yuen Lin","Franklin Tower LLC","1280 15th Ave","San Francisco","CA","94122","2014-07-01T00:00:00.000",,"2014-07-01T00:00:00.000",,"Po Box P.O. Box 476"
"0490872-01-001","0490872","Mission Street Trust","Mission Street Trust","5526 Mission St","San Francisco","CA","94112","2011-09-12T00:00:00.000",,"2011-09-12T00:00:00.000",,"540 Pacific Ave"
"0490873-01-001","0490873","Starzyk Jamie M","Queen Of Cups Tarot & Tea","728 Page St Apt 3","San Francisco","CA","94117","2012-07-01T00:00:00.000",,"2012-07-01T00:00:00.000",,"728 Page St Apt 3"
"0490876-01-001","0490876","Abc Metals Inc","Bay Metals","1464 Davidson Ave","San Francisco","CA","94124","2014-07-01T00:00:00.000",,"2014-07-01T00:00:00.000",,"1464 Davidson Ave"
"0490877-01-001","0490877","Perdido Leonarda","Leonarda's Perfume","2276 Mission St","San Francisco","CA","94110","2014-07-01T00:00:00.000",,"2014-07-01T00:00:00.000",,"2276 Mission St"
"0490878-01-001","0490878","Kha Eric & Lizhu","Kha Eric & Lizhu","2447 Lombard St","San Francisco","CA","94123","2014-07-01T00:00:00.000",,"2014-07-01T00:00:00.000",,"1364 22nd Ave"
"0490886-01-001","0490886","Karnilowicz Henry","Occidental Express","1019 Howard St","San Francisco","CA","94103","2014-06-30T00:00:00.000",,"2014-06-30T00:00:00.000",,"1019 Howard St"
"0490903-01-999","0490903","Morales Drigo G","Quality Plumbing And Drain Service","80 Morningside Dr","Daly City","CA","94015","2014-07-01T00:00:00.000",,"2014-07-01T00:00:00.000",,"80 Morningside Dr"
"0490912-01-001","0490912","Choy Cindy","Bay Area Consultant","49 Lois Ln","San Francisco","CA","94134","2014-07-01T00:00:00.000",,"2014-07-01T00:00:00.000",,"49 Lois Ln"
"0490920-01-001","0490920","Jing Ying Gift Shop Inc","Jing Ying Gift Shop Inc","757 Grant Ave","San Francisco","CA","94108","2014-07-01T00:00:00.000",,"2014-07-01T00:00:00.000",,"757 Grant Ave"
