"ttxid","certificate_number","ownership_name","dba_name","full_business_address","city","state","business_zip","dba_start_date","dba_end_date","location_start_date","location_end_date","mailing_address_1"
"1165458-10-171","1078155","Law Offices Of Alexander Luong, A Professional Legal Corporation","Law Offices Of Alexander Luong, A Professional Legal Corporation","2409 19th Avenue Ste A2","San Francisco","CA","94116","2017-03-01T00:00:00.000",,"2017-03-01T00:00:00.000",,"2409 19th Ave Ste A2"
"1165472-10-171","1078162","Konstantine Avdalas","Legacy Painting","2227 24th Ave","San Francisco","CA","94116","2017-10-30T00:00:00.000",,"2017-10-30T00:00:00.000",,"2227 24th Ave"
"1165482-10-171","1063937","Liang Ru Hai","Hai Feng Chinese Herbal","858 Clay St","San Francisco","CA","94108","2017-01-09T00:00:00.000",,"2017-09-22T00:00:00.000",,"858 Clay St"
"1165484-10-171","1078103","Edgar Melgar & Suguey Melgar","Green Farmer Products","1455 Donner Ave","San Francisco","CA","94124","2016-11-01T00:00:00.000",,"2017-10-30T00:00:00.000",,"1200 Dore Ave Ste 202"
"1165485-10-171","0404799","Boylan Mark M","Westport Construction","P.O. Box 454","Lagunitas","CA","94938","2006-12-27T00:00:00.000",,"2017-10-30T00:00:00.000",,"Po Box 454"
"1165488-10-171","1078128","Elmin Reyes","Elmin Reyes Painting","200 Posada Del Sol #45","Novato","CA","94949","2017-10-30T00:00:00.000",,"2017-10-30T00:00:00.000",,"312 Miller Creek Rd"
"1165489-10-171","0419554","Apache Partners Corporation","The Print Shop","3 Dorman Ave","San Francisco","CA","94124","2007-07-01T00:00:00.000",,"2017-10-30T00:00:00.000",,"Po Box 880430"
"1165492-10-171","1032804","Dominique Price Architects, Inc","As - Is","1254 Mason St","San Francisco","CA","94108","2016-04-27T00:00:00.000",,"2017-07-01T00:00:00.000",,"1254 Mason St"
"1165498-10-171","1078166","Erik Dokken","Erik Dokken","1735 Lake 3","San Francisco","CA","94121","2017-01-01T00:00:00.000",,"2017-01-01T00:00:00.000",,"0000 Undeliverable Mail"
"1165499-10-171","1072020","Nicole Massoumi","Nicole Massoumi","414 28th St Apt A","San Francisco","CA","94131","2017-01-01T00:00:00.000",,"2017-10-31T00:00:00.000",,"414 28th St Unit A"
"1165503-10-171","1078168","Zuzanita Zakaria","Robot Zebra","660 4th St 711","San Francisco","CA","94107","2017-10-01T00:00:00.000",,"2017-10-01T00:00:00.000",,"660 4th St # 711"
"1165517-10-171","1078175","William B. Brewster Jr.","Brewster Historic Preservation","141 Pierce St","San Francisco","CA","94117","2017-01-31T00:00:00.000",,"2017-01-31T00:00:00.000",,"141 Pierce St"
"1165529-10-171","1078183","Hitt Contracting Inc","Hitt Contracting Inc.","2900 Fairview Park Dr","Falls Church","VA","22042","2017-10-31T00:00:00.000",,"2017-10-31T00:00:00.000",,"2900 Fairview Park Dr"
"1165539-10-171","1078188","Vontive Inc","Certain Lending","415 Jackson St","San Francisco","CA","94111","2017-09-28T00:00:00.000",,"2017-09-28T00:00:00.000",,"500 Sansome St Ste 615"
"1165541-10-171","1078189","Johanna Grawunder","Johanna Grawunder","53 Rodgers St","San Francisco","CA","94103","2017-10-30T00:00:00.000",,"2017-10-30T00:00:00.000",,"53 Rodgers St"
"1165553-10-171","1078195","Steven Piasecki","Piasecki Photography","1090 Natoma St","San Francisco","CA","94103","2017-10-31T00:00:00.000",,"2017-10-31T00:00:00.000",,"1288 Howard St Apt 416"
"1165563-10-171","1078203","Junkcat LLC","Junkcat LLC","10026 San Pablo Ave","San Francisco","CA","94530","2017-10-31T00:00:00.000",,"2017-10-31T00:00:00.000",,"10026 San Pablo Ave"
"1165587-10-171","1078215","Octane Ai, Inc.","Octane Ai, Inc.","7775 #94590","San Francisco","CA","94120","2017-07-01T00:00:00.000",,"2017-07-01T00:00:00.000",,"Po Box 7775 94590"
