"ttxid","certificate_number","ownership_name","dba_name","full_business_address","city","state","business_zip","dba_start_date","dba_end_date","location_start_date","location_end_date","mailing_address_1"
"1137996-02-171","1066301","Fang Sally","154 Wood Street Apt","154 Wood St","San Francisco","CA","94118","2014-01-01T00:00:00.000",,"2014-01-01T00:00:00.000",,"33 Sanborn Rd"
"1138006-02-171","1066185","Parc 55 Lessee LLC","Parc 55 San Francisco A Hilton Hotel","55 Cyril Magnin St","San Francisco","CA","94102","2017-01-04T00:00:00.000",,"2017-01-04T00:00:00.000",,"55 Cyril Magnin St"
"1138013-02-171","1066309","Zoox Inc.","Zoox Inc.","60 Broadway","San Francisco","CA","94111","2017-02-01T00:00:00.000",,"2017-02-06T00:00:00.000",,"1149 Chess Dr"
"1138018-02-171","1066311","Kare Naseefeh","28-30 Baker St Apartment","28 30 Baker St","San Francisco","CA","94117","2015-01-01T00:00:00.000",,"2015-01-01T00:00:00.000",,"1257 30th Ave"
"1138020-02-171","1066312","Powerscourt Properties","Powerscourt Properties","1245 10th Ave","San Francisco","CA","94122","2016-01-01T00:00:00.000",,"2016-01-01T00:00:00.000",,"Po Box P.O. Box 22428"
"1138022-02-171","1066313","Dunmore Associates","Dunmore Associates","174 20th Ave","San Francisco","CA","94121","2016-01-01T00:00:00.000",,"2016-01-01T00:00:00.000",,"Po Box P.O. Box 22428"
"1138030-02-171","1066317","M. A. Mortenson Company","M. A. Mortenson Company","700 Meadow N Ln","Minneapolis","MN","55422","2016-09-01T00:00:00.000",,"2016-09-01T00:00:00.000",,"700 Meadow Ln N"
"1138038-02-171","1066321","May Lee Iorfido & Leo Lee","May Lee Iorfido & Leo Lee","2401 California St","San Francisco","CA","94115","2002-10-23T00:00:00.000",,"2002-10-23T00:00:00.000",,"Po Box 475005"
"1138040-02-171","1066322","May Lee Iorfido & Leo Lee","May Lee Iorfido& Leo Lee","2415 California Street","San Francisco","CA","94115","2002-10-23T00:00:00.000",,"2002-10-23T00:00:00.000",,"Po Box 475005"
"1138065-02-171","1066331","Cboe Holdings, Inc.","Cboe Holdings, Inc.","220 Montgomery St Ste 360","San Francisco","CA","94104","2015-08-07T00:00:00.000",,"2015-08-07T00:00:00.000",,"433 W Van Buren St Ste 700s"
"1138075-02-171","1066336","Th Spring Street LLC","230 Oak Street","230 Oak St","San Francisco","CA","94117","2012-09-20T00:00:00.000",,"2012-09-20T00:00:00.000",,"Po Box 330018"
"1138086-02-171","1066342","William Chan","California St. Apartment","4420 California St","San Francisco","CA","94118","1992-09-02T00:00:00.000",,"1992-09-02T00:00:00.000",,"1998 8th Ave"
"1138098-02-171","1066348","One Front Street Owner Lp","One Front Street","1 Front St Ste 0960","San Francisco","CA","94111","2016-12-01T00:00:00.000",,"2016-12-01T00:00:00.000",,"1633 Broadway Ste 1801"
"1138104-02-171","1066352","Cayson Designs, LLC","Cayson Designs, LLC","15 Apparel Way","San Francisco","CA","94124","2016-12-01T00:00:00.000",,"2016-12-01T00:00:00.000",,"15 Apparel Way"
"1138106-02-171","1066354","La Solar Group Inc","La Solar Group Inc","16238 B Raymer St","Van Nuys","CA","91406","2017-02-28T00:00:00.000",,"2017-02-28T00:00:00.000",,"8484 San Fernando Rd"
"1138112-02-171","1066355","Lunt Alex Pham Lili","Nettle Studios","276 Golden Gate Ave","San Francisco","CA","94102","2017-02-28T00:00:00.000",,"2017-02-28T00:00:00.000",,"2400 24th St"
"1138120-02-171","1066361","Hc Global Business Solutions, LLC","Hc Global Business Solutions, LLC","312 Sutter Street Ste 601","San Francisco","CA","94108","2016-01-01T00:00:00.000",,"2016-01-01T00:00:00.000",,"312 Sutter St Ste 601"
"1138150-02-171","1066376","Patrick Oconnor (Trustee)","Rental Property","1916 Page Street","San Francisco","CA","94010","1986-04-29T00:00:00.000",,"1986-04-29T00:00:00.000",,"140 Bella Vista Dr"
"1138152-02-171","1066377","Rosemary Lee","Rosemary Lee","1915 Page St","San Francisco","CA","94117","2014-01-01T00:00:00.000",,"2014-01-01T00:00:00.000",,"1915 Page St"
"1138158-02-171","1066380","Thomas Linehan","400 Baker","400 Baker","San Francsico","CA","94117","2014-01-01T00:00:00.000",,"2014-01-01T00:00:00.000",,"Po Box 5456"
"1138160-02-171","1066381","Hc Solutions Inc.","Hc Solutions Inc.","80 Taraval St","San Francisco","CA","94116","2017-02-28T00:00:00.000",,"2017-02-28T00:00:00.000",,"1279 Eucalyptus Dr"
"1138166-02-171","1066383","Jesse Osorio","Domino Effect Productions","1755 Palou Ave","San Francisco","CA","94124","2017-02-28T00:00:00.000",,"2017-02-28T00:00:00.000",,"1755 Palou Ave"
"1138176-02-171","1066388","Anel Grant","Anel Grant","735 Geary St Apt 303","San Francisco","CA","94109","2017-02-14T00:00:00.000",,"2017-02-14T00:00:00.000",,"0000 Undeliverable Mail"
"1138193-02-171","1066396","916 Pacific I5, LLC","916 Pacific I5, LLC","916 Pacific Ave","San Francisco","CA","94133","2016-12-14T00:00:00.000",,"2016-12-14T00:00:00.000",,"Po Box 1258"
"1138195-02-171","1066397","Komater Electric, Inc","Komater Electric, Inc","41 Dorman Ave Ste 3","San Francisco","CA","94124","2017-01-01T00:00:00.000",,"2017-01-01T00:00:00.000",,"41 Dorman Ave Ste 3"
"1138199-02-171","1066399","Miroculus, Inc.","Miroculus, Inc.","953 Indiana St","San Francisco","CA","94107","2015-03-01T00:00:00.000",,"2015-03-01T00:00:00.000",,"458 Brannan St"
"1138201-02-171","1066400","Law Office Of Sidney S. Hollar","Law Office Of Sidney S. Hollar","Diamond Heights Blvd. #127 N Blvd","San Francisco","CA","94131","2017-01-01T00:00:00.000",,"2017-01-01T00:00:00.000",,"5214f Diamond Heights Blvd"
"1138203-02-171","1066401","Sally A. Eng","Sally A. Eng, Dds","291 Geary St Ste 300","San Francisco","CA","94102","2016-12-01T00:00:00.000",,"2016-12-01T00:00:00.000",,"291 Geary St 300 Ste"
"1138205-02-171","1066402","Judith Kaminsky","Postal Chase","530 Divisadero St","San Francisco","CA","94117","1997-07-16T00:00:00.000",,"2012-09-01T00:00:00.000",,"341 Divisadero St"
"1138209-02-171","1066404","Johnny Szeto","Johnny Szeto","1325 Page St Apt 5","San Francisco","CA","94117","1990-10-24T00:00:00.000",,"1990-10-24T00:00:00.000",,"1325 Page St Apt 5"
"1138215-02-171","1066406","Integrum Inc","Integrum Inc","100 Montgomery St Ste 1780","San Francisco","CA","94104","2015-05-22T00:00:00.000",,"2015-05-22T00:00:00.000",,"100 Montgomery St 1780 Ste"
"1138220-02-171","0443704","Kerley Sarah L","Sarah Kerley","2640 Post St Apt 4","San Francisco","CA","94115","2009-10-25T00:00:00.000",,"2017-02-28T00:00:00.000",,"3450 Sacramento St # 234"
"1138224-02-171","1061817","Qia Sr San Francisco Operating LLC","Remede Spa","125 3rd St","San Francisco","CA","94103","2016-12-01T00:00:00.000",,"2016-12-01T00:00:00.000",,"125 3rd St"
"1138226-02-171","1061817","Qia Sr San Francisco Operating LLC","Vitrine Restaurant","125 3rd St","San Francisco","CA","94103","2016-12-01T00:00:00.000",,"2016-12-01T00:00:00.000",,"125 3rd St"
"1138230-02-171","1061817","Qia Sr San Francisco Operating LLC","Home Owners Association","125 3rd St","San Francisco","CA","94111","2016-12-01T00:00:00.000",,"2016-12-01T00:00:00.000",,"125 3rd St"
"1138244-02-171","0396234","Michael H Yancey Trust & Etal","The M3 Trust","2072 Mission St","San Francisco","CA","94110","2014-02-25T00:00:00.000",,"2015-12-04T00:00:00.000",,"540 Pacific Ave"
"1138246-03-171","1066411","Bella Foods Inc","Royal Indian Cuisine","1740 Fillmore St","San Francisco","CA","94115","2017-02-28T00:00:00.000",,"2017-02-28T00:00:00.000",,"1740 Fillmore St"
"1138251-03-171","1066413","Fligoo Corp","Fligoo Corp","44 Tehama St","San Francisco","CA","94105","2013-10-14T00:00:00.000",,"2013-10-14T00:00:00.000",,"44 Tehama St"
"1138261-03-171","1066420","Thomas Edison Charter Academy","Thomas Edison Charter Academy","3531 22nd St","San Francisco","CA","94114","2012-07-01T00:00:00.000",,"2012-07-01T00:00:00.000",,"3531 22nd St"
"1138275-03-171","1066427","Waterman Joe","Joe Waterman","146 Staples Ave","San  Francisco","CA","94112","2017-03-01T00:00:00.000",,"2017-03-01T00:00:00.000",,"146 Staples Ave"
