"ttxid","certificate_number","ownership_name","dba_name","full_business_address","city","state","business_zip","dba_start_date","dba_end_date","location_start_date","location_end_date","mailing_address_1"
"0427926-01-001","0427926","Badler Randolph D","Randolph D Badler Phd","1902 Webster St Ste 1","San Francisco","CA","94115","2003-07-01T00:00:00.000",,"2003-07-01T00:00:00.000",,"0000 Undeliverable Mail"
"0427931-01-001","0427931","Element Public Relations Inc","Element Public Relations Inc","256 Crescent Ave","San Francisco","CA","94110","2008-04-01T00:00:00.000",,"2008-04-01T00:00:00.000",,"256 Crescent Ave"
"0427932-01-001","0427932","Hanscomb & Marra Inc","San Francisco Herb Co","250 14th St","San Francisco","CA","94103","2008-01-01T00:00:00.000",,"2008-01-01T00:00:00.000",,"250 14th St"
"0427955-01-999","0427955","Martinez Greg J","Astro Events Of North Bay","47 Paul Dr Ste 9","San Rafael","CA","94903","2007-09-01T00:00:00.000",,"2007-09-01T00:00:00.000",,"47 Paul Dr Ste 9"
"0427962-03-001","0427962","Au Jenny C","Papaya Creative","1568 Indiana St Apt 3","San Francisco","CA","94107","2013-01-01T00:00:00.000",,"2013-01-01T00:00:00.000",,"1568 Indiana St Apt 3"
"0427973-02-001","0427973","Harvey Tyler Rita Tyler Stephe","Twin IIi Building Maintenance","246 Farallones St","San Francisco","CA","94112","2014-02-13T00:00:00.000",,"2014-02-13T00:00:00.000",,"353 Kearny St Ste 21"
"0427976-01-001","0427976","Camacho Theresa","Teri Camacho Hair Studio","3263 Sacramento St Ste D","San Francisco","CA","94115","2008-04-01T00:00:00.000",,"2011-03-27T00:00:00.000",,"115 De Montfort Ave"
"0427978-01-001","0427978","Morley Jonathan W","Mediocre Golf Association","2047 Turk Blvd Apt 3","San Francisco","CA","94115","2008-04-16T00:00:00.000",,"2008-04-16T00:00:00.000",,"2047 Turk Blvd Apt 3"
"0428014-01-001","0428014","Wolfinger Eric W","Openkitchen Studio","2011 26th St Unit 301","San Francisco","CA","94107","2008-04-20T00:00:00.000",,"2011-10-24T00:00:00.000",,"7777 Ludington Pl"
"0428014-02-001","0428014","Wolfinger Eric W","Eric Wolfinger Photography","2011 26th St Unit 301","San Francisco","CA","94107","2008-04-20T00:00:00.000",,"2011-10-24T00:00:00.000",,"7777 Ludington Pl"
"0428018-01-001","0428018","Schwede Kimberly A","Kimberly Schwede Design","427 Bryant St","San Francisco","CA","94107","2008-04-07T00:00:00.000",,"2008-04-07T00:00:00.000",,"0000 Undeliverable Mail"
"0428018-02-001","0428018","Schwede Kimberly A","Kimberly Schwede Grphc Design","2160 Leavenworth St Apt 102","San Francisco","CA","94133","2008-04-07T00:00:00.000",,"2008-04-07T00:00:00.000",,"0000 Undeliverable Mail"
"0428046-01-999","0428046","Ggd Inc","Ggd Inc","235 Elm Ave","Mill Valley","CA","94941","2008-04-18T00:00:00.000",,"2008-04-18T00:00:00.000",,"475 Gate 5 Rd Ste 200"
"0428053-01-001","0428053","Ob LLC","1798 Great Hwy Apts","1798 Great Hwy","San Francisco","CA","94122","2007-07-12T00:00:00.000",,"2007-07-12T00:00:00.000",,"1798 Great Hwy 3 Apt"
"0428061-01-001","0428061","M Mckeown Spch Pathologist Inc","M Mckeown Speech Pathologist","3150 18th St #264","San Francisco","CA","94110","2008-05-01T00:00:00.000",,"2008-05-01T00:00:00.000",,"137 Arbor St"
"0428070-01-001","0428070","Labagh Layla I","Labagh Realty","165 Stonecrest Dr","San Francisco","CA","94132","2008-04-17T00:00:00.000",,"2009-05-21T00:00:00.000",,"165 Stonecrest Dr"
"0428079-01-001","0428079","Aspen Affilates","Aspen Affilates","2723 Jackson St","San Francisco","CA","94115","2007-01-01T00:00:00.000",,"2007-01-01T00:00:00.000",,"2723 Jackson St"
"0428102-01-001","0428102","Chen Chao Rong","Wing's Hardwood Floor Co","1526 31st Ave","San Francisco","CA","94122","2008-04-21T00:00:00.000",,"2008-04-21T00:00:00.000",,"1526 31st Ave"
"0428105-01-001","0428105","Sahagun Properties LLC","Sahagun Properties LLC","2500 California St","San Francisco","CA","94115","2004-01-01T00:00:00.000",,"2004-01-01T00:00:00.000",,"2500 California St"
"0428114-01-999","0428114","Rodas Alvaro A","Emco Electric","1511 M Sycamore Ave #220","Rodeo","CA","94547","2008-04-21T00:00:00.000",,"2008-04-21T00:00:00.000",,"1511m Sycamore Ave # 220"
"0428118-01-001","0428118","Nathan K Yang Dds Inc","Nathan K Yang Dds Inc","380 20th Ave Ste 102","San Francisco","CA","94121","2008-04-16T00:00:00.000",,"2008-04-16T00:00:00.000",,"16 Timberhill Ct"
"0428137-03-001","0428137","Hallahan Margaret M","M Hallahan Photography-Video","2443 Fillmore St #458","San Francisco","CA","94115","2008-04-11T00:00:00.000",,"2013-08-26T00:00:00.000",,"2443 Fillmore St # 458"
"0428158-01-001","0428158","Embrce Hlth James Chiro Pr Inc","Embrace Health","2400 Greenwich St","San Francisco","CA","94123","2008-03-15T00:00:00.000",,"2008-03-15T00:00:00.000",,"2400 Greenwich St"
"0428193-02-001","0428193","Donivan Jo-Ann M","Maggiora Jewelry Co","833 Market St Ste 521","San Francisco","CA","94103","2007-01-01T00:00:00.000",,"2013-01-22T00:00:00.000",,"3350 Wisconsin St"
"0428214-01-001","0428214","Capurro Properties Series B","470 Columbus Ave Bldg","470 Columbus Ave","San Francisco","CA","94133","2007-01-01T00:00:00.000",,"2007-01-01T00:00:00.000",,"408 Columbus Ave Ste 5"
"0428215-01-999","0428215","Penumbra Inc","Penumbra Inc","1351 Harbor Bay Pkwy","Alameda","CA","94502","2008-05-01T00:00:00.000",,"2008-05-01T00:00:00.000",,"1351 Harbor Bay Pkwy"
"0428216-02-001","0428216","Capurro Properties Series C","1760 Polk St Bldg","1760 Polk St","San Francisco","CA","94109","2007-01-01T00:00:00.000",,"2007-01-01T00:00:00.000",,"408 Columbus Ave Ste 5"
"0428217-01-001","0428217","Capurro Properties Series D","400 Sutter St Bldg","400 Sutter St","San Francisco","CA","94108","2007-01-01T00:00:00.000",,"2007-01-01T00:00:00.000",,"408 Columbus Ave Ste 5"
"0428223-01-001","0428223","Davis Joshua B","Joshua B Davis,Attorney At Law","3223 Webster St","San Francisco","CA","94123","2008-04-17T00:00:00.000",,"2008-04-17T00:00:00.000",,"3223 Webster St"
"0428234-01-001","0428234","Toney Winde I","Winde Toney","878 Goettingen St","San Francisco","CA","94134","2008-04-25T00:00:00.000",,"2008-04-25T00:00:00.000",,"Po Box 34454"
"0428240-01-001","0428240","840 Harrison Street LLC","840 Harrison Street LLC","840 Harrison St","San Francisco","CA","94107","2008-03-27T00:00:00.000",,"2008-03-27T00:00:00.000",,"1720 Marco Polo Way #Suite I"
"0428242-01-001","0428242","Wong Yin Nung","Sk Landscaping","347 Bright St","San Francisco","CA","94132","2008-04-01T00:00:00.000",,"2008-04-01T00:00:00.000",,"35197 Blackburn Dr"
"0428264-01-001","0428264","La Loma Produce Nos 3 & 9 Inc","La Loma Produce Nos 3 & 9 Inc","5652 Mission St","San Francisco","CA","94112","2008-01-28T00:00:00.000",,"2008-01-28T00:00:00.000",,"23 Carlsbad Ct"
"0428285-01-001","0428285","Creig R Smith Inc","Creig R Smith Inc","468 Flood Ave","San Francisco","CA","94112","1992-01-01T00:00:00.000",,"1992-01-01T00:00:00.000",,"468 Flood Ave"
"0428290-01-001","0428290","Valiant Capital Management Lp","Valiant Capital Management Lp","One Market St Steuart Tower 2625","San Francisco","CA","94105","2008-04-03T00:00:00.000",,"2008-09-01T00:00:00.000",,"394 Pacific Ave Fl 4"
"0428295-01-001","0428295","Huynh Huy T","595 Ofarrell St Apts","595 Ofarrell St","San Francisco","CA","94102","2008-04-17T00:00:00.000",,"2008-04-17T00:00:00.000",,"755 47th Ave"
"0428302-01-001","0428302","1840 Haight Inc","Milk Bar","1840 Haight St","San Francisco","CA","94117","2007-06-01T00:00:00.000",,"2007-06-01T00:00:00.000",,"563 11th Ave"
"0428302-02-001","0428302","1840 Haight Inc","Galaxy Club","1840 Haight St","San Francisco","CA","94117","2007-06-01T00:00:00.000",,"2007-06-01T00:00:00.000",,"563 11th Ave"
"0428309-01-001","0428309","Kim Hong Noodle Co Inc","Kim Hong Noodle Co Inc","1488 Wallace Ave","San Francisco","CA","94124","1989-07-01T00:00:00.000",,"1989-07-01T00:00:00.000",,"1488 Wallace Ave"
"0428327-01-001","0428327","Sherman Steven","William Cross Wine Merchants","2253 Polk St","San Francisco","CA","94109","2007-09-01T00:00:00.000",,"2007-09-01T00:00:00.000",,"2253 Polk St"
"0428334-01-999","0428334","Kmc Design Group","Kmc Plumbing Co","32 Cambridge Ct","Danville","CA","94526","2008-04-01T00:00:00.000",,"2008-04-02T00:00:00.000",,"32 Cambridge Ct"
"0428339-03-001","0428339","Siemens Healthcare Diagnos Inc","Siemens Healthcare Diagnos Inc","1001 Potrero Ave Nh Rm2m216","San Francisco","CA","94110","2012-05-21T00:00:00.000",,"2012-05-21T00:00:00.000",,"Po Box 80600"
"0428343-01-001","0428343","S F Naturopathic Medicine Corp","San Francisco Natural Medicine","1615 20th St","San Francisco","CA","94107","2008-04-15T00:00:00.000",,"2008-04-15T00:00:00.000",,"610 Wisconsin St"
"0428347-01-001","0428347","Partner Fund Management Lp","Pfm","4 Embarcadero Ctr Ste 3500","San Francisco","CA","94111","2008-04-07T00:00:00.000",,"2011-02-15T00:00:00.000",,"475 Sansome St Ste 1720"
"0428379-01-999","0428379","West Clark R","Westco Electric","1578 Manchester Ct","Concord","CA","94521","2008-04-29T00:00:00.000",,"2008-04-29T00:00:00.000",,"1578 Manchester Ct"
"0428382-02-001","0428382","Chad Mitchell Associates Inc","Chad Mitchell Associates Inc","858 Florida St","San Francisco","CA","94110","2008-05-01T00:00:00.000",,"2014-02-25T00:00:00.000",,"858 Florida St"
"0428391-01-001","0428391","Mn Construction Inc","Mn Construction Inc","670 7th Ave","San Francisco","CA","94118","2008-04-25T00:00:00.000",,"2008-04-25T00:00:00.000",,"670 7th Ave"
"0428394-01-001","0428394","Gong Kenny","642 10th Ave Apartments","642 10th Ave","San Francisco","CA","94118","2008-04-21T00:00:00.000",,"2008-04-21T00:00:00.000",,"644 10th Ave # 1"
"0428394-02-002","0428394","Gong Kenny","Kenny Gong Construction","644 10th Ave #1","San Francisco","CA","94118","2008-04-21T00:00:00.000",,"2013-08-09T00:00:00.000",,"644 10th Ave # 1"
"0428405-01-001","0428405","Wing On Poultry Inc","San Francisco Poultry","1114 Grant Ave","San Francisco","CA","94133","2008-04-30T00:00:00.000",,"2010-07-14T00:00:00.000",,"1114 Grant Ave"
"0428412-02-001","0428412","In & Out Auto Glass Inc","In & Out Auto Glass Inc","221 Bay Shore Blvd","San Francisco","CA","94124","2008-01-01T00:00:00.000",,"2011-05-02T00:00:00.000",,"221 Bay Shore Blvd"
"0428416-01-001","0428416","Permasteelisa North America Co","Permasteelisa North America Co","301 Folsom St Ste B","San Francisco","CA","94105","2008-03-01T00:00:00.000",,"2008-03-01T00:00:00.000",,"1300 Hall Blvd Ste 1a"
