"ttxid","certificate_number","ownership_name","dba_name","full_business_address","city","state","business_zip","dba_start_date","dba_end_date","location_start_date","location_end_date","mailing_address_1"
"1326429-02-231","1005981","C10 Mission 23090 LLC","C10 Mission 2390 LLC","2390 Mission St Ste 106","San Francisco","CA","94110","2014-10-31T00:00:00.000",,"2014-11-01T00:00:00.000",,"0000 Undeliverable Mail"
"1326430-02-231","1005981","C10 Mission 23090 LLC","C10 Mission 2390 LLC","2390 Mission St Ste 104","San Francisco","CA","94110","2014-10-31T00:00:00.000",,"2014-11-01T00:00:00.000",,"0000 Undeliverable Mail"
"1326432-02-231","1143938","Three Colors Corp.","Three Colors Corp","4176 Horner St","Union City","CA","94587","2023-02-28T00:00:00.000",,"2023-02-28T00:00:00.000",,"4176 Horner St"
"1326434-02-231","1143939","Sunee Huang","12th Avenue Property","393 7th Ave Ste 301","San Francisco","CA","94118","2022-01-01T00:00:00.000",,"2022-01-01T00:00:00.000",,"393 7th Ave Ste 301"
"1326441-03-231","1143942","Julia's Kosher Kitchen","Julia’s Kosher Kitchen","87 Starview Dr","Oakland","CA","94618","2023-03-01T00:00:00.000",,"2023-03-01T00:00:00.000",,"87 Starview Dr"
"1326443-03-231","1096981","Miguel Gonzalez Ramirez","Miguel Gonzalez Ramirez","619 Clayton St Apt 1","San Francisco","CA","94117","2018-05-15T00:00:00.000",,"2023-03-01T00:00:00.000",,"619 Clayton St Apt 1"
"1326447-03-231","1143943","Land And Sea Professional Services, Inc.","I Sail SF","1292 Sanderling Is","Richmond","CA","94801","2023-02-01T00:00:00.000",,"2023-02-01T00:00:00.000",,"1292 Sanderling Is"
"1326449-03-231","1143945","Metronome Technologies, Inc.","Metronome Technologies, Inc.","77 Maiden Ln Ste 400","San Francisco","CA","94108","2019-11-20T00:00:00.000",,"2022-09-07T00:00:00.000",,"77 Maiden Ln Ste 400"
"1326457-03-231","1143948","Margaret Lattanzi-Silveus","Margaret Lattanzi-Silveus","1080 Eddy St Apt 206","San Francisco","CA","94109","2023-02-15T00:00:00.000",,"2023-02-15T00:00:00.000",,"1080 Eddy St Apt 206"
"1326459-03-231","1143949","Dcj Productions LLC","Dee Coco & Company","1300 Evans Ave 884404","San Francisco","CA","94188","2023-03-01T00:00:00.000",,"2023-03-01T00:00:00.000",,"884404 Po Box"
"1326460-03-231","1143949","Dcj Productions LLC","Dee Coco Johnson","1300 Evans Ave Unit 884","San Francisco","CA","94188","2023-03-01T00:00:00.000",,"2023-03-01T00:00:00.000",,"884404 Po Box"
"1326462-03-231","1143950","Marc Gerin","Marc Gerin","431 3rd Ave Apt 2","San Francisco","CA","94118","2023-03-01T00:00:00.000",,"2023-03-01T00:00:00.000",,"431 3rd Ave Apt 2"
"1326463-03-231","1143950","Marc Gerin","Gerin Consulting Design Production","431 3rd Ave Apt 2","San Francisco","CA","94118","2023-03-01T00:00:00.000",,"2023-03-01T00:00:00.000",,"431 3rd Ave Apt 2"
"1326464-03-231","1143950","Marc Gerin","Gcdp","431 3rd Ave Apt 2","San Francisco","CA","94118","2023-03-01T00:00:00.000",,"2023-03-01T00:00:00.000",,"431 3rd Ave Apt 2"
"1326467-03-231","1113859","Tisha Riley","Tisha Riley","106 Flower St","Bakersfield","CA","93305","2020-04-27T00:00:00.000",,"2023-01-02T00:00:00.000",,"106 Flower St"
"1326469-03-231","1143952","Thunderbird Real Estate LLC","Thunderbird Real Estate LLC","1690 Filbert St Apt","San Francisco","CA","94123","2023-01-01T00:00:00.000",,"2023-01-01T00:00:00.000",,"1965 Otoole Way"
"1326472-03-231","1040412","Open Palette Hospitality","Aphotic","155 12th St","San Francisco","CA","94103","2016-07-01T00:00:00.000",,"2023-03-01T00:00:00.000",,"816 Folsom St"
"1326473-03-231","1040412","Open Palette Hospitality","Aphotic","816 Folsom St","San Francisco","CA","94107","2016-07-01T00:00:00.000",,"2023-03-01T00:00:00.000",,"816 Folsom St"
"1326475-03-231","1079140","Amity Ventures LLC","Amity Ventures LLC","220 Halleck St Ste 120","San Francisco","CA","94129","2017-11-01T00:00:00.000",,"2022-09-01T00:00:00.000",,"220 Halleck St Ste 120"
"1326476-03-231","1143954","Aa Cornerstone Inc","Aa Cornerstone Inc","1920 Ocean Ave # A","San Francisco","CA","94127","2022-10-26T00:00:00.000",,"2022-10-26T00:00:00.000",,"1920 Ocean Ave # A"
"1326479-03-231","0489423","Lam Huynh Group LLC","Koja Kitchen Ca01","309 6th Ave","San Francisco","CA","94118","2014-06-01T00:00:00.000",,"2023-03-01T00:00:00.000",,"309 6th Ave"
"1326483-03-231","1143957","Gid Investment Advisers Corporation","Gid Investment Advisers Corporation","125 High St Fl 27","Boston","MA","2110","2016-06-01T00:00:00.000",,"2016-06-01T00:00:00.000",,"125 High St Fl 27"
"1326485-03-231","1143958","Birxlabs","Birxlabs","1878 32nd Ave","San Francisco","CA","94122","2023-03-01T00:00:00.000",,"2023-03-01T00:00:00.000",,"1878 32nd Ave"
"1326490-03-231","1143961","991 Mission Street LLC","991 Mission Street LLC","991 Mission St","San Francisco","CA","94103","2022-01-01T00:00:00.000",,"2022-01-01T00:00:00.000",,"991 Mission St"
"1326492-03-231","1025816","Cordoba Jesus Javier","Cordoba Jesus Javier","1051 Post St Apt 47","San Francisco","CA","94109","2009-09-10T00:00:00.000",,"2023-03-01T00:00:00.000",,"1051 Post St Apt 47"
"1326494-03-231","1143963","David Painting","David Painting","46 Carmel Ave","Daly City","CA","94015","2023-02-20T00:00:00.000",,"2023-02-20T00:00:00.000",,"46 Carmel Ave"
"1326500-03-231","1143966","Giovanni Trimble","Giovanni Trimble","703 West St Ste","Fort Bragg","CA","92103","2023-03-01T00:00:00.000",,"2023-03-01T00:00:00.000",,"0000 Undeliverable Mail"
"1326504-03-231","1143968","Allegra Mercedes Brown Leadership Development & Learning Design","Construct","4526  Edgewood Pl","Los Angeles","CA","90019","2023-03-01T00:00:00.000",,"2023-03-01T00:00:00.000",,"4526 1/2 Edgewood Pl"
"1326506-03-231","1143969","Aes Clean Technology","Aes Clean Technology","422 Stump Rd","Montgomeryville","PA","18936","2022-01-01T00:00:00.000",,"2022-01-01T00:00:00.000",,"422 Stump Rd"
"1326509-03-231","1143970","Labib M. Barance","Labib M. Barance","16 Merced Ave","San Francisco","CA","94127","2023-02-15T00:00:00.000",,"2023-02-15T00:00:00.000",,"16 Merced Ave"
"1326512-03-231","1143972","Carlos E. Hernandez Flores","Carlos E. Hernandez Flores","3145 Shane Dr","Richmond","CA","94806","2023-02-15T00:00:00.000",,"2023-02-15T00:00:00.000",,"3145 Shane Dr"
"1326514-03-231","1143973","James K Lee","James K Lee","1931 Noriega St","San Francisco","CA","94122","2020-01-01T00:00:00.000",,"2020-01-01T00:00:00.000",,"1931 Noriega St"
"1326516-03-231","1143974","Barry Mcdonnell","Barry Mcdonnell","2526 40th Ave","San Francisco","CA","94116","2023-03-01T00:00:00.000",,"2023-03-01T00:00:00.000",,"2526 40th Ave"
"1326521-03-231","1143976","Rumi Okabe","None","1021 Margaret Ct","Novato","CA","94947","2023-03-01T00:00:00.000",,"2023-03-01T00:00:00.000",,"1021 Margaret Ct"
"1326524-03-231","1137247","Mms Usa Holdings Inc","Mslgroup Americas, LLC","350 Bush St","San Francisco","CA","94104","2021-01-01T00:00:00.000",,"2021-01-01T00:00:00.000",,"Po Box 502"
"1326525-03-231","1137247","Mms Usa Holdings Inc","Saatchi & Saatchi North America, LLC","350 Bush St","San Francisco","CA","94104","2021-01-01T00:00:00.000",,"2021-01-01T00:00:00.000",,"Po Box 502"
"1326526-03-231","1137247","Mms Usa Holdings Inc","Rokkan Media LLC","350 Bush St","San Francisco","CA","94104","2021-01-01T00:00:00.000",,"2021-01-01T00:00:00.000",,"Po Box 502"
"1326527-03-231","1137247","Mms Usa Holdings Inc","Groupeconnect, LLC","350 Bush St","San Francisco","CA","94104","2021-01-01T00:00:00.000",,"2021-01-01T00:00:00.000",,"Po Box 502"
"1326528-03-231","1084039","Emergence Equity Management, Inc.","Emergence Equity Management, Inc","5 Pier The Embarcadero Ste 102","San Francisco","CA","94111","2017-05-31T00:00:00.000",,"2022-09-01T00:00:00.000",,"5 Pier Ste 102"
"1326529-03-231","1137247","Mms Usa Holdings Inc","Formerly Known As, LLC","350 Bush St","San Francisco","CA","94104","2021-01-01T00:00:00.000",,"2021-01-01T00:00:00.000",,"Po Box 502"
"1326530-03-231","1137247","Mms Usa Holdings Inc","Publicis Health, LLC","350 Bush St","San Francisco","CA","94104","2021-01-01T00:00:00.000",,"2021-01-01T00:00:00.000",,"Po Box 502"
"1326533-03-231","1137247","Mms Usa Holdings Inc","Razorfish, LLC","350 Bush St","San Francisco","CA","94104","2021-01-01T00:00:00.000",,"2022-06-01T00:00:00.000",,"Po Box 502"
"1326534-03-231","1137247","Mms Usa Holdings Inc","Lvl Sunset, LLC","350 Bush St","San Francisco","CA","94104","2021-01-01T00:00:00.000",,"2021-01-01T00:00:00.000",,"Po Box 502"
"1326535-03-231","1137247","Mms Usa Holdings Inc","Commission Junction LLC","350 Bush St","San Francisco","CA","94104","2021-01-01T00:00:00.000",,"2021-01-01T00:00:00.000",,"Po Box 502"
"1326537-03-231","1143979","T.H. Easter Consulting LLC","T.H. Easter Consulting LLC","112 S French St","Wilmington","DE","19801","2023-03-01T00:00:00.000",,"2023-03-01T00:00:00.000",,"112 S. French St #"
"1326538-03-231","1143979","T.H. Easter Consulting LLC","T.H. Easter Consulting, LLC","1026 Florin Rd # 301","Sacramento","CA","95831","2023-03-01T00:00:00.000",,"2023-03-01T00:00:00.000",,"112 S. French St #"
"1326539-03-231","1143979","T.H. Easter Consulting LLC","T.H. Easter Consulting, LLC","1701 Rhode Island Nw Ave","Washington","DC","20036","2023-03-01T00:00:00.000",,"2023-03-01T00:00:00.000",,"112 S. French St #"
"1326540-03-231","1143979","T.H. Easter Consulting LLC","T.H. Easter Consulting, LLC","301 Grant St Ste 270","Pittsburgh","PA","15219","2023-03-01T00:00:00.000",,"2023-03-01T00:00:00.000",,"112 S. French St #"
"1326541-03-231","1142222","Janice Fiore","272-276 Connecticut Apts","272 Connecticut St","San Francisco","CA","94107","2021-09-29T00:00:00.000",,"2021-09-29T00:00:00.000",,"238 Townsend St"
"1326542-03-231","1142222","Janice Fiore","1301-1307 Hampshire Apts","238 Townsend St","San Francisco","CA","94107","2021-09-29T00:00:00.000",,"2021-09-29T00:00:00.000",,"238 Townsend St"
"1326543-03-231","1143137","Fiore3 LLC","987 Rhode Island Apts","987 Rhode Island St","San Francisco","CA","94107","2020-01-01T00:00:00.000",,"2023-03-01T00:00:00.000",,"238 Townsend St"
"1326546-03-231","1143980","54 Geary LLC","54 Geary LLC","1301 Marina Village Park Way Ste 240","Alameda","CA","94501","2023-03-01T00:00:00.000",,"2023-03-01T00:00:00.000",,"1301 Marina Village Park Way Ste 240"
"1326547-03-231","1143981","Bandit Dolores Park LLC","Bandit","499 Dolores St","San Francisco","CA","94110","2023-03-01T00:00:00.000",,"2023-03-01T00:00:00.000",,"499 Dolores St"
"1326548-03-231","0442717","Sauce Labs Inc","Sauce Labs Inc","450 Sansome St Ste 900","San Francisco","CA","94111","2008-08-29T00:00:00.000",,"2022-08-01T00:00:00.000",,"450 Sansome St"
"1326550-03-231","1143982","Lock Doctor","Lock Doctor","8241 Faulkner Way","Elk Grove","CA","95758","2015-06-01T00:00:00.000",,"2015-06-01T00:00:00.000",,"8241 Faulkner Way"
"1326554-03-231","1143984","Planhat, Inc.","Planhat, Inc.","2818 23rd St","San Francisco","CA","94110","2023-01-01T00:00:00.000",,"2023-01-01T00:00:00.000",,"2810 N Church St Unit 80657"
"1326560-03-231","1143987","Go Roof Tune Up, Inc","Go Roof Tune Up, Inc","6809 Indiana Ave 130","Riverside","CA","92506","2023-03-01T00:00:00.000",,"2023-03-01T00:00:00.000",,"6809 Indiana Ave"
"1326567-03-231","1143989","Jade Building Material Supplies Inc","Jade Building Material Supplies Inc","1601 Ocean Ave","San Francisco","CA","94112","2023-03-01T00:00:00.000",,"2023-03-01T00:00:00.000",,"1601 Ocean Ave"
"1326568-03-231","1100758","Susanna Douglas","Susanna Douglas Architecture","503 Dolores St Ste 204","San Francisco","CA","94114","2015-01-01T00:00:00.000",,"2023-03-01T00:00:00.000",,"3887 20th St 2 Apt"
"1326574-03-231","1143992","Russell Kuhn","Honeycomb Salon","3915 N 24th St Ste C","San Francisco","CA","94114","2014-05-06T00:00:00.000",,"2014-05-06T00:00:00.000",,"5061 92nd Ave Sw"
"1326576-03-231","1143993","Flynn Management Inc","Flynn Management Inc","225 Bush St Ste 1800","San Francisco","CA","94104","2023-03-01T00:00:00.000",,"2023-03-01T00:00:00.000",,"225 Bush St Ste 1800"
"1326578-03-231","1143994","Varga Construction Inc","Varga Construction","1481 Stannage Ave","Berkeley","CA","94702","2023-03-01T00:00:00.000",,"2023-03-01T00:00:00.000",,"1481 Stannage Ave"
"1326579-03-231","1143994","Varga Construction Inc","Project Artaud. 499 Alabama. Sf 94110","499 Alabama St","San Fran","CA","94110","2023-03-01T00:00:00.000",,"2023-03-01T00:00:00.000",,"1481 Stannage Ave"
"1326583-03-231","1143996","Funky Group LLC","Funky Elephant","1270 Valencia St","San Francisco","CA","94110","2023-03-01T00:00:00.000",,"2023-03-01T00:00:00.000",,"1056 61st St Apt A"
"1326587-03-231","1143998","Firebolt Analytics, Inc.","Firebolt Analytics, Inc.","234 Front St Fl 2","San Francisco","CA","94111","2021-01-31T00:00:00.000",,"2021-01-31T00:00:00.000",,"520 Kirkland Way"
"1326589-03-231","1143999","Faraday And Future","Faraday And Future","18455 S Figueroa St","Gardena","CA","90248","2022-11-01T00:00:00.000",,"2022-11-01T00:00:00.000",,"18455 S Figueroa St"
"1326590-03-231","0324375","Dumanis Paul F","Pf Dumanis Structural Bodywork","211 Gough St Ste 205","San Francisco","CA","94102","1999-03-02T00:00:00.000",,"2009-04-24T00:00:00.000",,"40 Bayview St"
"1326592-03-231","1144000","Cox Strategic Services, LLC","Cox Strategic Services, LLC","251 Little Falls Dr","Wilmington","DE","19808","2020-01-03T00:00:00.000",,"2020-01-03T00:00:00.000",,"251 Little Falls Dr"
"1326593-03-231","1027940","Rtb Digital Media Corporation","Improvado Inc","2 Embarcadero Ctr 8-150","San Francisco","CA","94111","2015-04-24T00:00:00.000",,"2023-03-01T00:00:00.000",,"Po Box 5085"
