"ttxid","certificate_number","ownership_name","dba_name","full_business_address","city","state","business_zip","dba_start_date","dba_end_date","location_start_date","location_end_date","mailing_address_1"
"1362323-05-241","1158883","Ademo Construction, Inc","Ademo Construction, Inc","19820 Graystone Ln","San Jose","CA","95120","2024-05-28T00:00:00.000",,"2024-05-28T00:00:00.000",,"19820 Graystone Ln"
"1362329-05-241","1141377","Cristian A. Alvarenga Funes","Alvarenyga Funes Cleaning Services","327 Commercial Ave","South San Francisco","CA","94080","2022-12-16T00:00:00.000",,"2024-05-28T00:00:00.000",,"327 Commercial Ave"
"1362331-05-241","1158888","Graymar Environmental Services, Inc.","Graymar Environmental Services, Inc.","5600 Foodlink St Bldg 200","Sacramento","CA","95828","2024-05-28T00:00:00.000",,"2024-05-28T00:00:00.000",,"601 S Pioneer Way Ste F218"
"1362332-05-241","1058654","Side Inc","Ocean Element Real Estate","580 4th St","San Francisco","CA","94107","2016-09-01T00:00:00.000",,"2024-05-28T00:00:00.000",,"580 4th St"
"1362333-05-241","1092623","Top Beef, LLC","R&P","55 Division St","San Francisco","CA","94103","2018-09-12T00:00:00.000",,"2024-05-16T00:00:00.000",,"25 Division St Ste 202"
"1362334-05-241","0478080","Alliance Ground International","Agi Cargo, LLC","648 West Field Rd","San Francisco","CA","94128","2013-05-01T00:00:00.000",,"2016-06-01T00:00:00.000",,"9130 S Dadeland Blvd Ste 1801"
"1362335-05-241","0328435","Fanady Kimberly A","Law Offices Of Kimberly A. Fanady","375 Elizabeth St","San Francisco","CA","94114","1999-01-01T00:00:00.000",,"2024-04-29T00:00:00.000",,"375 Elizabeth St"
"1362337-05-241","1158890","Voyager Space Holdings, Inc & Subsidiaries","Voyager Space Holdings, Inc & Subsidiaries","1225 17th St Ste 1100","Denver","CO","80202","2023-11-06T00:00:00.000",,"2023-11-06T00:00:00.000",,"1225 17th St Ste 1100"
"1362338-05-241","1142664","Vip Cleaning Crew LLC","Vip Cleaning Crew LLC","850 Campus Dr Apt 205","Daly City","CA","94015","2023-02-02T00:00:00.000",,"2024-05-28T00:00:00.000",,"850 Campus Dr Apt 205"
"1362339-05-241","0486307","Kantarci Volkan","Starline","403 Iron Hill St","Pleasant Hill","CA","94523","2014-01-21T00:00:00.000",,"2024-05-28T00:00:00.000",,"403 Iron Hill St"
"1362340-05-241","1002608","John H Cigavic IIi Esq","Basic Legal Services","319 West Portal Ave","San Francisco","CA","94127","2014-07-21T00:00:00.000",,"2023-01-01T00:00:00.000",,"50 California St Ste 1500"
"1362341-05-241","1155622","Sean Chau","Sean Chau Construction Roofing","2243 Vegas Ave","Castro Valley","CA","94546","2024-02-26T00:00:00.000",,"2024-05-28T00:00:00.000",,"2243 Vegas Ave"
"1362342-05-241","1155295","Antonio Monaco","Monaco & Co Hair Studio","15 Columbus Ave","San Francisco","CA","94111","2024-02-16T00:00:00.000",,"2024-05-28T00:00:00.000",,"105 Forrest Ave Apt 19"
"1362344-05-241","1158891","Lotus Tao Culture Association","Lotus Tao Culture Association","2495 Irving St","San Francisco","CA","94122","2024-05-28T00:00:00.000",,"2024-05-28T00:00:00.000",,"2495 Irving St"
"1362345-05-241","1068255","Tinsley Joseph","Fast Response Plumbing And Rooter","4444 Geary Blvd Ste 203","San Francisco","CA","94118","2017-04-06T00:00:00.000",,"2024-05-01T00:00:00.000",,"236 West Portal Ave #459"
"1362346-05-241","1126722","Future Power Corporation","Energy Conservation Options","3751 International Blvd","Oakland","CA","94601","2021-08-06T00:00:00.000",,"2022-04-01T00:00:00.000",,"3751 International Blvd"
"1362348-05-241","1098956","Holotech Studios Inc.","Holotech Studios, Inc","501 2nd St","San Francisco","CA","94107","2017-10-06T00:00:00.000",,"2021-08-31T00:00:00.000",,"501 2nd St Ste 100"
