"ttxid","certificate_number","ownership_name","dba_name","full_business_address","city","state","business_zip","dba_start_date","dba_end_date","location_start_date","location_end_date","mailing_address_1"
"0420192-01-001","0420192","Himes-Powers Susan K","Susan Himes-Powers","1563 45th Ave","San Francisco","CA","94122","1999-09-01T00:00:00.000",,"1999-09-01T00:00:00.000",,"1851 38th Ave"
"0420195-01-001","0420195","Yien Michael","The Dawgfather","401 Shields St","San Francisco","CA","94132","2007-08-01T00:00:00.000",,"2009-02-25T00:00:00.000",,"401 Shields St"
"0420212-01-001","0420212","San Francisco Automotive & Sup","San Francisco Automotive & Sup","5929 Mission St","San Francisco","CA","94112","2007-07-01T00:00:00.000",,"2007-07-01T00:00:00.000",,"5929 Mission St"
"0420221-01-001","0420221","Romanov Edward Y","266 21st Ave Apts","266 21st Ave","San Francisco","CA","94121","2007-07-01T00:00:00.000",,"2007-07-01T00:00:00.000",,"1410 Noriega St"
"0420222-01-001","0420222","Fowler Property Acquisitions","Fowler Property Acquisitions","100 Bush St Ste 510","San Francisco","CA","94104","2006-01-27T00:00:00.000",,"2006-01-27T00:00:00.000",,"2082 Michelson Dr Fl 4"
"0420238-01-001","0420238","Fourbarrel Coffee","Fourbarrel Coffee","375 Valencia St","San Francisco","CA","94103","2007-07-27T00:00:00.000",,"2007-07-27T00:00:00.000",,"375 Valencia St"
"0420238-02-001","0420238","Fourbarrel Coffee","The Mill","736 Divisadero St","San Francisco","CA","94117","2007-07-27T00:00:00.000",,"2012-12-19T00:00:00.000",,"375 Valencia St"
"0420249-01-001","0420249","Trj Negrete Inc","Tbm Tinos Building Maintenance","350 Glenview Dr Apt 9","San Francisco","CA","94131","2007-07-01T00:00:00.000",,"2007-07-01T00:00:00.000",,"350 Glenview Dr Apt 9"
"0420260-01-001","0420260","Slissman Janet E","Doggie Business","3611 Taraval St","San Francisco","CA","94116","2007-08-01T00:00:00.000",,"2007-08-01T00:00:00.000",,"3611 Taraval St"
"0420263-01-001","0420263","Humran Mohammed A","New York Tobacco","29 Grove St","San Francisco","CA","94102","2007-09-01T00:00:00.000",,"2007-09-01T00:00:00.000",,"29 Grove St"
"0420273-01-001","0420273","Edward J Murphy Trust","S O Market Loft Corp","101 Claremont Blvd","San Francisco","CA","94127","2007-06-29T00:00:00.000",,"2007-06-29T00:00:00.000",,"101 Claremont Blvd"
"0420278-01-001","0420278","Murphy Edward J","101 Claremont Blvd Apt.","101 Claremont Blvd","San Francisco","CA","94127","2007-03-01T00:00:00.000",,"2007-03-01T00:00:00.000",,"101 Claremont Blvd"
"0420282-01-001","0420282","Valart Egineering LLC","Valart Engineering LLC","2886 Geary Blvd","San Francisco","CA","94118","2007-07-31T00:00:00.000",,"2007-07-31T00:00:00.000",,"5616 Geary Blvd Ste 207"
"0420283-04-001","0420283","Modern Way Home Supplies Inc","Modern Way Home Supplies","70 Charter Oak Ave","San Francisco","CA","94124","2007-08-01T00:00:00.000",,"2011-08-01T00:00:00.000",,"70 Charter Oak Ave"
"0420284-01-001","0420284","Agnes Enterprises Inc","Hollywood Food Center","6146 Geary Blvd","San Francisco","CA","94121","2007-07-01T00:00:00.000",,"2007-07-01T00:00:00.000",,"6146 Geary Blvd"
"0420297-01-999","0420297","Redwood Services Inc","Redwood Debris Box Service","350 Lang Rd","Hillsborough","CA","94010","2004-01-01T00:00:00.000",,"2004-01-01T00:00:00.000",,"350 Lang Rd"
"0420310-01-001","0420310","Goodrow Russell L","Law Offices Of Russell Goodrow","345 Franklin St","San Francisco","CA","94102","2007-07-28T00:00:00.000",,"2007-07-28T00:00:00.000",,"345 Franklin St"
"0420314-01-999","0420314","Farwest Insulation Cont","Farwest Insulation Contracting","1220 S Sherman St","Anaheim","CA","92805","2007-07-26T00:00:00.000",,"2007-07-26T00:00:00.000",,"1220 S Sherman St"
"0420327-02-001","0420327","Yasinsky Valentina V","Geary Dental Center","4225 Geary Blvd","San Francisco","CA","94118","2009-06-11T00:00:00.000",,"2009-06-11T00:00:00.000",,"4225 Geary Blvd"
"0420328-01-999","0420328","Active Business Solutions Inc","Active Business Solutions Inc","2229 Harbor Bay Prkwy","Alameda","CA","94502","2008-05-01T00:00:00.000",,"2008-05-01T00:00:00.000",,"2229 Harbor Bay Pkwy"
"0420332-01-001","0420332","Rising Sun Physical Thrpy Inc","Rising Sun Physical Thrpy Inc","500 Sutter St Ste 514","San Francisco","CA","94102","2007-07-18T00:00:00.000",,"2010-08-01T00:00:00.000",,"2082 Quesada Ave"
"0420346-01-001","0420346","Dainese Usa Inc","D-Store San Francisco","131 S Van Ness Ave","San Francisco","CA","94103","2009-01-01T00:00:00.000",,"2009-01-01T00:00:00.000",,"1001 Brioso Dr"
"0420349-01-999","0420349","Sedes Architecture Inc","Sedes Architecture Inc","1093 Sycamore Dr","Millbrae","CA","94030","2007-08-01T00:00:00.000",,"2007-08-01T00:00:00.000",,"800 El Camino Real"
"0420353-01-001","0420353","Carter Deborah","Serenity Light Yoga","4424 Fulton St Apt 7","San Francisco","CA","94121","2007-08-01T00:00:00.000",,"2007-08-01T00:00:00.000",,"4424 Fulton St Apt 7"
"0420367-01-001","0420367","Build Group Inc","Build Group Inc","457 Minna St Ste 100","San Francisco","CA","94103","2007-08-01T00:00:00.000",,"2010-09-27T00:00:00.000",,"160 S Van Ness Ave"
"0420371-01-001","0420371","Tlk Steel Incorporated","Tlk Steel Incorporated","1300 Van Dyke Ave #D","San Francisco","CA","94124","2007-07-25T00:00:00.000",,"2007-07-25T00:00:00.000",,"1300 Van Dyke Ave Ste D"
"0420372-01-001","0420372","Fok-Tang Nina","Nina Tang Insurance Services","450 Grant Ave #201","San Francisco","CA","94108","2007-08-01T00:00:00.000",,"2007-08-01T00:00:00.000",,"450 Grant Ave # 201"
"0420392-01-001","0420392","Weinstein R A Schulman S Et Al","Sunset Events","1424 20th Ave","San Francisco","CA","94122","2007-08-02T00:00:00.000",,"2007-08-02T00:00:00.000",,"1424 20th Ave"
"0420402-01-001","0420402","Bevc Robert","Brs Construction","39 Escondido Ave","San Francisco","CA","94132","2007-08-01T00:00:00.000",,"2007-08-01T00:00:00.000",,"39 Escondido Ave"
"0420404-01-001","0420404","Ejm Contractors Inc","631 Divisadero St Assoc LLC","631 Divisadero St","San Francisco","CA","94117","2007-07-01T00:00:00.000",,"2007-07-01T00:00:00.000",,"101 Claremont Blvd"
"0420437-01-001","0420437","479-487 Vallejo Street Hoa","479-487 Vallejo Street Hoa","479 487 Vallejo St","San Francisco","CA","94133","2007-07-30T00:00:00.000",,"2007-07-30T00:00:00.000",,"479 Vallejo St"
"0420438-01-001","0420438","Social Venture Network","Carbon Concierge","1016 Torney Ave Fl 3","San Francisco","CA","94129","2007-01-01T00:00:00.000",,"2007-01-01T00:00:00.000",,"0000 Undeliverable Mail"
"0420441-01-001","0420441","Arnita Hanna G","Quality Snacks","3288 21st St #66","San Francisco","CA","94110","2007-08-03T00:00:00.000",,"2007-08-03T00:00:00.000",,"430 Station Park Cir Unit 209"
"0420442-01-001","0420442","Fifth Keil Company","Fifth Keil Company","244 Kearny St Fl 3","San Francisco","CA","94108","2007-07-20T00:00:00.000",,"2007-07-20T00:00:00.000",,"244 Kearny St Fl 3"
"0420485-01-001","0420485","Barney's Inc","Barneys New York","77 Ofarrell St","San Francisco","CA","94108","2007-09-19T00:00:00.000",,"2007-09-19T00:00:00.000",,"0000 Undeliverable Mail"
"0420488-01-001","0420488","Thomson Global Markets Inc","Thomson Global Markets","425 Market St","San Francisco","CA","94105","2005-03-31T00:00:00.000",,"2005-03-31T00:00:00.000",,"610 Opperman Dr"
"0420520-01-002","0420520","Twitter Inc","Twitter Inc","1355 Market St Ste 900","San Francisco","CA","94103","2007-05-17T00:00:00.000",,"2012-06-11T00:00:00.000",,"1355 Market St Ste 900"
"0420543-01-001","0420543","Sutton Jane W & John P","1355 3rd Ave Apartments","1355 3rd Ave","San Francisco","CA","94122","2007-08-01T00:00:00.000",,"2007-08-01T00:00:00.000",,"15 Lindo Park Dr"
"0420552-01-001","0420552","Realtelephony Inc","Realtelephony Inc","48 Loraine Ct","San Francisco","CA","94118","2007-07-01T00:00:00.000",,"2007-07-01T00:00:00.000",,"48 Loraine Ct"
"0420556-01-001","0420556","Cac Properties LLC","Cac Properties LLC","74 Langton St","San Francisco","CA","94103","2007-07-01T00:00:00.000",,"2007-07-01T00:00:00.000",,"2203 Newcomb Ave"
"0420559-02-001","0420559","Martinkovic Milford Inc","Mma Medical Architects","520 Sutter St","San Francisco","CA","94102","2005-01-01T00:00:00.000",,"2011-01-01T00:00:00.000",,"101 Montgomery St Ste 650"
"0420566-01-001","0420566","Pcap Managers LLC","Pcap Managers LLC","4 Embarcadero Ctr Ste 3610","San Francisco","CA","94111","2007-03-21T00:00:00.000",,"2007-03-21T00:00:00.000",,"4 Embarcadero Ctr 3610 Ste"
"0420588-01-001","0420588","345-355 Presidio Ave Apartment","345-355 Presidio Ave Apartment","345 Presidio Ave #355","San Francisco","CA","94115","2000-01-01T00:00:00.000",,"2000-01-01T00:00:00.000",,"5415 Lenora Rd"
"0420613-01-001","0420613","Allied Teamwork Construction","Allied Teamwork Construction","46 Niantic Ave","San Francisco","CA","94132","2007-07-02T00:00:00.000",,"2007-07-02T00:00:00.000",,"46 Niantic Ave"
"0420628-01-001","0420628","Bettendorff John A","John Bettendorff","428 Dewey Blvd","San Francisco","CA","94116","2007-08-01T00:00:00.000",,"2007-08-01T00:00:00.000",,"428 Dewey Blvd"
"0420649-01-999","0420649","Bertotti Landscaping Inc","Bertotti Landscaping Inc","2425 Old Adobe Rd","Petaluma","CA","94954","2007-08-01T00:00:00.000",,"2007-08-01T00:00:00.000",,"2425 Old Adobe Rd"
"0420654-01-001","0420654","Escobar Gladys M Avelino Salva","Escobar Roofing Fixed","855 Missouri St","San Francisco","CA","94107","2007-08-13T00:00:00.000",,"2011-05-04T00:00:00.000",,"855 Missouri St"
"0420655-02-001","0420655","Chevron Usa Inc","Chevron Usa Inc 90838","1100 Junipero Serra Blvd","San Francisco","CA","94132","2007-06-01T00:00:00.000",,"2007-06-01T00:00:00.000",,"Po Box 6004 Permit Desk"
"0420655-04-001","0420655","Chevron Usa Inc","Chevron Usa Inc 91000","1288 19th Ave","San Francisco","CA","94122","2007-06-01T00:00:00.000",,"2007-06-01T00:00:00.000",,"Po Box 6004 Permit Desk"
"0420655-05-001","0420655","Chevron Usa Inc","Chevron Usa Inc 90087","1000 Harrison St","San Francisco","CA","94103","2007-06-01T00:00:00.000",,"2007-06-01T00:00:00.000",,"Po Box 6004 Permit Desk"
"0420655-07-001","0420655","Chevron Usa Inc","Chevron Usa Inc 93535","1790 Lombard St","San Francisco","CA","94123","2007-06-01T00:00:00.000",,"2007-06-01T00:00:00.000",,"Po Box 6004 Permit Desk"
"0420655-08-001","0420655","Chevron Usa Inc","Chevron Usa Inc 90787","2998 San Jose Ave","San Francisco","CA","94112","2007-06-01T00:00:00.000",,"2007-06-01T00:00:00.000",,"Po Box 6004 Permit Desk"
"0420655-09-001","0420655","Chevron Usa Inc","Chevron Usa Inc 90030","1501 Van Ness Ave","San Francisco","CA","94109","2007-06-01T00:00:00.000",,"2007-06-01T00:00:00.000",,"Po Box 6004 Permit Desk"
"0420655-10-001","0420655","Chevron Usa Inc","Chevron Usa Inc 90535","3675 Geary Blvd","San Francisco","CA","94118","2007-06-01T00:00:00.000",,"2007-06-01T00:00:00.000",,"Po Box 6004 Permit Desk"
"0420661-01-999","0420661","Fides Construction Inc","Fides Construction Inc","1093 Sycamore Dr","Millbrae","CA","94030","2007-08-01T00:00:00.000",,"2007-08-01T00:00:00.000",,"800 El Camino Real Ste F"
"0420663-02-001","0420663","Melicor Home Care LLC","Melicor Home Care LLC","5654 Mission St #C","San Francisco","CA","94112","2007-06-09T00:00:00.000",,"2012-06-30T00:00:00.000",,"5654c Mission St"
"0420690-01-001","0420690","Fong Charles P","Primo Plumbing","2038 Stockton St","San Francisco","CA","94133","2007-08-13T00:00:00.000",,"2007-08-13T00:00:00.000",,"2038 Stockton St"
"0420725-01-001","0420725","Ammunition LLC","Ammunition LLC","1500 Sansome St Roundhouse One","San Francisco","CA","94111","2007-03-05T00:00:00.000",,"2007-03-05T00:00:00.000",,"1500 Sansome St"
"0420732-01-999","0420732","Western Asset Management Compa","Western Asset Management Compa","385 E Colorado Blvd","Pasadena","CA","91101","2007-01-07T00:00:00.000",,"2007-01-07T00:00:00.000",,"385 E Colorado Blvd"
"0420739-01-999","0420739","Cal Plumbing & Radiant Heating","Cal Plumbing & Radiant Heating","2601adel Ine St 199","Oakland","CA","94607","2007-08-15T00:00:00.000",,"2007-08-15T00:00:00.000",,"2601 Adeline St Ste 199"
"0420750-01-001","0420750","Smart Assets Inc","Smart Assets Inc","795 Sutter St","San Francisco","CA","94109","2007-08-01T00:00:00.000",,"2007-08-01T00:00:00.000",,"795 Sutter St"
"0420762-01-001","0420762","Cmea Development Company LLC","Cmea Development Company LLC","1 Letterman Dr #Ccm500","San Francisco","CA","94129","2007-01-01T00:00:00.000",,"2011-09-01T00:00:00.000",,"2181 Greenwich St"
"0420767-01-001","0420767","Reineck Jack","Rufus Graphics","1425 Cole St Ste","San Francisco","CA","94117","2007-01-01T00:00:00.000",,"2007-01-01T00:00:00.000",,"1425 Cole St"
"0420781-01-001","0420781","Aoki Brenda","Belly To Belly","41 Parsons St","San Francisco","CA","94118","2007-08-16T00:00:00.000",,"2007-08-16T00:00:00.000",,"43 Parsons St"
"0420782-01-001","0420782","Herbert Hotel LLC","Herbert Hotel","161 Powell St","San Francisco","CA","94102","2007-06-15T00:00:00.000",,"2007-06-15T00:00:00.000",,"240 Ofarrell St"
"0420799-01-001","0420799","High Powered Marketing LLC","High Powered Marketing LLC","358 Collingwood St","San Francisco","CA","94114","2007-08-01T00:00:00.000",,"2007-08-01T00:00:00.000",,"358 Collingwood St"
"0420810-01-001","0420810","Cronander Jonathan A","903 Ashbury St Apts","903 Ashbury St","San Francisco","CA","94117","2007-08-16T00:00:00.000",,"2007-08-16T00:00:00.000",,"70 Sunrise Ave"
"0420812-01-001","0420812","Kwon Kwang P & Kwon Eun Sook","Blue Bird Cleaners","1341 Clement St","San Francisco","CA","94118","2007-08-27T00:00:00.000",,"2007-08-27T00:00:00.000",,"1341 Clement St"
"0420813-01-001","0420813","Chukwuemeka Jude C","Ugada United Autos","520 Fulton St #1","San Francisco","CA","94102","2007-09-01T00:00:00.000",,"2007-09-01T00:00:00.000",,"3400 Richmond Pkwy Apt 2024"
"0420813-02-999","0420813","Chukwuemeka Jude C","Jude C Chukwuemeka","2231 E Leland Rd Apt 150","Bay Point","CA","94565","2007-09-01T00:00:00.000",,"2011-05-27T00:00:00.000",,"3400 Richmond Pkwy Apt 2024"
"0420818-01-001","0420818","Wassmer Susana A","Wassmer Consulting","1025 Prague St","San Francisco","CA","94112","2007-08-17T00:00:00.000",,"2007-08-17T00:00:00.000",,"1025 Prague St"
"0420819-01-001","0420819","The Walther Foundation","The Walther Foundation","3636 Buchanan St","San Francisco","CA","94123","2004-05-05T00:00:00.000",,"2004-05-05T00:00:00.000",,"3636 Buchanan St"
"0420849-01-001","0420849","Kim Yong C","First Refrigeration Co","396 Ellis St","San Francisco","CA","94102","2007-08-17T00:00:00.000",,"2007-08-17T00:00:00.000",,"1201 Monument Blvd Spc 64"
"0420857-01-001","0420857","574 Escuela LLC","Monte Cristo The","600 Presidio Ave","San Francisco","CA","94115","2007-08-17T00:00:00.000",,"2007-08-17T00:00:00.000",,"600 Presidio Ave"
"0420868-01-001","0420868","Vonder Haar Al A","Doggies A Gogo","3375 Market St","San Francisco","CA","94114","2007-09-01T00:00:00.000",,"2007-09-01T00:00:00.000",,"3375 Market St"
"0420871-01-999","0420871","Maniglia Landscape Inc","Maniglia Landscape Inc","1655 Berryessa Rd","San Jose","CA","95133","2007-07-15T00:00:00.000",,"2007-07-15T00:00:00.000",,"1655 Berryessa Rd"
"0420873-01-001","0420873","Internet Science Education Pjt","Internet Science Education Pjt","805 Chestnut St","San Francisco","CA","94133","1995-06-12T00:00:00.000",,"1995-06-12T00:00:00.000",,"807 Chestnut St Unit"
"0420885-02-999","0420885","Cameron Zachary A","Cameron Electric","7174 Silverado Trl","Napa","CA","94558","2013-04-18T00:00:00.000",,"2013-04-18T00:00:00.000",,"978 Kaiser Rd A Ste"
"0420898-01-001","0420898","Friends Of St Francis Childcar","Friends Of St Francisc Childca","50 Belcher St","San Francisco","CA","94114","1981-04-04T00:00:00.000",,"1981-04-04T00:00:00.000",,"50 Belcher St"
"0420914-01-001","0420914","Reidbord Steven P","Reidbord Steven P","3331 Sacramento St","San Francisco","CA","94118","2007-02-01T00:00:00.000",,"2007-02-01T00:00:00.000",,"3331 Sacramento St"
"0420915-01-001","0420915","Strauss Philip R","Ironstrauss Productions","1450 Chestnut St Apt 204","San Francisco","CA","94123","2007-08-15T00:00:00.000",,"2007-08-15T00:00:00.000",,"1360 Portola Dr"
"0420915-02-001","0420915","Strauss Philip R","Is There A Draft In Here? Prod","1450 Chestnut St Apt 204","San Francisco","CA","94123","2007-08-15T00:00:00.000",,"2007-08-15T00:00:00.000",,"1360 Portola Dr"
"0420917-01-999","0420917","Freeman Ronnie D","Freeman Construction Company","3902 Delano Ave","Stockton","CA","95204","2007-09-13T00:00:00.000",,"2007-09-13T00:00:00.000",,"3902 Delano Ave"
"0420947-01-999","0420947","Whirry Robert A","Roberty Whirry","2347 Silver Ridge Ave","Los Angeles","CA","90039","2007-08-17T00:00:00.000",,"2007-08-17T00:00:00.000",,"4470 W Sunset Blvd # 144"
"0420956-01-001","0420956","Wolf Pack Productions LLC","Wolf Pack Productions LLC","827 Joost Ave","San Francisco","CA","94127","2007-08-01T00:00:00.000",,"2007-08-01T00:00:00.000",,"827 Joost Ave"
"0420969-01-999","0420969","Cly Incorporated","Sonoma Marin Construction","1077 Lakeville St","Petaluma","CA","94952","2007-08-22T00:00:00.000",,"2007-08-22T00:00:00.000",,"0000 Undeliverable Mail"
"0420986-01-001","0420986","214 Fillmore Street LLC","214 Fillmore St Bldg","214 Fillmore St","San Francisco","CA","94117","2007-08-22T00:00:00.000",,"2007-08-22T00:00:00.000",,"765 Market St Apt 29g"
"0420996-01-001","0420996","Wong Wai H","American Metro Group","5844 Geary Blvd","San Francisco","CA","94121","2007-09-01T00:00:00.000",,"2007-10-23T00:00:00.000",,"1336 10th Ave # A"
"0420998-01-999","0420998","Bolduan Jeffrey P","Green Valley Growers","10450 Cherry Ridge Rd","Sebastopol","CA","95472","2006-02-01T00:00:00.000",,"2006-02-01T00:00:00.000",,"10450 Cherry Ridge Rd"
"0420999-01-001","0420999","Wtl Corporation","2351 Filbert St Apts","2351 Filbert St","San Francisco","CA","94123","2007-08-01T00:00:00.000",,"2007-08-01T00:00:00.000",,"220 Jackson St Ste 300"
"0421015-01-001","0421015","Ketama Cooperative Inc","Ketama Cooperative Inc","14 Valencia St","San Francisco","CA","94103","2007-08-24T00:00:00.000",,"2007-08-24T00:00:00.000",,"14 Valencia St"
"0421023-01-001","0421023","Audium Inc","Audium Inc","1616 Bush St","San Francisco","CA","94109","1967-01-01T00:00:00.000",,"1967-01-01T00:00:00.000",,"1616 Bush St"
"0421032-01-001","0421032","Sky Holding Company LLC","Sky Holding Company LLC","850 Montgomery St Ste 200","San Francisco","CA","94133","2007-09-01T00:00:00.000",,"2010-07-01T00:00:00.000",,"559 Pacific Ave"
"0421034-01-001","0421034","Fitch Financial Advisors LLC","Fitch Financial Advisors","2627 Chestnut St","San Francisco","CA","94123","2006-07-15T00:00:00.000",,"2006-07-15T00:00:00.000",,"2627 Chestnut St"
"0421035-01-001","0421035","Scheer Dana G","Golden Gate Grooming","1559 7th Ave","San Francisco","CA","94122","2007-08-24T00:00:00.000",,"2007-08-24T00:00:00.000",,"2246 31st Ave"
"0421053-02-001","0421053","Vancelette April A","Woodleaf Eating Disorder Ctr","45 Franklin St Ste 205","San Francisco","CA","94102","2012-03-21T00:00:00.000",,"2012-03-21T00:00:00.000",,"40 Parnassus Ave"
"0421056-01-001","0421056","Kullukian Paul","Kullukian Trus","45 & 49 Powell St","San Francisco","CA","94102","1967-06-07T00:00:00.000",,"1967-06-07T00:00:00.000",,"1940 Parkside Ave"
"0421065-01-001","0421065","Au Co Vietnamese Cultural Ctr","Au Co Vietnamese Cultural Ctr","350 Girar St","San Francisco","CA","94134","1993-10-01T00:00:00.000",,"1993-10-01T00:00:00.000",,"Po Box 347042"
"0421078-01-001","0421078","Tran Tuan","Simply Unique Nails","734 14th St #1","San Francisco","CA","94114","2007-09-08T00:00:00.000",,"2007-09-08T00:00:00.000",,"734 14th St # 1"
"0421084-01-001","0421084","Mcgourty John F","John Francis Spa","4200 18th St Ste 101","San Francisco","CA","94114","2007-08-27T00:00:00.000",,"2007-08-27T00:00:00.000",,"4200 18th St Ste 101"
"0421096-02-001","0421096","Suntrust Robinson Humphrey Inc","Suntrust Robinson Humphrey Inc","1 Montgomery Tower 2800","San Francisco","CA","94104","2003-01-01T00:00:00.000",,"2013-11-01T00:00:00.000",,"Po Box 483"
"0421098-01-001","0421098","Fong Nga Hang","Pho #1","2571 San Bruno Ave","San Francisco","CA","94134","2007-09-01T00:00:00.000",,"2007-09-01T00:00:00.000",,"2571 San Bruno Ave"
"0421103-01-001","0421103","Melvin Bernadette M","Bernie's","3966 24th St","San Francisco","CA","94114","2007-09-12T00:00:00.000",,"2007-09-12T00:00:00.000",,"3966 24th St"
"0421112-02-001","0421112","Encore Consumer Capital LLC","Encore Consumer Capital LLC","111 Pine St Ste 1825","San Francisco","CA","94111","2007-02-01T00:00:00.000",,"2012-07-27T00:00:00.000",,"111 Pine St Ste 1825"
"0421128-01-001","0421128","Huddleson Hugh W","Hugh Huddleson, Architect","333 Bush St Apt 3803","San Francisco","CA","94104","2007-07-01T00:00:00.000",,"2007-07-01T00:00:00.000",,"333 Bush St Apt 3803"
"0421132-02-999","0421132","Wells Technology Inc","Wells Technology Inc","4885 Windsor Nw Ct","Bemidji","MN","56601","2008-05-01T00:00:00.000",,"2008-05-01T00:00:00.000",,"4885 Windsor Ct Nw"
"0421136-01-999","0421136","Peerless Coffee Company Inc","Peerless Coffee And Tea","260 Oak St","Oakland","CA","94607","1989-01-01T00:00:00.000",,"1989-01-01T00:00:00.000",,"260 Oak St"
"0421144-01-001","0421144","Breivis Sarah","Sarah Breivis Designs","160 Central Ave Apt 1","San Francisco","CA","94117","2007-09-01T00:00:00.000",,"2007-09-01T00:00:00.000",,"160 Central Ave Apt 1"
"0421146-01-001","0421146","Brotsky Louise C","3995 19th St Apts","3995 19th St","San Francisco","CA","94114","2007-08-01T00:00:00.000",,"2007-08-01T00:00:00.000",,"1234 Castro St"
"0421153-01-001","0421153","Williams Kenny","Fast & Furious Courier Srvcs","466 Arch St","San Francisco","CA","94132","2007-08-29T00:00:00.000",,"2007-08-29T00:00:00.000",,"1212 El Camino Real # 345"
"0421163-01-001","0421163","Lee Andrew Y","2191 Pine Street Apts","2191 Pine St","San Francisco","CA","94115","2007-08-01T00:00:00.000",,"2007-08-01T00:00:00.000",,"719 Crescent Ave"
"0421165-02-001","0421165","Zuha & Rana Corporation","Mmc Wines & Spirits","615 Sutter St","San Francisco","CA","94102","2007-09-01T00:00:00.000",,"2008-07-22T00:00:00.000",,"600 Post St"
"0421174-01-001","0421174","S & H Concrete Construction","S & H Concrete Construction","1821 37th Ave","San Francisco","CA","94122","2007-03-01T00:00:00.000",,"2007-03-01T00:00:00.000",,"1821 37th Ave"
