"ttxid","certificate_number","ownership_name","dba_name","full_business_address","city","state","business_zip","dba_start_date","dba_end_date","location_start_date","location_end_date","mailing_address_1"
"1173474-12-171","1038708","Lozano Brayan R","Lozano Brayan R","1161 Geneva Ave","San Francisco","CA","94112","2016-06-29T00:00:00.000",,"2016-06-29T00:00:00.000",,"1161 Geneva Ave"
"1173475-12-171","1039458","Wang Liyan/Huang Jing","Wang Liyan/Huang Jing","777 Arguello Blvd #206","San Francisco","CA","94118","2016-07-12T00:00:00.000",,"2016-07-12T00:00:00.000",,"3443 Balboa St Apt"
"1173477-12-171","1039941","Mclaughlin Jessica","Mclaughlin Jessica","2421 Johnson Place","Santa Clara","CA","95050","2013-05-29T00:00:00.000",,"2013-05-29T00:00:00.000",,"2421 Johnson Pl"
"1173478-12-171","1072759","Ryan Sanderson","Ryan Sanderson","1131 Elko Dr","Sunnyvale","CA","94089","2017-06-28T00:00:00.000",,"2017-06-28T00:00:00.000",,"1131 Elko Dr"
"1173482-12-171","1039980","Lou Friseldelyn","Lou Friseldelyn","1652 Waller St","San Francisco","CA","94117","2016-07-19T00:00:00.000",,"2016-07-19T00:00:00.000",,"1652 Waller St"
"1173483-12-171","1072625","Ellie Nguyen","Ellie Nguyen","320 Peoria St","Daly City","CA","94014","2017-04-28T00:00:00.000",,"2017-04-28T00:00:00.000",,"320 Peoria St"
"1173489-12-171","1039990","Kenton Oliver W","Kenton Oliver W","365 Talbot Ave Apt D04","Pacifica","CA","94044","2016-07-18T00:00:00.000",,"2016-07-18T00:00:00.000",,"55 Ninth St 403 Apt"
"1173494-12-171","1071952","Allen Chen","Allen Chen","1516 Moraga St","San Francisco","CA","94122","2017-06-07T00:00:00.000",,"2017-06-07T00:00:00.000",,"1516 Moraga St"
"1173495-12-171","1039997","Strong Hayden J","Strong Hayden J","214 Anza St","San Francisco","CA","94118","2016-07-13T00:00:00.000",,"2016-07-13T00:00:00.000",,"3402 Geary Blvd"
"1173496-12-171","1039999","Li Xiao Wei","Li Xiao Wei","41 Park Plaza","Daly City","CA","94015","2016-07-19T00:00:00.000",,"2016-07-19T00:00:00.000",,"41 Park Plaza Dr"
"1173499-12-171","1040004","Zhou Guiyan","Zhou Guiyan","3 Eastgate Dr","Daly City","CA","94015","2016-07-19T00:00:00.000",,"2016-07-19T00:00:00.000",,"3 Eastgate Dr"
"1173500-12-171","1040005","Xu Shujie","Xu Shujie","24 Riverton Dr","San Francisco","CA","94132","2016-07-19T00:00:00.000",,"2016-07-19T00:00:00.000",,"Po Box 16640"
"1173501-12-171","1040008","Liu Chun","Liu Chun","139 Vareness St #8","San Francisco","CA","94133","2016-07-19T00:00:00.000",,"2016-07-19T00:00:00.000",,"139 Varennes St # 8"
"1173504-12-171","1071273","Connolly Dillon Christopher","Connolly Dillon Christopher","4250 Irving St","San Francisco","CA","94112","2017-05-31T00:00:00.000",,"2017-05-31T00:00:00.000",,"4250 Irving St"
"1173505-12-171","1040024","Miller Thomas","Miller Thomas","580 Mcallister St Apt #100","San Francisco","CA","94102","2011-06-08T00:00:00.000",,"2011-06-08T00:00:00.000",,"580 Mcallister St Apt 100"
"1173506-12-171","1040093","Arriaza Carlos","Arriaza Carlos","77 Benton Ave","San Francisco","CA","94112","2012-04-19T00:00:00.000",,"2012-04-19T00:00:00.000",,"77 Benton Ave"
"1173509-12-171","1040097","Ruano Jorge","Ruano Jorge","3175 Geneva Ave","Daly City","CA","94014","2011-05-25T00:00:00.000",,"2011-05-25T00:00:00.000",,"1953 El Cajon Cir"
"1173511-12-171","1070748","Moreno Tome Miguel A","Moreno Tome Miguel A","930 Florida St","San Francisco","CA","94110","2017-05-17T00:00:00.000",,"2017-05-17T00:00:00.000",,"111 San Paula Dr"
"1173512-12-171","1040099","Singh Jagpal","Singh Jagpal","761 21st Ave","San Francisco","CA","94121","2010-05-05T00:00:00.000",,"2010-05-05T00:00:00.000",,"761 21st Ave"
"1173513-12-171","1040135","Josue R Lozano Avalos","Josue R Lozano Avalos","1161 Geneva Ave #1","San Francisco","CA","94112","2015-09-29T00:00:00.000",,"2015-09-29T00:00:00.000",,"1161 Geneva Ave # 1"
"1173514-12-171","1070731","Ordonez Ronald F","Ordonez Ronald F","273 Vienna St","San Francisco","CA","94112","2017-05-17T00:00:00.000",,"2017-05-17T00:00:00.000",,"273 Vienna St"
"1173515-12-171","1040138","Martinez Luis A","Martinez Luis A","805 Skyline Dr","Daly City","CA","94015","2014-04-08T00:00:00.000",,"2014-04-08T00:00:00.000",,"805 Skyline Dr"
"1173516-12-171","1040143","Weller Weston K","Weller Weston K","136 Grand View Ave","San Francisco","CA","94114","2015-08-25T00:00:00.000",,"2015-08-25T00:00:00.000",,"136 Grand View Ave"
"1173519-12-171","1070473","Rodriguez Raquel","Rodriguez Raquel","959 Capp St","San Francisco","CA","94110","2017-04-01T00:00:00.000",,"2017-04-01T00:00:00.000",,"959 Capp St # 7"
"1173520-12-171","1070219","Zeidan Ghassan","Zeidan Ghassan","10 Clara Ave","South San Francisco","CA","94080","2017-05-02T00:00:00.000",,"2017-05-02T00:00:00.000",,"10 Clara Ave"
"1173521-12-171","1040147","Fetterman Sophita","Fetterman Sophita","669 Madrone Ave","Sunnyvale","CA","94085","2015-11-17T00:00:00.000",,"2015-11-17T00:00:00.000",,"768 Natoma St # 326"
"1173526-12-171","1040191","The Brannan Owners Assoc.","The Brannan Owners Assoc.","229 Brannan St","San Francisco","CA","94107","2002-09-23T00:00:00.000",,"2002-09-23T00:00:00.000",,"229 Brannan St"
"1173527-12-171","1070194","Blanco Narvaez Mauricio","Blanco Narvaez Mauricio","3067 Alemany Blvd","San Francisco","CA","94112","2017-05-10T00:00:00.000",,"2017-05-10T00:00:00.000",,"3067 Alemany Blvd"
"1173528-12-171","1040196","Tndc","A R Preservation Lp","201 Eddy St","San Francisco","CA","94102","2004-10-12T00:00:00.000",,"2004-10-12T00:00:00.000",,"201 Eddy St"
"1173529-12-171","1040200","Bridgeview Owners Association","Bridgeview Owners Association","400 Beale St","San Francisco","CA","94105","2002-08-21T00:00:00.000",,"2002-08-21T00:00:00.000",,"400 Beale St"
"1173530-12-171","1040204","101 Lombard St Condominiums","101 Lombard St Condominiums","101 Lombard St","San Francisco","CA","94111","2003-07-01T00:00:00.000",,"2003-07-01T00:00:00.000",,"101 Lombard St"
"1173531-12-171","1040205","Hawthorne Place  H.O.A.","Hawthorne Place H.O.A.","77 Dow Place","San Francisco","CA","94107","2004-04-13T00:00:00.000",,"2004-04-13T00:00:00.000",,"77 Dow Pl"
"1173533-12-171","1040208","The Sutterfield Hoa","The Sutterfield Hoa","1388 Sutter St Fl #11th","San Francisco","CA","94109","2005-05-13T00:00:00.000",,"2005-05-13T00:00:00.000",,"1483 Sutter St"
"1173535-12-171","1040210","188 King Street Hoa","188 King Street Hoa","190 King St Ste B","San Francisco","CA","94107","2007-03-08T00:00:00.000",,"2007-03-08T00:00:00.000",,"188 King St Unit Hoa"
"1173537-12-171","1081184","Akansha Dayal","Akansha Dayal","19th St Unit A","San Francisco","CA","94110","2017-12-27T00:00:00.000",,"2017-12-27T00:00:00.000",,"3422a 19th St Unit A"
"1173539-12-171","1040217","The Montgomery Owners","The Montgomery Owners","74 New Montgomery St","San Francisco","CA","94115","2008-02-12T00:00:00.000",,"2008-02-12T00:00:00.000",,"74 New Montgomery St"
"1173540-12-171","1040218","170 Off Third H O A","170 Off Third H O A","177 Townsend St #100","San Francisco","CA","94107","2008-05-23T00:00:00.000",,"2008-05-23T00:00:00.000",,"177 Townsend St Unit 100"
