"ttxid","certificate_number","ownership_name","dba_name","full_business_address","city","state","business_zip","dba_start_date","dba_end_date","location_start_date","location_end_date","mailing_address_1"
"0334124-02-001","0334124","Vector Capital Management Lp","Vector Capital Co","1 Market St Ste 2300","San Francisco","CA","94105","1999-04-08T00:00:00.000",,"2009-03-25T00:00:00.000",,"650 California St"
"0334125-01-001","0334125","Reinhardt Dorothy M","Dorothy M Reinhardt","466 Melrose Ave","San Francisco","CA","94127","2000-02-14T00:00:00.000",,"2000-02-14T00:00:00.000",,"466 Melrose Ave"
"0334140-01-001","0334140","Oman Shannon Margaret J","New Story The","501 Bella Vista Way","San Francisco","CA","94127","2000-02-18T00:00:00.000",,"2001-07-02T00:00:00.000",,"501 Bella Vista Way"
"0334141-01-001","0334141","Hawkins Delafield & Wood Llp","Hawkins Delafield & Wood","1 Embarcadero Ctr Ste 3820","San Francisco","CA","94111","2000-01-10T00:00:00.000",,"2004-01-05T00:00:00.000",,"250 Greenwich St"
"0334162-01-001","0334162","Masterson Wendy","Eastwest Best Trading Co","1535 21st Ave","San Francisco","CA","94122","2000-03-01T00:00:00.000",,"2005-01-01T00:00:00.000",,"1535 21st Ave"
"0334179-01-001","0334179","Kane Ronald","5 Villa Ter Apartments","5 Villa Ter","San Francisco","CA","94114","1999-01-01T00:00:00.000",,"1999-01-01T00:00:00.000",,"666 Cragmont Ave"
"0334179-01-002","0334179","Kane Ronald","5 Villa Ter Apartments","5 Villa Ter","San Francisco","CA","94114","1999-01-01T00:00:00.000",,"1999-01-01T00:00:00.000",,"666 Cragmont Ave"
"0334199-01-001","0334199","Fong R Shalabi A Albert R","Wine Impression","3461 California St","San Francisco","CA","94118","1997-04-02T00:00:00.000",,"1997-04-02T00:00:00.000",,"3461 California St"
"0334203-01-001","0334203","Loggins Simone M","Simone Loggins","2210 Great Hwy","San Francisco","CA","94116","2000-02-01T00:00:00.000",,"2000-02-01T00:00:00.000",,"2210 Great Hwy"
"0334222-01-001","0334222","Gomez Jonathan M","Americana Flower Brokers","640 Brannan St","San Francisco","CA","94107","2000-02-23T00:00:00.000",,"2000-02-23T00:00:00.000",,"640 Brannan St"
"0334242-01-001","0334242","Abramson Mark D","Zen Jam","Pier 70 Noonan Bldg.#310","San Francisco","CA","94107","2000-01-01T00:00:00.000",,"2001-09-01T00:00:00.000",,"Pier 70 Noonan Bldg 310"
"0334245-01-001","0334245","Cadd Resources LLC","Cadd Resources LLC","555 Montgomery St Ste 850","San Francisco","CA","94111","2000-01-01T00:00:00.000",,"2000-01-01T00:00:00.000",,"715 Ulloa St"
"0334250-01-001","0334250","Zurinaga Luis M","Luis M Zurinaga","29 Maywood Dr","San Francisco","CA","94127","2000-01-01T00:00:00.000",,"2000-01-01T00:00:00.000",,"29 Maywood Dr"
"0334250-02-001","0334250","Zurinaga Luis M","Zurinaga Associates","29 Maywood Dr","San Francisco","CA","94127","2000-01-01T00:00:00.000",,"2002-09-06T00:00:00.000",,"29 Maywood Dr"
"0334259-03-999","0334259","Cummins-Allison Corp","Cummins-Allison Corp","852 Feehanville Dr","Mount Prospect","IL","60056","2012-07-01T00:00:00.000",,"2012-07-01T00:00:00.000",,"852 Feehanville Dr"
"0334260-01-001","0334260","Mingson Pacific Ltd","1920 Sacramento St Apt","1920 Sacramento St","San Francisco","CA","94109","2000-02-01T00:00:00.000",,"2000-02-01T00:00:00.000",,"Po Box 641041"
"0334268-01-001","0334268","Terradev 2nd Street LLC","609 Mission St Bldg","609 Mission St","San Francisco","CA","94105","1998-08-01T00:00:00.000",,"1998-08-01T00:00:00.000",,"Po Box 530"
"0334293-01-001","0334293","Oh Dong H & Jong J","Mitre Box","4082 24th St","San Francisco","CA","94114","2000-03-01T00:00:00.000",,"2000-03-01T00:00:00.000",,"4082 24th St"
"0334308-01-001","0334308","Home C Construction Inc","Home C Construction Inc","2516 22nd Ave","San Francisco","CA","94116","2000-01-01T00:00:00.000",,"2000-01-01T00:00:00.000",,"2516 22nd Ave"
"0334316-01-001","0334316","Domergue Family Partners& Etal","3460 Sacramento St Apts","3460 Sacramento St","San Francisco","CA","94118","1998-07-23T00:00:00.000",,"1998-07-23T00:00:00.000",,"5840 Geary Blvd"
"0334358-01-001","0334358","Jb Woven Labels Co Usa Inc","Jb Woven Labels Co Usa Inc","833 Market St Fl 4","San Francisco","CA","94103","1999-05-19T00:00:00.000",,"1999-05-19T00:00:00.000",,"833 Market St Fl 11"
"0334361-01-001","0334361","Jb Yarn Co (Usa) Inc.","Jb Yarn Co (Usa) Inc.","833 Market St Fl 4","San Francisco","CA","94103","1996-01-31T00:00:00.000",,"1996-01-31T00:00:00.000",,"833 Market St Fl 11"
"0334367-01-001","0334367","Mccarneys Furniture","Mccarneys Furniture","731 Bryant St","San Francisco","CA","94107","2000-02-15T00:00:00.000",,"2011-05-26T00:00:00.000",,"1481 9th Ave"
"0334381-01-001","0334381","Patterson Beverly A","Patterson Design","8 Farnum St","San Francisco","CA","94131","2000-02-28T00:00:00.000",,"2004-02-24T00:00:00.000",,"8 Farnum St"
"0334392-01-001","0334392","M Rivera Construction Inc","M Rivera Construction Inc","850 S Van Ness Ave","San Francisco","CA","94110","1999-04-09T00:00:00.000",,"1999-04-09T00:00:00.000",,"850 S Van Ness Ave"
"0334420-01-001","0334420","Kaileh Shakib T/Kaileh Nader T","Kaileh Hotel","1041 Valencia St","San Francisco","CA","94110","2000-02-16T00:00:00.000",,"2000-02-16T00:00:00.000",,"2805 Benson Way"
"0334429-01-001","0334429","Chung Yu Mei","Yu Mei Chung","1368 20th Ave","San Francisco","CA","94122","2000-02-01T00:00:00.000",,"2000-02-01T00:00:00.000",,"1368 20th Ave"
"0334432-02-001","0334432","Detail General Inc","Detail Ironworks","1450 Donner Ave","San Francisco","CA","94124","2011-12-31T00:00:00.000",,"2014-02-27T00:00:00.000",,"1450 Donner Ave"
