"ttxid","certificate_number","ownership_name","dba_name","full_business_address","city","state","business_zip","dba_start_date","dba_end_date","location_start_date","location_end_date","mailing_address_1"
"0465939-01-999","0465939","Star Rooter & Plumbing Inc","Star Rooter & Plumbing Inc","305 Willow Ave","Hayward","CA","94541","2012-01-27T00:00:00.000",,"2012-01-27T00:00:00.000",,"Po Box 490"
"0465955-02-002","0465955","Pham Tra T/Duong Jack V","Faith Sandwich","560 Mission St","San Francisco","CA","94105","2012-01-27T00:00:00.000",,"2013-07-25T00:00:00.000",,"3848 Lassen Dr"
"0465978-02-001","0465978","Electric Embers Cooperative","Electric Embers Cooperative","733 Page St","San Francisco","CA","94117","2012-01-01T00:00:00.000",,"2014-01-01T00:00:00.000",,"733 Page St"
"0465993-01-001","0465993","Pineapple LLC","Empero Taste","4052 Balboa St","San Francisco","CA","94121","2012-03-01T00:00:00.000",,"2012-03-01T00:00:00.000",,"4052 Balboa St"
"0465996-01-999","0465996","Downtown Bakery & Creamery Inc","Downtown Bakery & Creamery Inc","308 A Center St","Healdsburg","CA","95448","1994-01-01T00:00:00.000",,"1994-01-01T00:00:00.000",,"308a Center St"
"0465996-02-001","0465996","Downtown Bakery & Creamery Inc","Downtown Bakery & Creamery Inc","1 Ferry Building","San Francisco","CA","94111","1994-01-01T00:00:00.000",,"1994-01-01T00:00:00.000",,"308a Center St"
"0466001-01-001","0466001","Flax Ira D","Ira D Flax","1215 Filbert St Apt 6","San Francisco","CA","94109","2012-01-26T00:00:00.000",,"2012-01-26T00:00:00.000",,"1215 Filbert St Apt 6"
"0466024-01-001","0466024","Yu Chun Ting","Tiggar Trading","66 9th St Apt 703","San Francisco","CA","94103","2012-01-01T00:00:00.000",,"2012-01-01T00:00:00.000",,"380 14th St Apt 306"
"0466045-01-001","0466045","Futamura Rika","Life The Vital Shop","604 A Haight St","San Francisco","CA","94117","2012-02-01T00:00:00.000",,"2012-02-01T00:00:00.000",,"604a Haight St"
"0466078-02-001","0466078","Pumacayo Ovidio C","Cafe La Fiore II","1340 Irving St","San Francisco","CA","94122","2009-07-25T00:00:00.000",,"2012-04-01T00:00:00.000",,"1340 Irving St"
"0466085-01-001","0466085","Outfit Generic Inc","Outfit Generic","2250 Keith St","San Francisco","CA","94124","2012-01-28T00:00:00.000",,"2012-01-28T00:00:00.000",,"2250 Keith St"
"0466118-01-001","0466118","Tich Mitchell C","Rxzoco Trading","1728 Ocean Ave #152","San Francisco","CA","94112","2012-02-03T00:00:00.000",,"2012-02-03T00:00:00.000",,"1728 Ocean Ave # 152"
"0466128-01-999","0466128","Artistic Geometry Inc","Artistic Geometry Inc","67 Bay Forest Dr","Piedmont","CA","94611","2012-02-03T00:00:00.000",,"2012-02-03T00:00:00.000",,"67 Bay Forest Dr"
"0466135-01-001","0466135","Mei Lun Yuen Inc","Mei Lun Yuen Inc","901 Sacramento St","San Francisco","CA","94108","1982-07-13T00:00:00.000",,"1982-07-13T00:00:00.000",,"945 Sacramento St"
"0466135-02-001","0466135","Mei Lun Yuen Inc","Mei Lun Yuen Inc","925 Sacramento St","San Francisco","CA","94108","1982-07-13T00:00:00.000",,"1982-07-13T00:00:00.000",,"945 Sacramento St"
"0466135-03-001","0466135","Mei Lun Yuen Inc","Mei Lun Yuen Inc","725 Stockton St","San Francisco","CA","94108","1982-07-13T00:00:00.000",,"1982-07-13T00:00:00.000",,"945 Sacramento St"
"0466135-04-001","0466135","Mei Lun Yuen Inc","Mei Lun Yuen Inc","777 Stockton St","San Francisco","CA","94108","1982-07-13T00:00:00.000",,"1982-07-13T00:00:00.000",,"945 Sacramento St"
"0466135-05-001","0466135","Mei Lun Yuen Inc","Mei Lun Yuen Inc","151 Joice St","San Francisco","CA","94108","1982-07-13T00:00:00.000",,"1982-07-13T00:00:00.000",,"945 Sacramento St"
"0466135-06-001","0466135","Mei Lun Yuen Inc","Mei Lun Yuen Inc","945 Sacramento St","San Francisco","CA","94108","1982-07-13T00:00:00.000",,"1982-07-13T00:00:00.000",,"945 Sacramento St"
"0466148-02-001","0466148","Plummer Gregory P","Greggwerx Studios","50 Lucerne St Apt 3","San Francisco","CA","94103","2012-02-03T00:00:00.000",,"2012-02-04T00:00:00.000",,"50 Lucerne St 3apt #"
"0466150-01-002","0466150","Heart Of The City Farmers Mark","Heart Of The City Farmers Mark","1182 Market St Ste 412","San Francisco","CA","94102","1981-06-01T00:00:00.000",,"1981-06-01T00:00:00.000",,"1182 Market St Ste 412"
"0466159-01-001","0466159","Kokoro Assisted Living Inc","Kokoro Assisted Living","1881 Bush St","San Francisco","CA","94109","1997-03-14T00:00:00.000",,"1997-03-14T00:00:00.000",,"1881 Bush St"
"0466169-01-001","0466169","Sanchez Mirna C","Little Stars Family Child Care","1392 Utah St","San Francisco","CA","94110","2010-01-18T00:00:00.000",,"2010-01-18T00:00:00.000",,"1392 Utah St"
"0466177-01-001","0466177","Wild Equity Institute","Wild Equity Institute","474 Valencia St Ste 295","San Francisco","CA","94103","2011-01-01T00:00:00.000",,"2011-01-01T00:00:00.000",,"0000 Undeliverable Mail"
"0466182-01-001","0466182","Chan Sung Dug","Kippu Japanese Restaurant","1707 Buchanan St","San Francisco","CA","94115","2012-02-12T00:00:00.000",,"2012-02-12T00:00:00.000",,"1707 Buchanan St"
"0466183-01-999","0466183","Goray David M","David Goray","17 Manor Rd","Kentfield","CA","94904","2012-02-06T00:00:00.000",,"2012-02-06T00:00:00.000",,"Po Box 514"
"0466192-01-001","0466192","He Ting Mei Yu Ai Yin Et Al","Wts Investment Group","450 Holyoke St","San Francisco","CA","94134","2012-02-01T00:00:00.000",,"2012-02-01T00:00:00.000",,"450 Holyoke St"
"0466193-01-001","0466193","Davies Daniel R","Fluid Body Massage","41 Octavia St","San Francisco","CA","94102","2012-01-11T00:00:00.000",,"2012-01-11T00:00:00.000",,"4250 Horton St Unit"
"0466198-01-999","0466198","Sf City Workers United","Sf City Workers United","4808 Country Hills Dr","Antioch","CA","94531","2012-01-01T00:00:00.000",,"2012-01-01T00:00:00.000",,"0000 Undeliverable Mail"
"0466203-01-001","0466203","Mm Bay Area Construction Inc","Mm Bay Area Construction Inc","615 King St","San Francisco","CA","94107","2012-02-07T00:00:00.000",,"2012-02-07T00:00:00.000",,"615 King St"
"0466204-01-001","0466204","Murphy Ian S","I M Electrical","405 21st Ave Apt 2","San Francisco","CA","94121","2012-02-07T00:00:00.000",,"2012-02-07T00:00:00.000",,"1340 20th Ave Apt 3"
"0466228-01-001","0466228","Morser Michael J","Michael J Morser Consultancy","746 Sanchez St","San Francisco","CA","94114","2012-01-30T00:00:00.000",,"2012-01-30T00:00:00.000",,"746 Sanchez St"
"0466241-01-001","0466241","3h&T Eximco LLC","3h&T Eximco LLC","201 Turk St Apt 325","San Francisco","CA","94102","2012-03-01T00:00:00.000",,"2012-03-01T00:00:00.000",,"201 Turk St Apt 325"
"0466241-02-001","0466241","3h&T Eximco LLC","3h&T Limousine Services","201 Turk St Apt 325","San Francisco","CA","94102","2012-03-01T00:00:00.000",,"2013-08-12T00:00:00.000",,"201 Turk St Apt 325"
"0466244-01-001","0466244","Bark Avenue Sf K9 Services Inc","Bark Avenue","301 King St","San Francisco","CA","94158","2012-02-22T00:00:00.000",,"2012-02-22T00:00:00.000",,"289 Keonekai Rd"
"0466245-01-001","0466245","Li Jie Hua & Yu Delong","Tin Tin Flee Market","2676 San Bruno Ave","San Francisco","CA","94134","2012-02-01T00:00:00.000",,"2012-02-01T00:00:00.000",,"2676 San Bruno Ave"
"0466251-01-001","0466251","Aai Shree LLC","Krishna Hotel","2032 Mission St","San Francisco","CA","94110","2012-01-24T00:00:00.000",,"2012-01-24T00:00:00.000",,"2032 Mission St"
"0466282-01-001","0466282","Mclaughlin Denna M","City Studios","2942 Turk Blvd","San Francisco","CA","94118","2012-02-09T00:00:00.000",,"2012-02-09T00:00:00.000",,"2942 Turk Blvd"
"0466287-01-001","0466287","Regan Chinn Cpa Inc","Regan Chinn Cpa Inc","719 Grant Ave","San Francisco","CA","94108","2010-01-01T00:00:00.000",,"2010-01-01T00:00:00.000",,"719 Grant Ave"
"0466291-01-001","0466291","Harrison Matthew R","Bloom Charter Law Association","156 Gold Mine Dr","San Francisco","CA","94131","2012-02-02T00:00:00.000",,"2012-02-02T00:00:00.000",,"156 Gold Mine Dr"
"0466294-01-001","0466294","Ignacio Norberto/Ignacio Teres","Paul Ave Apts","451 Paul Ave","San Francisco","CA","94124","2012-01-01T00:00:00.000",,"2012-01-01T00:00:00.000",,"451 Paul Ave Apt 3"
"0466301-01-001","0466301","Kirby Chelsea T","Vitality-Fit","1618 19th Ave","San Francisco","CA","94122","2012-02-15T00:00:00.000",,"2012-02-15T00:00:00.000",,"1618 19th Ave"
"0466317-02-001","0466317","Vytc Investors LLC","Vytc Investors LLC","530 Bush St Ste 801","San Francisco","CA","94108","2012-01-01T00:00:00.000",,"2012-08-01T00:00:00.000",,"530 Bush St Ste 801"
"0466337-01-001","0466337","Kim Young O","Young Kim","1800 24th Ave","San Francisco","CA","94122","2012-01-01T00:00:00.000",,"2012-01-01T00:00:00.000",,"1800 24th Ave"
