"ttxid","certificate_number","ownership_name","dba_name","full_business_address","city","state","business_zip","dba_start_date","dba_end_date","location_start_date","location_end_date","mailing_address_1"
"0472769-01-999","0472769","Carrel Russel E","Rc Construction","2841 Almond St","W Sacramento","CA","95691","2012-09-12T00:00:00.000",,"2012-09-12T00:00:00.000",,"2841 Almond St"
"0472772-02-999","0472772","Barry Mcgraw Electric Inc","Barry Mcgraw Electric Inc","1281 30th St","Emeryville","CA","94608","2012-09-13T00:00:00.000",,"2012-12-01T00:00:00.000",,"1281 30th St"
"0472786-01-999","0472786","Hansel Motors","Hansel Toyota","1125 Auto Center Dr","Petaluma","CA","94952","2012-07-19T00:00:00.000",,"2012-07-19T00:00:00.000",,"1125 Auto Center Dr"
"0472790-02-001","0472790","Romulo Melo Braz Jiu-Jitsu LLC","Romulo Melo Braz Jiu-Jitsu LLC","1313 Mason St","San Francisco","CA","94133","2012-10-16T00:00:00.000",,"2012-10-17T00:00:00.000",,"1313 Mason St"
"0472802-01-001","0472802","Bissinger Stephen E","Sine Language","201 Moultrie St","San Francisco","CA","94110","2012-09-15T00:00:00.000",,"2012-09-15T00:00:00.000",,"201 Moultrie St"
"0472833-01-001","0472833","Vo Phuong T","Phuonhg Vo","945 Rutland St","San Francisco","CA","94134","2012-04-01T00:00:00.000",,"2012-04-01T00:00:00.000",,"945 Rutland St"
"0472834-01-001","0472834","Warren Joshua G","Joshua Warren","557 Capp St Apt 1","San Francisco","CA","94110","2012-09-12T00:00:00.000",,"2012-09-12T00:00:00.000",,"557 Capp St Apt 1"
"0472838-01-999","0472838","De Silva R/De Silva C/Holman S","De Silva & Holman","1435 Leimert Blvd","Oakland","CA","94602","2011-07-01T00:00:00.000",,"2011-07-01T00:00:00.000",,"1435 Leimert Blvd"
"0472840-01-001","0472840","North Beach Native Inc","Bubble Real Estate","420 Union St","San Francisco","CA","94133","2012-09-18T00:00:00.000",,"2012-09-18T00:00:00.000",,"3 Stark Aly"
"0472841-01-001","0472841","Travis Media Group LLC","Eclipse Acoustics","263 18th Ave","San Francisco","CA","94121","2012-09-13T00:00:00.000",,"2012-09-13T00:00:00.000",,"263 18th Ave"
"0472864-06-001","0472864","Williams-Sonoma Stores Inc","Williams-Sonoma #392","340 Post St","San Francisco","CA","94108","2009-02-01T00:00:00.000",,"2009-02-01T00:00:00.000",,"8005 Polk Ln"
"0472887-01-001","0472887","Opus 2 International Inc","Opus 2 International Inc","388 Market St Ste 1300","San Francisco","CA","94111","2012-08-28T00:00:00.000",,"2012-08-28T00:00:00.000",,"388 Market St Ste 1040"
"0472890-01-001","0472890","Pharmassist Consulting Inc","Pharmassist Consulting Inc","385 Cumberland St","San Francisco","CA","94114","2012-08-28T00:00:00.000",,"2012-08-28T00:00:00.000",,"385 Cumberland St"
"0472893-02-001","0472893","Haight Street Partners LLC","H. Q. Bar & Restaurant","1568 Haight St","San Francisco","CA","94117","2012-09-11T00:00:00.000",,"2014-05-01T00:00:00.000",,"0000 Undeliverable Mail"
