"ttxid","certificate_number","ownership_name","dba_name","full_business_address","city","state","business_zip","dba_start_date","dba_end_date","location_start_date","location_end_date","mailing_address_1"
"1375160-11-241","1164141","Electricmd","Electricmd","61 Po Box","La Honda","CA","94020","2024-11-01T00:00:00.000",,"2024-11-01T00:00:00.000",,"61 Po Box"
"1375161-11-241","0481747","Jorge A Garcia","Jag Automotive","1431 Wallace Ave","San Francisco","CA","94124","2013-07-15T00:00:00.000",,"2024-08-15T00:00:00.000",,"297 Lobos St"
"1375163-11-241","1164142","Safety Tubs Company LLC","Safety Tubs Company LLC","902 Carrier Park","Grand Prairie","TX","75050","2024-11-20T00:00:00.000",,"2024-11-20T00:00:00.000",,"902 W Carrier Pkwy # 902"
"1375165-11-241","1164143","Blake Koch","Removaldefense.Ai","2431 Mission St","San Francisco","CA","94110","2024-11-20T00:00:00.000",,"2024-11-20T00:00:00.000",,"2431 Mission St"
"1375167-11-241","1164144","Security Services Northwest, Inc.","Security Services Northwest, Inc.","250 Center Park Way","Sequim","WA","98382","2022-01-01T00:00:00.000",,"2022-01-01T00:00:00.000",,"250 Center Park Way"
"1375169-11-241","1164145","Unsavory LLC","Unsavory LLC","1800 Taraval St Unit 164","San Francisco","CA","94116","2024-11-18T00:00:00.000",,"2024-11-18T00:00:00.000",,"1800 Taraval St Unit 16405"
"1375172-11-241","1164146","Coachwest Luxury & Performance Motorcars Inc","Coachwest Luxury & Performance Motorcars Inc","1029 E Dominguez St","Carson","CA","90746","2024-11-20T00:00:00.000",,"2024-11-20T00:00:00.000",,"1029 E Dominguez St"
"1375173-11-241","1164147","Plaude Inc","Wework","2 Embarcadero Ctr","San Francisco","CA","94111","2023-04-12T00:00:00.000",,"2024-09-06T00:00:00.000",,"2 Embarcadero Ctr"
"1375174-11-241","1131348","Calihart LLC","Big Feels","546 Laguna St","San Francisco","CA","94102","2022-01-21T00:00:00.000",,"2024-11-20T00:00:00.000",,"546 Laguna St"
"1375177-11-241","1164149","Corey Gong","1390 Broadway St Apts","1390 Broadway St","San Francisco","CA","94109","2024-07-02T00:00:00.000",,"2024-07-02T00:00:00.000",,"981 Po Box"
