"ttxid","certificate_number","ownership_name","dba_name","full_business_address","city","state","business_zip","dba_start_date","dba_end_date","location_start_date","location_end_date","mailing_address_1"
"1292289-11-211","1129879","Sara Fischer Sanford","Sara Fischer Sanford","720104 Po Box","San Francisco","CA","94172","2021-11-22T00:00:00.000",,"2021-11-22T00:00:00.000",,"1414 Guerrero St Apt 2"
"1292290-11-211","1129934","Castaldo Properties Inc.","Castaldo Properties Inc.","462 Fair Oaks St","San Francisco","CA","94110","2021-09-01T00:00:00.000",,"2021-09-01T00:00:00.000",,"462 Fair Oaks St"
"1292291-11-211","1129881","Induo ,LLC","Induo ,LLC","1160 E Battery St Ste 100","San Francisco","CA","94111","2021-08-08T00:00:00.000",,"2021-08-08T00:00:00.000",,"1160 E Battery St Ste 100"
"1292292-11-211","1129936","Lee & Associates Rescue Equipment, Inc.","Lee & Associates Rescue Equipment, Inc.","14670 Ca-9","Boulder Creek","CA","95006","2021-11-22T00:00:00.000",,"2021-11-22T00:00:00.000",,"14670 Ca 9"
"1292293-11-211","1129884","Parnassus Investments LLC","Parnassus Investments LLC","1 Market St Ste 1600","San Francisco","CA","94105","2021-10-01T00:00:00.000",,"2021-10-01T00:00:00.000",,"1 Market St Ste 1600"
"1292294-11-211","1129885","Robert David Yongue","17th St Launderland","390 Sanchez St","San Francisco","CA","94114","2021-11-22T00:00:00.000",,"2021-11-22T00:00:00.000",,"406 Hilton St"
"1292296-11-211","1129886","Oakland Paper & Supply Inc","Cogent Solutions & Supplies","3200 Regatta Blvd Unit F","Richmond","CA","94804","2021-11-22T00:00:00.000",,"2021-11-22T00:00:00.000",,"3200 Regatta Blvd Ste F"
"1292297-11-211","1129887","The Executive Learning Lab","The Executive Learning Lab","3800 Camp Creek Sw Pkwy Bldg 144","Atlanta","GA","30331","2021-11-22T00:00:00.000",,"2021-11-22T00:00:00.000",,"0000 Undeliverable Mail"
"1292298-11-211","1129912","Jia Yu Li","Jia Yu Li","25 Ottawa Ave","San Francisco","CA","94112","2021-11-22T00:00:00.000",,"2021-11-22T00:00:00.000",,"25 Ottawa Ave"
"1292299-11-211","1129937","Mc","Mc","2716 Po Box","Daly City","CA","94017","2021-11-13T00:00:00.000",,"2021-11-13T00:00:00.000",,"2716 Po Box"
"1292301-11-211","1129891","Teamsters Automotive & Allied Workers Local Union No. 665","Teamsters Automotive & Allied Workers Local Union No. 665","1801 Van Ness Ave Ste 310","San Francisco","CA","94109","2016-11-01T00:00:00.000",,"2016-11-01T00:00:00.000",,"1801 Van Ness Ave Ste 310"
"1292303-11-211","1129892","Bkdn","Bkdn","988 Fulton St Apt 113","San Francisco","CA","94117","2021-11-23T00:00:00.000",,"2021-11-23T00:00:00.000",,"988 Fulton St Apt 113"
