"ttxid","certificate_number","ownership_name","dba_name","full_business_address","city","state","business_zip","dba_start_date","dba_end_date","location_start_date","location_end_date","mailing_address_1"
"1056040-02-161","1027360","Estate Of Milton K Lee/Florence Wong","1936 15th St Apts","1936 15th St","San Francisco","CA","94114","2014-01-01T00:00:00.000",,"2014-01-01T00:00:00.000",,"1930 15th St Apt 4"
"1056046-02-161","1027363","Louie Kenneth","330 11th Ave Apts","330 11th Ave","San Francisco","CA","94118","2013-11-01T00:00:00.000",,"2013-11-01T00:00:00.000",,"1838 20th Ave"
"1056062-02-161","1027377","Louie Kenneth","1377 18th Av Apts","1377 18th Ave","San Francisco","CA","94122","2014-07-01T00:00:00.000",,"2014-07-01T00:00:00.000",,"1838 20th Ave"
"1056066-02-161","1027381","Jppf 116 New Montomgery Lp","116 New Montgomery-The Rialto Bldg","116 New Montgomery St","San Francisco","CA","94105","2015-12-23T00:00:00.000",,"2015-12-23T00:00:00.000",,"1700 Montgomery St 110 Ste"
"1056079-02-161","1027392","O'brien Geraldine","Geraldine O'brien","820 Stanyan St 1","San Francisco","CA","94117","2016-02-01T00:00:00.000",,"2016-02-01T00:00:00.000",,"820 Stanyan St Apt 1"
"1056101-02-161","1027412","Xplt Corporation","Lollipot","890 Taraval St","San Francisco","CA","94116","2016-02-22T00:00:00.000",,"2016-02-22T00:00:00.000",,"890 Taraval St"
"1056111-02-161","1027417","2445 16th Street LLC","2445 16th Street","2445 16th St","San Francisco","CA","94103","2014-05-21T00:00:00.000",,"2014-05-21T00:00:00.000",,"1701 El Nido Unit 686"
"1056112-02-161","1027417","2445 16th Street LLC","2435 16th Street","2435 16th St","San Francisco","CA","94103","2014-05-21T00:00:00.000",,"2014-05-21T00:00:00.000",,"1701 El Nido Unit 686"
"1056129-02-161","1027436","Dwak Associates LLC","50 Mallorca Way Apts","50 Mallorca Way","San Francisco","CA","94123","2014-01-01T00:00:00.000",,"2014-01-01T00:00:00.000",,"2715 Filbert St"
"1056136-02-161","1027443","Dec Company","Mcmills Construction","105 Fox Hollow Rd","Woodside","CA","94062","2016-02-25T00:00:00.000",,"2016-02-25T00:00:00.000",,"105 Fox Hollow Rd"
"1056140-02-161","1027445","T-Bone Partners LLC","432 Bryant Street","432 Bryant St","San Francisco","CA","94107","2015-07-15T00:00:00.000",,"2015-07-15T00:00:00.000",,"1234 Mariposa St"
"1056144-02-161","1027447","Mohamed & Celia Ahmed Trust","3151 Franklin St Apts","3151 Franklin St","San Francisco","CA","94123","2006-07-18T00:00:00.000",,"2006-07-18T00:00:00.000",,"6 Belvedere Ct"
"1056160-02-161","1027454","Autex Devices Corporation","Autex Automotive Devices","90 Wakefield","Staten Island","NY","10314","2016-01-28T00:00:00.000",,"2016-01-28T00:00:00.000",,"90 Wakefield Ave"
"1056166-02-161","0414862","Ahmed Mohamed H","Ahmed Mohamed H","4452 Mission St","San Francisco","CA","94112","2007-03-01T00:00:00.000",,"2014-01-01T00:00:00.000",,"6 Belvedere Ct"
"1056175-02-161","1027467","Mohamed & Celia Ahmed Trust","4450 Mission St Apts","4450 Mission St","San Francisco","CA","94112","2014-01-01T00:00:00.000",,"2014-01-01T00:00:00.000",,"6 Belvedere Ct"
"1056179-02-161","1027469","Event Rentals 3, LLC","Bright Event Rentals","145 Park Ln","Brisbane","CA","94005","2015-05-13T00:00:00.000",,"2015-05-13T00:00:00.000",,"1640 W 190th St"
"1056199-02-161","1027482","Evs Enterprises LLC","Evs Enterprises LLC","1100 Stockton St","San Francisco","CA","94133","2016-02-01T00:00:00.000",,"2016-02-01T00:00:00.000",,"105 Waters Park Cir"
"1056212-02-161","1027495","Bronzetti Maurizio","Bronzetti Maurizio","1000 Pennsylvania Ave Apt 8","San Francisco","CA","94107","2016-02-25T00:00:00.000",,"2016-02-25T00:00:00.000",,"1000 Pennsylvania Ave Apt 8"
"1056214-02-161","1027498","Willow Surgury Center LLC","Willow Surgury Center LLC","203 Willow St #303","San Francisco","CA","94109","2016-02-25T00:00:00.000",,"2016-02-25T00:00:00.000",,"77 Van Ness Ave Apt 301"
"1056226-02-161","1027507","Richards James","Southeast Electrical Contractor","1325 Evans Ave B","San Francisco","CA","94124","2016-02-25T00:00:00.000",,"2016-02-25T00:00:00.000",,"1325 Evans Ave # B"
"1056247-02-161","1022790","Synerforce Engineering And Construction Inc","Synerforce Construction","435 Harriet St Unit A","San Francisco","CA","94103","2016-01-08T00:00:00.000",,"2016-01-08T00:00:00.000",,"2823 Whipple Rd"
"1056257-02-161","1027526","Qiu Jintao","Xys Culture Co","2223 39th Ave","San Francisco","CA","94116","2016-02-25T00:00:00.000",,"2016-02-25T00:00:00.000",,"2223 39th Ave"
"1056273-02-161","1027535","Imagine X Productions LLC","Imagine X Productions LLC","920 Van Ness St #404","San Francisco","CA","94109","2015-03-13T00:00:00.000",,"2015-03-13T00:00:00.000",,"920 Van Ness Ave Apt 404"
"1056317-02-161","1027576","Faherty Construction Inc","Faherty Construction Inc","658 Cherry Ave","San Bruno","CA","94066","2016-02-16T00:00:00.000",,"2016-02-16T00:00:00.000",,"658 Cherry Ave"
"1056331-02-161","0044450","Tk Elevator Corporation","Thyssen Krupp Elevator Corp","900 Front St","San Francisco","CA","94111","1968-10-01T00:00:00.000",,"2016-01-18T00:00:00.000",,"788 Circle 75 Pkwy Se Ste 500"
"1056336-02-161","1016057","Sababa LLC","Sababa","329 Kearny St","San Francisco","CA","94108","2015-07-16T00:00:00.000",,"2016-02-24T00:00:00.000",,"329 Kearny St"
"1056354-02-161","1027604","Desired Plumbing Inc","Desired Plumbing Inc","2012 Gilrix St","Petaluma","CA","94954","2016-02-24T00:00:00.000",,"2016-02-24T00:00:00.000",,"2012 Gilrix St"
"1056357-02-161","0415820","Wong Dexter","1942 15th St","1942 15th St","San Francisco","CA","94114","2007-03-29T00:00:00.000",,"2015-12-01T00:00:00.000",,"1539a Clay St"
"1056362-02-161","0482381","Ann M Donnelly Dds Inc","Ann M Donnelly Dds Inc","1 Daniel Burnham Ct Ste 120c","San Francisco","CA","94109","2013-08-13T00:00:00.000",,"2014-01-02T00:00:00.000",,"1 Daniel Burnham Ct Ste 120c"
"1056374-02-161","0438389","369 Construction Co Inc","369 Construction Co Inc","530 Edna St","San Francisco","CA","94112","2009-04-23T00:00:00.000",,"2016-02-24T00:00:00.000",,"443 Lowell St"
"1056379-02-161","1008043","San Francisco Birth Center, A Professional Nursing Corp.","San Francisco Birth Center","2300 Sutter St Rm 301","San Francisco","CA","94115","2015-01-06T00:00:00.000",,"2016-01-22T00:00:00.000",,"2300 Sutter St Ste 301"
"1056409-02-161","0329140","Imperial Parking (Us) LLC","Impark 0376","1220 Bush St","San Francisco","CA","94109","1999-08-18T00:00:00.000",,"2016-01-01T00:00:00.000",,"1740 Cesar Chavez St Ste 2w"
"1056423-02-161","0476269","Anitafacial Inc","Anita B:Spa","291 Connecticut St","San Francisco","CA","94107","2013-01-10T00:00:00.000",,"2016-02-26T00:00:00.000",,"291 Connecticut St"
"1056452-02-161","0485455","Canary LLC","Canary LLC","27 Maiden Ln Rm 318","San Francisco","CA","94108","2013-12-01T00:00:00.000",,"2015-11-01T00:00:00.000",,"27 Maiden Ln Ste 318"
"1056454-02-161","1027678","Dan Geiger Consulting","Dan Geiger Consulting","3737 Cesar Chavez St","San Francisco","CA","94110","2016-02-17T00:00:00.000",,"2016-02-17T00:00:00.000",,"3737 Cesar Chavez"
"1056458-02-161","0918024","Fineman & Sotomayor","Codorachi Land Management","485 Pacific Ave","San Francisco","CA","94133","1993-01-01T00:00:00.000",,"2015-01-01T00:00:00.000",,"1775 Beach St"
"1056477-02-161","0082691","Szeto Kwok-Hung & Nikki","Stratford Hotel","236 Powell St","San Francisco","CA","94102","1973-10-01T00:00:00.000",,"2014-01-01T00:00:00.000",,"1489 Webster St Ste 218"
"1056487-02-161","0414522","James M Hess Inc","James M Hess Inc","2344 Van Ness Ave #10","San Francisco","CA","94109","1993-01-01T00:00:00.000",,"2015-07-15T00:00:00.000",,"2344 Van Ness Ave Apt 10"
"1056492-02-161","0415405","Demandbase Inc","Demandbase Inc","680 Folsom St 400","San Francisco","CA","94107","2012-01-01T00:00:00.000",,"2015-07-01T00:00:00.000",,"548 Market St"
"1056506-02-161","1027719","Dynasty Foundation Trust","1990 Beach Apts","1990 Beach St","San Francisco","CA","94123","2014-01-01T00:00:00.000",,"2014-01-01T00:00:00.000",,"2543 Clement St"
"1056507-02-161","0332509","Paradigm Structual Engineers","Paradigm Structual Engineers","639 Front St Fl 4","San Francisco","CA","94111","1999-05-18T00:00:00.000",,"2016-01-09T00:00:00.000",,"639 Front St Fl 4"
"1056519-02-161","0200805","Gonick Lawrence R","Larry Gonick","247 Missouri St","San Francisco","CA","94107","1990-01-01T00:00:00.000",,"2014-10-13T00:00:00.000",,"247 Missouri St"
"1056521-02-161","0465112","Harrison Tong Dds Inc","Harrison Tong Dds Inc","490 Post St Rm 1025","San Francisco","CA","94102","2012-01-02T00:00:00.000",,"2016-02-25T00:00:00.000",,"4557 Irving St"
"1056535-02-161","1027734","Noreen Farley Murphy Trust","1379 10th Av","1379 10th Ave","San Francisco","CA","94123","2014-01-01T00:00:00.000",,"2014-01-01T00:00:00.000",,"2438 26th Ave"
"1056541-02-161","1019752","Atlsfo LLC","Waxman's","900 North Point St","San Francisco","CA","94109","2015-10-14T00:00:00.000",,"2016-02-26T00:00:00.000",,"0000 Undeliverable Mail"
"1056552-02-161","0481267","Ministry Of Velocity LLC","Ministry Of Velocity LLC","65 Annie St","San Francisco","CA","94105","2013-06-03T00:00:00.000",,"2015-07-01T00:00:00.000",,"548 Market St # 19521"
"1056565-02-161","1027751","Jan Massage LLC","Jan Massage","1610 Post St #103","San Francisco","CA","94115","2016-02-15T00:00:00.000",,"2016-02-15T00:00:00.000",,"1610 Post St Ste 103"
"1056574-02-161","0338868","Mck Americas  Inc","Mck Americas Inc","806 Jamestown Ave","San Francisco","CA","94124","2000-08-11T00:00:00.000",,"2015-06-12T00:00:00.000",,"806 Jamestown Ave"
"1056576-02-161","1027758","Campana Leadership Group Inc","Campana Leadership Group Inc","182 Howard St Ste 833","San Francisco","CA","94105","2016-02-04T00:00:00.000",,"2016-02-04T00:00:00.000",,"182 Howard St Ste 833"
"1056589-02-161","1027769","Martland George Martland Kathleen","615 Leavenworth Street","8 Essex Dr","Novato","CA","94949","2014-01-01T00:00:00.000",,"2014-01-01T00:00:00.000",,"8 Essex Dr"
"1056594-02-161","0461759","Giusti Massimo","Le Bonta' Italiane","39 Dashiell Hammett St #302","San Francisco","CA","94108","2012-05-09T00:00:00.000",,"2016-02-29T00:00:00.000",,"838 Shrader St 1 Apt"
"1056597-02-161","1027774","Martland George Martland Kathleen","875 Bush St","8 Essex Dr","Novato","CA","94949","2014-01-01T00:00:00.000",,"2014-01-01T00:00:00.000",,"8 Essex Dr"
"1056598-02-161","0461759","Giusti Massimo","Mr. Bomboloni","39 Dashiell Hammett St #302","San Francisco","CA","94108","2012-05-09T00:00:00.000",,"2016-02-29T00:00:00.000",,"838 Shrader St 1 Apt"
"1056601-02-161","1027772","Tara Mohr LLC","Tara Mohr LLC","952 Ashbury St","San Francisco","CA","94117","2015-12-18T00:00:00.000",,"2015-12-18T00:00:00.000",,"447 Sutter St Ste 405"
"1056621-02-161","1027788","Healthy Duct Cleaning","Heathy Duct Cleaning","22 Seacliff Ave","Daly City","CA","94015","2016-02-29T00:00:00.000",,"2016-02-29T00:00:00.000",,"1461 Pinegrove Way"
"1056628-02-161","1027791","Hughes-Nelson Painting Inc","Apex Imaging Services","720 Indigo Ct","Pomona","CA","91767","2016-02-01T00:00:00.000",,"2016-02-01T00:00:00.000",,"720 Indigo Ct"
"1056630-02-161","0458385","San Francisco Ladies Protectin","The Heritage","1530 Francisco St","San Francisco","CA","94123","1985-01-01T00:00:00.000",,"2014-01-01T00:00:00.000",,"3400 Laguna St"
"1056632-02-161","1027792","Af General Contractors","Af General Contractors","1478 Hervey Ln","San Jose","CA","95125","2016-02-29T00:00:00.000",,"2016-02-29T00:00:00.000",,"1000 S 10th St"
"1056633-02-161","0490780","Waller Union Inc","Meadow Care","60 13th St A","San Francisco","CA","94103","2014-07-01T00:00:00.000",,"2015-06-01T00:00:00.000",,"60 13th St"
"1056634-02-161","0458385","San Francisco Ladies Protectin","Heritage On The Marina","1530 Francisco St","San Francisco","CA","94123","1985-01-01T00:00:00.000",,"2014-01-01T00:00:00.000",,"3400 Laguna St"
"1056638-02-161","0458385","San Francisco Ladies Protectin","The Heritage","1536 Francisco St","San Francisco","CA","94123","1985-01-01T00:00:00.000",,"2014-01-01T00:00:00.000",,"3400 Laguna St"
"1056643-02-161","1027797","Tang's Restaurant Service Inc","Tang's Restaurant Service Inc","1055 Quesada Ave","San Francisco","CA","94124","2016-02-29T00:00:00.000",,"2016-02-29T00:00:00.000",,"6748 Mission St #457 Unit"
"1056646-02-161","1027798","Horwitz Lionel & Georgiana T","1558 Noe St","120 Laidley St","San Francisco","CA","94131","2014-01-01T00:00:00.000",,"2014-01-01T00:00:00.000",,"120 Laidley St"
"1056653-02-161","1027801","Horwitz Lionel & Georgiana T","401 30th Street","120 Laidley St","San Francisco","CA","94131","2014-01-01T00:00:00.000",,"2014-01-01T00:00:00.000",,"120 Laidley St"
