"ttxid","certificate_number","ownership_name","dba_name","full_business_address","city","state","business_zip","dba_start_date","dba_end_date","location_start_date","location_end_date","mailing_address_1"
"1028742-05-151","0435775","Automattic Inc","Wordpress.Com","132 Hawthorne St","San Francisco","CA","94107","2009-01-01T00:00:00.000",,"2015-05-19T00:00:00.000",,"60 29th St # 343"
"1028748-05-151","0415316","One Inch To The Left Inc","Rarefield Design Build","766 Valencia St 3rd Fl","San Francisco","CA","94110","2007-01-01T00:00:00.000",,"2015-05-20T00:00:00.000",,"766 Valencia St"
"1028758-05-151","1013750","Comfort Jason","Jason D Comfort D O","2041 Polk St #E","San Francisco","CA","94109","2015-05-20T00:00:00.000",,"2015-05-20T00:00:00.000",,"2041 Polk St Ste E"
"1028761-05-151","0398503","Cathay Bank","Cathay Bank","919 Clement St","San Francisco","CA","94118","2006-05-01T00:00:00.000",,"2015-04-27T00:00:00.000",,"9650 Flair Dr"
"1028772-05-151","1013756","Champlain Total Capital Management LLC","Champlain Total Capital Management LLC","1 Post St Ste 925","San Francisco","CA","94104","2014-08-01T00:00:00.000",,"2014-08-01T00:00:00.000",,"1 Post St Ste 925"
"1028773-05-151","0416864","Mosaic Architects P C","Mosaic Architects P C","1290 Sutter St #400","San Francisco","CA","94109","2007-02-01T00:00:00.000",,"2015-05-07T00:00:00.000",,"1701 15th St Ste C"
"1028774-05-151","0366267","Waterfield Designs Inc","Peralta Bags","2325 3rd St #427","San Francisco","CA","94107","2003-01-01T00:00:00.000",,"2015-06-01T00:00:00.000",,"2325 3rd St Ste 427"
"1028777-05-151","0924154","Ngo Hong My","Lily's Florist","909 A Irving St","San Francisco","CA","94122","2013-06-01T00:00:00.000",,"2015-05-20T00:00:00.000",,"909a Irving St"
"1028779-05-151","1013757","Levy & Co Properties","Levy & Co Properties","754 Fell St","San Francisco","CA","94117","2014-01-01T00:00:00.000",,"2014-01-01T00:00:00.000",,"1871 Market St"
"1028780-05-151","0129418","Tronoff Assocs","Tronoff Associates","1255 Starboard Dr #A","West Sacramento","CA","95691","1980-04-01T00:00:00.000",,"2015-01-01T00:00:00.000",,"1255 Starboard Dr # A"
"1028789-05-151","0330678","Wuteh Of China Inc/Chung Ent","Chung Enterprise Lp","25 Kearny St Rm 302","San Francisco","CA","94108","1999-01-01T00:00:00.000",,"2014-01-01T00:00:00.000",,"25 Kearny St Ste 302"
"1028790-05-151","0330678","Wuteh Of China Inc/Chung Ent","Chung Enterprise Lp","110 Natoma St","San Francisco","CA","94105","1999-01-01T00:00:00.000",,"2014-01-01T00:00:00.000",,"25 Kearny St Ste 302"
"1028791-05-151","0474285","Pressed Juicery Inc","Pressed Juicery","75 First St","San Francisco","CA","94105","2012-12-01T00:00:00.000",,"2014-12-11T00:00:00.000",,"8671 Hayden Pl"
"1028792-05-151","0384533","Vanguard Properties Inc","Vanguard Properties","555 Castro St","San Francisco","CA","94114","2005-01-27T00:00:00.000",,"2015-01-05T00:00:00.000",,"2501 Mission St"
"1028794-05-151","0384533","Vanguard Properties Inc","Vanguard Properties","199 New Montgomery St Stop F","San Francisco","CA","94110","2005-01-27T00:00:00.000",,"2015-05-01T00:00:00.000",,"2501 Mission St"
"1028798-05-151","1013760","Wong Fee Chang & Siu Yip","2028 Hyde St Apts","2028 Hyde St","San Francisco","CA","94133","2014-01-01T00:00:00.000",,"2014-01-01T00:00:00.000",,"2408 Jones St"
"1028799-05-151","0382968","Bull Peter","420 Precita Ave","420 Precita Ave","San Francisco","CA","94110","2004-10-29T00:00:00.000",,"2015-05-21T00:00:00.000",,"420 Precita Ave"
"1028800-05-151","0436276","Millar Peggy A","Peggy Millar Art","1094 Revere St #145","San Francisco","CA","94124","2008-12-01T00:00:00.000",,"2015-05-15T00:00:00.000",,"912 Cole St 329 #"
"1028801-05-151","0488957","San Francisco Community Agenci","San Francisco Community Agenci","1800 Market St #Q30","San Francisco","CA","94102","2012-01-08T00:00:00.000",,"2012-01-08T00:00:00.000",,"1270 Sanchez St"
"1028803-05-151","1013761","Wong Fee Chang & Siu Yip","2035-2041 Taylor St Apts","2035 Taylor St","San Francisco","CA","94133","2014-01-01T00:00:00.000",,"2014-01-01T00:00:00.000",,"2408 Jones St"
"1028806-05-151","1013762","Wong Fee Chang & Siu Yip","581-585 3rd Ave Apts","581 3rd Ave","San Francisco","CA","94133","2014-01-01T00:00:00.000",,"2014-01-01T00:00:00.000",,"2408 Jones St"
"1028810-05-151","0475316","Alvarado Eduardo","Eduardo Alvarado","3054 22nd St","San Francisco","CA","94110","2012-12-01T00:00:00.000",,"2015-05-01T00:00:00.000",,"2853 Mission St"
"1028814-05-151","1013764","Shy Girl LLC","Reveille Coffee Roasters","610 Long Bridge St","San Francisco","CA","94107","2015-05-21T00:00:00.000",,"2015-05-21T00:00:00.000",,"610 Long Bridge St"
"1028821-05-151","0136153","Jones W C","Clearheart","1094 Revere St Rm #145","San Francisco","CA","94124","1982-06-01T00:00:00.000",,"2015-05-15T00:00:00.000",,"912 Cole St Unit 329"
"1028837-05-151","0382164","Laurel Realty Inc","Laurel Properties","3543 Sacramento St","San Francisco","CA","94118","2004-09-17T00:00:00.000",,"2015-01-01T00:00:00.000",,"3543 Sacramento St"
"1028841-05-151","0936915","Chou Evergreen Realty Inc","Evergreen Realty","2266 34th Ave","San Francisco","CA","94116","1995-01-08T00:00:00.000",,"2015-03-17T00:00:00.000",,"2266 34th Ave"
"1028857-05-151","1013782","Morning Sun Capital LLC","Morning Sun Hotel","68 6th St","San Francisco","CA","94103","2015-05-21T00:00:00.000",,"2015-05-21T00:00:00.000",,"Po Box 309 Po Box 309 St"
