ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,mailing_address_1
1314640-09-221,1138975,Isabelle Fix,Isafix,801 Sutter St Apt 602,San Francisco,CA,94109.0,2022-09-21T00:00:00.000,,2022-09-21T00:00:00.000,,801 Sutter St Apt 602
1314644-09-221,1138977,Alexander Ramzell,City Roots,243 21st Ave Apt 3,San Francisco,CA,94121.0,2022-07-05T00:00:00.000,,2022-07-05T00:00:00.000,,243 21st Ave Apt 3
1314646-09-221,1138978,Dare Family Childcare LLC,Dare Family Childcare LLC,1009 Geneva Ave,San Francisco,CA,94112.0,2022-05-02T00:00:00.000,,2022-05-02T00:00:00.000,,1009 Geneva Ave
1314648-09-221,1138979,"Rubbee & Company, LLC","Rubbee & Company, LLC",643 Edna Street,San Francisco,CA,94127.0,2022-09-12T00:00:00.000,,2022-09-12T00:00:00.000,,643 Edna Street
1314652-09-221,1138981,Jaszewski,The Michael Jaszewski Studio,435 15th Ave Apt 1,San Francisco,CA,94118.0,2022-09-19T00:00:00.000,,2022-09-19T00:00:00.000,,435 15th Ave Apt 1
1314653-09-221,1134349,Hey Big Sister Project,Kid Creative,1808 47th Ave Apt 2,San Francisco,CA,94122.0,2022-04-21T00:00:00.000,,2022-09-22T00:00:00.000,,1808 47th Ave Apt 2
1314655-09-221,376653,Happy Shalom School Inc,Chabad Refugee Social Services,862 28th Ave,San Francisco,CA,94121.0,2001-05-01T00:00:00.000,,2022-09-20T00:00:00.000,,862 28th Ave
1314657-09-221,1138982,Hi5 Ventures LLC,Popi's Oysterette,2095 Chestnut St,San Francisco,CA,94123.0,2022-09-22T00:00:00.000,,2022-09-22T00:00:00.000,,2095 Chestnut St
1314663-09-221,1138985,Luis Antonio Tzun Magana,Magana Time Handyman,574 3rd St Apt 305,San Francisco,CA,94107.0,2022-09-08T00:00:00.000,,2022-09-08T00:00:00.000,,2854 25th St
1314665-09-221,1138986,Erick Giovanni Chim Coyoy,Go Plumbing,691 China Basin St Apt 508,San Francisco,CA,94158.0,2022-09-22T00:00:00.000,,2022-09-22T00:00:00.000,,691 China Basin St Apt 508
1314668-09-221,1138987,Asa Sias,Aced By Asa,4907 Mission St Ste B,San Francisco,CA,94112.0,2022-09-22T00:00:00.000,,2022-09-22T00:00:00.000,,4907 Mission St Ste B
1314671-09-221,1138989,Mary Dennis,Mary Dennis,919 Irving St Ste 104,San Francisco,CA,94122.0,2022-09-22T00:00:00.000,,2022-09-22T00:00:00.000,,276 N Willard St
1314679-09-221,1136878,Opal Fitness LLC,Opal Fitness,801 Baker St Apt 9,San Francisco,CA,94115.0,2022-07-12T00:00:00.000,,2022-09-22T00:00:00.000,,801 Baker St Apt 9
1314682-09-221,1138993,Rsp Group Inc,R S P Group Inc,39 Belmont Ave,Fairfax,CA,94930.0,2022-09-22T00:00:00.000,,2022-09-22T00:00:00.000,,39 Belmont Ave
1314688-09-221,1138996,Manson Chen,Manson Chen,1120 Balboa St,San Francisco,CA,94118.0,2022-09-22T00:00:00.000,,2022-09-22T00:00:00.000,,1120 Balboa St
1314689-09-221,457288,Mcg-Hjt Inc,Mcg-Hjt Inc Dba Mcg Architecture,250 Sutter St Ste 450,San Francisco,CA,94108.0,2011-01-01T00:00:00.000,,2021-05-31T00:00:00.000,,510 S Grand Ave Ste 300
1314690-09-221,351576,Consultant Specialists Inc,Consultant Specialists Inc,500 Beale St Apt 325,San Francisco,CA,94105.0,2013-10-09T00:00:00.000,,2019-07-19T00:00:00.000,,1314 Masonic Ave
1314692-09-221,1138997,"Zhu's Tea, LLC",Zhu's Tea,112 Waverly Pl,San Francisco,CA,94108.0,2022-09-22T00:00:00.000,,2022-09-22T00:00:00.000,,1201 Tennessee St Apt 233
1314693-09-221,1116106,Ding Fan,Lucky Moving,2562 Noriega St,San Francisco,CA,94122.0,2020-07-26T00:00:00.000,,2022-09-22T00:00:00.000,,6353 Lafayette Ave
1314697-09-221,1138999,"Ema Builders, Inc","Ema Builders, Inc",2415 San Ramon Valley Blvd Ste 4-33,San Ramon,CA,94583.0,2022-09-19T00:00:00.000,,2022-09-19T00:00:00.000,,2415 San Ramon Valley Blvd Ste 4-335
1314699-09-221,1139000,"River City Millwork, Inc.","River City Millwork, Inc.",3045 Fite Cir,Sacramento,CA,95827.0,2022-09-22T00:00:00.000,,2022-09-22T00:00:00.000,,3045 Fite Cir
1314700-09-221,44933,"Aramark Services, Inc.",Aramark Rfs At Salesforce,350 Mission St Fl 27,San Francisco,CA,94105.0,2002-01-01T00:00:00.000,,2022-09-22T00:00:00.000,,2400 Market St 6 Fl
1314703-09-221,44933,"Aramark Services, Inc.",Aramark Rfs At Salesforce,50 Fremont St Fl 28,San Francisco,CA,94105.0,2002-01-01T00:00:00.000,,2022-09-22T00:00:00.000,,2400 Market St 6 Fl
1314704-09-221,44933,"Aramark Services, Inc.",Aramark Rfs,50 Fremont St Fl 33,San Francisco,CA,94105.0,2002-01-01T00:00:00.000,,2022-09-22T00:00:00.000,,2400 Market St 6 Fl
1314705-09-221,44933,"Aramark Services, Inc.",Aramark Rfs At Salesforce,50 Fremont St Fl 4,San Francisco,CA,94105.0,2002-01-01T00:00:00.000,,2022-09-22T00:00:00.000,,2400 Market St 6 Fl
1314706-09-221,1065975,Earthbar LLC,Earthbar - Pine St,301 Pine St,San Francisco,CA,94104.0,2014-05-17T00:00:00.000,,2015-08-13T00:00:00.000,,10440 Beach Blvd 360 Unit
1314707-09-221,1065975,Earthbar LLC,Earthbar - Beale,50 Beale St,San Francisco,CA,94105.0,2014-05-17T00:00:00.000,,2019-11-19T00:00:00.000,,10440 Beach Blvd 360 Unit
1314709-09-221,1065975,Earthbar LLC,Earthbar - Valencia,790 Valencia St,San Francisco,CA,94110.0,2014-05-17T00:00:00.000,,2022-01-01T00:00:00.000,,10440 Beach Blvd 360 Unit
1314711-09-221,1139002,Anjelica Cattivera,Cosas Vintage,3955 Mission St Apt 4,San Francisco,CA,94112.0,2022-09-22T00:00:00.000,,2022-09-22T00:00:00.000,,3955 Mission St Apt 4
1314714-09-221,1139004,Augusto P Severino,The Little Box Cafe,630 Sansome St,San Francisco,CA,94111.0,2022-09-22T00:00:00.000,,2022-09-22T00:00:00.000,,1190 Mission St Apt 1509
1314716-09-221,1139005,Sunset Auto Care,Sunset Auto Care,3865 Irving St,San Francisco,CA,94122.0,2022-09-22T00:00:00.000,,2022-09-22T00:00:00.000,,3865 Irving St
1314718-09-221,1139006,Roderick L Coleman,Roderick's My Favorite Purse,439 E 9th St,Pittsburg,CA,94565.0,2022-09-22T00:00:00.000,,2022-09-22T00:00:00.000,,439 E 9th St
1314719-09-221,1138201,Grisly Aracely Garcia Perez,Rayitos De Sol,25 Rolph St,San Francisco,CA,94112.0,2022-08-25T00:00:00.000,,2022-08-25T00:00:00.000,,25 Rolph St
1314720-09-221,478072,Mission Chinese Food Sf LLC,Mission Chinese Food,2234 Mission St,San Francisco,CA,94110.0,2013-04-15T00:00:00.000,,2022-09-22T00:00:00.000,,261 Monterey Rd
1314723-09-221,1139008,Brian Huie,L & N Distributors,3928 Folsom Dr,Antioch,CA,94531.0,2022-09-22T00:00:00.000,,2022-09-22T00:00:00.000,,3928 Folsom Dr
1314724-09-221,1139007,Dna Stylz LLC,Dna Stylz LLC,2108 N St Ste N,Sacramento,CA,95816.0,2022-09-22T00:00:00.000,,2022-09-22T00:00:00.000,,2108 N St Ste N
1314726-09-221,1139009,Claudia Omana Gaitan,Dulce Mana,41 Juniper St Apt A,San Francisco,CA,94103.0,2022-09-22T00:00:00.000,,2022-09-22T00:00:00.000,,35 Westmont Dr
1314727-09-221,1002866,Inouye Kelly,Kelly Inouye Studio,744 Alabama St Unit 208,San Francisco,CA,94110.0,2014-08-01T00:00:00.000,,2022-09-22T00:00:00.000,,473 Day St
1314730-09-221,1098039,Amanda Cey Demonaco,Beleaf Retreat,40 Hillside Ave,Mill Valley,CA,94941.0,2018-07-01T00:00:00.000,,2022-09-01T00:00:00.000,,40 Hillside Ave
1314739-09-221,1058654,Side Inc,Agent 4 Life,580 4th St,San Francisco,CA,94107.0,2016-09-01T00:00:00.000,,2022-09-22T00:00:00.000,,580 4th St
1314742-09-221,1058654,Side Inc,Agent 4 Life Real Estate,580 4th St,San Francisco,CA,94107.0,2016-09-01T00:00:00.000,,2022-09-22T00:00:00.000,,580 4th St
1314746-09-221,1139017,Vip Powerline Corp,Vip Powerline Corp,15043 Wolfgang Rd,Truckee,CA,96161.0,2022-09-22T00:00:00.000,,2022-09-22T00:00:00.000,,3316 Tennyson Avenue
1314747-09-221,1139017,Vip Powerline Corp,Vip Powerline Corp,3316 Tennyson Ave,Victoria,BC,,2022-09-22T00:00:00.000,,2022-09-22T00:00:00.000,,3316 Tennyson Avenue
1314748-09-221,1058654,Side Inc,Agent 4 Life Re,580 4th St,San Francisco,CA,94107.0,2016-09-01T00:00:00.000,,2022-09-22T00:00:00.000,,580 4th St
1314749-09-221,1058654,Side Inc,Agent 4 Life Realty,580 4th St,San Francisco,CA,94107.0,2016-09-01T00:00:00.000,,2022-09-22T00:00:00.000,,580 4th St
1314750-09-221,1058654,Side Inc,Livel,580 4th St,San Francisco,CA,94107.0,2016-09-01T00:00:00.000,,2022-09-22T00:00:00.000,,580 4th St
1314751-09-221,1058654,Side Inc,Livel Properties,580 4th St,San Francisco,CA,94107.0,2016-09-01T00:00:00.000,,2022-09-22T00:00:00.000,,580 4th St
1314753-09-221,1139018,Sergio Abreu,539 Grand View Ave,539 Grand View Ave,San Francisco,CA,94114.0,2022-09-22T00:00:00.000,,2022-09-22T00:00:00.000,,539 Grand View Ave
1314754-09-221,1058654,Side Inc,Livel Real Estate,580 4th St,San Francisco,CA,94107.0,2016-09-01T00:00:00.000,,2022-09-22T00:00:00.000,,580 4th St
1314755-09-221,1058654,Side Inc,Livel Realty,580 4th St,San Francisco,CA,94107.0,2016-09-01T00:00:00.000,,2022-09-22T00:00:00.000,,580 4th St
