ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,mailing_address_1
0485764-01-001,485764,Saret Jason,Digital Home Suppliers,141 Avila St,San Francisco,CA,94123.0,2014-01-02T00:00:00.000,,2014-01-02T00:00:00.000,,2269 Chestnut St Unit 119
0485785-01-001,485785,Fu Jim,Jim Fu Dc,391 Sutter St Ste 210,San Francisco,CA,94108.0,2014-01-01T00:00:00.000,,2014-01-01T00:00:00.000,,391 Sutter St Ste 210
0485791-01-001,485791,Huo Zhong Ming,Sjt Moving Company,2620 Vicente St,San Francisco,CA,94116.0,2014-01-01T00:00:00.000,,2014-01-01T00:00:00.000,,Po Box P.O Box 16756
0485792-01-999,485792,Newtron Inc,Newtron Inc,815 Arnold Dr Ste 122,Martinez,CA,94553.0,2014-01-02T00:00:00.000,,2014-01-02T00:00:00.000,,815 Arnold Dr Ste 122
0485796-01-001,485796,Tu Kaii,Kaii Tu,317 Missouri St,San Francisco,CA,94107.0,2014-01-02T00:00:00.000,,2014-01-02T00:00:00.000,,9253 Regents Rd Unit A408
0485800-01-001,485800,Wood Jeffrey S,The Overhead Wire,233 Chattanooga St,San Francisco,CA,94114.0,2014-01-02T00:00:00.000,,2014-01-02T00:00:00.000,,227 Chattanooga St
0485801-01-001,485801,Urban Building Services LLC,Urban Building Services LLC,766 Harrison St Unit 303,San Francisco,CA,94107.0,2014-01-02T00:00:00.000,,2014-01-02T00:00:00.000,,766 Harrison St Unit 206
0485822-01-001,485822,Enterprise Commu Asst Mana Inc,Enterprise Commu Asst Mana Inc,101 Montgomery St Ste 1350,San Francisco,CA,94104.0,2013-01-01T00:00:00.000,,2013-01-01T00:00:00.000,,11000 Broken Land Pkwy
0485826-01-001,485826,Weibel Christine M,Christine Weibel,148 Marston Ave,San Francisco,CA,94112.0,2014-01-06T00:00:00.000,,2014-01-06T00:00:00.000,,148 Marston Ave
0485827-01-001,485827,San Bruno Smoke Shop Inc,San Bruno Smoke Shop Inc,2901 San Bruno Ave,San Francisco,CA,94134.0,2014-01-05T00:00:00.000,,2014-01-05T00:00:00.000,,2901 San Bruno Ave
0485830-01-999,485830,Lin Wen B,All Star Team Construction,1117 Oak St,Alameda,CA,94501.0,2014-01-03T00:00:00.000,,2014-01-03T00:00:00.000,,1117 Oak St
0485836-01-001,485836,Urbane LLC,Bravado,170 King St Ste 109,San Francisco,CA,94107.0,2013-11-04T00:00:00.000,,2013-11-04T00:00:00.000,,170 King St Ste 109
0485837-01-001,485837,Union Larder LLC,Union Larder,1945 Hyde St,San Francisco,CA,94109.0,2014-01-01T00:00:00.000,,2014-01-01T00:00:00.000,,312 Union St
0485838-01-001,485838,Satchell Paul,Net Gears,602 3rd St #4,San Francisco,CA,94107.0,2014-01-01T00:00:00.000,,2014-01-01T00:00:00.000,,1388 Haight St # 84
0485841-01-001,485841,Arbieto Pedro Octavio,Pedro Arbieto,145 Fell St Apt 301,San Francisco,CA,94102.0,2014-01-03T00:00:00.000,,2014-01-03T00:00:00.000,,145 Fell St 301 Apt
0485847-01-001,485847,Pizzahackers Backyard LLC,Pizzahacker,3299 Mission St,San Francisco,CA,94110.0,2013-11-14T00:00:00.000,,2013-11-14T00:00:00.000,,3299 Mission St
0485851-01-001,485851,Hotel Utah Investments LLC,Hotel Utah,504 4th St,San Francisco,CA,94107.0,2013-12-26T00:00:00.000,,2013-12-26T00:00:00.000,,504 4th St
0485852-01-001,485852,Deluco Pamela R,Shotwell Paper Mill,305 Shotwell St,San Francisco,CA,94110.0,2013-12-19T00:00:00.000,,2013-12-19T00:00:00.000,,1090 Eddy St Apt 104
0485858-01-001,485858,Beautiful Lights Foundationinc,Blf,2040 Sutter St Apt 404,San Francisco,CA,94115.0,2008-07-28T00:00:00.000,,2008-07-28T00:00:00.000,,133 Oldcastle Ln
0485858-02-001,485858,Beautiful Lights Foundationinc,Tsf,2040 Sutter St Apt 404,San Francisco,CA,94115.0,2008-07-28T00:00:00.000,,2008-07-28T00:00:00.000,,133 Oldcastle Ln
0485858-03-001,485858,Beautiful Lights Foundationinc,Sundar Jyoti,2040 Sutter St Apt 404,San Francisco,CA,94115.0,2008-07-28T00:00:00.000,,2008-07-28T00:00:00.000,,133 Oldcastle Ln
0485858-04-001,485858,Beautiful Lights Foundationinc,Tsf International,2040 Sutter St Apt 404,San Francisco,CA,94115.0,2008-07-28T00:00:00.000,,2008-07-28T00:00:00.000,,133 Oldcastle Ln
0485858-05-001,485858,Beautiful Lights Foundationinc,Tripura Sundari Foundation Int,2040 Sutter St Apt 404,San Francisco,CA,94115.0,2008-07-28T00:00:00.000,,2008-07-28T00:00:00.000,,133 Oldcastle Ln
0485863-01-002,485863,982 Mission St LLC,982 Mission Street LLC,4 Embarcadero Ctr Ste 1400,San Francisco,CA,94111.0,2013-06-13T00:00:00.000,,2014-05-01T00:00:00.000,,123 Mission St Ste 1180
0485866-01-001,485866,Tsang Ruth K,Visiongrafx,934 Ortega St,San Francisco,CA,94122.0,2014-01-01T00:00:00.000,,2014-01-01T00:00:00.000,,934 Ortega St
0485874-01-001,485874,Santamaria Douglas,Douglas Santamaria Janit Srvcs,154 Athens St,San Francisco,CA,94112.0,2014-01-06T00:00:00.000,,2014-01-06T00:00:00.000,,1501 Hillcrest Blvd Apt 8
0485875-01-001,485875,Soma Restaurant Group Inc,Soma Eats,186 2nd St,San Francisco,CA,94105.0,2014-01-06T00:00:00.000,,2014-01-06T00:00:00.000,,186 2nd St
0485875-02-001,485875,Soma Restaurant Group Inc,Lady & The Saj,246 2nd St Ste B,San Francisco,CA,94105.0,2014-01-06T00:00:00.000,,2014-01-06T00:00:00.000,,186 2nd St
0485890-01-001,485890,Wilkens Susan,Susan Wilkens Ph D,3022 Fillmore St #C,San Francisco,CA,94123.0,2014-01-06T00:00:00.000,,2014-01-06T00:00:00.000,,2250 Union St 303 #
0485891-01-001,485891,Matsuoka Akemi T,Akemi Takagi Matsuoka,1939 Divisadero St Ste 4e,San Francisco,CA,94115.0,2014-01-06T00:00:00.000,,2014-01-06T00:00:00.000,,1939 Divisadero St Ste 4e
0485894-01-001,485894,Fang S Tu E Tu S Lai M,807-811 Alvarado Apts,811 Alvarado St,San Francisco,CA,94114.0,2013-10-11T00:00:00.000,,2013-10-11T00:00:00.000,,204 Moraga Way
0485901-01-001,485901,4jlue Enterprise,4jlue Enterprise,62 Theresa St,San Francisco,CA,94112.0,2013-12-13T00:00:00.000,,2013-12-13T00:00:00.000,,62 Theresa St
0485906-01-001,485906,Zhao Dongguo,Hongwei Handyman,368 Capitol Ave,San Francisco,CA,94112.0,2014-01-07T00:00:00.000,,2014-01-07T00:00:00.000,,1790 17th Ave
0485915-01-001,485915,Yee Jia Sheng Li Qiao Xia,L & Y Plumbing,1349 48th Ave,San Francisco,CA,94122.0,2014-01-07T00:00:00.000,,2014-01-07T00:00:00.000,,1349 48th Ave
0485918-01-999,485918,Kofax Inc,Kofax Inc,15211 Laguna Canyon Rd,Irvine,CA,92618.0,2009-07-20T00:00:00.000,,2009-07-20T00:00:00.000,,15211 Laguna Canyon Rd
0485923-01-999,485923,Osisoft LLC,Osisoft LLC,777 Davis St,San Leandro,CA,94577.0,2012-12-07T00:00:00.000,,2012-12-07T00:00:00.000,,1600 Alvarado St
0485933-01-001,485933,Zhang Xintong,Xintong International,1 Daniel Burnham Ct Apt 604,San Francisco,CA,94109.0,2014-01-08T00:00:00.000,,2014-01-08T00:00:00.000,,Po Box 2695
0485941-01-001,485941,Raiche Ronald G,R2 Design Services,77 Grand View Ave Apt 601,San Francisco,CA,94114.0,2014-01-03T00:00:00.000,,2014-01-03T00:00:00.000,,77 Grand View Ave Apt 601
0485943-01-001,485943,Hermiteer LLC,Hermiteer LLC,2762 21st St,San Francisco,CA,94110.0,2014-01-01T00:00:00.000,,2014-01-01T00:00:00.000,,2762 21st St
0485951-01-001,485951,Sf Strength & Conditioning LLC,Sf Strength & Conditioning LLC,2051 Balboa St,San Francisco,CA,94121.0,2014-01-06T00:00:00.000,,2014-01-06T00:00:00.000,,111 Lomitas Ave
0485954-01-001,485954,Jesse Sf Corporation,North India Restaurant,123 2nd St,San Francisco,CA,94105.0,2014-02-01T00:00:00.000,,2014-02-01T00:00:00.000,,2442 Clement St
0485958-01-001,485958,Justice Research & Cnsltng Inc,Justice Research & Cnsltng Inc,15 Ashbury Ter,San Francisco,CA,94117.0,2013-10-01T00:00:00.000,,2013-10-01T00:00:00.000,,15 Ashbury Ter
0485963-01-001,485963,2821 Inc,Dryervent Wizard Of SF,2821 Folsom St,San Francisco,CA,94110.0,2014-02-01T00:00:00.000,,2014-02-01T00:00:00.000,,2821 Folsom St
0485971-01-001,485971,Brunig Michael & Mark,La Playa Apartments,1270 La Playa St,San Francisco,CA,94122.0,2014-01-01T00:00:00.000,,2014-01-01T00:00:00.000,,Po Box 22671
0485971-02-001,485971,Brunig Michael & Mark,Latoma,81 Lafayette St,San Francisco,CA,94103.0,2014-01-01T00:00:00.000,,2014-01-01T00:00:00.000,,Po Box 22671
0485972-01-999,485972,Jose Diaz,J Diaz Plumbing,130 Ledyard St,San Francisco,CA,94124.0,2014-01-01T00:00:00.000,,2014-01-01T00:00:00.000,,124 Circular Ave
0485975-01-001,485975,Finn Shannon,The Enchanted Adobe,3972 Sacramento St,San Francisco,CA,94118.0,2014-01-01T00:00:00.000,,2014-01-01T00:00:00.000,,3972 Sacramento St
0485978-01-001,485978,Andis Market LLC,Andis Market,820 Cortland Ave,San Francisco,CA,94110.0,2014-01-09T00:00:00.000,,2014-01-09T00:00:00.000,,820 Cortland Ave
0485979-01-001,485979,Swell Bicycles Sf LLC,Swell Bicycles,4002 Irving St,San Francisco,CA,94122.0,2014-01-09T00:00:00.000,,2014-01-09T00:00:00.000,,4002 Irving St
0485984-01-999,485984,Hanna Jamel,Better Homes Construction,947 Youngsdale Dr,Vacaville,CA,95687.0,2014-01-09T00:00:00.000,,2014-01-09T00:00:00.000,,947 Youngsdale Dr
0485991-01-001,485991,Crisostomo Gloria,Gc Janitorial Services,1237 Potrero Ave,San Francisco,CA,94110.0,2014-01-09T00:00:00.000,,2014-01-09T00:00:00.000,,1237 Potrero Ave
0485993-01-999,485993,B & B Mechanical Services Inc,B & B Mechanical Services Inc,1040 Serpentine Ln Ste 205,Pleasanton,CA,94566.0,2014-01-13T00:00:00.000,,2014-01-13T00:00:00.000,,1040 Serpentine Ln Ste 202
0485995-01-001,485995,Parkin Inc,Parkin Inc,236 West Portal Ave,San Francisco,CA,94127.0,2014-01-09T00:00:00.000,,2014-01-09T00:00:00.000,,236 West Portal Ave #458
0485999-01-001,485999,Xie Zhen,Zhen Xie,1727 35th Ave,San Francisco,CA,94122.0,2014-01-10T00:00:00.000,,2014-01-10T00:00:00.000,,1727 35th Ave
0486000-01-001,486000,Dan Perata Training Inc,Dan Perata Training Inc,80 Elmira St,San Francisco,CA,94124.0,2014-01-10T00:00:00.000,,2014-01-10T00:00:00.000,,316 Coral Ridge Dr
0486012-01-999,486012,Li Felix,Pionic Unit Construction Inc,315 Sycamore St,Pacifica,CA,94044.0,2014-01-10T00:00:00.000,,2014-01-10T00:00:00.000,,315 Sycamore St
0486017-01-001,486017,Lee Adrian,Atak,1038 Larkin St,San Francisco,CA,94109.0,2014-03-01T00:00:00.000,,2014-03-01T00:00:00.000,,1038 Larkin St
0486023-01-999,486023,Pacific Metro Electric Inc,Pme,3150 E Fremont St,Stockton,CA,95205.0,2014-01-10T00:00:00.000,,2014-01-10T00:00:00.000,,3150 E Fremont St
0486044-01-001,486044,Gundersen Tommy&Pineda Annalee,Transatlantic Romance Designs,1035 Sutter St Apt 24,San Francisco,CA,94109.0,2014-01-04T00:00:00.000,,2014-01-04T00:00:00.000,,1035 Sutter St Apt 24
0486057-01-999,486057,Intelepeer Cloud Commun LLC,Intelepeer Cloud Commun LLC,177 Bovet Rd Ste 400,San Mateo,CA,94402.0,2013-12-01T00:00:00.000,,2013-12-01T00:00:00.000,,155 Bovet Rd Ste 405
0486074-01-001,486074,Jackson Square Ventures Management Company LLC,Sigma West,727 Sansome St #300,San Francisco,CA,94111.0,2013-07-22T00:00:00.000,,2013-07-22T00:00:00.000,,727 Sansome St # 300
0486077-01-001,486077,Sona Fashions Inc,Sona Fashions,966 Grant Ave,San Francisco,CA,94108.0,2013-11-01T00:00:00.000,,2013-11-01T00:00:00.000,,966 Grant Ave
0486085-01-999,486085,Cohen Harvey,Harvey's Gourmet Donut Co,15207 Burbank Dr,Glen Ellen,CA,95442.0,2014-01-14T00:00:00.000,,2014-01-14T00:00:00.000,,Po Box 1116
0486096-01-001,486096,Apmex LLC,Uno Dos Taco,595 Market St,San Francisco,CA,94105.0,2013-12-31T00:00:00.000,,2014-01-14T00:00:00.000,,2020 Union St
0486099-01-001,486099,National Utility Sales Corp,National Utility Sales Corp,2222 Leavenworth St Apt 301,San Francisco,CA,94133.0,2014-01-14T00:00:00.000,,2014-01-14T00:00:00.000,,2222 Leavenworth St 301 Apt
0486109-01-001,486109,Kelley John A,John A Kelley,194 Caselli Ave,San Francisco,CA,94114.0,2014-01-01T00:00:00.000,,2014-01-01T00:00:00.000,,194 Caselli Ave
0486119-01-001,486119,Nguyen Thu T,Artistic Nail Care,902 Irving St #A,San Francisco,CA,94122.0,2014-01-01T00:00:00.000,,2014-01-01T00:00:00.000,,902a Irving St
0486121-01-001,486121,Schroeders Partners Lp,Schroeder's,240 Front St,San Francisco,CA,94111.0,2014-01-10T00:00:00.000,,2014-01-10T00:00:00.000,,240 Front St
0486123-01-001,486123,P & F Risto Inc,Il Casaro Pizze Mozzarella Bar,348 Columbus Ave,San Francisco,CA,94133.0,2014-02-01T00:00:00.000,,2014-02-01T00:00:00.000,,348 Columbus Ave
0486138-01-001,486138,Wong Luis A,Lw Insurance,3330 Mission St,San Francisco,CA,94110.0,2014-01-15T00:00:00.000,,2014-01-15T00:00:00.000,,3330 Mission St
0486165-01-001,486165,Catalyst Innovation Prtnrs LLC,Catalyst Innovation Prtnrs LLC,1434 Shotwell St,San Francisco,CA,94110.0,2014-01-01T00:00:00.000,,2014-01-01T00:00:00.000,,1434 Shotwell St
0486167-01-001,486167,Ving Tsun Sito,Ving Tsun Sito Kung Fu School,307 5th St #B,San Francisco,CA,94107.0,2010-07-04T00:00:00.000,,2010-07-04T00:00:00.000,,3817 18th St
0486175-01-001,486175,Law Director Inc,Law Director Inc,50 California St Fl 15,San Francisco,CA,94111.0,2014-01-01T00:00:00.000,,2014-01-01T00:00:00.000,,50 California St Fl 15
0486181-01-001,486181,Yao L Construction Inc,Yao L Construction Inc,241 Bacon St,San Francisco,CA,94134.0,2014-01-15T00:00:00.000,,2014-01-15T00:00:00.000,,241 Bacon St
0486182-01-001,486182,Three Monkeys Inc,Three Monkeys Creative Consult,2762 Octavia St #A,San Francisco,CA,94123.0,2013-09-01T00:00:00.000,,2013-09-01T00:00:00.000,,0000 Undeliverable Mail
0486187-01-999,486187,Utilligent LLC,Utilligent LLC,118 E Main St,New Albany,OH,43054.0,2012-05-01T00:00:00.000,,2012-05-01T00:00:00.000,,Po Box 2975
0486194-01-001,486194,Moreno Erika,Ortiz Wholesale Flowers,644 Brannan St,San Francisco,CA,94107.0,2014-01-01T00:00:00.000,,2014-01-01T00:00:00.000,,1013 Burwood Way
0486196-01-001,486196,Sherpa Global Corp,Sherpa Global Corp,800 Market St #800,San Francisco,CA,94102.0,2013-08-07T00:00:00.000,,2013-08-07T00:00:00.000,,0000 Undeliverable Mail
0486204-01-001,486204,Ckst Inc,Kowloon Tong Dessert Cafe,393 7th Ave,San Francisco,CA,94118.0,2014-01-02T00:00:00.000,,2014-01-02T00:00:00.000,,393 7th Ave
0486214-01-001,486214,Metzler Brothers General Contractors Inc,Metzler Brothers General Contraactors Inc,278 Noe St,San Francisco,CA,94114.0,2014-01-14T00:00:00.000,,2014-01-14T00:00:00.000,,278 Noe St
0486215-01-001,486215,Gomez Aracely,Aracely Gomez House Cleaning,55 Trumbull St Apt 14,San Francisco,CA,94112.0,2014-01-17T00:00:00.000,,2014-01-17T00:00:00.000,,2321 Fieldgate Dr
0486230-01-999,486230,Eby Construction Inc,Eby Construction Inc,1731 Poplar St,Oakland,CA,94607.0,2014-01-03T00:00:00.000,,2014-01-03T00:00:00.000,,26 20th St
0486235-01-001,486235,Devil's Teeth Inc,Devil's Teeth Inc,3876 Noriega St,San Francisco,CA,94122.0,2014-01-15T00:00:00.000,,2014-01-15T00:00:00.000,,3876 Noriega St
0486246-01-001,486246,Audio Ecstasy Event Sound & Li,Audio Ecstasy Event Sound & Li,5 Summit St,San Francisco,CA,94112.0,2013-10-29T00:00:00.000,,2013-10-29T00:00:00.000,,5 Summit St
0486246-02-001,486246,Audio Ecstasy Event Sound & Li,Lovesnap Photo Booth,5 Summit St,San Francisco,CA,94112.0,2013-10-29T00:00:00.000,,2014-04-20T00:00:00.000,,5 Summit St
0486248-01-999,486248,Diodati Anthony,J&T Diodati Construction,524 Primrose Ave M,Burlingame,CA,94010.0,2014-01-01T00:00:00.000,,2014-01-01T00:00:00.000,,524 Primrose Rd Unit M
0486249-01-001,486249,15five Inc,15five Inc,711 Scott St,San Francisco,CA,94117.0,2011-05-11T00:00:00.000,,2011-05-11T00:00:00.000,,440 N Barranca Ave # 3155
0486249-02-001,486249,15five Inc,15five Inc,901 Mission St,San Francisco,CA,94103.0,2011-05-11T00:00:00.000,,2013-01-01T00:00:00.000,,440 N Barranca Ave # 3155
0486250-01-001,486250,Man Kevin M,Kevin M Man Md,265 Santa Paula Ave,San Francisco,CA,94127.0,2013-10-01T00:00:00.000,,2013-10-01T00:00:00.000,,265 Santa Paula Ave
0486252-01-001,486252,Flors Andrea,Vicky's Family Childcare,1246 Plymouth Ave,San Francisco,CA,94112.0,2014-01-25T00:00:00.000,,2014-01-25T00:00:00.000,,1246 Plymouth Ave
0486258-01-001,486258,Adviatech Corp,Adviatech Corp,222 Columbus Ave Ste 412,San Francisco,CA,94133.0,2013-07-01T00:00:00.000,,2013-07-01T00:00:00.000,,1111 Kearny St
0486259-01-001,486259,Imanagerent Inc,Imanagerent Inc,1919 Page St,San Francisco,CA,94117.0,2014-01-01T00:00:00.000,,2014-01-01T00:00:00.000,,Po Box 77322
0486275-01-001,486275,Aquila Fitness Conslt Sys Ltd,Aquila Fitness Conslt Sys Ltd,450 Golden Gate Ave Level 1,San Francisco,CA,94102.0,2014-01-02T00:00:00.000,,2014-01-02T00:00:00.000,,1221 Brickell Ave Ste 1060
0486277-01-999,486277,Aaa Construction & Design Inc,Aaa Construction & Design Inc,144 Caribe Isle,Novato,CA,94949.0,2014-01-21T00:00:00.000,,2014-01-21T00:00:00.000,,100 Galli Dr Ste 11
0486284-01-001,486284,Sic-350 Treat LLC,Sic-350 Treat LLC,220 Montgomery St Fl 20,San Francisco,CA,94104.0,2014-01-06T00:00:00.000,,2014-01-06T00:00:00.000,,0000 Undeliverable Mail
0486291-01-001,486291,Portside Homeowners Assn Inc,Portside Homeowners Assn Inc,38 Bryant St,San Francisco,CA,94105.0,1994-04-01T00:00:00.000,,1994-04-01T00:00:00.000,,38 Bryant St
0486291-02-001,486291,Portside Homeowners Assn Inc,Portside Homeowners Assn Inc,403 Main St,San Francisco,CA,94105.0,1994-04-01T00:00:00.000,,1997-12-15T00:00:00.000,,38 Bryant St
0486293-01-001,486293,Vision It Homes Inc,Vision It Homes It,26 Westbrook Ct,San Francisco,CA,94124.0,2013-12-13T00:00:00.000,,2013-12-13T00:00:00.000,,26 Westbrook Ct
0486298-01-001,486298,Metas LLC,Fitness Urbano,250 Douglass St Apt 1,San Francisco,CA,94114.0,2014-01-21T00:00:00.000,,2014-01-21T00:00:00.000,,80 Missouri St
0486300-01-001,486300,Hashimoto Kathleen C,Kathe Hashimoto Photography,506  Guerrero St,San Francisco,CA,94110.0,2014-01-13T00:00:00.000,,2014-01-13T00:00:00.000,,506.5 Guerrero St
0486308-01-001,486308,San Francisco Car Care Inc,Mission Tires,3160 Mission St,San Francisco,CA,94110.0,2014-01-02T00:00:00.000,,2014-01-02T00:00:00.000,,3160 Mission St
0486310-01-001,486310,Parkside Paint & Body Shop Inc,Parkside Paint & Body Shop Inc,1830 Taraval St,San Francisco,CA,94116.0,2014-01-02T00:00:00.000,,2014-01-02T00:00:00.000,,1830 Taraval St
0486315-01-001,486315,Venezia Fine Arts & Antiques,Venezia Fine Arts & Antiques,430 Grant Ave,San Francisco,CA,94108.0,2014-01-01T00:00:00.000,,2014-01-01T00:00:00.000,,430 Grant Ave
0486324-01-001,486324,Montecinos Maria,Cocos Bar,4541 Mission St,San Francisco,CA,94112.0,2014-01-22T00:00:00.000,,2014-01-22T00:00:00.000,,4541 Mission St
0486327-01-001,486327,Friend4 Lp,Friend4 Lp,355 Hayes St,San Francisco,CA,94102.0,2013-05-01T00:00:00.000,,2013-05-01T00:00:00.000,,355 Hayes St
0486330-01-001,486330,Mamahermanna Lp,Mamahermanna Lp,355 Hayes St,San Francisco,CA,94102.0,2013-07-07T00:00:00.000,,2013-07-07T00:00:00.000,,355 Hayes St
0486336-01-001,486336,Long Bridge Pizza Company LLC,Long Bridge Pizza Company,2347 3rd St,San Francisco,CA,94107.0,2014-01-22T00:00:00.000,,2014-01-22T00:00:00.000,,2347 3rd St
0486340-02-001,486340,Versafeed Inc,Versafeed,268 Bush St #6000,San Francisco,CA,94104.0,2007-08-03T00:00:00.000,,2014-01-22T00:00:00.000,,268 Bush St # 6000
0486342-01-001,486342,Dependable Cleaning Srvc Inc,Dependable Cleaning Srvc Inc,368 Mt Vernon Ave,San Francisco,CA,94112.0,2014-01-22T00:00:00.000,,2014-01-22T00:00:00.000,,368 Mount Vernon Ave
0486343-01-999,486343,Dwh Creative Contracting Inc,Dwh Creative Contracting Inc,750 National Ct,Richmond,CA,94804.0,2013-12-30T00:00:00.000,,2013-12-30T00:00:00.000,,750 National Ct
0486352-01-001,486352,Lim Kent M,Kml Associate,274 15th Ave,San Francisco,CA,94118.0,2014-01-22T00:00:00.000,,2014-01-22T00:00:00.000,,274 15th Ave
0486361-01-999,486361,Knowledgelake Inc,Knowledgelake Inc,6 Cityplace Dr Ste 500,Saint Louis,MO,63141.0,2014-01-09T00:00:00.000,,2014-01-09T00:00:00.000,,555 Maryville University Dr Ste 120
0486362-01-001,486362,King Media Inc,King Media Inc,724 Jackson St,San Francisco,CA,94133.0,2013-12-31T00:00:00.000,,2014-02-01T00:00:00.000,,945 Taraval St # 518
0486369-01-001,486369,Smaato Inc,Smaato Inc,240 Stockton St Fl 10,San Francisco,CA,94108.0,2011-10-01T00:00:00.000,,2011-10-01T00:00:00.000,,0000 Undeliverable Mail
0486370-01-001,486370,Nakanishi Mariko J,Mariko Nakanishi Atty At Law,459 Fulton St Ste 300,San Francisco,CA,94102.0,2014-01-23T00:00:00.000,,2014-01-23T00:00:00.000,,459 Fulton St Ste 300
0486374-01-001,486374,968 Page Street LLC,968 Page Street LLC,968 Page St,San Francisco,CA,94117.0,2014-01-01T00:00:00.000,,2014-01-01T00:00:00.000,,167 Broderick St
0486375-01-001,486375,61 Divisadero Street LLC,61 Divisadero Street LLC,61 Divisadero St,San Francisco,CA,94117.0,2014-01-01T00:00:00.000,,2014-01-01T00:00:00.000,,167 Broderick St
0486386-01-999,486386,Meikel Nathan C,Ncm Concrete,32 Lorelei Ln,Menlo Park,CA,94025.0,2014-01-23T00:00:00.000,,2014-01-23T00:00:00.000,,Po Box 689
0486390-01-999,486390,Kovisto Eric,Jet Hvac,2101 W 10th St Ste I,Antioch,CA,94509.0,2014-01-01T00:00:00.000,,2014-01-01T00:00:00.000,,Po Box 4848
0486394-01-001,486394,Aana Enterprise Inc,Super Save Meat Market,4517 3rd St,San Francisco,CA,94124.0,2014-01-01T00:00:00.000,,2014-01-01T00:00:00.000,,4517 3rd St
0486399-01-001,486399,Sa Luxury Expeditions LLC,Sa Luxury Expeditions,350 Rhode Island St Ste 240,San Francisco,CA,94103.0,2013-12-16T00:00:00.000,,2013-12-16T00:00:00.000,,95 3rd St Fl 2nd
0486399-02-001,486399,Sa Luxury Expeditions LLC,Sa Social Expeditions,350 Rhode Island St Ste 240,San Francisco,CA,94103.0,2013-12-16T00:00:00.000,,2013-12-16T00:00:00.000,,95 3rd St Fl 2nd
0486399-03-001,486399,Sa Luxury Expeditions LLC,Sa Travel Group,350 Rhode Island St Ste 240,San Francisco,CA,94103.0,2013-12-16T00:00:00.000,,2013-12-16T00:00:00.000,,95 3rd St Fl 2nd
0486399-04-001,486399,Sa Luxury Expeditions LLC,Sa Expeditions,350 Rhode Island St Ste 240,San Francisco,CA,94103.0,2013-12-16T00:00:00.000,,2014-05-05T00:00:00.000,,95 3rd St Fl 2nd
0486399-05-001,486399,Sa Luxury Expeditions LLC,Sa Honeymoons,350 Rhode Island St Ste 240,San Francisco,CA,94103.0,2013-12-16T00:00:00.000,,2014-05-05T00:00:00.000,,95 3rd St Fl 2nd
0486400-01-001,486400,Montgomery Pacific Law Grp Llp,Montgomery Pacific Law Grp Llp,555 Montgomery St Ste 1650,San Francisco,CA,94111.0,2014-01-06T00:00:00.000,,2014-01-06T00:00:00.000,,595 Pacific Ave Fl 4
0486403-01-001,486403,Krassner Nicole Villa,Nicole Villa Krassner,1515 Masonic Ave,San Francisco,CA,94117.0,2014-01-01T00:00:00.000,,2014-01-01T00:00:00.000,,1515 Masonic Ave
0486404-01-999,486404,Quality Telecom Consultantsinc,Quality Telecom Consultantsinc,3740 Cincinnati Ave,Rocklin,CA,95765.0,2014-01-23T00:00:00.000,,2014-01-23T00:00:00.000,,4175 Cincinnati Ave 100
0486405-01-001,486405,Pham Radio Communication LLC,Kvto 1400 Am,256 Laguna Honda Blvd #B,San Francisco,CA,94116.0,2013-12-04T00:00:00.000,,2013-12-04T00:00:00.000,,1738 44th Ave
0486411-01-001,486411,Rekas Investment Properties Ll,Rekas Investment Properties Ll,3047 Fillmore St,San Francisco,CA,94123.0,2013-07-31T00:00:00.000,,2013-07-31T00:00:00.000,,3047 Fillmore St
0486424-01-001,486424,Bi-Rite Catering LLC,Bi-Rite Catering LLC,1970 Innes Ave,San Francisco,CA,94124.0,2014-01-10T00:00:00.000,,2014-01-10T00:00:00.000,,3505 20th St
0486425-01-001,486425,Ocean Landing LLC,Ocean Landing,5 Thomas Mellon Cir Ste 305,San Francisco,CA,94134.0,2013-08-22T00:00:00.000,,2013-08-22T00:00:00.000,,5 Thomas Mellon Cir 305 Suite
0486429-01-001,486429,Law Ofc Of Luke S Zimmerman Ap,Law Ofc Of Luke S Zimmerman Ap,201 Spear St Ste 1100,San Francisco,CA,94105.0,2014-01-03T00:00:00.000,,2014-01-03T00:00:00.000,,210 N Hayden Bay Dr
0486438-01-001,486438,Pinn Jeff,Static Voltage,672 Toland Pl #1,San Francisco,CA,94124.0,2014-01-10T00:00:00.000,,2014-01-10T00:00:00.000,,1025 Anza St
0486449-01-999,486449,Flooring Solutions Inc,Flooring Solutions Inc,330 Wright Brothers Ave,Livermore,CA,94551.0,2014-02-10T00:00:00.000,,2014-02-10T00:00:00.000,,330 Wright Brothers Ave
0486453-01-001,486453,Siff Judith,Judith Siff Psychotherapy,3150 18th St,San Francisco,CA,94110.0,2014-01-27T00:00:00.000,,2014-01-27T00:00:00.000,,607 Andover St
0486455-01-001,486455,Souvla LLC,Souvla LLC,517 Hayes St,San Francisco,CA,94102.0,2014-01-24T00:00:00.000,,2014-01-24T00:00:00.000,,460 Grove St
0486468-01-001,486468,Lapidos Jack,2129-2128 Pine St Apartments,2424 Pine St,San Francisco,CA,94115.0,2013-01-01T00:00:00.000,,2013-01-01T00:00:00.000,,2424 Pine St
