ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,mailing_address_1
1350515-01-241,1154101,Melissa Salmon,Melissa Salmon,3735 Moraga St,San Francisco,CA,94122.0,2024-01-01T00:00:00.000,,2024-01-01T00:00:00.000,,3735 Moraga St
1350517-01-241,1154102,Eric Nguyen,Eric Nguyen,388 Beale St Apt 1410,San Francisco,CA,94105.0,2024-01-17T00:00:00.000,,2024-01-17T00:00:00.000,,388 Beale St Apt 1410
1350519-01-241,1154103,New Alpha Five Inc,Auto 360 Garage SF,5550 Mission St,San Francisco,CA,94112.0,2024-01-17T00:00:00.000,,2024-01-17T00:00:00.000,,5550 Mission St
1350521-01-241,1154104,Amber Gavin/Ryan Rinker /Leah Martin,Nowhere,393 Valencia St,San Francisco,CA,94103.0,2024-01-17T00:00:00.000,,2024-01-17T00:00:00.000,,393 Valencia St
1350523-01-241,1154106,Victoria Montecillo,Restriction Kitchen,1239 35th Ave,San Francisco,CA,94122.0,2024-01-01T00:00:00.000,,2024-01-01T00:00:00.000,,1239 35th Ave
1350525-01-241,1154107,Blue Tree Construction Inc,Blue Tree Construction Inc,171 Stanley Ave,Pacifica,CA,94044.0,2024-01-17T00:00:00.000,,2024-01-17T00:00:00.000,,171 Stanley Ave
1350527-01-241,1154108,Evergreen Writing Studio LLC,Evergreen Studio,3741 22nd St,San Francisco,CA,94114.0,2024-01-17T00:00:00.000,,2024-01-17T00:00:00.000,,3741 22nd St
1350529-01-241,1154109,Living It Up Lodging,Living It Up Lodging,1 Polk St Unit 120,San Francisco,CA,94102.0,2024-01-16T00:00:00.000,,2024-01-16T00:00:00.000,,1 Polk St Unit 1202
1350531-01-241,1154110,Max Electric,Max Electric,88 Garnett Ter,San Francisco,CA,94124.0,2024-01-01T00:00:00.000,,2024-01-01T00:00:00.000,,1112 Mission Ave
1350533-01-241,1154111,Vantive Us Healthcare LLC,Vantive Us Healthcare LLC,1 Baxter Parkway Pkwy,Deerfield,IL,60015.0,2024-01-16T00:00:00.000,,2024-01-16T00:00:00.000,,1 Baxter Parkway Pkwy
1350535-01-241,1154112,The Winston Preparatory School,The Winston Preparatory School,360 9th Ave,San Francisco,CA,94118.0,2023-09-05T00:00:00.000,,2023-09-05T00:00:00.000,,135 W 41 St Fl 5
1350540-01-241,1154114,Decentralized Engineering Corporation,Decentralized Engineering Corporation,272 Glenview Dr,San Francisco,CA,94131.0,2024-01-01T00:00:00.000,,2024-01-01T00:00:00.000,,114 Nw 25th St # 183
1350542-01-241,1154115,April Stewart,A1 Asphalt Parking Lots,227 W Railway St,San Dimas,CA,91773.0,2024-01-18T00:00:00.000,,2024-01-18T00:00:00.000,,227 W Railway St
1350544-01-241,1154116,Quisitive LLC,Quisitive LLC,1431 Greenway Dr Ste 1000,Irving,TX,75038.0,2024-01-17T00:00:00.000,,2024-01-17T00:00:00.000,,1431 Greenway Dr Ste 1000
1350545-01-241,1152938,Mccd Ca Psychiatry Services Pc,Mccd Ca Psychiatry Services Pc,100 Pine St Ste 1250,San Francisco,CA,94111.0,2023-11-27T00:00:00.000,,2023-11-27T00:00:00.000,,109 W 27th St Ste 5s
1350547-01-241,1154117,"Jpz Construction, LLC","Jpz Construction, LLC",909 Marina Village Parkway Pkwy,Alameda,CA,94501.0,2024-01-02T00:00:00.000,,2024-01-02T00:00:00.000,,13209 Harbor Dr
1350549-01-241,1154119,Upstream Podcast LLC,Upstream Podcast LLC,56 Miramar Ave,San Francisco,CA,94112.0,2024-01-12T00:00:00.000,,2024-01-12T00:00:00.000,,56 Miramar Ave
1350551-01-241,1154120,Next Level Sf LLC,Next Level Sf LLC,1217 Sutter St,San Francisco,CA,94109.0,2024-01-18T00:00:00.000,,2024-01-18T00:00:00.000,,1217 Sutter St
1350553-01-241,1154121,Redbridges.Studio LLC,Cedric Letsch,548 Market St # 644252,San Francisco,CA,94104.0,2024-01-01T00:00:00.000,,2024-01-01T00:00:00.000,,548 Market St # 644252
1350557-01-241,1154125,"Kcc Class Action Services, LLC","Kcc Class Action Services, LLC",222 N Pacific Coast Highway Hwy # 3000,El Segundo,CA,90245.0,2023-06-01T00:00:00.000,,2023-06-01T00:00:00.000,,222 N Pacific Coast Highway Hwy # 3000
1350558-01-241,1025549,Owens Sandra Marie,Bay Area Massage And Healing,3150 18th St Ste 355,San Francisco,CA,94110.0,2004-06-16T00:00:00.000,,2024-01-01T00:00:00.000,,4463 Masterson St
1350560-01-241,1154126,Elite Body Project LLC,Elite Body Project LLC,391 Sutter Street St Ste 800,San Francisco,CA,94108.0,2024-01-18T00:00:00.000,,2024-01-18T00:00:00.000,,391 Sutter Street St Ste 800
1350561-01-241,1115931,Daniel Garrett-Steinman,Garrett-Steinman Law Offices,2133 Stockton St Apt C105,San Francisco,CA,94133.0,2020-07-20T00:00:00.000,,2024-01-18T00:00:00.000,,2133 Stockton St Apt C105
1350562-01-241,1153326,Alex M Nava,Barbery Coast Barber Shop,1562 Grant Ave,San Francisco,CA,94133.0,2023-12-17T00:00:00.000,,2024-01-16T00:00:00.000,,540 Greenwich St 3
1350563-01-241,1007144,Foundation Soil Stabilization Inc,Foundation Soil Stabilization Inc,3496 Buskirk Ave Ste 105,Pleasant Hill,CA,94523.0,2014-01-08T00:00:00.000,,2024-01-01T00:00:00.000,,3496 Buskirk Ave 105 Ste
1350565-01-241,1154127,Mighty Chia,Mighty Chia,534 Naples St,San Francisco,CA,94112.0,2024-01-15T00:00:00.000,,2024-01-15T00:00:00.000,,534 Naples St
1350568-01-241,1154128,"Tailfin Cloud, Inc.","Tailfin Cloud, Inc.",1058 Sanchez St,San Francisco,CA,94114.0,2023-02-01T00:00:00.000,,2023-02-01T00:00:00.000,,1058 Sanchez St
1350572-01-241,1154130,Adam Musgrave,Kleos Fitness,654 Natoma St A,San Francisco,CA,94103.0,2023-03-01T00:00:00.000,,2023-03-01T00:00:00.000,,5114 Diamond Heights Blvd
1350574-01-241,1154131,Resmed Corporation,Resmed Corporation,80600 Po Box,Indianapolis,IN,46280.0,2023-04-03T00:00:00.000,,2023-04-03T00:00:00.000,,80600 Po Box
1350575-01-241,1153727,"24th/Potrero Partners, L.P.",Na,1189 Potrero Ave,San Francisco,CA,94110.0,1996-01-01T00:00:00.000,,1996-01-01T00:00:00.000,,940 Emmett Ave Ste 200
1350577-01-241,1154132,Puff Puff Sunset LLC,Puff Puff Sunset,4644 Geary Blvd,San Francisco,CA,94118.0,2024-01-18T00:00:00.000,,2024-01-18T00:00:00.000,,873 Meadow View Dr
1350578-01-241,413906,Shea Donna,Donna Shea,172 A Pixley St,San Francisco,CA,94123.0,2006-10-01T00:00:00.000,,2024-01-02T00:00:00.000,,172a Pixley St
1350580-01-241,1154133,Nativity Hs,Nativity Hs,360 9th Ave,San Francisco,CA,94118.0,2023-05-08T00:00:00.000,,2023-05-08T00:00:00.000,,360 9th Ave
1350582-01-241,1152697,Clove Hospitality LLC,Tiya,3213 Scott St,San Francisco,CA,94123.0,2023-10-23T00:00:00.000,,2024-01-18T00:00:00.000,,351 Brighton Ave Apt 236
1350583-01-241,1154134,Caisson LLC,Caisson LLC,420 Washington Blvd Apt B,San Francisco,CA,94129.0,2024-01-01T00:00:00.000,,2024-01-01T00:00:00.000,,420 Washington Blvd Apt B
1350585-01-241,1154136,"Mcm Plumbing, Inc.","Mcm Plumbing, Inc.",4815 Cache Peak Dr,Antioch,CA,94531.0,2024-01-18T00:00:00.000,,2024-01-18T00:00:00.000,,4815 Cache Peak Dr
1350587-01-241,1154137,Amazonica Corporation,Amazonica Corporation,459 Fulton St Ste 301,San Francisco,CA,94102.0,2024-01-18T00:00:00.000,,2024-01-18T00:00:00.000,,0000 Undeliverable Mail
1350591-01-241,1154138,Emily Miller Productions LLC Dba Municipal Bonds,Municipal Bonds,1275 Minnesota St Ste 206,San Francisco,CA,94107.0,2024-01-01T00:00:00.000,,2024-01-01T00:00:00.000,,1275 Minnesota St Ste 206
1350597-01-241,1154141,Irina Zinchik,Irina Zinchik,480 9th Ave Apt C,San Francisco,CA,94118.0,2024-01-01T00:00:00.000,,2024-01-01T00:00:00.000,,480 9th Ave Apt C
1350599-01-241,1154142,Mushroom Pro Construction LLC,Mushroom Pro Construction LLC,3284 San Bruno Ave Apt 3,San Francisco,CA,94134.0,2024-01-18T00:00:00.000,,2024-01-18T00:00:00.000,,0000 Undeliverable Mail
1350601-01-241,1154143,Douglas Towns,Douglas Towns Wares,1390 Market St Apt 1806,San Francisco,CA,94102.0,2024-01-17T00:00:00.000,,2024-01-17T00:00:00.000,,1390 Market St Apt 1806
1350602-01-241,450267,Off The Grid Services LLC,Off The Grid Services LLC,1469 Pacific Ave,San Francisco,CA,94109.0,2010-06-18T00:00:00.000,,2023-10-01T00:00:00.000,,1469 Pacific Ave
1350604-01-241,1154147,Patrick Doherty,Pd Operations,1128 Tennessee St Apt 2,San Francisco,CA,94107.0,2024-01-15T00:00:00.000,,2024-01-15T00:00:00.000,,1128 Tennessee St Apt 2
1350606-01-241,1154148,Jc Event Services,Jc Event Services,3741 Cesar Chavez,San Francisco,CA,94110.0,2024-01-12T00:00:00.000,,2024-01-12T00:00:00.000,,3741 Cesar Chavez
1350608-01-241,1154149,H&W Analytics LLC,Grocery Outlet Visitacion Valley,2630 Bay Shore Blvd,San Francisco,CA,94134.0,2024-01-17T00:00:00.000,,2024-01-17T00:00:00.000,,2630 Bayshore Blvd
1350610-01-241,1154150,Irene Ouyang,Obsidian Homes,55 Sadowa St,San Francisco,CA,94112.0,2024-01-18T00:00:00.000,,2024-01-18T00:00:00.000,,55 Sadowa St
1350613-01-241,1154151,Two Pines Family Counseling Inc,Two Pines Family Counseling Inc,4155 24th St,San Francisco,CA,94114.0,2024-01-01T00:00:00.000,,2024-01-01T00:00:00.000,,4155 24th St Ofc 2
1350616-01-241,1154153,"Trynova Ai, Inc.","Trynova Ai, Inc.",95 3rd St Fl 2,San Francisco,CA,94103.0,2023-03-20T00:00:00.000,,2023-03-20T00:00:00.000,,95 3rd St Fl 2
1350618-01-241,1154157,Diasporic Vietnamese Artists Network,Diasporic Vietnamese Artists Network,1446 Market St,San Francisco,CA,94102.0,2023-03-10T00:00:00.000,,2023-03-10T00:00:00.000,,1446 Market St
1350619-01-241,1153775,Smith & Banguera Inc.,Dennis Banguera Hair Salon,3251 20th Ave Ste 141,San Francisco,CA,94132.0,2024-01-01T00:00:00.000,,2024-01-19T00:00:00.000,,866 56th St
1350621-01-241,1154158,We Help Our People Trucking LLC,We Help Our People Promotions,847 Fairfax Ave Apt 310,San Francisco,CA,94124.0,2024-01-19T00:00:00.000,,2024-01-19T00:00:00.000,,847 Fairfax Ave Apt 310
1350622-01-241,1154151,Two Pines Family Counseling Inc,Denis Barron Mft,4155 24th St Ofc 2,San Francisco,CA,94114.0,2024-01-01T00:00:00.000,,2024-01-01T00:00:00.000,,4155 24th St Ofc 2
1350624-01-241,1154159,"Ariel Gessler Architects, Inc.","Ariel Gessler Architects, Inc.",3631 26th St,San Francisco,CA,94110.0,2020-01-01T00:00:00.000,,2020-01-01T00:00:00.000,,3631 26th Street St
