ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,mailing_address_1
1075226-06-161,320967,Rahlmann Reed Kirk,San Francisco Magic Underground,684 20th Ave #1,San Francisco,CA,94121,1998-10-29T00:00:00.000,,2016-06-06T00:00:00.000,,684 20th Ave # 1
1075227-06-161,320967,Rahlmann Reed Kirk,Sf Magic Underground,684 20th Ave #1,San Francisco,CA,94121,1998-10-29T00:00:00.000,,2016-06-06T00:00:00.000,,684 20th Ave # 1
1075228-06-161,320967,Rahlmann Reed Kirk,Magic Underground SF,684 20th Ave #1,San Francisco,CA,94121,1998-10-29T00:00:00.000,,2016-06-06T00:00:00.000,,684 20th Ave # 1
1075245-06-161,1036556,Tristant William & Anne,2711 Sacramento St,201 Manor Dr,San Francisco,CA,94127,2014-01-01T00:00:00.000,,2014-01-01T00:00:00.000,,2145 Scott St Apt 2
1075258-06-161,1008168,Ecobuilding America LLC,Sweden House Hotel,570 O'farrell St,San Francisco,CA,94102,2014-12-01T00:00:00.000,,2016-07-01T00:00:00.000,,0000 Undeliverable Mail
1075261-06-161,474775,Finkelstein Michael A,Viking Dog Hiking,1818 38th Ave,San Francisco,CA,94122,2012-11-20T00:00:00.000,,2016-06-06T00:00:00.000,,1818 38th Ave
1075327-06-161,1015989,Premise Data Corporation,Premise Data Corporation,185 Berry St Rm 6850,San Francisco,CA,94107,2012-09-01T00:00:00.000,,2015-08-03T00:00:00.000,,32 Mercer St Fl 3
1075338-06-161,1036596,Clay Street Properties LLC,Clay Street Properties LLC,2155 Scott St Apt 2,San Francisco,CA,94115,2013-11-19T00:00:00.000,,2013-11-19T00:00:00.000,,33 Evergreen Dr
1075339-06-161,489146,Surowitz Law Group Pc,Surowitz Law Group Pc,14 Precita Ave,San Francisco,CA,94110,2014-04-10T00:00:00.000,,2016-06-01T00:00:00.000,,7746 Curry Ave
1075341-06-161,350648,Langan Karine B,Sewing Workshop,2660 California St,San Francisco,CA,94115,2001-11-18T00:00:00.000,,2015-06-01T00:00:00.000,,2660 California St
1075363-06-161,1036607,Monsanto Company,Monsanto Growth Ventures,44 Montogomery St 1200,San Francisco,CA,94104,2013-04-15T00:00:00.000,,2013-04-15T00:00:00.000,,800 N Lindbergh Blvd
1075368-06-161,1036610,Stella Andrew,Stella General Contracting,508 Second St,San Bruno,CA,94066,2016-06-07T00:00:00.000,,2016-06-07T00:00:00.000,,126 E Court Ln
1075374-06-161,1036614,Hing Yip Investments LLC,Hing Yip Investments LLC,438 8th St,San Francisco,CA,94103,2016-01-20T00:00:00.000,,2016-01-20T00:00:00.000,,438 8th St
1075380-06-161,1036617,Natty Coleman,Natty Coleman Design,1800 Bryant St Ste 115,San Francisco,CA,94110,2016-06-07T00:00:00.000,,2016-06-07T00:00:00.000,,690 Pennsylvania Ave 210 Apt
1075390-06-161,1036623,Revival Construction,Revival Construction,493 Bellevue Ave Ave,Oakland,CA,94610,2016-08-03T00:00:00.000,,2016-08-03T00:00:00.000,,Po Box 532
1075416-06-161,1036637,Rosenberg Emily Jane,1708-1720 Sacramento Street,1708 Sacramento St #1720,San Francisco,CA,94109,2014-01-01T00:00:00.000,,2014-01-01T00:00:00.000,,777 Fitch St
1075423-06-161,1036639,Rosenberg Emily Jane,149-151 Gough Street,149 Gough St #151,San Francisco,CA,94102,2014-01-01T00:00:00.000,,2014-01-01T00:00:00.000,,777 Fitch St
1075425-06-161,1036642,Celia Tejada,Celia Tejada,2034 Golden Gate Ave,San Francisco,CA,94115,2016-06-01T00:00:00.000,,2016-06-01T00:00:00.000,,2034 Golden Gate Ave
1075427-06-161,1036644,"Bw Company, Inc","Bw Company, Inc.",21 Bernice St,San Francisco,CA,94103,2014-10-03T00:00:00.000,,2015-01-01T00:00:00.000,,50 Cypress Ln
1075431-06-161,1036645,"Oculus Vr, LLC","Oculus Vr, LLC",524 2nd St,San Francisco,CA,94107,2014-09-10T00:00:00.000,,2014-09-10T00:00:00.000,,1601 Willow Rd
1075442-06-161,1036641,Union On Union,Union On Union,1341 Union St Unit 14,San Francisco,CA,94109,1991-02-15T00:00:00.000,,1991-02-15T00:00:00.000,,1341 Union St Apt 7
1075456-06-161,1036656,Arriaza Raul,3350 16th St,4248 23rd St,San Francisco,CA,94114,2014-01-01T00:00:00.000,,2014-01-01T00:00:00.000,,608 Portola Dr
1075480-06-161,1036668,Jd Firestop Pros Inc,Jd Firestop Pros Inc,753 Glenpine Ct,Tracy,CA,95377,2016-06-07T00:00:00.000,,2016-06-07T00:00:00.000,,Po Box 1980
1075520-06-161,1036688,13bit Consulting Inc,13bit Consulting Inc,4146 22nd St,San Francisco,CA,94114,2016-06-07T00:00:00.000,,2016-06-07T00:00:00.000,,0000 Undeliverable Mail
1075554-06-161,1036706,Curtin Pacific Institute For Criminal Justice,Star Project,1890 14th Ave,San Francisco,CA,94122,2016-06-08T00:00:00.000,,2016-06-08T00:00:00.000,,1890 14th Ave
1075555-06-161,1036706,Curtin Pacific Institute For Criminal Justice,Paula Fiscal Show,1890 14th Ave,San Francisco,CA,94122,2016-06-08T00:00:00.000,,2016-06-08T00:00:00.000,,1890 14th Ave
1075557-06-161,1036706,Curtin Pacific Institute For Criminal Justice,Verline Iris Culinary Academy,1890 14th Ave,San Francisco,CA,94122,2016-06-08T00:00:00.000,,2016-06-08T00:00:00.000,,1890 14th Ave
1075560-06-161,1036709,Arriaza Raul,501 Jersey St.,4248 23rd St,San Francisco,CA,94114,2014-01-01T00:00:00.000,,2014-01-01T00:00:00.000,,608 Portola Dr
1075562-06-161,1036710,Youda Builders Inc,Youda Builders Inc,189 Hale St,San Francisco,CA,94134,2016-06-08T00:00:00.000,,2016-06-08T00:00:00.000,,189 Hale St
1075571-06-161,1036715,Arriaza Raul,936 Leavenworth St,4248 23rd St,San Francisco,CA,94114,2014-01-01T00:00:00.000,,2014-01-01T00:00:00.000,,608 Portola Dr
1075573-06-161,1036716,"Sidra Montgomery, LLC","Sidra Montgomery, LLC",180 Montgomery St 1650,San Francisco,CA,94104,2016-05-06T00:00:00.000,,2016-05-06T00:00:00.000,,180 Montgomery St Ste 1650
1075587-06-161,1036721,Arriaza Raul,940 Leavenworth St,4248 23rd St,San Francisco,CA,94114,2014-01-01T00:00:00.000,,2014-01-01T00:00:00.000,,608 Portola Dr
1075588-06-161,392228,Kao Ching-Jung S,Pleasure Classroom,297 Flournoy St,San Francisco,CA,94112,2013-07-01T00:00:00.000,,2016-06-08T00:00:00.000,,Po Box 12221
1075590-06-161,1036722,Tacorea LLC,Tacorea,809 Bush St,San Francisco,CA,94108,2016-06-08T00:00:00.000,,2016-06-08T00:00:00.000,,809 Bush St
1075609-06-161,401662,San Francisco Lighthouse,Kingdom Rice,1337 Sutter St,San Francisco,CA,94109,1999-06-28T00:00:00.000,,2016-06-01T00:00:00.000,,1337 Sutter St
1075615-06-161,1021127,Blue Bottle Coffee Inc,Blue Bottle Coffee,2 South Park St,San Francisco,CA,94107,2015-11-20T00:00:00.000,,2016-06-07T00:00:00.000,,476 9th St
1075617-06-161,1036734,Daviesson Lars Eric,Led Construction,1434 9th St Unit A,Alameda,CA,94501,2016-06-08T00:00:00.000,,2016-06-08T00:00:00.000,,1434 9th St Unit A
1075637-06-161,1036731,"1690 W, LLC",1800-1808 Polk Street,611 Bay St Unit 3,San Francisco,CA,94133,2014-01-02T00:00:00.000,,2014-01-02T00:00:00.000,,0000 Undeliverable Mail
1075662-06-161,1036754,Mec Studio Inc,Mec Studio Inc,58 Dolores Terr,San Francisco,CA,94110,2016-06-08T00:00:00.000,,2016-06-08T00:00:00.000,,58 Dolores Ter
1075691-06-161,1036768,San Francisco Assets LLC,San Francisco Assets LLC,591 Camino De La Reina Ste 900,San Diego,CA,92108,2007-06-21T00:00:00.000,,2007-06-21T00:00:00.000,,591 Camino De La Reina 900 Ste
1075710-06-161,1036778,Tachyon Publications LLC,Tachyon Publications LLC,1459 18th St 139,San Francisco,CA,94107,2016-01-01T00:00:00.000,,2016-01-01T00:00:00.000,,1459 18th St # 139
1075726-06-161,1036786,Usher Trucking,Usher Trucking,1 Egbert Ave Apt,San Francisco,CA,94124,2016-06-01T00:00:00.000,,2016-06-01T00:00:00.000,,2377 41st Ave
1075762-06-161,1036804,Prestegui Antelmo,General Handy Man,1751 Market St #10,San Francisco,CA,94103,2016-06-09T00:00:00.000,,2016-06-09T00:00:00.000,,2828 16th St Apt 508
1075765-06-161,1036805,Jda Software Inc,Jda Software Inc,15059 N Scottsdale Rd 400,Scottsdale,AZ,85254,2013-12-13T00:00:00.000,,2013-12-13T00:00:00.000,,15059 N Scottsdale Rd Ste 400
1075767-06-161,1036806,"Indeed, Inc.","Indeed, Inc.",1 Front St Ste 2600,San Francisco,CA,94111,2014-07-01T00:00:00.000,,2014-07-01T00:00:00.000,,177 Broad St Fl 4
