ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,mailing_address_1
1145254-05-171,1069724,Tech Know Academy LLC,Tech Rocks,Ocean Ave,San Francisco,CA,94127,2017-05-01T00:00:00.000,,2017-05-01T00:00:00.000,,2339 Ocean Ave
1145261-05-171,1010389,Minnesota Street Project LLC,Minnesota Street Project LLC,1240 Minnesota St,San Francisco,CA,94107,2015-01-19T00:00:00.000,,2016-05-01T00:00:00.000,,1150 25th St
1145267-05-171,1069500,Emelia Haiken,Emelia Haiken,1414 Castro St,San Francisco,CA,94114,2017-04-28T00:00:00.000,,2017-04-28T00:00:00.000,,1200 Gough St 5a Unit
1145268-05-171,1069500,Emelia Haiken,Sf Play Therapy,1414 Castro St,San Francisco,CA,94114,2017-04-28T00:00:00.000,,2017-04-28T00:00:00.000,,1200 Gough St 5a Unit
1145269-05-171,425596,Zook Search Inc,"Zook Search, Inc.",1714 Franklin St 100-304,Oakland,CA,94612,2001-05-31T00:00:00.000,,2017-01-01T00:00:00.000,,1714 Franklin St # 100-304
1145278-05-171,399940,Bendow Eugene S,Glass Half Full Research,4021 18 St,San Francisco,CA,94114,2006-07-03T00:00:00.000,,2012-01-01T00:00:00.000,,584 Castro St #815
1145297-05-171,1067932,Diaz & Company Inc,Diaz & Company Inc,80 Eureka Square 108,Pacifica,CA,94044,2017-01-03T00:00:00.000,,2017-01-03T00:00:00.000,,80 Eureka Sq Ste 108
1145302-05-171,917267,Fleitas Ray P,Ray Fleitas,2045 California St Apt 303,San Francisco,CA,94109,1992-11-01T00:00:00.000,,2015-05-01T00:00:00.000,,2045 California St Apt 303
1145303-05-171,489691,Macaire Muriel,Muriel Macaire Design,621 11th Ave,San Francisco,CA,94118,2014-05-01T00:00:00.000,,2017-05-03T00:00:00.000,,Po Box 590488
1145304-05-171,489691,Macaire Muriel,Sf Paper Goods,621 11th Ave,San Francisco,CA,94118,2014-05-01T00:00:00.000,,2017-05-03T00:00:00.000,,Po Box 590488
1145305-05-171,489691,Macaire Muriel,Empress Of Fabrics,621 11th Ave,San Francisco,CA,94118,2014-05-01T00:00:00.000,,2017-05-03T00:00:00.000,,Po Box 590488
1145319-05-171,1069735,"Thomas Weisel Capital Management, LLC","Thomas Weisel Capital Management, LLC",Montgomery St Ste 3700,San Francisco,CA,94104,1998-09-18T00:00:00.000,,1998-09-18T00:00:00.000,,501 N Broadway
1145321-05-171,1069736,Calpine Corporation,"Calpine Energy Solutions, LLC",401 W A St Ste 500,San Diego,CA,92101,2017-05-01T00:00:00.000,,2017-05-01T00:00:00.000,,717 Texas St
1145322-05-171,1069736,Calpine Corporation,"Champion Energy Services, LLC",717 Texas Ave Ste 1000,Houston,TX,77002,2017-05-01T00:00:00.000,,2017-05-01T00:00:00.000,,717 Texas St
1145323-05-171,1069736,Calpine Corporation,"Calpine Pwramerica-Ca, LLC",717 Texas Ave Ste 1000,Houston,TX,77002,2017-05-01T00:00:00.000,,2017-05-01T00:00:00.000,,717 Texas St
1145329-05-171,1069739,Kathy Wu,Kathy Wu,2143 18th Ave Rm,San Francisco,CA,94116,2017-05-03T00:00:00.000,,2017-05-03T00:00:00.000,,2143 18th Ave Rm
1145331-05-171,1069740,"Pacific Alliance Insurance Brokers, Inc.",Pacific Alliance Insurance Brokers,Embarcadero Center #400 St,San Francisco,CA,94111,2010-06-28T00:00:00.000,,2010-06-28T00:00:00.000,,Po Box 3947
1145333-05-171,1069741,"Bellouin & Tsang, LLC",Russian Hill Bookstore,2162 Polk St,San Francisco,CA,94109,2017-04-11T00:00:00.000,,2017-05-04T00:00:00.000,,2162 Polk St Bldg
