ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,mailing_address_1
1348433-12-231,1153233,Damla Gunaydin,Damla Gunaydin,293 Jefferson St,San Francisco,CA,94133.0,2023-11-21T00:00:00.000,,2023-11-21T00:00:00.000,,1870 Sacramento St
1348436-12-231,1069415,Mark Atkinson,Mursion Inc,1 California St Ste 1550,San Francisco,CA,94111.0,2014-07-14T00:00:00.000,,2020-02-01T00:00:00.000,,2443 Fillmore St 515 #
1348440-12-231,1153236,Austin Genealogy,Austin Genealogy,25 Sierra St Apt E103,San Francisco,CA,94107.0,2023-12-04T00:00:00.000,,2023-12-04T00:00:00.000,,25 Sierra St Apt E103
1348444-12-231,1153238,Vannessa Guadalupe Olivares,Aestheticsbyv,1201 Hollister Ave,San Francisco,CA,94124.0,2023-12-13T00:00:00.000,,2023-12-13T00:00:00.000,,1201 Hollister Ave
1348445-12-231,479916,Palou Oakdale LLC,Palou Oakdale,2200 Palou Ave,San Francisco,CA,94124.0,2013-01-01T00:00:00.000,,2013-01-01T00:00:00.000,,10 Dorman Ave
1348446-12-231,479916,Palou Oakdale LLC,Palou Oakdale LLC,2121 Oakdale Ave,San Francisco,CA,94124.0,2013-01-01T00:00:00.000,,2013-01-01T00:00:00.000,,10 Dorman Ave
1348447-12-231,479914,Apparel Dorman LLC,Apparel Dorman LLC,4 Dorman Ave,San Francisco,CA,94124.0,2013-01-01T00:00:00.000,,2013-01-01T00:00:00.000,,10 Dorman Ave
1348448-12-231,479913,Apparel Palou LLC,Apparel Palou LLC,2225 Palou Ave,San Francisco,CA,94124.0,2013-01-01T00:00:00.000,,2013-01-01T00:00:00.000,,10 Dorman Ave
1348449-12-231,479917,Barneveld Dorman LLC,Barneveld Dorman LLC,200 Industrial St,San Francisco,CA,94124.0,2013-01-01T00:00:00.000,,2013-01-01T00:00:00.000,,10 Dorman Ave
1348450-12-231,479917,Barneveld Dorman LLC,Barneveld Dorman LLC,1 Dorman Ave,San Francisco,CA,94124.0,2013-01-01T00:00:00.000,,2013-01-01T00:00:00.000,,10 Dorman Ave
1348451-12-231,479915,Apparel Triangle LLC,Apparel Triangle LLC,540 Barneveld Ave,San Francisco,CA,94124.0,2013-01-01T00:00:00.000,,2013-01-01T00:00:00.000,,10 Dorman Ave
1348452-12-231,479915,Apparel Triangle LLC,Apparel Triangle LLC,10 Apparel Way,San Francisco,CA,94124.0,2013-01-01T00:00:00.000,,2013-01-01T00:00:00.000,,10 Dorman Ave
1348454-12-231,1153239,Lucas Christian,Lucas Christian,401 Union St Apt 202,San Francisco,CA,94133.0,2023-12-01T00:00:00.000,,2023-12-01T00:00:00.000,,401 Union St Apt 202
1348458-12-231,1153241,Seruun Hvac Inc,Air Comfort Experts,212 Sutter St Ste M,San Francisco,CA,94108.0,2023-12-13T00:00:00.000,,2023-12-13T00:00:00.000,,1785 Locust St Ste 9
1348465-12-231,1151853,"Cordura Labs, Inc.",Emdash,1232 Sanchez St,San Francisco,CA,94114.0,2022-04-11T00:00:00.000,,2022-04-11T00:00:00.000,,1232 Sanchez St
1348468-12-231,1153244,Terra Schools,Terra San Francisco Preschool,3801 Balboa St,San Francisco,CA,94121.0,2023-10-23T00:00:00.000,,2023-10-23T00:00:00.000,,3801 Balboa St
1348472-12-231,1153246,Reem's Hospitality Group LLC,Reem's Hospitality Group LLC,2901 Mission St,San Francisco,CA,94110.0,2022-01-23T00:00:00.000,,2022-01-23T00:00:00.000,,2901 Mission St
1348474-12-231,1153247,Db Design & Development LLC,Db Design & Development LLC,2554 47th Ave,San Francisco,CA,94116.0,2023-11-18T00:00:00.000,,2023-11-18T00:00:00.000,,3424 Noriega St
1348475-12-231,928478,Anchor Realty Inc.,Anchor Realty,2120 Market St Ste 105,San Francisco,CA,94114.0,1994-01-01T00:00:00.000,,1995-12-12T00:00:00.000,,2120 Market St 105 Ste
1348479-12-231,1153249,Nxstage Medical Inc.,Nxstage Medical Inc.,350 Merrimack St,Lawrence,MA,1843.0,2023-12-13T00:00:00.000,,2023-12-13T00:00:00.000,,350 Merrimack St
1348480-12-231,1142898,Flor De Chile LLC,North Beach Farmers Market,725 Greenwich St,San Francisco,CA,94133.0,2023-02-08T00:00:00.000,,2023-12-14T00:00:00.000,,2948 Folsom St
1348482-12-231,1153250,Sffit Ph LLC,Orangetheory Fitness,1633 Fillmore St,San Francisco,CA,94115.0,2023-06-01T00:00:00.000,,2023-06-01T00:00:00.000,,270 Baker St Ste 300
1348483-12-231,1142898,Flor De Chile LLC,Flor De Chile,725 Greenwich St,San Francisco,CA,94133.0,2023-02-08T00:00:00.000,,2023-12-14T00:00:00.000,,2948 Folsom St
1348485-12-231,1153251,Steven Bruce,A Bit Of Character Remodeling And Renovation,1337 Canterbury Dr,Fairfield,CA,94533.0,2023-12-14T00:00:00.000,,2023-12-14T00:00:00.000,,1337 Canterbury Dr
1348487-12-231,1153252,Flowforge Inc,Flowforge Inc Dba Flowfuse,548 Market St # 24889,San Francisco,CA,94104.0,2021-02-08T00:00:00.000,,2021-02-08T00:00:00.000,,548 Market St # 24889
1348488-12-231,392359,Fox Security & Comm Inc,"Fox Security & Communications, Inc.",1014 Edwards Rd,Burlingame,CA,94010.0,2005-10-01T00:00:00.000,,2022-09-01T00:00:00.000,,Po Box 3293
1348490-12-231,1153253,Sanshype LLC,Sanshype,1177 Market St Apt 520,San Francisco,CA,94103.0,2021-04-14T00:00:00.000,,2021-04-14T00:00:00.000,,0000 Undeliverable Mail
1348493-12-231,1153254,Brumfield Construction,Brumfield Construction,26797 Clarkford St,Hayward,CA,94544.0,2023-12-01T00:00:00.000,,2023-12-01T00:00:00.000,,26797 Clarkford St
1348494-12-231,1153255,Mark Peschel,Mark Peschel,218 Roosevelt Way,San Francisco,CA,94114.0,2012-10-05T00:00:00.000,,2012-10-05T00:00:00.000,,218 Roosevelt Way
1348496-12-231,1153256,Los Yaquis Restaurant,Los Yaquis,324 S Van Ness Ave,San Francisco,CA,94103.0,2023-12-13T00:00:00.000,,2023-12-13T00:00:00.000,,324 S Van Ness Ave
1348498-12-231,1153257,"Compactor Management Company, LLC","Compactor Management Company, LLC",32420 Central Ave,Union City,CA,94587.0,2023-12-01T00:00:00.000,,2023-12-01T00:00:00.000,,32420 Central Ave
1348500-12-231,1153258,Los Yaquis Folsom,Los Yaquis Folsom,3214 Folsom St,San Francisco,CA,94110.0,2023-12-13T00:00:00.000,,2023-12-13T00:00:00.000,,3214 Folsom St
1348502-12-231,1153259,Sabrina Raphael,Never Too Late Project,110 Portola Dr Apt 3,San Francisco,CA,94131.0,2023-12-14T00:00:00.000,,2023-12-14T00:00:00.000,,110 Portola Dr Apt 3
1348504-12-231,1153261,Rove Construction LLC,Rove Construction LLC,801 Portola Dr Ste 201,San Francisco,CA,94127.0,2023-10-27T00:00:00.000,,2023-10-27T00:00:00.000,,801 Portola Dr Ste 201
1348507-12-231,1153262,Am Events LLC,Am Events,1300 Evans Ave Unit 882,San Francisco,CA,94188.0,2023-12-01T00:00:00.000,,2023-12-01T00:00:00.000,,1675 7th St Unit 24743
1348508-12-231,1153262,Am Events LLC,Haute Dough,1300 Evans Ave Unit 882,San Francisco,CA,94188.0,2023-12-01T00:00:00.000,,2023-12-01T00:00:00.000,,1675 7th St Unit 24743
1348509-12-231,1153263,Our Lucky Grocery Inc.,Grocery Outlet Of Mission,1245 S Van Ness Ave,San Francisco,CA,94110.0,2023-12-14T00:00:00.000,,2023-12-14T00:00:00.000,,0000 Undeliverable Mail
1348512-12-231,1153264,Daniel Murcia,Eye Candy SF,3001 Fillmore St,San Francisco,CA,94123.0,2023-12-14T00:00:00.000,,2023-12-14T00:00:00.000,,3001 Fillmore St
1348513-12-231,1153265,Galactic Camp Corporation,Galactic Camp Corporation,584 Castro St,San Francisco,CA,94114.0,2023-12-14T00:00:00.000,,2023-12-14T00:00:00.000,,584 Castro St Unit 2201
1348515-12-231,1153266,Sffit Ms LLC,Orangefitness Theory,1411 Market St,San Francisco,CA,94103.0,2023-01-01T00:00:00.000,,2023-01-01T00:00:00.000,,270 Baker St Ste 300
1348517-12-231,1153267,Brian Hamway Md,Brian Hamway Md,36 Grattan St,San Francisco,CA,94117.0,2023-12-14T00:00:00.000,,2023-12-14T00:00:00.000,,36 Grattan St
1348518-12-231,464636,Massoudi Rod,"Massoudi Consulting Engineers, Inc.",3330 Geary Blvd Fl 3rd W,San Francisco,CA,94118.0,2011-12-05T00:00:00.000,,2023-02-15T00:00:00.000,,3330 Geary Blvd Fl 3rdw
1348519-12-231,354007,Notre Dame Housing Partners Lp,Notre Dame Apartments,1515 Vallejo St,San Francisco,CA,94109.0,2000-08-18T00:00:00.000,,2023-12-14T00:00:00.000,,615 Grant Ave
1348521-12-231,1153268,Palmar Jewelry LLC,Palmar Jewelry LLC,295 Teddy Ave,San Francisco,CA,94134.0,2023-12-14T00:00:00.000,,2023-12-14T00:00:00.000,,447 Sutter St Ste 405
1348523-12-231,1153269,Rune Ai Inc.,Rune Ai Inc.,2261 Market St,San Francisco,CA,94114.0,2023-12-04T00:00:00.000,,2023-12-04T00:00:00.000,,2261 Market St Ste 5760
1348524-12-231,1128290,Bay Area Cbt Center,Bay Area Cbt Center,166 Geary St Ste 1500,San Francisco,CA,94108.0,2019-01-01T00:00:00.000,,2023-12-07T00:00:00.000,,5870 41st Ave N
1348526-12-231,1153270,"Pierce Electric, Inc.","Pierce Electric, Inc.",6480 Po Box,Vallejo,CA,94591.0,2023-12-14T00:00:00.000,,2023-12-14T00:00:00.000,,Po Box 6480
1348530-12-231,1153272,Splash City The Movie,Splash City The Movie,67 Mark Dr,San Rafael,CA,94903.0,2023-12-14T00:00:00.000,,2023-12-14T00:00:00.000,,8036 Hazeltine Ave
1348531-12-231,1153272,Splash City The Movie,Splash City The Movie,8036 Hazeltine Ave,Panorama City,CA,91402.0,2023-12-14T00:00:00.000,,2023-12-14T00:00:00.000,,8036 Hazeltine Ave
1348532-12-231,1139017,Vip Powerline Corp,Vip Powerline Corp,593 Whitney St,San Leandro,CA,94577.0,2022-09-22T00:00:00.000,,2023-01-02T00:00:00.000,,3316 Tennyson Avenue
1348533-12-231,1063626,"Hatfield, Inc.","Hatfield, Inc.",55 Hawthorne St Ste 700,San Francisco,CA,94105.0,2016-09-07T00:00:00.000,,2023-07-01T00:00:00.000,,55 Hawthorne St Ste 700
1348535-12-231,1153273,Sffit Nor LLC,Orangetheory Fitness,1255 Columbus Ave,San Francisco,CA,94133.0,2023-01-01T00:00:00.000,,2023-01-01T00:00:00.000,,270 E Baker St Ste 300
1348537-12-231,1153274,Joseph Hoegger,Joseph Hoegger,26 Burlwood Dr,San Francisco,CA,94127.0,1986-01-01T00:00:00.000,,1986-01-01T00:00:00.000,,26 Burlwood Dr
1348539-12-231,1153275,M3 LLC,M3 LLC,1651 Church St,San Francisco,CA,94131.0,2023-07-01T00:00:00.000,,2023-07-01T00:00:00.000,,1651 Church St
1348540-12-231,1149983,Emily Schwartz,Emily Schwartz,574 9th Ave,San Francisco,CA,94118.0,2023-08-07T00:00:00.000,,2023-11-01T00:00:00.000,,574 9th Ave
1348541-12-231,1116410,"Unlearn.Ai, Inc.","Unlearn.Ai, Inc.",303 2nd St Ste N460,San Francisco,CA,94107.0,2017-06-13T00:00:00.000,,2023-12-14T00:00:00.000,,75 Hawthorne St # 560ste
1348543-12-231,1153276,Sfclt 24th St Holdings LLC,Sfclt 24th St Holdings LLC,3975 24th St,San Francisco,CA,94114.0,2023-12-14T00:00:00.000,,2023-12-14T00:00:00.000,,44 Page St Ste 503
1348548-12-231,1153278,Iesha Gosman,Iesha Gosman,673 Brannan St Unit 209,San Francisco,CA,94107.0,2023-12-14T00:00:00.000,,2023-12-14T00:00:00.000,,673 Brannan St Unit 209
1348550-12-231,1153279,"280 West, LLC",Universal,2814 19th St,San Francisco,CA,94110.0,2023-12-01T00:00:00.000,,2023-12-01T00:00:00.000,,330 Cervantes Rd
1348552-12-231,1153280,Xiaomei Jin,Good Mood Dumplings,1726 Buchanan St,San Francisco,CA,94115.0,2023-11-18T00:00:00.000,,2023-11-18T00:00:00.000,,447 Sutter St Ste 405
1348554-12-231,1153281,Gst LLC,Gst LLC,636 Jackson St,San Francisco,CA,94133.0,2023-01-01T00:00:00.000,,2023-01-01T00:00:00.000,,636 Jackson St
1348558-12-231,1153283,Edward Hom,Edward Hom,1030 Kearny St,San Francisco,CA,94133.0,1969-03-01T00:00:00.000,,1969-03-01T00:00:00.000,,2330 30th Ave
1348559-12-231,1153283,Edward Hom,Frank Hom,1030 Kearny St,San Francisco,CA,94133.0,1969-03-01T00:00:00.000,,1969-03-01T00:00:00.000,,2330 30th Ave
1348561-12-231,1153284,Moo Kai Commuity Educational And Welfare Fund,Moo Kai Community Educational And Welfare Fund,3500 Geary Blvd,San Francisco,CA,94118.0,2015-01-29T00:00:00.000,,2015-01-29T00:00:00.000,,131 Waverly St
1348563-12-231,1153285,The Spiritual Eye,The Spiritual Eye,"751 , Webster St Bldg",San Francisco,CA,94117.0,2023-12-01T00:00:00.000,,2023-12-01T00:00:00.000,,751 Street # Webster
1348565-12-231,1153286,Jean Stoller,Keepit100 Clothing,2031 Lane St,San Francisco,CA,94124.0,2023-12-15T00:00:00.000,,2023-12-15T00:00:00.000,,2031 Lane St
1348567-12-231,1153287,Whatnot Inc,Whatnot Inc.,181 S Park St,San Francisco,CA,94107.0,2021-01-01T00:00:00.000,,2022-04-01T00:00:00.000,,578 Washington Blvd
1348569-12-231,1153288,Eric Chan,Eric Chan,249 Coleridge St,San Francisco,CA,94110.0,2023-12-15T00:00:00.000,,2023-12-15T00:00:00.000,,249 Coleridge St
1348574-12-231,1153120,Joel Parsons,Beautiful Somethings,628 San Jose Ave,San Francisco,CA,94110.0,2023-12-01T00:00:00.000,,2023-12-15T00:00:00.000,,628 San Jose Ave
1348576-12-231,1153291,Ammobia Inc,Ammobia Inc,610 22nd St Ste 256,San Francisco,CA,94107.0,2023-12-15T00:00:00.000,,2023-12-15T00:00:00.000,,610 22nd St Ste 256
1348577-12-231,1151986,Scs Auto LLC,Scs Auto,1123 Jackson St,San Francisco,CA,94133.0,2023-10-18T00:00:00.000,,2023-12-15T00:00:00.000,,1123 Jackson St
1348579-12-231,1153292,163-181 Eddy St LLC,Citadel,3739 Geary Blvd,San Francisco,CA,94118.0,2023-12-15T00:00:00.000,,2023-12-15T00:00:00.000,,3739 Geary Blvd
1348582-12-231,1153293,777 Khemistry LLC,777 Khemistry LLC,1950 Mission St Apt 711,San Francisco,CA,94103.0,2023-12-15T00:00:00.000,,2023-12-15T00:00:00.000,,1950 Mission St Apt 711
1348583-12-231,1118293,Azikiwee  Anderson,Rize Up Bakery LLC,147 Fulton St,San Francisco,CA,94102.0,2020-10-01T00:00:00.000,,2023-12-15T00:00:00.000,,1160 Howard St
1348585-12-231,1153294,Keng Man Ha,Keng Man Ha,47 Carr St,San Francisco,CA,94124.0,2023-12-14T00:00:00.000,,2023-12-14T00:00:00.000,,47 Carr St
1348586-12-231,1153107,Aimee Arost,Sfblocks,891 Beach St,San Francisco,CA,94109.0,2023-12-07T00:00:00.000,,2023-12-07T00:00:00.000,,365 Richland Ave
1348588-12-231,1153295,Semper Holistic,Semper Holistic,1662 Hickory Ave,San Bruno,CA,94066.0,2023-12-01T00:00:00.000,,2023-12-01T00:00:00.000,,1662 Hickory Ave Ave
1348591-12-231,1153297,Icon General Contractors,Icon General Contractors,2489 Mercantile Dr,Rancho Cordova,CA,95742.0,2023-12-15T00:00:00.000,,2023-12-15T00:00:00.000,,2489 Mercantile Dr
1348592-12-231,1153296,Green Home Systems,Green Home Systems,8510 Balboa Blvd Ste 220,Northridge,CA,91325.0,2023-12-15T00:00:00.000,,2023-12-15T00:00:00.000,,8510 Balboa Blvd Ste 220
1348596-12-231,1153299,Berber Group LLC,Berber,1516 Broadway,San Francisco,CA,94109.0,2023-12-01T00:00:00.000,,2023-12-01T00:00:00.000,,1516 Broadway
1348603-12-231,1153302,Logan Link,Walls,891 Beach St,San Francisco,CA,94109.0,2023-12-12T00:00:00.000,,2023-12-12T00:00:00.000,,232 Perry St
1348606-12-231,1151393,Marion James Francis,Marion James Francis,1799 Ocean Ave,San Francisco,CA,94112.0,2017-01-04T00:00:00.000,,2017-01-04T00:00:00.000,,4601 Lapis Ct
1348607-12-231,52882,Wells Fargo Bank Na,Wells Fargo Bank,1335 Webster St,San Francisco,CA,94115.0,1968-10-01T00:00:00.000,,1996-04-27T00:00:00.000,,2030 Main 10th Fl St E2231101
1348608-12-231,1100730,Photon Ventures LLC,Photon Ventures,19 Topaz Way,San Francisco,CA,94131.0,2019-04-15T00:00:00.000,,2023-11-10T00:00:00.000,,19 Topaz Way
1348610-12-231,1153304,"Virtuosi Leap, LLC","Virtuosi Leap, LLC",2193 Fillmore St,San Francisco,CA,94115.0,2023-12-04T00:00:00.000,,2023-12-04T00:00:00.000,,2193 Fillmore St
1348612-12-231,1153305,See You There Inc.,See You There Inc.,548 Market St Unit 467,San Francisco,CA,94104.0,2023-12-15T00:00:00.000,,2023-12-15T00:00:00.000,,548 Market St Unit 467737
1348613-12-231,52882,Wells Fargo Bank Na,Wells Fargo Bank,1726 Haight St,San Francisco,CA,94117.0,1968-10-01T00:00:00.000,,2005-08-08T00:00:00.000,,2030 Main 10th Fl St E2231101
1348614-12-231,52882,Wells Fargo Bank Na,Wells Fargo Bank,1900 Union St,San Francisco,CA,94123.0,1968-10-01T00:00:00.000,,1971-02-22T00:00:00.000,,2030 Main 10th Fl St E2231101
1348615-12-231,52882,Wells Fargo Bank Na,Wells Fargo Bank,2454 Noriega St,San Francisco,CA,94122.0,1968-10-01T00:00:00.000,,2010-03-15T00:00:00.000,,2030 Main 10th Fl St E2231101
1348616-12-231,52882,Wells Fargo Bank Na,Wells Fargo Bank,4045 24th St,San Francisco,CA,94114.0,1968-10-01T00:00:00.000,,1996-10-15T00:00:00.000,,2030 Main 10th Fl St E2231101
1348617-12-231,52882,Wells Fargo Bank Na,Wells Fargo Bank,557 Castro St,San Francisco,CA,94114.0,1968-10-01T00:00:00.000,,2002-03-06T00:00:00.000,,2030 Main 10th Fl St E2231101
1348619-12-231,1153306,Corvus Swiftwing,Corvus Swiftwing,1525 Market St,San Francisco,CA,94103.0,2023-12-15T00:00:00.000,,2023-12-15T00:00:00.000,,520 S Van Ness Ave Apt 354
1348622-12-231,1153307,Corey Baker,Aromo Scents,1722 Pierce St,San Francisco,CA,94115.0,2023-12-15T00:00:00.000,,2023-12-15T00:00:00.000,,1722 Pierce St
1348623-12-231,1153308,Cynthia Dimon Lcsw A Licensed Clinical Social Worker Corporation,Cynthia Dimon Lcsw A Licensed Clinical Social Worker Corporation,2211 Post St Ste 300,San Francisco,CA,94115.0,2023-12-15T00:00:00.000,,2023-12-15T00:00:00.000,,2211 Post St Ste 300
1348625-12-231,1153309,Borderless Ventures Inc.,Borderless,21 Buena Vista E Ave,San Francisco,CA,94117.0,2023-12-11T00:00:00.000,,2023-12-11T00:00:00.000,,21 Buena Vista Ave E
1348627-12-231,1153310,Safety Training Seminars,Safety Training Seminars,1951 Taraval St,San Francisco,CA,94116.0,2023-12-15T00:00:00.000,,2023-12-15T00:00:00.000,,3705 Rancho Estates Ct
1348628-12-231,1148368,Demeo Consulting Services,Demeo Consulting Services LLC,2261 Market St,San Francisco,CA,94114.0,2023-05-31T00:00:00.000,,2023-12-02T00:00:00.000,,757 N Point St Apt 3
1348630-12-231,1153311,Sanchez Electrical Corp,Sanchez Electrical Corp,336 Holloway Ave Unit A,San Francisco,CA,94112.0,2023-12-15T00:00:00.000,,2023-12-15T00:00:00.000,,336 Holloway Ave Unit A
1348634-12-231,1153313,Premier Medical Group Of San Francisco,Md2 San Francisco 50 Francisco,50 Francisco St Ste 450,San Francisco,CA,94133.0,2023-12-12T00:00:00.000,,2023-12-12T00:00:00.000,,2956 Scott St
1348636-12-231,1153314,"2015-2019 17th Street, LLC","2015-2019 17th Street, LLC",2019 17th St,San Francisco,CA,94103.0,2022-02-04T00:00:00.000,,2022-02-04T00:00:00.000,,2019 17th St
1348638-12-231,1153315,Michael Rangels Plumbing Contractor,Michael Rangel's Plumbing Contractor,220 Dexter Pl,San Ramon,CA,94583.0,2023-12-01T00:00:00.000,,2023-12-01T00:00:00.000,,220 Dexter Pl
1348640-12-231,1153316,"Sh Painting And Construction, Inc","Sh Painting And Construction, Inc",156913 Po Box,San Francisco,CA,94115.0,2023-12-16T00:00:00.000,,2023-12-16T00:00:00.000,,156913 Po Box
1348641-12-231,1058909,Hayes Valley Medical Esthetics,Hayes Valley Medical Esthetics,3214 Fillmore St,San Francisco,CA,94123.0,2016-07-01T00:00:00.000,,2023-12-16T00:00:00.000,,182 Gough St
1348643-12-231,1153317,Edgepoint LLC,Edgepoint LLC,65 Sisters Farmstead Dr,Mount Laurel,NJ,8054.0,2023-12-01T00:00:00.000,,2023-12-01T00:00:00.000,,65 Sisters Farmstead Dr
