ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,mailing_address_1
1305092-05-221,1089461,Stak Enterprises LLC,Arev & Co,888 Brannan St Ste 132,San Francisco,CA,94103.0,2018-06-25T00:00:00.000,,2022-05-14T00:00:00.000,,888 Brannan St Ste 132
1305094-05-221,1135152,Ming Li,Dreamsky Construction,1685 19th Ave,San Francisco,CA,94122.0,2022-05-09T00:00:00.000,,2022-05-09T00:00:00.000,,1685 19th Ave
1305098-05-221,1135154,"Leap 2 Learn, Inc.","Leap 2 Learn, Inc",78 26th Ave,San Francisco,CA,94121.0,2022-05-11T00:00:00.000,,2022-05-11T00:00:00.000,,78 26th Ave
1305099-05-221,478502,Rylko Builders Inc,Rylko Builders Inc,611 Gateway Blvd Ste 540,South San Francisco,CA,94080.0,2013-04-16T00:00:00.000,,2022-04-15T00:00:00.000,,650 5th St Ste 403
1305102-05-221,1135155,The Barberhood,The Barberhood,3248 Scott St,San Francisco,CA,94123.0,2022-05-01T00:00:00.000,,2022-05-01T00:00:00.000,,3248 Scott St
1305104-05-221,1135156,"Jhr Global, Inc.",Pacific Heights Cleaners,2437 Fillmore St,San Francisco,CA,94115.0,2022-05-01T00:00:00.000,,2022-05-01T00:00:00.000,,2437 Fillmore St
1305114-05-221,1128554,R.I.S.E. Therapy Practice,R.I.S.E. Therapy Practice,537 Natoma St Unit 301,San Francisco,CA,94103.0,2021-10-01T00:00:00.000,,2022-05-15T00:00:00.000,,537 Natoma St # 301301
1305116-05-221,1135161,San Fran Bartenders,San Fran Bartenders,1735 Pine St Apt 201,Concord,CA,94520.0,2022-05-01T00:00:00.000,,2022-05-01T00:00:00.000,,0000 Undeliverable Mail
1305118-05-221,1135162,Raymond Mondia,Raymond Mondia,626 Grant Ave Ste 207,San Francisco,CA,94108.0,2022-05-15T00:00:00.000,,2022-05-15T00:00:00.000,,0000 Undeliverable Mail
1305120-05-221,1135163,"Intento, Inc","Intento, Inc",2261 Market St Ste 4273,San Francisco,CA,94114.0,2021-02-24T00:00:00.000,,2021-02-24T00:00:00.000,,2261 Market St Ste 4273
1305121-05-221,1028717,Vrchat Inc,Vrchat Inc,548 Market St Ste 9305,San Francisco,CA,94104.0,2016-01-16T00:00:00.000,,2022-01-01T00:00:00.000,,12333 Sowden Rd Ste B
1305123-05-221,1135164,Paul Brumbaugh,Edge Studios Online,26 7th St Ste 1a,San Francisco,CA,94103.0,2022-05-02T00:00:00.000,,2022-05-02T00:00:00.000,,26 7th St Ste 1a
1305125-05-221,1135165,Jim Savage Md Inc,Jim Savage Md Inc,490 Post St Ste 225,San Francisco,CA,94102.0,2021-05-21T00:00:00.000,,2021-05-21T00:00:00.000,,490 Post St Ste 225
1305127-05-221,1135166,"Crispr Therapeutics, Inc.","Crispr Therapeutics, Inc.",455 Mission Bay S Blvd,San Francisco,CA,94158.0,2021-11-01T00:00:00.000,,2021-11-01T00:00:00.000,,610 Main St
1305130-05-221,384276,Johnson Shoko K,Pearlconcepts,1661 Pine St Apt 526,San Francisco,CA,94109.0,2005-01-19T00:00:00.000,,2022-05-13T00:00:00.000,,1661 Pine St Apt 526
1305131-05-221,22283,Permanente Medical Group Inc,Permanente Medical Group Inc,425 Mission St,San Francisco,CA,94105.0,1968-10-01T00:00:00.000,,2022-05-16T00:00:00.000,,5820 Owens Dr Bldg E
1305132-05-221,1130802,Zone 1701 LLC,Zone 1701 LLC,965 Notoma St,San Francisco,CA,94103.0,2022-01-01T00:00:00.000,,2022-01-01T00:00:00.000,,1015 Fillmore St Dept 30292
