ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,mailing_address_1
1266501-01-211,376994,Felton Institute,Felton Institute,2730 Bryant St,San Francisco,CA,94110,2014-06-03T00:00:00.000,,2019-05-14T00:00:00.000,,1005 Atlantic Ave
1266504-01-211,376994,Felton Institute,Felton Institute,200 Cashmere St,San Francisco,CA,94124,2014-06-03T00:00:00.000,,2019-05-14T00:00:00.000,,1005 Atlantic Ave
1266508-01-211,376994,Felton Institute,Felton Institute,1 Cashmere St,San Francisco,CA,94124,2014-06-03T00:00:00.000,,2019-05-14T00:00:00.000,,1005 Atlantic Ave
1266510-01-211,376994,Felton Institute,Felton Institute,1099 Sunnydale Ave,San Francisco,CA,94134,2014-06-03T00:00:00.000,,2019-05-14T00:00:00.000,,1005 Atlantic Ave
1266511-01-211,376994,Felton Institute,Felton Institute,6221 Geary Blvd,San Francisco,CA,94121,2014-06-03T00:00:00.000,,2019-05-14T00:00:00.000,,1005 Atlantic Ave
1266516-01-211,376994,Felton Institute,Felton Institute,66 Raymond Ave,San Francisco,CA,94134,2014-06-03T00:00:00.000,,2019-05-14T00:00:00.000,,1005 Atlantic Ave
1266523-01-211,1120077,"Food Biz Wiz, Inc",Food Biz Wiz,744 Guerrero St Apt 4,San Francisco,CA,94110,2021-01-01T00:00:00.000,,2021-01-01T00:00:00.000,,132 27th St
1266527-01-211,1120079,Don Ellis Aguillo,Summit Mist Martial Arts,192 Miramar Ave,San Francisco,CA,94112,2019-10-08T00:00:00.000,,2019-10-08T00:00:00.000,,192 Miramar Ave
1266528-01-211,1120079,Don Ellis Aguillo,Summit Mist Martial Arts,1329 7th Ave,San Francisco,CA,94122,2019-10-08T00:00:00.000,,2019-10-08T00:00:00.000,,192 Miramar Ave
1266530-01-211,1120080,Petite Explorer,Petite Explorer Preschool Nopa,823 Divisadero St,San Francisco,CA,94117,2021-01-04T00:00:00.000,,2021-01-04T00:00:00.000,,367 Teresita Blvd
1266531-01-211,1099808,Michael O'donnell,Michael Odonnell Photography,1233 7th Ave,San Francisco,CA,94122,2019-03-12T00:00:00.000,,2020-03-01T00:00:00.000,,Po Box 1377
1266533-01-211,1120081,Eric Tong,Eric Tong,1315 23rd Ave Ste 210,San Francisco,CA,94122,2021-01-01T00:00:00.000,,2021-01-01T00:00:00.000,,1315 23rd Ave 210 Ste
1266538-01-211,1120083,Alexander  Ross,Alexander Ross,21500 Oak Ct,Los Gatos,CA,95033,2021-01-04T00:00:00.000,,2021-01-04T00:00:00.000,,21500 Oak Ct
1266540-01-211,1120084,M3dicine Inc,M3dicine,1156 Clement St,San Francisco,CA,94118,2021-01-01T00:00:00.000,,2021-01-01T00:00:00.000,,1156 Clement St
1266542-01-211,1120085,Benson Choy,Spwash Coin Laundry,1227 Taraval St,San Francisco,CA,94116,2021-01-01T00:00:00.000,,2021-01-01T00:00:00.000,,277 7th Ave
1266544-01-211,1120086,"Advanced Sterilization Products Services, Inc.",Advanced Sterilization Products Services Inc.,33 Technology Dr,Irvine,CA,92618,2019-04-01T00:00:00.000,,2019-04-01T00:00:00.000,,6920 Seaway Blvd Ms400
1266546-01-211,1120087,Hannan Specialties Inc,Dura Bike Locker,3790 Bradview Dr,Sacramento,CA,95827,2021-01-04T00:00:00.000,,2021-01-04T00:00:00.000,,3790 Bradview Dr
1266548-01-211,1120088,"Ef Machine Learning Solutions, LLC","Ef Machine Learning Solutions, LLC",844 Central Ave,San Francisco,CA,94115,2020-12-04T00:00:00.000,,2020-12-04T00:00:00.000,,844 Central Ave
1266552-01-211,1120090,Kenneth Lo,Focus Press,567 Bay St Apt 1054,San Francisco,CA,94133,2021-01-04T00:00:00.000,,2021-01-04T00:00:00.000,,567 Bay St 1054 Apt
1266558-01-211,1120093,Cameron Trotter,Ct Electric,2154 Mason St,San Francisco,CA,94133,2021-01-01T00:00:00.000,,2021-01-01T00:00:00.000,,2154 Mason St
1266561-01-211,1120094,Zachary James Wheatcroft,Sunset Visual,1369 48th Ave Apt 3,San Francisco,CA,94122,2017-01-31T00:00:00.000,,2017-01-31T00:00:00.000,,1369 48th Ave 3 Apt
1266564-01-211,1120095,"Sbm Management Services, Lp","Sbm Management Services, Lp",5241 Arnold Ave,Mcclellan,CA,95652,2020-12-28T00:00:00.000,,2020-12-28T00:00:00.000,,5241 Arnold Ave
1266566-01-211,1120096,Irwell Electric Inc,Irwell Electric,63 Wreden Ave,Fairfax,CA,94930,2021-01-04T00:00:00.000,,2021-01-04T00:00:00.000,,63 Wreden Ave
1266575-01-211,1120100,Samara Elamine,Samara's Flowers,434 Cortland Ave,San Fransisco,CA,94110,2020-12-18T00:00:00.000,,2020-12-18T00:00:00.000,,434 Cortland Ave
1266583-01-211,1120104,Elisa Pitashny Galvan,Elisa Pitashny Design Studio,628 Waller St,San Francisco,CA,94117,2021-01-05T00:00:00.000,,2021-01-05T00:00:00.000,,628 Waller St
1266586-01-211,1118885,"S5s, LLC",S5s LLC,136 70th St,New York,NY,10023,2020-11-09T00:00:00.000,,2021-01-05T00:00:00.000,,136 West 70th St 7 Unit
1266591-01-211,380122,Modern Construction Inc,Modern Construction Inc.,1485 Bayshore Blvd,San Francisco,CA,94124,2004-08-11T00:00:00.000,,2020-11-30T00:00:00.000,,1485 Bay Shore Blvd Ste 114
1266597-01-211,1120110,"Kalw Public Media, Inc.","Kalw Public Media, Inc.",500 Mansell St,San Francisco,CA,94134,2019-10-19T00:00:00.000,,2019-10-19T00:00:00.000,,500 Mansell St
1266599-01-211,1120111,Bar Part Time LLC,Bar Part Time,145 Carmel 3,San Francisco,CA,94117,2020-11-20T00:00:00.000,,2020-11-20T00:00:00.000,,826 Treat Ave
1266603-01-211,1120113,"Amazon Data Services, Inc.","Amazon Data Services, Inc.",188 Spear St,San Francisco,CA,94105,2021-01-01T00:00:00.000,,2021-01-01T00:00:00.000,,Po Box 80037
1266609-01-211,1120116,J Beasley Enterprises,J Beasley Enterprises,4414 Water Oak Ct,Concord,CA,94521,2021-01-01T00:00:00.000,,2021-01-01T00:00:00.000,,4414 Water Oak Ct
