ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,mailing_address_1
1278845-05-211,44933,"Aramark Services, Inc.",Aramark Rfs At Salesforce,415 Mission St Fl 27,San Francisco,CA,94105,2002-01-01T00:00:00.000,,2002-01-01T00:00:00.000,,2400 Market St 6 Fl
1278846-05-211,44933,"Aramark Services, Inc.",Aramark Rfs At Salesforce,50 Fremont St Fl 2/3s,San Francisco,CA,94105,2002-01-01T00:00:00.000,,2002-01-01T00:00:00.000,,2400 Market St 6 Fl
1278849-05-211,44933,"Aramark Services, Inc.",Aramark Rfs At Salesforce,50 Fremont St Fl 3n/4,San Francisco,CA,94105,2002-01-01T00:00:00.000,,2002-01-01T00:00:00.000,,2400 Market St 6 Fl
1278850-05-211,44933,"Aramark Services, Inc.",Aramark Rfs At Salesforce,50 Fremont St Fl 5/6,San Francisco,CA,94105,2002-01-01T00:00:00.000,,2002-01-01T00:00:00.000,,2400 Market St 6 Fl
1278851-05-211,44933,"Aramark Services, Inc.",Aramark Rfs At Salesforce,50 Fremont St Fl 7/8,San Francisco,CA,94105,2002-01-01T00:00:00.000,,2002-01-01T00:00:00.000,,2400 Market St 6 Fl
1278852-05-211,44933,"Aramark Services, Inc.",Aramark Rfs At Salesforce,50 Fremont St Fl 9/10,San Francisco,CA,94105,2002-01-01T00:00:00.000,,2002-01-01T00:00:00.000,,2400 Market St 6 Fl
1278853-05-211,44933,"Aramark Services, Inc.",Aramark Rfs At Salesforce,50 Fremont St Fl 11/12,San Francisco,CA,94105,2002-01-01T00:00:00.000,,2002-01-01T00:00:00.000,,2400 Market St 6 Fl
1278854-05-211,44933,"Aramark Services, Inc.",Aramark Rfs At Salesforce,50 Fremont St Fl 14/15,San Francisco,CA,94105,2002-01-01T00:00:00.000,,2002-01-01T00:00:00.000,,2400 Market St 6 Fl
1278855-05-211,44933,"Aramark Services, Inc.",Aramark Rfs At Salesforce,50 Fremont St Fl 16/17,San Francisco,CA,94105,2002-01-01T00:00:00.000,,2002-01-01T00:00:00.000,,2400 Market St 6 Fl
1278856-05-211,44933,"Aramark Services, Inc.",Aramark Rfs At Salesforce,50 Fremont St Fl 20/33,San Francisco,CA,94105,2002-01-01T00:00:00.000,,2002-01-01T00:00:00.000,,2400 Market St 6 Fl
