"pdid","incidntnum","incident_code","category","descript","dayofweek","date","time","pddistrict","resolution","address","x","y","location",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md",":@computed_region_yftq_j783",":@computed_region_p5aj_wyqh",":@computed_region_rxqg_mtj9",":@computed_region_bh8s_q3mv",":@computed_region_fyvs_ahh9",":@computed_region_9dfj_4gjx",":@computed_region_n4xg_c4py",":@computed_region_4isq_27mq",":@computed_region_fcz8_est8",":@computed_region_pigm_ib2e",":@computed_region_9jxd_iqea",":@computed_region_6pnf_4xz7",":@computed_region_6ezc_tdp2",":@computed_region_h4ep_8xdi",":@computed_region_nqbw_i6c3",":@computed_region_2dwj_jsy4",":@computed_region_jwn9_ihcz"
"16613073506244","166130735","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Tuesday","2016-05-31T00:00:00.000","09:30","SOUTHERN","NONE","800 Block of HARRISON ST","-122.40070230854747","37.77985600852623","POINT (-122.40070230854747 37.77985600852623)","32","1","10","34","6","2","9","28856","34",,,,,,"4","2",,,,,"32"
"17021099972000","170210999","72000","NON-CRIMINAL","FOUND PROPERTY","Wednesday","2017-03-08T00:00:00.000","00:01","NORTHERN","NONE","700 Block of EDDY ST","-122.42002595593856","37.78305001407373","POINT (-122.42002595593856 37.78305001407373)","20","4","10","36","7","9","9","28858","36",,"1",,,,,"2","1","1",,,"20"
"16020042768020","160200427","68020","OTHER OFFENSES","MISCELLANEOUS INVESTIGATION","Tuesday","2016-03-08T00:00:00.000","16:00","SOUTHERN","NONE","0 Block of 9TH ST","-122.41495304304472","37.77650191245737","POINT (-122.41495304304472 37.77650191245737)","32","5","10","34","8","2","9","28853","34",,"1",,"1",,"7","2","1","1","1",,"32"
"17614444706314","176144447","06314","LARCENY/THEFT","GRAND THEFT BICYCLE","Sunday","2017-06-04T00:00:00.000","16:00","CENTRAL","NONE","BEACH ST / THE EMBARCADERONORTH ST","-122.40905521632047","37.80810995734563","POINT (-122.40905521632047 37.80810995734563)","99","6","3","23","3","1","10","308","23",,,,,,"2","2",,,,,"99"
"16096154415160","160961544","15160","OTHER OFFENSES","VIOLATION OF EMERGENCY PROTECTIVE ORDER","Saturday","2016-11-26T00:00:00.000","00:55","BAYVIEW","NONE","1700 Block of PALOU AV","-122.39377724168439","37.73553783802289","POINT (-122.39377724168439 37.73553783802289)","87","2","9","1","10","3","8","58","1",,,,,,,"2",,,,,"87"
"17092122107020","170921221","07020","VEHICLE THEFT","STOLEN AND RECOVERED VEHICLE","Saturday","2017-11-04T00:00:00.000","17:00","NORTHERN","NONE","500 Block of OCTAVIA ST","-122.42483158646387","37.77736225127886","POINT (-122.42483158646387 37.77736225127886)","22","4","11","9","7","9","11","28852","10",,,,,,,"1",,,,,"22"
"16030538404134","160305384","04134","ASSAULT","BATTERY","Wednesday","2016-04-13T00:00:00.000","21:33","MISSION","ARREST, BOOKED","2000 Block of MISSION ST","-122.41965834371042","37.76422056037451","POINT (-122.41965834371042 37.76422056037451)","53","3","2","20","8","4","7","28859","19","12",,"14","3","14",,"2",,,"3",,"53"
"17089983865016","170899838","65016","OTHER OFFENSES","DRIVERS LICENSE, SUSPENDED OR REVOKED","Friday","2017-11-03T00:00:00.000","23:37","MISSION","ARREST, BOOKED","17TH ST / SHOTWELL ST","-122.4162303925434","37.76363377029855","POINT (-122.4162303925434 37.76363377029855)","53","3","2","20","8","4","7","28859","19","12",,"14","3","14",,"2",,,"3",,"53"
"18009937904013","180099379","04013","ASSAULT","AGGRAVATED ASSAULT WITH A DEADLY WEAPON","Tuesday","2018-02-06T00:00:00.000","15:18","MISSION","ARREST, BOOKED","500 Block of NOE ST","-122.43282361292114","37.76061820164102","POINT (-122.43282361292114 37.76061820164102)","38","3","5","5","2","4","5","28862","3",,,,,,,"1",,,"5",,"38"
"17001458107021","170014581","07021","VEHICLE THEFT","STOLEN AUTOMOBILE","Thursday","2017-01-05T00:00:00.000","17:00","PARK","NONE","100 Block of WARREN DR","-122.45897142207848","37.7534848376407","POINT (-122.45897142207848 37.7534848376407)","111","7","8","14","1","5","4","63","12",,,,,,,"1",,,,,"111"
"17057072127170","170570721","27170","OTHER OFFENSES","RESISTING ARREST","Thursday","2017-07-13T00:00:00.000","21:29","MISSION","ARREST, CITED","1000 Block of POTRERO AV","-122.40653911514814","37.75648641093089","POINT (-122.40653911514814 37.75648641093089)","54","3","9","20","10","4","8","28859","19","23",,"10","3","10",,"2",,,"3",,"54"
