"pdid","incidntnum","incident_code","category","descript","dayofweek","date","time","pddistrict","resolution","address","x","y","location",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md",":@computed_region_yftq_j783",":@computed_region_p5aj_wyqh",":@computed_region_rxqg_mtj9",":@computed_region_bh8s_q3mv",":@computed_region_fyvs_ahh9",":@computed_region_9dfj_4gjx",":@computed_region_n4xg_c4py",":@computed_region_4isq_27mq",":@computed_region_fcz8_est8",":@computed_region_pigm_ib2e",":@computed_region_9jxd_iqea",":@computed_region_6pnf_4xz7",":@computed_region_6ezc_tdp2",":@computed_region_h4ep_8xdi",":@computed_region_nqbw_i6c3",":@computed_region_2dwj_jsy4",":@computed_region_jwn9_ihcz"
"18006877274000","180068772","74000","MISSING PERSON","MISSING ADULT","Wednesday","2017-12-20T00:00:00.000","08:00","MISSION","NONE","3500 Block of CESAR CHAVEZ ST","-122.4208326503028","37.747999449322556","POINT (-122.4208326503028 37.747999449322556)","83","3","2","2","2","4","7","28859","2",,,,,,,"1",,,,,"83"
"17061432928135","170614329","28135","OTHER OFFENSES","HARASSING PHONE CALLS","Thursday","2017-07-20T00:00:00.000","11:25","CENTRAL","NONE","500 Block of MONTGOMERY ST","-122.40307043871897","37.79398911700277","POINT (-122.40307043871897 37.79398911700277)","104","6","3","6","3","1","10","28860","4","5",,"5",,,,"2",,,,,"104"
"15088988764020","150889887","64020","NON-CRIMINAL","AIDED CASE, MENTAL DISTURBED","Sunday","2015-10-11T00:00:00.000","10:12","NORTHERN","NONE","FERN ST / LARKIN ST","-122.418562843426","37.7884306841336","POINT (-122.41856284342602 37.7884306841336)","50","6","3","21","13","9","10","28858","21",,,,,,,"2",,,,,"50"
"15620569906244","156205699","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Thursday","2015-08-20T00:00:00.000","20:45","CENTRAL","NONE","BEACH ST / HYDE ST","-122.420564122317","37.8066567824467","POINT (-122.42056412231702 37.8066567824467)","98","6","6","32","5","1","1","28858","32",,,,,,"2","1",,,,,"98"
"15092941107021","150929411","07021","VEHICLE THEFT","STOLEN AUTOMOBILE","Saturday","2015-10-24T00:00:00.000","07:15","TARAVAL","NONE","18TH AV / SANTIAGO ST","-122.474754182049","37.7449636258417","POINT (-122.47475418204901 37.7449636258417)","44","10","8","41","1","8","4","29491","40",,,,,,,"1",,,,,"44"
"16014699012173","160146990","12173","WEAPON LAWS","AMMUNITION, POSS. BY PROHIBITED PERSON","Friday","2016-02-19T00:00:00.000","06:30","TARAVAL","ARREST, BOOKED","300 Block of SANMIGUEL ST","-122.44888698123572","37.71926315938136","POINT (-122.44888698123572 37.71926315938136)","81","10","1","24","9","8","6","28861","24",,,,,,,"2",,,,,"81"
"16032593465015","160325934","65015","OTHER OFFENSES","TRAFFIC VIOLATION","Wednesday","2016-04-20T00:00:00.000","23:20","MISSION","ARREST, BOOKED","22ND ST / CAPP ST","-122.41766064034054","37.75550434200283","POINT (-122.41766064034054 37.75550434200283)","53","3","2","20","2","4","7","28859","19",,,,"3",,,"2",,,"3",,"53"
"18019603872000","180196038","72000","NON-CRIMINAL","FOUND PROPERTY","Sunday","2018-03-18T00:00:00.000","02:15","CENTRAL","NONE","VALLEJO ST / COLUMBUS AV","-122.40787157278442","37.79869627429965","POINT (-122.40787157278442 37.79869627429965)","106","6","3","6","3","1","10","308","4","21",,"23",,"23",,"2",,,,,"106"
"15087327205011","150873272","05011","BURGLARY","BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY","Monday","2015-10-05T00:00:00.000","15:00","NORTHERN","NONE","2300 Block of VANNESS AV","-122.423871800526","37.7971395544377","POINT (-122.423871800526 37.7971395544377)","102","4","6","13","13","9","1","57","17",,,,,,,"1",,,,,"102"
"15088878228150","150888782","28150","VANDALISM","MALICIOUS MISCHIEF, VANDALISM","Saturday","2015-10-10T00:00:00.000","20:24","TARAVAL","NONE","600 Block of GRAFTON AV","-122.459717824828","37.7199676396628","POINT (-122.45971782482799 37.7199676396628)","64","10","1","24","9","8","6","28861","24",,,,,,,"2",,,,,"64"
