"pdid","incidntnum","incident_code","category","descript","dayofweek","date","time","pddistrict","resolution","address","x","y","location",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md",":@computed_region_yftq_j783",":@computed_region_p5aj_wyqh",":@computed_region_rxqg_mtj9",":@computed_region_bh8s_q3mv",":@computed_region_fyvs_ahh9",":@computed_region_9dfj_4gjx",":@computed_region_n4xg_c4py",":@computed_region_4isq_27mq",":@computed_region_fcz8_est8",":@computed_region_pigm_ib2e",":@computed_region_9jxd_iqea",":@computed_region_6pnf_4xz7",":@computed_region_6ezc_tdp2",":@computed_region_h4ep_8xdi",":@computed_region_nqbw_i6c3",":@computed_region_2dwj_jsy4",":@computed_region_jwn9_ihcz"
"8016563030190","080165630","30190","OTHER OFFENSES","VIOLATION OF MUNICIPAL POLICE CODE","Friday","2008-02-15T00:00:00.000","23:31","TENDERLOIN","NONE","200 Block of GOLDEN GATE AV","-122.415083177799","37.7816524457175","POINT (-122.415083177799 37.7816524457175)","21","5","10","36","7","10","9","28852","36","17","1","18","1","18","6","2","1","1","1",,"21"
"11011319305033","110113193","05033","BURGLARY","BURGLARY OF HOTEL ROOM, UNLAWFUL ENTRY","Sunday","2011-02-06T00:00:00.000","12:00","SOUTHERN","NONE","0 Block of NEWMONTGOMERY ST","-122.401817240144","37.788440503956","POINT (-122.401817240144 37.788440503956)","32","6","10","8","12","2","9","28855","6",,,,,,"4","1",,,,,"32"
"8006903206365","080069032","06365","LARCENY/THEFT","PETTY THEFT WITH PRIOR","Sunday","2008-01-20T00:00:00.000","06:20","CENTRAL","ARREST, BOOKED","800 Block of SUTTER ST","-122.414390137578","37.7885452792081","POINT (-122.414390137578 37.7885452792081)","50","6","3","21","5","1","10","28858","21",,,,,,,"2",,,,,"50"
"6128570004134","061285700","04134","ASSAULT","BATTERY","Sunday","2006-12-03T00:00:00.000","21:45","SOUTHERN","NONE","1300 Block of HARRISON ST","-122.411027020165","37.7718543104907","POINT (-122.41102702016501 37.7718543104907)","32","1","10","34","8","2","9","28853","34",,,,,,,"2",,,,,"32"
"5090303409015","050903034","09015","FORGERY/COUNTERFEITING","CHECKS, FORGERY (FELONY)","Thursday","2005-08-11T00:00:00.000","14:00","PARK","NONE","100 Block of NORTHRIDGE DR","-122.378153448108","37.7313876738139","POINT (-122.378153448108 37.7313876738139)","78","2","9","1","10","3","8","58","1",,,,,,,"2",,,,,"78"
"7038432309020","070384323","09020","FORGERY/COUNTERFEITING","CHECKS, MAKE OR PASS FICTITIOUS","Saturday","2004-10-23T00:00:00.000","12:00","BAYVIEW","NONE","700 Block of THORNTON AV","-122.403165298124","37.7307788361644","POINT (-122.403165298124 37.7307788361644)","87","2","9","1","10","3","8","58","1",,,,,,,"2",,,,,"87"
"8601696606244","086016966","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Thursday","2008-02-28T00:00:00.000","19:30","NORTHERN","NONE","GREEN ST / PIERCE ST","-122.438593884737","37.7957394759334","POINT (-122.438593884737 37.7957394759334)",,"4","6","30","13","9","1","57","27",,,,,,,"1",,,,,
"13090896806304","130908968","06304","LARCENY/THEFT","GRAND THEFT FROM A BUILDING","Saturday","2013-10-26T00:00:00.000","14:30","SOUTHERN","NONE","600 Block of 8TH ST","-122.40468540987","37.7706290272637","POINT (-122.40468540987001 37.7706290272637)","33","1","10","34","14","2","9","28853","34",,,,,,,"2",,,,,"33"
"8061094216710","080610942","16710","DRUG/NARCOTIC","POSSESSION OF NARCOTICS PARAPHERNALIA","Wednesday","2008-06-11T00:00:00.000","11:11","SOUTHERN","ARREST, CITED","SOUTH VAN NESS AV / MISSION ST","-122.418618953339","37.7730525547653","POINT (-122.418618953339 37.7730525547653)","32","1","10","20","8","2","9","28853","19",,"1",,"1",,,"2",,,"1",,"32"
"11045438975000","110454389","75000","MISSING PERSON","FOUND PERSON","Sunday","2011-06-05T00:00:00.000","11:50","TARAVAL","LOCATED","1800 Block of VICENTE ST","-122.48560378101","37.7388214326705","POINT (-122.48560378100998 37.7388214326705)","40","10","7","35","1","8","3","29491","35",,,,,,,"1",,,,,"40"
"7109483606243","071094836","06243","LARCENY/THEFT","PETTY THEFT FROM LOCKED AUTO","Thursday","2007-10-25T00:00:00.000","10:18","CENTRAL","NONE","2300 Block of POWELL ST","-122.411979261433","37.8063092771494","POINT (-122.411979261433 37.80630927714941)","99","6","3","23","3","1","10","308","23",,,,,,"2","2",,,,,"99"
"7037851451040","070378514","51040","NON-CRIMINAL","AIDED CASE","Friday","2007-04-13T00:00:00.000","16:17","RICHMOND","NONE","1800 Block of SCOTT ST","-122.438557871099","37.7868585831259","POINT (-122.43855787109901 37.7868585831259)","103","4","6","30","13","6","1","29490","27",,,,,,,"1",,,,,"103"
"6026102627195","060261026","27195","TRESPASS","TRESPASSING","Thursday","2006-03-09T00:00:00.000","10:00","SOUTHERN","ARREST, CITED","800 Block of BRYANT ST","-122.403404791479","37.775420706711","POINT (-122.40340479147902 37.775420706711)","32","1","10","34","14","2","9","28853","34",,,,,,,"2",,,,,"32"
"9054981464070","090549814","64070","SUSPICIOUS OCC","SUSPICIOUS OCCURRENCE","Wednesday","2009-05-27T00:00:00.000","23:20","MISSION","NONE","18TH ST / CAPP ST","-122.418272166422","37.7619029613022","POINT (-122.418272166422 37.761902961302205)","53","3","2","20","2","4","7","28859","19","13",,"15","3","15",,"2",,,"3",,"53"
