"pdid","incidntnum","incident_code","category","descript","dayofweek","date","time","pddistrict","resolution","address","x","y","location",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md",":@computed_region_yftq_j783",":@computed_region_p5aj_wyqh",":@computed_region_rxqg_mtj9",":@computed_region_bh8s_q3mv",":@computed_region_fyvs_ahh9",":@computed_region_9dfj_4gjx",":@computed_region_n4xg_c4py",":@computed_region_4isq_27mq",":@computed_region_fcz8_est8",":@computed_region_pigm_ib2e",":@computed_region_9jxd_iqea",":@computed_region_6pnf_4xz7",":@computed_region_6ezc_tdp2",":@computed_region_h4ep_8xdi",":@computed_region_nqbw_i6c3",":@computed_region_2dwj_jsy4",":@computed_region_jwn9_ihcz"
"16089981064085","160899810","64085","SUSPICIOUS OCC","INVESTIGATIVE DETENTION","Friday","2016-11-04T00:00:00.000","14:00","NORTHERN","NONE","HAYES ST / MARKET ST","-122.41629382093528","37.77749367773503","POINT (-122.41629382093528 37.77749367773503)","21","5","10","36","8","2","9","28853","36",,"1",,"1",,"7","2","1","1","1","35","21"
"16021496765015","160214967","65015","OTHER OFFENSES","TRAFFIC VIOLATION","Monday","2016-03-14T00:00:00.000","13:07","NORTHERN","ARREST, BOOKED","MCALLISTER ST / VANNESS AV","-122.4202504826025","37.780074574633424","POINT (-122.4202504826025 37.780074574633424)","21","4","11","9","7","9","11","28852","10",,"1",,"1",,"8","1",,,"1",,"21"
"18002684915200","180026849","15200","SECONDARY CODES","DOMESTIC VIOLENCE","Wednesday","2018-01-10T00:00:00.000","10:45","MISSION","NONE","24TH ST / POTRERO AV","-122.40633841268497","37.75300428772233","POINT (-122.40633841268497 37.75300428772233)","54","3","2","20","10","4","7","28859","19","23",,"10","3","10",,"1",,,"3",,"54"
"16015310571000","160153105","71000","NON-CRIMINAL","LOST PROPERTY","Saturday","2016-02-20T00:00:00.000","13:00","MISSION","NONE","18TH ST / DOLORES ST","-122.42607958054526","37.761426775747246","POINT (-122.42607958054526 37.761426775747246)","37","3","5","5","8","4","5","28862","3",,,,,,,"1",,,"5",,"37"
"17102873307100","171028733","07100","OTHER OFFENSES","TAMPERING WITH A VEHICLE","Wednesday","2017-12-20T00:00:00.000","21:17","MISSION","ARREST, BOOKED","500 Block of VALENCIA ST","-122.42173850847588","37.76409722290243","POINT (-122.42173850847588 37.76409722290243)","53","3","2","20","8","4","7","28859","19",,,,"3",,,"2",,,"3",,"53"
"15095654964060","150956549","64060","SUSPICIOUS OCC","SUSPICIOUS ACT TOWARDS FEMALE","Wednesday","2015-10-28T00:00:00.000","21:05","MISSION","NONE","2800 Block of BRYANT ST","-122.408695677398","37.7489689222795","POINT (-122.408695677398 37.7489689222795)","53","3","2","20","2","4","7","28859","19",,,,"3",,,"1",,,"3",,"53"
"17086997205071","170869972","05071","BURGLARY","BURGLARY, FORCIBLE ENTRY","Monday","2017-10-23T00:00:00.000","21:02","NORTHERN","NONE","1900 Block of SUTTER ST","-122.43276172746194","37.78620581121881","POINT (-122.43276172746194 37.78620581121881)","101","4","11","30","13","9","11","29490","27",,,,,,,"1",,,,,"101"
"16021386261030","160213862","61030","NON-CRIMINAL","DEATH REPORT, CAUSE UNKNOWN","Sunday","2016-03-13T00:00:00.000","15:16","MISSION","NONE","3800 Block of 24TH ST","-122.42799786883371","37.75172603598953","POINT (-122.42799786883371 37.75172603598953)","84","3","5","22","2","4","5","28862","22",,,,,,"12","1",,,,,"84"
"16027963271010","160279632","71010","OTHER OFFENSES","LOST/STOLEN LICENSE PLATE","Monday","2016-04-04T00:00:00.000","19:00","INGLESIDE","NONE","100 Block of STAPLES AV","-122.4454464589688","37.72914322813672","POINT (-122.4454464589688 37.72914322813672)","95","9","8","41","9","7","4","28861","40",,,,,,,"1",,,,,"95"
"16085606406302","160856064","06302","LARCENY/THEFT","PETTY THEFT FROM A BUILDING","Wednesday","2015-07-01T00:00:00.000","00:01","INGLESIDE","NONE","100 Block of HIGHLAND AV","-122.422067184937","37.7373623605213","POINT (-122.42206718493702 37.7373623605213)","61","9","2","2","2","7","7","28859","2",,,,,,,"1",,,,,"61"
